key,condition,N_role,N_common,k,cut,split_own_pool,split_common_pool,bound_common_pool
2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f|manual,manual,3,3,3,6,,,
2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f|manual,manual,3,3,3,9,,,
2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f|manual,manual,3,3,3,12,,,
2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f|manual,manual,3,3,5,6,,,
2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f|manual,manual,3,3,5,9,,,
2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f|manual,manual,3,3,5,12,,,
2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f|manual,manual,3,3,8,6,,,
2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f|manual,manual,3,3,8,9,,,
2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f|manual,manual,3,3,8,12,,,
2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f|manual,manual,3,3,12,6,,,
2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f|manual,manual,3,3,12,9,,,
2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f|manual,manual,3,3,12,12,,,
2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f|manual,manual,3,3,16,6,,,
2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f|manual,manual,3,3,16,9,,,
2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f|manual,manual,3,3,16,12,,,
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866|manual,manual,3,3,3,6,,,
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866|manual,manual,3,3,3,9,,,
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866|manual,manual,3,3,3,12,,,
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866|manual,manual,3,3,5,6,,,
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866|manual,manual,3,3,5,9,,,
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866|manual,manual,3,3,5,12,,,
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866|manual,manual,3,3,8,6,,,
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866|manual,manual,3,3,8,9,,,
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866|manual,manual,3,3,8,12,,,
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866|manual,manual,3,3,12,6,,,
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866|manual,manual,3,3,12,9,,,
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866|manual,manual,3,3,12,12,,,
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866|manual,manual,3,3,16,6,,,
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866|manual,manual,3,3,16,9,,,
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866|manual,manual,3,3,16,12,,,
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a|manual,manual,1,1,3,6,,,
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a|manual,manual,1,1,3,9,,,
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a|manual,manual,1,1,3,12,,,
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a|manual,manual,1,1,5,6,,,
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a|manual,manual,1,1,5,9,,,
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a|manual,manual,1,1,5,12,,,
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a|manual,manual,1,1,8,6,,,
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a|manual,manual,1,1,8,9,,,
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a|manual,manual,1,1,8,12,,,
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a|manual,manual,1,1,12,6,,,
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a|manual,manual,1,1,12,9,,,
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a|manual,manual,1,1,12,12,,,
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a|manual,manual,1,1,16,6,,,
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a|manual,manual,1,1,16,9,,,
