time_metric,time_value_seconds,within_stage_mode_percentile,stage,condition,base_task_id,building_id,worker_id,annotation_id,canonical_annotation_id,active_time_lane,lead_time_lane,active_time_source,active_time_source_file,timing_status,active_to_lead_ratio,assignment_provenance,worker_status_class,source_artifact,model_lane,status,outcome,term,log_scale_estimate,standard_error,ci_lower,ci_upper,multiplicative_ratio_exp_beta,p_value,n_rows,worker_count,task_count,building_count,covariance,formula,interpretation
active_time,2244.0,0.9983525535420099,C1,manual,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,36,6098,a1f8bda6422774a397a9,formal_frozen,missing,c1_task_worker_active_time_v1,,eligible,,not_recorded,observed_worker,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_annotations.csv,,,,,,,,,,,,,,,,,
active_time,2240.0,0.9948652118100129,P1,manual,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,36,4675,d2e973b350e6241e,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-27.jsonl,project+task+annotator,0.835838360801569,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
active_time,2082.0,0.9967051070840197,C1,manual,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,36,6081,35e84449b82da019aab5,formal_frozen,missing,c1_task_worker_active_time_v1,,eligible,,not_recorded,observed_worker,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_annotations.csv,,,,,,,,,,,,,,,,,
active_time,2023.0,0.9950576606260296,C1,manual,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,36,5991,f52f3c5633b4d227b132,formal_frozen,missing,c1_task_worker_active_time_v1,,eligible,,not_recorded,observed_worker,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_annotations.csv,,,,,,,,,,,,,,,,,
active_time,2020.0,0.9934102141680395,C1,manual,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,27,5783,4f5e2f801a33ddacfbff,formal_frozen,missing,c1_task_worker_active_time_v1,,eligible,,not_recorded,historical_retained,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_annotations.csv,,,,,,,,,,,,,,,,,
active_time,1965.0,0.993581514762516,P1,manual,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,27,4002,2d11509a2a34dd12,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-16.jsonl;active_times_2026-06-17.jsonl,project+task+annotator,29.95244192427291,not_recorded,historical_retained,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
active_time,1938.0,0.9922978177150192,P1,manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,17,3138,7231fd59d0668aa1,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-05-19.jsonl,project+task+annotator,0.10184113854399122,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
active_time,1915.0,0.9910141206675225,P1,manual,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,27,4000,0e553d8ef8642a3a,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-16.jsonl;active_times_2026-06-17.jsonl,project+task+annotator,16.12753808709713,not_recorded,historical_retained,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
active_time,1896.0,0.975,C2-A-RP-B2,manual,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV,36,6800,48533a527240e49fe294,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-08-11.jsonl,auxiliary_available,0.9079211813318762,not_recorded,observed_worker,analysis_results/c2a_rp_block2_reestimate_20260814_v1/c2a_rp_block2_canonical_submissions.csv,,,,,,,,,,,,,,,,,
active_time,1879.0,0.9897304236200257,P1,manual,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,27,4001,8f36de747d064c9d,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-16.jsonl;active_times_2026-06-17.jsonl,project+task+annotator,16.018072545927282,not_recorded,historical_retained,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
active_time,1821.0,0.9917627677100495,C1,manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,36,5861,beebb1979f052693f701,formal_frozen,missing,c1_task_worker_active_time_v1,,eligible,,not_recorded,observed_worker,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_annotations.csv,,,,,,,,,,,,,,,,,
active_time,1799.0,0.9884467265725289,P1,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,36,4677,65e6380997e850f1,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-28.jsonl,project+task+annotator,0.8907686853462362,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
active_time,1737.0,0.9871630295250321,P1,manual,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,36,4674,1863472107c00fbd,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-27.jsonl,project+task+annotator,0.9535714462170881,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
active_time,1716.0,0.9858793324775353,P1,manual,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,33,4175,58a8d69137385a19,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-20.jsonl,project+task+annotator,1.0007709902384003,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
active_time,1619.0,0.9845956354300385,P1,manual,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,36,4676,6d05edefd05793bc,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-27.jsonl;active_times_2026-06-28.jsonl,project+task+annotator,1.172535014908359,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
active_time,1584.0,0.9833119383825417,P1,manual,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,36,4602,f1c6623b59a93276,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-26.jsonl;active_times_2026-06-27.jsonl,project+task+annotator,0.9201203127014942,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
active_time,1527.0,0.982028241335045,P1,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,33,4362,c61e2afdd2d8efd8,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-21.jsonl,project+task+annotator,0.49607944548259075,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
active_time,1519.0,0.9901153212520593,C1,manual,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,36,6099,1241f308b7f478aaf10d,formal_frozen,missing,c1_task_worker_active_time_v1,,eligible,,not_recorded,observed_worker,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_annotations.csv,,,,,,,,,,,,,,,,,
active_time,1514.0,0.9957264957264957,P1,oos,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,28,3952,4f42032dc8e4d665,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-16.jsonl;active_times_2026-06-17.jsonl,project+task+annotator,1.1555522990453337,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
active_time,1482.0,0.9807445442875481,P1,manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,28,3914,39f32d3182a9a449,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-16.jsonl;active_times_2026-06-17.jsonl,project+task+annotator,1.0604651162790697,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
lead_time,79323.603,1.0,P1,oos,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,34,4398,98fd9fa5115fc41a,observed_nonformal,label_studio_elapsed_observed,lead_time_fallback,,fallback_no_direct_log,1.0,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
lead_time,48911.978,1.0,C2-B,manual,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,6,6646,b505f83196ae0e6e3cc8,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-08-03.jsonl;active_times_2026-08-04.jsonl,auxiliary_mixed_or_legacy,0.0020444889797750563,not_recorded,observed_worker,analysis_results/c2b_closeout_20260806_final/c2b_canonical_submissions.csv,,,,,,,,,,,,,,,,,
lead_time,19029.638,1.0,P1,manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,17,3138,7231fd59d0668aa1,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-05-19.jsonl,project+task+annotator,0.10184113854399122,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
lead_time,14342.19,0.99375,C2-B,manual,jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV,13,6731,ade1e217bd688a016108,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-08-06.jsonl,auxiliary_mixed_or_legacy,0.011504519184308672,not_recorded,observed_worker,analysis_results/c2b_closeout_20260806_final/c2b_canonical_submissions.csv,,,,,,,,,,,,,,,,,
lead_time,4555.191,0.9987163029525032,P1,manual,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,36,4611,680d9cdf96eaadf7,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-27.jsonl,project+task+annotator,0.879875289532316,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
lead_time,3992.564,0.9974326059050064,P1,manual,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,36,4529,1b8adc7d1227c62b,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-21.jsonl;active_times_2026-06-23.jsonl;active_times_2026-06-24.jsonl;active_times_2026-06-26.jsonl;active_times_2026-06-28.jsonl,project+task+annotator,0.863354976902061,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
lead_time,3393.647,1.0,C2-A-RP-B2,manual,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,36,6801,f9644fa62fdb22170582,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-08-11.jsonl,auxiliary_available,1.0236774773569555,not_recorded,observed_worker,analysis_results/c2a_rp_block2_reestimate_20260814_v1/c2a_rp_block2_canonical_submissions.csv,,,,,,,,,,,,,,,,,
lead_time,3078.136,0.9961489088575096,P1,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,33,4362,c61e2afdd2d8efd8,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-21.jsonl,project+task+annotator,0.49607944548259075,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
lead_time,3047.55,1.0,C2-A-RP-B1,manual,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ,2,6779,682625e3d592552bf5a1,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-08-09.jsonl,auxiliary_mixed_or_legacy,0.09548653836688487,not_recorded,observed_worker,analysis_results/c2a_rp_block1_reestimate_20260810_v1/c2a_rp_block1_canonical_submissions.csv,,,,,,,,,,,,,,,,,
lead_time,2679.944,0.9948652118100129,P1,manual,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,36,4675,d2e973b350e6241e,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-27.jsonl,project+task+annotator,0.835838360801569,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
lead_time,2632.34,0.975,C2-A-RP-B1,manual,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,36,6746,adb6425249fda2c7f4fb,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-08-07.jsonl,auxiliary_available,0.9444068775310179,not_recorded,observed_worker,analysis_results/c2a_rp_block1_reestimate_20260810_v1/c2a_rp_block1_canonical_submissions.csv,,,,,,,,,,,,,,,,,
lead_time,2612.387,0.993581514762516,P1,manual,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,36,4601,63f4a9a7ba3739c1,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-26.jsonl,project+task+annotator,0.9397535663743541,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
lead_time,2561.498,0.9922978177150192,P1,manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,36,4678,43b2e89e9fd7c38f,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-28.jsonl,project+task+annotator,0.9092335812871999,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
lead_time,2484.854,0.9875,C2-B,manual,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,37,6639,9f1b2668af9bbb8c27ab,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-08-04.jsonl,auxiliary_mixed_or_legacy,0.9392905981598919,not_recorded,observed_worker,analysis_results/c2b_closeout_20260806_final/c2b_canonical_submissions.csv,,,,,,,,,,,,,,,,,
lead_time,2131.337,0.9910141206675225,P1,manual,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,33,4224,be5cbd7a2c3bc0a5,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-20.jsonl,project+task+annotator,0.24913938996977014,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
lead_time,2088.2870000000003,0.975,C2-A-RP-B2,manual,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV,36,6800,48533a527240e49fe294,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-08-11.jsonl,auxiliary_available,0.9079211813318762,not_recorded,observed_worker,analysis_results/c2a_rp_block2_reestimate_20260814_v1/c2a_rp_block2_canonical_submissions.csv,,,,,,,,,,,,,,,,,
lead_time,2019.604,0.9897304236200257,P1,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,36,4677,65e6380997e850f1,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-28.jsonl,project+task+annotator,0.8907686853462362,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
lead_time,1844.659,0.9957264957264957,P1,oos,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,29,4537,1b879ed2a0ea3317,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-24.jsonl,project+task+annotator,0.7139530937696343,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
lead_time,1821.573,0.9884467265725289,P1,manual,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,36,4674,1863472107c00fbd,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-27.jsonl,project+task+annotator,0.9535714462170881,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
lead_time,1796.292,1.0,P1,semi,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,36,4686,19e9c481bd38d47c,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-28.jsonl,project+task+annotator,0.6340839907988234,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
lead_time,1721.514,0.9871630295250321,P1,manual,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,36,4602,f1c6623b59a93276,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-26.jsonl;active_times_2026-06-27.jsonl,project+task+annotator,0.9201203127014942,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
lead_time,1714.678,0.9858793324775353,P1,manual,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,33,4175,58a8d69137385a19,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-20.jsonl,project+task+annotator,1.0007709902384003,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
lead_time,1487.731,0.98125,C2-B,manual,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,15,6724,3dada1d9550343f0f06a,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-08-06.jsonl,auxiliary_mixed_or_legacy,0.7447582929978604,not_recorded,observed_worker,analysis_results/c2b_closeout_20260806_final/c2b_canonical_submissions.csv,,,,,,,,,,,,,,,,,
lead_time,1483.446,0.9845956354300385,P1,manual,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,36,4606,02a6165f728512be,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-27.jsonl,project+task+annotator,0.9322887385182879,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
lead_time,1425.05,0.9833119383825417,P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,36,4609,f13bd8e8570762ef,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-27.jsonl,project+task+annotator,0.8336549594751061,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
lead_time,1411.904,0.982028241335045,P1,manual,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,17,3133,07e393557408ab30,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-05-19.jsonl,project+task+annotator,0.7854641675354699,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
lead_time,1397.5,0.9807445442875481,P1,manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,28,3914,39f32d3182a9a449,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-16.jsonl;active_times_2026-06-17.jsonl,project+task+annotator,1.0604651162790697,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
lead_time,1393.675,0.9794608472400513,P1,manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,8,3747,4a6dba8a9c32eb66,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-12.jsonl,project+task+annotator,0.43195149514772097,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
lead_time,1391.753,0.975,C2-B,manual,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,2,6674,464d1f8e2646f0b168b2,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-08-04.jsonl,auxiliary_mixed_or_legacy,0.39231099196480984,not_recorded,observed_worker,analysis_results/c2b_closeout_20260806_final/c2b_canonical_submissions.csv,,,,,,,,,,,,,,,,,
lead_time,1380.769,0.9781771501925546,P1,manual,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,36,4676,6d05edefd05793bc,formal_frozen,label_studio_elapsed_observed,log,active_times_2026-06-27.jsonl;active_times_2026-06-28.jsonl,project+task+annotator,1.172535014908359,not_recorded,observed_worker,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,,,,,,,,,,,,,,,,,
model,,,,,,,,,,,,,,,,,,,active_time_formal_frozen,estimated,active_time_observed_seconds,C(condition)[T.semi],-0.13889263144329336,0.18565220745796587,-0.5027709580609064,0.22498569517431974,0.8703214686018498,0.4626764919052983,1889.0,24.0,205.0,22.0,building_cluster,log_time ~ C(stage) + C(condition) + C(stage):C(condition) + C(worker_id) + C(base_task_id),adjusted_association_not_randomized_causal_effect
model,,,,,,,,,,,,,,,,,,,active_time_formal_frozen,estimated,active_time_observed_seconds,C(stage)[T.C2-A-RP-B1]:C(condition)[T.semi],0.0,0.0,0.0,0.0,1.0,,1889.0,24.0,205.0,22.0,building_cluster,log_time ~ C(stage) + C(condition) + C(stage):C(condition) + C(worker_id) + C(base_task_id),adjusted_association_not_randomized_causal_effect
