stage,condition,dataset_group,base_task_id,selected_support,distinct_workers,even_point_candidate_support,strict_valid_support,strict_invalid_support,all_selected_pair_count,strict_pair_count,boundary_metric_pair_count,wall_metric_pair_count,metric_pair_coverage_over_all_selected,boundary_distance_mean,boundary_distance_median,boundary_distance_q90,wall_distance_mean,wall_distance_median,wall_distance_q90,vertical_boundary_count_disagreement,selected_point_counts_json,strict_vertical_boundary_counts_json,strict_boundary_count_diverse
C1,manual,C1_core_all,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,5,5,5,5,0,10,10,10,10,1.0,0.011074467891207451,0.009672371751536402,0.016667196264310454,0.004932966139113681,0.0052010829889149734,0.0064719911636215485,0.0,"[8, 8, 8, 8, 8]","[4, 4, 4, 4, 4]",False
C1,manual,C1_core_all,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,5,5,5,5,0,10,10,10,10,1.0,0.01285130789168475,0.012218534932063374,0.01830963779786535,0.009880865427567453,0.010081343598089154,0.011950437165693228,0.6,"[8, 12, 12, 12, 8]","[4, 6, 6, 6, 4]",True
C1,manual,C1_core_all,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,5,5,5,5,0,10,10,10,10,1.0,0.005895062838049592,0.0060176810755395715,0.008353980177323882,0.003856348219388661,0.0037492251524490205,0.005622509514242046,0.0,"[8, 8, 8, 8, 8]","[4, 4, 4, 4, 4]",False
C1,manual,C1_core_all,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,6,6,6,6,0,15,15,15,15,1.0,0.00732138965274484,0.008498087557058054,0.013132391353135042,0.002160269483023606,0.0023294182380479977,0.0034744245643120175,0.0,"[8, 8, 8, 8, 8, 8]","[4, 4, 4, 4, 4, 4]",False
C1,manual,C1_core_all,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,6,6,6,6,0,15,15,15,15,1.0,0.016351325303005034,0.022372666347630354,0.025994551043951587,0.018242122092516647,0.027277162572532543,0.029915012691950515,0.6,"[8, 8, 8, 16, 16, 16]","[4, 4, 4, 8, 8, 8]",True
C1,manual,C1_core_all,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,5,5,5,5,0,10,10,10,10,1.0,0.008140134490977025,0.007254972480301158,0.013361195704776263,0.02982053019571298,0.013312008015244625,0.06489783004856914,0.8,"[8, 10, 12, 12, 8]","[4, 5, 6, 6, 4]",True
C1,manual,C1_core_all,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,6,6,6,6,0,15,15,15,15,1.0,0.012281242729051156,0.009599173738799816,0.021423901022454263,0.028619185668280773,0.02897143035489802,0.04657744432367212,0.9333333333333333,"[14, 20, 28, 12, 12, 18]","[7, 10, 14, 6, 6, 9]",True
C1,manual,C1_core_all,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,5,5,5,5,0,10,10,10,10,1.0,0.02181824238413761,0.032103092118821674,0.0337580411871527,0.018605996064361842,0.025884752834452684,0.02966031562001742,0.6,"[8, 12, 8, 8, 12]","[4, 6, 4, 4, 6]",True
C1,manual,C1_core_all,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,5,5,5,5,0,10,10,10,10,1.0,0.024587974228482246,0.02723487024610477,0.04276303251147159,0.018487072202877118,0.023023683188120758,0.028382005104594443,0.6,"[12, 12, 16, 16, 16]","[6, 6, 8, 8, 8]",True
C1,manual,C1_core_all,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,5,5,5,5,0,10,10,10,10,1.0,0.012191600349744291,0.01247575731338113,0.0178699850891183,0.007169358908265466,0.00736360195739949,0.010888947266537774,0.7,"[26, 24, 24, 24, 28]","[13, 12, 12, 12, 14]",True
C1,semi,C1_semi,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,4,4,4,4,0,6,6,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[16, 16, 16, 16]","[8, 8, 8, 8]",False
C1,semi,C1_semi,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,4,4,4,4,0,6,6,6,6,1.0,0.0049539471518097455,0.005107075763115643,0.008447033987795005,0.004111547294424663,0.004337562478745116,0.006278501739087672,0.8333333333333334,"[14, 16, 20, 16]","[7, 8, 10, 8]",True
C1,semi,C1_semi,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,4,4,4,4,0,6,6,6,6,1.0,0.007811252589214483,0.007811668859210086,0.015596544447579574,0.00594080872129088,0.00594080872129088,0.011402690239516677,0.0,"[8, 8, 8, 8]","[4, 4, 4, 4]",False
C1,semi,C1_semi,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,4,4,4,4,0,6,6,6,6,1.0,0.015073355715866099,0.016573627090826548,0.018831864666358167,0.024923906267146707,0.025225664062551445,0.04417369064775489,0.5,"[8, 8, 10, 8]","[4, 4, 5, 4]",True
C1,semi,C1_semi,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,4,4,4,4,0,6,6,6,6,1.0,0.011003987396449755,0.010510599417517086,0.016557222092345836,0.021734310370497428,0.02210071100143779,0.03739127306864354,0.5,"[8, 8, 8, 12]","[4, 4, 4, 6]",True
C1,semi,C1_semi,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,4,4,4,4,0,6,6,6,6,1.0,0.012628777921230702,0.01266329951329076,0.024252812560322745,0.021129458880136304,0.020846553792988,0.040292337697014624,0.8333333333333334,"[20, 18, 16, 16]","[10, 9, 8, 8]",True
C1,semi,C1_semi,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,4,4,4,4,0,6,6,6,6,1.0,0.0158613709295324,0.014403791608306848,0.026065017229009668,0.021104977417494047,0.01868529281280351,0.03310426418567458,0.8333333333333334,"[12, 8, 8, 10]","[6, 4, 4, 5]",True
C1,semi,C1_semi,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,4,4,4,4,0,6,6,6,6,1.0,0.011539805892866517,0.01194989329426871,0.01593043370800945,0.024973180325710626,0.02547107539708554,0.045169645654934754,0.5,"[8, 16, 16, 16]","[4, 8, 8, 8]",True
C1,semi,C1_semi,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,4,4,4,4,0,6,6,6,6,1.0,8.80164234581815e-05,8.80164234581815e-05,0.000176032846916363,0.0006391802884521125,0.0006391802884521125,0.001278360576904225,0.0,"[8, 8, 8, 8]","[4, 4, 4, 4]",False
C1,semi,C1_semi,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,5,5,5,5,0,10,10,10,10,1.0,0.009486227567697547,0.014432218678103736,0.014839241617808252,0.0028601572241622407,0.003686872655252249,0.004241973049441727,0.0,"[8, 8, 8, 8, 8]","[4, 4, 4, 4, 4]",False
C1,semi,C1_semi,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,4,4,4,4,0,6,6,6,6,1.0,0.0369820019054356,0.038684275692162595,0.058962185461754246,0.04808454807104142,0.04914507645077387,0.06963070100066993,1.0,"[12, 8, 14, 20]","[6, 4, 7, 10]",True
C1,semi,C1_semi,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,4,4,4,4,0,6,6,6,6,1.0,0.008538535983483178,0.008807188588889292,0.010175002936643085,0.018438786143921377,0.016730599673986823,0.03327661791720482,0.5,"[8, 14, 8, 8]","[4, 7, 4, 4]",True
C1,semi,C1_semi,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,5,5,5,3,2,10,3,3,3,0.3,0.0017270822918633577,0.0025906234377950366,0.0025906234377950366,0.006165714521627545,0.009248571782441317,0.009248571782441317,0.0,"[8, 26, 8, 8, 26]","[4, 4, 4]",False
C1,semi,C1_semi,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,4,4,4,4,0,6,6,6,6,1.0,0.037034938798724604,0.03686105126920147,0.06182944141247543,0.009846999106380963,0.009601350937012643,0.016768866285707063,0.5,"[12, 8, 8, 8]","[6, 4, 4, 4]",True
C1,semi,C1_semi,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,4,4,4,4,0,6,6,6,6,1.0,0.0036904474149601074,0.0036904474149601074,0.007380894829920215,0.0062556966145833615,0.0062556966145833615,0.012511393229166723,0.5,"[8, 12, 12, 12]","[4, 6, 6, 6]",True
C1,semi,C1_semi,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,5,5,5,5,0,10,10,10,10,1.0,0.00624923327516067,0.006287752622775977,0.010069212920335368,0.01780852660902793,0.015865112987921814,0.03021302314349154,0.4,"[8, 12, 8, 8, 8]","[4, 6, 4, 4, 4]",True
C1,semi,C1_semi,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,4,4,4,4,0,6,6,6,6,1.0,0.025077453695453205,0.026903443996222076,0.02950281103588398,0.014394438131419551,0.01407239396506943,0.01998168942918427,0.0,"[16, 16, 16, 16]","[8, 8, 8, 8]",False
C1,semi,C1_semi,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,5,5,5,5,0,10,10,10,10,1.0,0.012033772433521328,0.011703646747337482,0.020323333009300646,0.014614538082440098,0.006802942961164904,0.03135572437232449,0.4,"[8, 12, 12, 12, 12]","[4, 6, 6, 6, 6]",True
C1,semi,C1_semi,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,4,4,3,3,1,6,3,3,3,0.5,0.05064414486636004,0.049858986583879106,0.06974462626076738,0.06922316376164701,0.061153553406759986,0.09364228542059214,0.0,"[8, 8, 8, 9]","[4, 4, 4]",False
C1,semi,C1_semi,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,4,4,4,4,0,6,6,6,6,1.0,0.005316256617738564,0.006272082801822232,0.007140400190548846,0.003913340115284954,0.005078233376406227,0.00547941849390865,0.0,"[8, 8, 8, 8]","[4, 4, 4, 4]",False
C1,semi,C1_semi,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,5,5,5,5,0,10,10,10,10,1.0,0.00473536911300686,0.005406467352599198,0.007250048032037859,0.003930652304606252,0.0047060989330501846,0.006481379851558278,0.4,"[10, 12, 12, 12, 12]","[5, 6, 6, 6, 6]",True
C1,semi,C1_semi,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,4,4,4,4,0,6,6,6,6,1.0,0.012831411977885546,0.012864197304559566,0.018353744299915542,0.0178407315535369,0.017328046069098935,0.02997505474037887,0.5,"[8, 16, 8, 8]","[4, 8, 4, 4]",True
C1,semi,C1_semi,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,4,4,4,4,0,6,6,6,6,1.0,0.010041657173478546,0.010041657173478546,0.020083314346957093,0.00994270253456575,0.00994270253456575,0.0198854050691315,0.0,"[8, 8, 8, 8]","[4, 4, 4, 4]",False
C1,semi,C1_semi,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,5,5,5,5,0,10,10,10,10,1.0,0.011797577583171747,0.0018618274453152117,0.0279878011741293,0.01568593913561008,0.0026629835236413046,0.03712756067794509,0.4,"[16, 8, 16, 16, 16]","[8, 4, 8, 8, 8]",True
C1,semi,C1_semi,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,4,4,4,4,0,6,6,6,6,1.0,0.005774179315329364,0.005774179315329364,0.011548358630658728,0.004394954988894806,0.004394954988894806,0.008789909977789612,0.0,"[16, 16, 16, 16]","[8, 8, 8, 8]",False
P1,manual,PreScreen_manual,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,26,26,25,25,1,325,300,300,300,0.9230769230769231,0.005970088354557737,0.00505031865922051,0.011389279106002825,0.00676322619095613,0.0036361679988285434,0.010589231205241793,0.08,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",True
P1,manual,PreScreen_manual,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,26,26,25,25,1,325,300,300,300,0.9230769230769231,0.027799818286840066,0.027608064060757442,0.05106183515357694,0.030946278734837924,0.036602854465664636,0.05733813880300752,0.08,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 10, 8, 8, 8]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4]",True
P1,manual,PreScreen_manual,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,26,26,24,24,2,325,276,276,276,0.8492307692307692,0.01832003587894061,0.014434685924613666,0.03278308426926935,0.009136524890727016,0.006025794451397559,0.020249599177172395,0.08333333333333333,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 6]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3]",True
P1,manual,PreScreen_manual,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,26,26,25,25,1,325,300,300,300,0.9230769230769231,0.01736568493190824,0.015820907936105244,0.034217646198706285,0.010631033015326252,0.010406614306011697,0.020159977485620706,0.15333333333333332,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 12, 8, 12, 8, 8, 8]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 4, 6, 4, 4, 4]",True
P1,manual,PreScreen_manual,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,26,26,24,24,2,325,276,276,276,0.8492307692307692,0.04673465829568736,0.05208974248828724,0.06515206775255777,0.07089279537974187,0.07951251115950148,0.13619389422117045,0.6630434782608695,"[16, 8, 10, 10, 8, 8, 8, 12, 8, 9, 16, 10, 12, 8, 0, 16, 8, 8, 12, 8, 10, 16, 8, 8, 8, 8]","[8, 4, 5, 5, 4, 4, 4, 6, 4, 8, 5, 6, 4, 8, 4, 4, 6, 4, 5, 8, 4, 4, 4, 4]",True
P1,manual,PreScreen_manual,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,26,26,24,24,2,325,276,276,276,0.8492307692307692,0.02533738688597823,0.024098472916765923,0.044943595316602525,0.034563388894890294,0.031166670588918532,0.07874049003859512,0.23550724637681159,"[12, 8, 8, 8, 8, 8, 8, 8, 8, 7, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 12, 10, 8, 8]","[6, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 5, 4, 4]",True
P1,manual,PreScreen_manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,26,26,25,25,1,325,300,300,300,0.9230769230769231,0.009700187377157781,0.007985293760600809,0.020102619404418466,0.011280241984593617,0.004462953412863402,0.014391625107459727,0.0,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",False
P1,manual,PreScreen_manual,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,26,26,26,26,0,325,325,325,325,1.0,0.06327821686119933,0.06380016151870482,0.09899672145453052,0.08449552181598961,0.08186992047159902,0.13501714027778408,0.7415384615384616,"[8, 8, 14, 10, 12, 12, 12, 10, 8, 6, 8, 12, 8, 12, 8, 8, 10, 8, 14, 10, 10, 12, 12, 12, 8, 8]","[4, 4, 7, 5, 6, 6, 6, 5, 4, 3, 4, 6, 4, 6, 4, 4, 5, 4, 7, 5, 5, 6, 6, 6, 4, 4]",True
P1,manual,PreScreen_manual,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,26,26,24,24,2,325,276,276,276,0.8492307692307692,0.026908792921520035,0.023087771112740185,0.04714613107809679,0.02627946588460201,0.015792076572106517,0.04387032732452384,0.6630434782608695,"[12, 8, 12, 10, 10, 10, 12, 12, 12, 15, 12, 12, 12, 12, 0, 12, 8, 10, 10, 10, 8, 12, 10, 8, 8, 10]","[6, 4, 6, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 4, 5, 5, 5, 4, 6, 5, 4, 4, 5]",True
P1,manual,PreScreen_manual,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,26,26,24,24,2,325,276,276,276,0.8492307692307692,0.008693127237381566,0.00830484997969716,0.013194809012064213,0.007424877487852513,0.00710265882968536,0.012489823644550313,0.0,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",False
P1,manual,PreScreen_manual,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,26,26,24,24,2,325,276,276,276,0.8492307692307692,0.05000564335535961,0.04382461681669697,0.08558569206839023,0.04973921629190895,0.04428351069924619,0.08642472485554503,0.8695652173913043,"[16, 12, 14, 8, 8, 8, 20, 22, 10, 10, 24, 20, 20, 8, 0, 16, 14, 10, 9, 14, 14, 22, 8, 8, 14, 10]","[8, 6, 7, 4, 4, 4, 10, 11, 5, 5, 12, 10, 10, 4, 8, 7, 5, 7, 7, 11, 4, 4, 7, 5]",True
P1,manual,PreScreen_manual,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,26,26,25,25,1,325,300,300,300,0.9230769230769231,0.010973941835510708,0.009342784116741498,0.02115729193797259,0.019291767875573643,0.0052254626660726555,0.028943785186267793,0.08,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",True
P1,manual,PreScreen_manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,26,26,25,25,1,325,300,300,300,0.9230769230769231,0.01797710600751309,0.01401946713937191,0.03776067477375125,0.03684377926199853,0.01325067689888948,0.11194568726910781,0.22666666666666666,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 8, 8, 16, 8, 0, 8, 8, 8, 8, 8, 8, 8, 10, 8, 8, 8]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 8, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4]",True
P1,manual,PreScreen_manual,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,26,26,25,25,1,325,300,300,300,0.9230769230769231,0.02521242511494353,0.025941767503101454,0.04219428958931232,0.025438282051079023,0.02319783881288162,0.051427672424624586,0.77,"[16, 20, 20, 20, 20, 20, 20, 20, 14, 12, 24, 20, 20, 20, 1, 24, 20, 12, 18, 18, 18, 26, 12, 18, 16, 12]","[8, 10, 10, 10, 10, 10, 10, 10, 7, 6, 12, 10, 10, 10, 12, 10, 6, 9, 9, 9, 13, 6, 9, 8, 6]",True
P1,manual,PreScreen_manual,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,26,26,25,25,1,325,300,300,300,0.9230769230769231,0.016715874303258858,0.013496468261531058,0.02805757548994762,0.03556854014552651,0.01490968545624416,0.06590109267263161,0.29,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 8, 8, 6, 8, 8, 6, 8, 10, 8, 8, 6]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 5, 4, 4, 3]",True
P1,manual,PreScreen_manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,26,26,26,25,1,325,300,300,300,0.9230769230769231,0.016385075736512704,0.007459865816366096,0.06097302901231538,0.011977521387408322,0.004011720587422163,0.03360835803583917,0.15333333333333332,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 8, 12]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 4, 4, 6]",True
P1,manual,PreScreen_manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,26,26,24,23,3,325,253,253,253,0.7784615384615384,0.042183712061523417,0.03911176842379893,0.07281716352628309,0.06678517307706919,0.05165562758840769,0.09379291385366337,0.8379446640316206,"[26, 24, 8, 8, 8, 8, 20, 16, 21, 6, 28, 8, 8, 8, 0, 28, 20, 8, 14, 16, 20, 26, 20, 20, 12, 14]","[13, 12, 4, 4, 4, 4, 10, 8, 3, 4, 4, 4, 14, 10, 4, 7, 8, 10, 13, 10, 10, 6, 7]",True
P1,manual,PreScreen_manual,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,26,26,25,25,1,325,300,300,300,0.9230769230769231,0.03500629991640035,0.0341566867690718,0.0607751772019484,0.0666608568795392,0.05371698906091904,0.13820914165068446,0.23,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 0, 16, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 8, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6]",True
P1,manual,PreScreen_manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,25,25,25,25,0,300,300,300,300,1.0,0.04339377278595635,0.03998564875907484,0.07257998882831253,0.04034747902122523,0.03583426073831797,0.07642797577212086,0.7533333333333333,"[16, 18, 14, 12, 12, 12, 12, 12, 12, 8, 16, 12, 12, 12, 16, 12, 14, 10, 10, 10, 14, 10, 16, 16, 12]","[8, 9, 7, 6, 6, 6, 6, 6, 6, 4, 8, 6, 6, 6, 8, 6, 7, 5, 5, 5, 7, 5, 8, 8, 6]",True
P1,manual,PreScreen_manual,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,26,26,24,24,2,325,276,276,276,0.8492307692307692,0.026696603048911992,0.02407186638424552,0.04787241141819032,0.03434082653401193,0.013791987740873035,0.10426485230702187,0.6594202898550725,"[14, 14, 14, 14, 14, 14, 16, 16, 14, 8, 17, 16, 16, 16, 4, 16, 18, 14, 14, 14, 14, 16, 12, 14, 16, 11]","[7, 7, 7, 7, 7, 7, 8, 8, 7, 4, 8, 8, 8, 2, 8, 9, 7, 7, 7, 7, 8, 6, 7, 8]",True
P1,manual,PreScreen_manual,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,26,26,25,25,1,325,300,300,300,0.9230769230769231,0.037767034749546534,0.015976652747421716,0.1115313701265184,0.0279742790162426,0.0063499011482622825,0.09451052082156633,0.15666666666666668,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 10, 8, 8, 8]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4]",True
P1,manual,PreScreen_manual,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,26,26,25,25,1,325,300,300,300,0.9230769230769231,0.012012171217894248,0.010463696609511852,0.02115748501905501,0.02408725026807806,0.0073810006013983465,0.06120481961234667,0.23,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8, 0, 12, 8, 8, 8, 8, 6, 8, 8, 8, 8, 8]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 6, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4]",True
P1,manual,PreScreen_manual,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,26,26,25,25,1,325,300,300,300,0.9230769230769231,0.009649781010940434,0.008423145861611303,0.01646622785612405,0.01442469295847042,0.010251768731484423,0.037412166974299124,0.15666666666666668,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 14, 8, 8]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 7, 4, 4]",True
P1,manual,PreScreen_manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,26,26,24,24,2,325,276,276,276,0.8492307692307692,0.007778362415926953,0.0073221816660344885,0.012711632088269087,0.0037527709270861642,0.003246031998017984,0.006868925188499464,0.0,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",False
P1,manual,PreScreen_manual,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,26,26,24,24,2,325,276,276,276,0.8492307692307692,0.01931388734441104,0.019682010732259836,0.031418488512198084,0.012067486386188892,0.007062010191606405,0.02683936769004147,0.08333333333333333,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 11, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8, 8]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 4]",True
P1,manual,PreScreen_manual,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,26,26,24,24,2,325,276,276,276,0.8492307692307692,0.014325749269597607,0.0098738469648747,0.0238257372145399,0.014066994180967837,0.010705632390979991,0.027145383775401044,0.2391304347826087,"[12, 12, 12, 12, 12, 12, 12, 14, 12, 11, 12, 12, 12, 12, 1, 12, 16, 12, 12, 12, 12, 12, 12, 12, 12, 10]","[6, 6, 6, 6, 6, 6, 6, 7, 6, 6, 6, 6, 6, 6, 8, 6, 6, 6, 6, 6, 6, 6, 6, 5]",True
P1,manual,PreScreen_manual,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,26,26,25,25,1,325,300,300,300,0.9230769230769231,0.015163470361962812,0.010565216443376935,0.02158578333706772,0.01757860235098481,0.00881103054834148,0.016858056520745235,0.0,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",False
P1,manual,PreScreen_manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,26,26,24,24,2,325,276,276,276,0.8492307692307692,0.07025254189516769,0.05364457979241388,0.12500579256897493,0.037210257503372035,0.028446306884996497,0.060460390897464855,0.8369565217391305,"[20, 20, 20, 18, 14, 14, 20, 20, 12, 10, 20, 20, 20, 8, 0, 16, 8, 8, 12, 9, 16, 14, 10, 16, 14, 8]","[10, 10, 10, 9, 7, 7, 10, 10, 6, 5, 10, 10, 10, 4, 8, 4, 4, 6, 8, 7, 5, 8, 7, 4]",True
