partition_id,context_key,image_id,stage,condition,building_id,current20_complete,pool,k,N,expected_tv,expected_missing_mass,expected_cluster_fraction
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1,manual,UwV83HsGsw3,True,all_archived,19,23,0.027496133356246757,0.015122873345935726,0.8840579710144928
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1,manual,UwV83HsGsw3,True,all_archived,20,23,0.021137652517614687,0.011342155009451795,0.9130434782608695
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1,manual,UwV83HsGsw3,True,current20,1,20,0.1739130434782609,0.17391304347826086,0.3333333333333333
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1,manual,UwV83HsGsw3,True,current20,2,20,0.1613272311212815,0.08306636155606409,0.3982456140350877
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1,manual,UwV83HsGsw3,True,current20,3,20,0.1491990846681922,0.07391304347826086,0.4333333333333333
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1,manual,UwV83HsGsw3,True,current20,4,20,0.13752860411899315,0.06956521739130435,0.4666666666666666
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1,manual,UwV83HsGsw3,True,current20,5,20,0.12631578947368421,0.06521739130434782,0.5
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1,manual,UwV83HsGsw3,True,current20,6,20,0.11556064073226543,0.0608695652173913,0.5333333333333333
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1,manual,UwV83HsGsw3,True,current20,7,20,0.10526315789473685,0.05652173913043478,0.5666666666666668
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1,manual,UwV83HsGsw3,True,current20,8,20,0.09542334096109839,0.05217391304347826,0.6
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1,manual,UwV83HsGsw3,True,current20,9,20,0.08604118993135011,0.04782608695652174,0.6333333333333333
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1,manual,UwV83HsGsw3,True,current20,10,20,0.07711670480549196,0.043478260869565216,0.6666666666666666
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1,manual,UwV83HsGsw3,True,current20,11,20,0.06864988558352403,0.0391304347826087,0.7000000000000001
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1,manual,UwV83HsGsw3,True,current20,12,20,0.06247139588100686,0.034782608695652174,0.7333333333333334
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1,manual,UwV83HsGsw3,True,current20,13,20,0.05789473684210529,0.03043478260869565,0.7666666666666666
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1,manual,UwV83HsGsw3,True,current20,14,20,0.05286041189931352,0.02608695652173913,0.7999999999999999
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1,manual,UwV83HsGsw3,True,current20,15,20,0.047368421052631574,0.021739130434782608,0.8333333333333334
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1,manual,UwV83HsGsw3,True,current20,16,20,0.041418764302059485,0.017391304347826087,0.8666666666666667
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1,manual,UwV83HsGsw3,True,current20,17,20,0.035011441647597244,0.013043478260869565,0.9
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1,manual,UwV83HsGsw3,True,current20,18,20,0.02814645308924485,0.008695652173913044,0.9333333333333332
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1,manual,UwV83HsGsw3,True,current20,19,20,0.02082379862700226,0.004347826086956522,0.9666666666666667
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1,manual,UwV83HsGsw3,True,current20,20,20,0.013043478260869532,0.0,1.0
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,all_archived,1,23,0.15879017013232516,0.15879017013232513,0.5
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,all_archived,2,23,0.1443547001202956,0.07578621756315518,0.5830039525691699
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,all_archived,3,23,0.13060663344217222,0.0653033167210861,0.6245059288537549
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,all_archived,4,23,0.11754597009795498,0.05877298504897748,0.6620553359683794
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,all_archived,5,23,0.10517271008764392,0.052586355043821954,0.6976284584980237
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,all_archived,6,23,0.09348685341123904,0.04674342670561952,0.7312252964426877
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,all_archived,7,23,0.08248840006874034,0.04124420003437016,0.7628458498023716
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,all_archived,8,23,0.07217735006014778,0.036088675030073895,0.7924901185770751
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,all_archived,9,23,0.06255370338546143,0.03127685169273071,0.8201581027667985
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,all_archived,10,23,0.0536174600446812,0.026808730022340608,0.8458498023715415
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,all_archived,11,23,0.04536862003780717,0.02268431001890359,0.8695652173913043
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,all_archived,12,23,0.041587901701323246,0.01890359168241966,0.8913043478260869
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,all_archived,13,23,0.041244200034370196,0.015466575012888811,0.9110671936758894
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,all_archived,14,23,0.040213095033510934,0.012373260010311051,0.9288537549407114
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,all_archived,15,23,0.03849458669874549,0.009623646674686372,0.9446640316205533
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,all_archived,16,23,0.036088675030073895,0.007217735006014779,0.958498023715415
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,all_archived,17,23,0.03299536002749613,0.00515552500429627,0.9703557312252964
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,all_archived,18,23,0.029214641691012205,0.003437016669530847,0.9802371541501976
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,all_archived,19,23,0.02474652002062208,0.0020622100017185082,0.9881422924901186
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,all_archived,20,23,0.019590995016325802,0.0010311050008592541,0.9940711462450593
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,current20,1,20,0.16956521739130437,0.16956521739130437,0.5
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,current20,2,20,0.15308924485125858,0.07482837528604118,0.5947368421052632
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,current20,3,20,0.13752860411899315,0.06224256292906178,0.6421052631578947
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,current20,4,20,0.12288329519450801,0.05491990846681922,0.6842105263157895
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,current20,5,20,0.10915331807780321,0.048054919908466824,0.7236842105263157
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,current20,6,20,0.0963386727688787,0.041647597254004576,0.7605263157894737
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,current20,7,20,0.08443935926773455,0.035697940503432495,0.7947368421052632
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,current20,8,20,0.0734553775743707,0.030205949656750573,0.8263157894736842
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,current20,9,20,0.06338672768878718,0.02517162471395881,0.8552631578947368
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,current20,10,20,0.054233409610983954,0.020594965675057208,0.881578947368421
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,current20,11,20,0.045995423340961086,0.016475972540045767,0.9052631578947368
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,current20,12,20,0.042334096109839806,0.012814645308924483,0.9263157894736842
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,current20,13,20,0.04187643020594968,0.009610983981693364,0.9447368421052631
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,current20,14,20,0.0405034324942792,0.006864988558352402,0.9605263157894737
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,current20,15,20,0.03821510297482837,0.004576659038901602,0.9736842105263158
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,current20,16,20,0.035011441647597244,0.002745995423340961,0.9842105263157894
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,current20,17,20,0.030892448512585807,0.0013729977116704805,0.9921052631578947
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,current20,18,20,0.02585812356979405,0.00045766590389016015,0.9973684210526316
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,current20,19,20,0.01990846681922194,0.0,1.0
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1,manual,rPc6DW4iMge,True,current20,20,20,0.013043478260869532,0.0,1.0
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1,manual,rPc6DW4iMge,True,all_archived,1,23,0.08317580340264649,0.0831758034026465,0.5
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1,manual,rPc6DW4iMge,True,all_archived,2,23,0.07939508506616257,0.03969754253308128,0.5434782608695652
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1,manual,rPc6DW4iMge,True,all_archived,3,23,0.07561436672967863,0.03780718336483932,0.5652173913043479
