context_key,pool,user_order_applied,raw_support,computable_support,human_mean_distance
C1|0|X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9|semi,all_historical,False,4,4,0.08612929320517078
C1|0|X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9|semi,all_historical,True,4,4,0.09399887664120667
C1|0|X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9|semi,current20_only,False,4,4,0.08612929320517078
C1|0|X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9|semi,current20_only,True,4,4,0.09399887664120667
