partition_id,context_key,image_id,stage,condition,building_id,current20_complete,total_k,outside_current20_draws,outside_available,expected_tv,expected_missing_mass,expected_cluster_fraction
extended73|C1|manual|uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,C1|0|uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97|manual,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,C1,manual,uNb9QFRL6hY,True,20,1,3,0.04434782608695654,0.002173913043478261,0.9875
extended73|C1|manual|uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,C1|0|uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97|manual,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,C1,manual,uNb9QFRL6hY,True,20,2,3,0.04720442410373762,0.004805491990846682,0.9736842105263158
extended73|C1|manual|uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,C1|0|uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97|manual,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,C1,manual,uNb9QFRL6hY,True,20,3,3,0.04816361556064075,0.007894736842105263,0.9585526315789473
extended73|C1|manual|uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,C1|0|uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8|manual,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,C1,manual,uNb9QFRL6hY,True,20,0,3,0.06521739130434782,0.0,1.0
extended73|C1|manual|uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,C1|0|uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8|manual,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,C1,manual,uNb9QFRL6hY,True,20,1,3,0.0773913043478261,0.004347826086956522,0.9857142857142858
extended73|C1|manual|uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,C1|0|uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8|manual,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,C1,manual,uNb9QFRL6hY,True,20,2,3,0.08265446224256295,0.008924485125858124,0.9711779448621555
extended73|C1|manual|uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,C1|0|uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8|manual,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,C1,manual,uNb9QFRL6hY,True,20,3,3,0.0827574370709382,0.013043478260869565,0.9571428571428571
extended73|C1|manual|wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,C1|0|wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6|manual,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,C1,manual,wc2JMjhGNzB,True,20,0,3,0.10434782608695653,0.0,1.0
extended73|C1|manual|wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,C1|0|wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6|manual,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,C1,manual,wc2JMjhGNzB,True,20,1,3,0.0882608695652174,0.005072463768115942,0.9880952380952381
extended73|C1|manual|wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,C1|0|wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6|manual,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,C1,manual,wc2JMjhGNzB,True,20,2,3,0.08295194508009154,0.007704042715484363,0.980200501253133
extended73|C1|manual|wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,C1|0|wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6|manual,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,C1,manual,wc2JMjhGNzB,True,20,3,3,0.08406178489702518,0.007894736842105263,0.9763157894736841
extended73|C1|manual|wc2JMjhGNzB_dda6efcba51c40de8552408953719515,C1|0|wc2JMjhGNzB_dda6efcba51c40de8552408953719515|manual,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,C1,manual,wc2JMjhGNzB,True,20,0,3,0.05217391304347826,0.0,1.0
extended73|C1|manual|wc2JMjhGNzB_dda6efcba51c40de8552408953719515,C1|0|wc2JMjhGNzB_dda6efcba51c40de8552408953719515|manual,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,C1,manual,wc2JMjhGNzB,True,20,1,3,0.035869565217391305,0.002173913043478261,0.9833333333333334
extended73|C1|manual|wc2JMjhGNzB_dda6efcba51c40de8552408953719515,C1|0|wc2JMjhGNzB_dda6efcba51c40de8552408953719515|manual,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,C1,manual,wc2JMjhGNzB,True,20,2,3,0.03165903890160183,0.004347826086956522,0.9666666666666667
extended73|C1|manual|wc2JMjhGNzB_dda6efcba51c40de8552408953719515,C1|0|wc2JMjhGNzB_dda6efcba51c40de8552408953719515|manual,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,C1,manual,wc2JMjhGNzB,True,20,3,3,0.035898169336384435,0.006521739130434782,0.9500000000000001
extended73|C1|manual|yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,C1|0|yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56|manual,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,C1,manual,yqstnuAEVhm,True,20,0,3,0.08043478260869563,0.043478260869565216,0.8333333333333334
extended73|C1|manual|yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,C1|0|yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56|manual,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,C1,manual,yqstnuAEVhm,True,20,1,3,0.06583333333333331,0.036231884057971016,0.8666666666666667
extended73|C1|manual|yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,C1|0|yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56|manual,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,C1,manual,yqstnuAEVhm,True,20,2,3,0.058421052631578936,0.026086956521739126,0.9055555555555558
extended73|C1|manual|yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,C1|0|yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56|manual,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,C1,manual,yqstnuAEVhm,True,20,3,3,0.050892448512585814,0.013157894736842105,0.9498538011695906
extended73|C2-B|manual|S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,C2-B|0|S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf|manual,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,C2-B,manual,S9hNv5qa7GM,True,20,0,0,0.0,0.0,1.0
extended73|P1|manual|7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,P1|0|7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a|manual,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,P1,manual,7y3sRwLe3Va,True,20,0,5,0.04000000000000002,0.04,0.5
extended73|P1|manual|7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,P1|0|7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a|manual,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,P1,manual,7y3sRwLe3Va,True,20,1,5,0.034000000000000016,0.032,0.6
extended73|P1|manual|7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,P1|0|7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a|manual,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,P1,manual,7y3sRwLe3Va,True,20,2,5,0.02800000000000001,0.024,0.7
extended73|P1|manual|7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,P1|0|7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a|manual,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,P1,manual,7y3sRwLe3Va,True,20,3,5,0.022000000000000013,0.016,0.8
extended73|P1|manual|7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,P1|0|7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a|manual,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,P1,manual,7y3sRwLe3Va,True,20,4,5,0.016000000000000007,0.008,0.9
extended73|P1|manual|7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,P1|0|7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a|manual,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,P1,manual,7y3sRwLe3Va,True,20,5,5,0.010000000000000005,0.0,1.0
extended73|P1|manual|B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,P1|0|B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086|manual,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,P1,manual,B6ByNegPMKs,True,20,0,5,0.020000000000000014,0.0,1.0
extended73|P1|manual|B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,P1|0|B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086|manual,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,P1,manual,B6ByNegPMKs,True,20,1,5,0.035800000000000005,0.002,0.9833333333333334
extended73|P1|manual|B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,P1|0|B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086|manual,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,P1,manual,B6ByNegPMKs,True,20,2,5,0.043242105263157894,0.004,0.9666666666666667
extended73|P1|manual|B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,P1|0|B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086|manual,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,P1,manual,B6ByNegPMKs,True,20,3,5,0.04726315789473684,0.006,0.9500000000000001
extended73|P1|manual|B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,P1|0|B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086|manual,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,P1,manual,B6ByNegPMKs,True,20,4,5,0.048757481940144475,0.008,0.9333333333333332
extended73|P1|manual|B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,P1|0|B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086|manual,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,P1,manual,B6ByNegPMKs,True,20,5,5,0.047335526315789474,0.01,0.9166666666666666
extended73|P1|manual|B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,P1|0|B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624|manual,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,P1,manual,B6ByNegPMKs,True,20,0,5,0.02000000000000001,0.0,1.0
extended73|P1|manual|B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,P1|0|B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624|manual,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,P1,manual,B6ByNegPMKs,True,20,1,5,0.021000000000000005,0.0,1.0
extended73|P1|manual|B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,P1|0|B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624|manual,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,P1,manual,B6ByNegPMKs,True,20,2,5,0.022210526315789476,0.0004210526315789474,0.9973684210526316
extended73|P1|manual|B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,P1|0|B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624|manual,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,P1,manual,B6ByNegPMKs,True,20,3,5,0.02363157894736842,0.0012631578947368421,0.9921052631578947
extended73|P1|manual|B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,P1|0|B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624|manual,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,P1,manual,B6ByNegPMKs,True,20,4,5,0.02526315789473683,0.0025263157894736842,0.9842105263157894
extended73|P1|manual|B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,P1|0|B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624|manual,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,P1,manual,B6ByNegPMKs,True,20,5,5,0.027105263157894726,0.004210526315789474,0.9736842105263158
extended73|P1|manual|UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,P1|0|UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65|manual,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,P1,manual,UwV83HsGsw3,True,20,0,4,0.09999999999999999,0.041666666666666664,0.8888888888888888
extended73|P1|manual|UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,P1|0|UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65|manual,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,P1,manual,UwV83HsGsw3,True,20,1,4,0.10375000000000001,0.040625,0.8958333333333334
extended73|P1|manual|UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,P1|0|UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65|manual,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,P1,manual,UwV83HsGsw3,True,20,2,4,0.10427631578947369,0.03782894736842105,0.905263157894737
extended73|P1|manual|UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,P1|0|UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65|manual,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,P1,manual,UwV83HsGsw3,True,20,3,4,0.10240862573099416,0.03289473684210526,0.9175194931773879
extended73|P1|manual|UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,P1|0|UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65|manual,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,P1,manual,UwV83HsGsw3,True,20,4,4,0.09898348813209497,0.025472996216030268,0.9329205366357071
extended73|P1|manual|UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,P1|0|UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596|manual,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,P1,manual,UwV83HsGsw3,True,20,0,4,0.05000000000000003,0.0,1.0
extended73|P1|manual|UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,P1|0|UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596|manual,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,P1,manual,UwV83HsGsw3,True,20,1,4,0.046666666666666703,0.008333333333333333,0.9666666666666668
extended73|P1|manual|UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,P1|0|UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596|manual,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,P1,manual,UwV83HsGsw3,True,20,2,4,0.0473684210526316,0.017105263157894735,0.9324561403508773
extended73|P1|manual|UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,P1|0|UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596|manual,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,P1,manual,UwV83HsGsw3,True,20,3,4,0.051228070175438616,0.026315789473684206,0.8973684210526315
extended73|P1|manual|UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,P1|0|UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596|manual,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,P1,manual,UwV83HsGsw3,True,20,4,4,0.0575232198142415,0.03596491228070175,0.8614035087719297
extended73|P1|manual|X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1|0|X7HyMhZNoso_987fd31155514f6facb131bd5c14881d|manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1,manual,X7HyMhZNoso,True,20,0,5,0.04000000000000002,0.04,0.5
extended73|P1|manual|X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1|0|X7HyMhZNoso_987fd31155514f6facb131bd5c14881d|manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1,manual,X7HyMhZNoso,True,20,1,5,0.034000000000000016,0.032,0.6
extended73|P1|manual|X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1|0|X7HyMhZNoso_987fd31155514f6facb131bd5c14881d|manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1,manual,X7HyMhZNoso,True,20,2,5,0.02800000000000001,0.024,0.7
extended73|P1|manual|X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1|0|X7HyMhZNoso_987fd31155514f6facb131bd5c14881d|manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1,manual,X7HyMhZNoso,True,20,3,5,0.022000000000000013,0.016,0.8
extended73|P1|manual|X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1|0|X7HyMhZNoso_987fd31155514f6facb131bd5c14881d|manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1,manual,X7HyMhZNoso,True,20,4,5,0.016000000000000007,0.008,0.9
extended73|P1|manual|X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1|0|X7HyMhZNoso_987fd31155514f6facb131bd5c14881d|manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1,manual,X7HyMhZNoso,True,20,5,5,0.010000000000000005,0.0,1.0
extended73|P1|manual|e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,P1|0|e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab|manual,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,P1,manual,e9zR4mvMWw7,True,20,0,4,0.058333333333333307,0.0,1.0
extended73|P1|manual|e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,P1|0|e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab|manual,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,P1,manual,e9zR4mvMWw7,True,20,1,4,0.05770833333333332,0.004166666666666667,0.9800000000000001
extended73|P1|manual|e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,P1|0|e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab|manual,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,P1,manual,e9zR4mvMWw7,True,20,2,4,0.06109649122807016,0.008333333333333333,0.96
extended73|P1|manual|e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,P1|0|e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab|manual,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,P1,manual,e9zR4mvMWw7,True,20,3,4,0.06344663742690057,0.012499999999999999,0.9400000000000001
extended73|P1|manual|e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,P1|0|e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab|manual,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,P1,manual,e9zR4mvMWw7,True,20,4,4,0.06616443068455452,0.016701066391468868,0.9199587203302373
extended73|P1|manual|q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,P1|0|q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e|manual,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,P1,manual,q9vSo1VnCiC,True,20,0,4,0.0,0.0,1.0
extended73|P1|manual|q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,P1|0|q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e|manual,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,P1,manual,q9vSo1VnCiC,True,20,1,4,0.0,0.0,1.0
extended73|P1|manual|q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,P1|0|q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e|manual,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,P1,manual,q9vSo1VnCiC,True,20,2,4,0.0,0.0,1.0
extended73|P1|manual|q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,P1|0|q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e|manual,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,P1,manual,q9vSo1VnCiC,True,20,3,4,0.0,0.0,1.0
extended73|P1|manual|q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,P1|0|q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e|manual,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,P1,manual,q9vSo1VnCiC,True,20,4,4,0.0,0.0,1.0
extended73|P1|manual|q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,P1|0|q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a|manual,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,P1,manual,q9vSo1VnCiC,True,20,0,5,0.04000000000000002,0.04,0.5
extended73|P1|manual|q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,P1|0|q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a|manual,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,P1,manual,q9vSo1VnCiC,True,20,1,5,0.034000000000000016,0.032,0.6
extended73|P1|manual|q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,P1|0|q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a|manual,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,P1,manual,q9vSo1VnCiC,True,20,2,5,0.02800000000000001,0.024,0.7
