cohort,image_id,config,h,last_k,old_possible,old_guaranteed,old_status,support_separated_possible,support_separated_guaranteed,support_separated_status,status_changed,possible_changed,interpretation
with_workers,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,ospa30_t6,1,2,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,ospa30_t6,1,23,9,20,finite_interval,9,20,finite_interval,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,ospa30_t6,5,19,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q_0.950,1,23,9,9,identified,9,9,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q_0.950,5,19,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,ospa30_t6,1,4,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q_0.950,1,4,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,ospa30_t6,1,5,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,ospa30_t6,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q_0.950,1,5,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q_0.950,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,ospa30_t6,1,23,10,23,finite_interval,12,23,finite_interval,False,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,ospa30_t6,5,19,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q_0.950,1,23,13,,upper_unknown,13,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q_0.950,5,19,17,,upper_unknown,17,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,ospa30_t6,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q_0.950,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,ospa30_t6,1,23,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,ospa30_t6,5,19,5,5,identified,5,5,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q_0.950,1,23,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q_0.950,5,19,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,ospa30_t6,1,5,1,3,finite_interval,3,3,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,ospa30_t6,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q_0.950,1,5,1,3,finite_interval,3,3,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q_0.950,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,ospa30_t6,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q_0.950,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,ospa30_t6,1,4,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q_0.950,1,4,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,ospa30_t6,1,23,1,,upper_unknown,4,,upper_unknown,False,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,ospa30_t6,5,19,12,,upper_unknown,12,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q_0.950,1,23,1,4,finite_interval,4,4,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q_0.950,5,19,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,ospa30_t6,1,4,4,4,identified,4,4,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q_0.950,1,4,4,4,identified,4,4,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,ospa30_t6,1,22,1,3,finite_interval,3,3,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,ospa30_t6,5,18,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,q_0.950,1,22,1,3,finite_interval,3,3,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,q_0.950,5,18,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,ospa30_t6,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,q_0.950,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,ospa30_t6,1,23,9,,upper_unknown,9,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,ospa30_t6,5,19,17,,upper_unknown,17,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,q_0.950,1,23,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,q_0.950,5,19,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,ospa30_t6,1,23,1,4,finite_interval,4,4,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,ospa30_t6,5,19,17,17,identified,17,17,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,q_0.950,1,23,1,4,finite_interval,4,4,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,q_0.950,5,19,17,17,identified,17,17,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_4350d36797324601adba7351d09602d2,ospa30_t6,1,4,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_4350d36797324601adba7351d09602d2,q_0.950,1,4,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,ospa30_t6,1,22,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,ospa30_t6,5,18,5,5,identified,5,5,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,q_0.950,1,22,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,q_0.950,5,18,5,5,identified,5,5,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,ospa30_t6,1,5,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,ospa30_t6,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,q_0.950,1,5,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,q_0.950,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,ospa30_t6,1,23,1,3,finite_interval,3,3,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,ospa30_t6,5,19,8,8,identified,8,8,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,q_0.950,1,23,1,3,finite_interval,3,3,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,q_0.950,5,19,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,ospa30_t6,1,21,9,9,identified,9,9,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,ospa30_t6,5,17,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,q_0.950,1,21,9,,upper_unknown,9,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,q_0.950,5,17,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,ospa30_t6,1,23,8,,upper_unknown,8,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,ospa30_t6,5,19,12,,upper_unknown,12,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,q_0.950,1,23,8,8,identified,8,8,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,q_0.950,5,19,15,15,identified,15,15,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,ospa30_t6,1,22,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,ospa30_t6,5,18,5,5,identified,5,5,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,q_0.950,1,22,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,q_0.950,5,18,5,5,identified,5,5,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,ospa30_t6,1,23,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,ospa30_t6,5,19,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,q_0.950,1,23,12,12,identified,12,12,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,q_0.950,5,19,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,ospa30_t6,1,22,9,10,finite_interval,10,10,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,ospa30_t6,5,18,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,q_0.950,1,22,9,,upper_unknown,9,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,q_0.950,5,18,13,,upper_unknown,13,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,ospa30_t6,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,q_0.950,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,ospa30_t6,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,q_0.950,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,ospa30_t6,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,q_0.950,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,ospa30_t6,1,5,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,ospa30_t6,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,q_0.950,1,5,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,q_0.950,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,ospa30_t6,1,4,3,3,identified,3,3,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,q_0.950,1,4,3,3,identified,3,3,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,ospa30_t6,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,q_0.950,1,4,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,ospa30_t6,1,22,9,9,identified,9,9,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,ospa30_t6,5,18,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,q_0.950,1,22,9,9,identified,9,9,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,q_0.950,5,18,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,ospa30_t6,1,23,8,23,finite_interval,8,23,finite_interval,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,ospa30_t6,5,19,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,q_0.950,1,23,7,,upper_unknown,7,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,q_0.950,5,19,13,,upper_unknown,13,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,ospa30_t6,1,22,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,ospa30_t6,5,18,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,q_0.950,1,22,15,15,identified,15,15,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,q_0.950,5,18,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,ospa30_t6,1,5,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,ospa30_t6,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,q_0.950,1,5,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,q_0.950,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,ospa30_t6,1,23,9,,upper_unknown,9,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,ospa30_t6,5,19,17,,upper_unknown,17,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,q_0.950,1,23,9,,upper_unknown,9,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,q_0.950,5,19,13,,upper_unknown,13,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,ospa30_t6,1,5,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,ospa30_t6,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,q_0.950,1,5,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,q_0.950,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,ospa30_t6,1,22,10,,upper_unknown,10,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,ospa30_t6,5,18,12,,upper_unknown,12,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,q_0.950,1,22,11,,upper_unknown,11,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,q_0.950,5,18,16,,upper_unknown,16,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,ospa30_t6,1,23,1,9,finite_interval,3,9,finite_interval,False,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,ospa30_t6,5,19,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,q_0.950,1,23,1,3,finite_interval,3,3,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,q_0.950,5,19,8,8,identified,8,8,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,ospa30_t6,1,23,1,21,finite_interval,3,21,finite_interval,False,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,ospa30_t6,5,19,8,,upper_unknown,8,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,q_0.950,1,23,1,3,finite_interval,3,3,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,q_0.950,5,19,8,8,identified,8,8,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,ospa30_t6,1,4,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
without_workers,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,q_0.950,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
