pool,metric,replicate,status,building_half_a,manual_rank_correlation,semi_rank_correlation,residual_rank_correlation,coarse_ARI,fine_ARI,minimum_group_a,minimum_group_b
all_initializations,ospa30,39,valid,S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;b8cTxDM8gDG;jh4fc5c5qoQ;rPc6DW4iMge;uNb9QFRL6hY;yqstnuAEVhm;zsNo4HB9uLZ,0.643609022556,0.768421052632,0.696240601504,0.324444444444,0.189100459619,3,5
all_initializations,ospa30,40,valid,B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;b8cTxDM8gDG;jh4fc5c5qoQ;jtcxE69GiFV;pa4otMbVnkk;q9vSo1VnCiC;wc2JMjhGNzB;x8F5xyUWy9e;zsNo4HB9uLZ,0.705263157895,0.792481203008,0.810526315789,0.113333333333,0.178923426839,4,2
all_initializations,ospa30,41,valid,B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;Z6MFQCViBuw;pRbA3pwrgk9;pa4otMbVnkk;rPc6DW4iMge;x8F5xyUWy9e;zsNo4HB9uLZ,0.506766917293,0.666165413534,0.625563909774,0.324444444444,0.374211632796,2,2
all_initializations,ospa30,42,valid,2t7WUuJeko7;7y3sRwLe3Va;S9hNv5qa7GM;VFuaQ6m2Qom;b8cTxDM8gDG;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;uNb9QFRL6hY,0.488721804511,0.751879699248,0.631578947368,-0.0133333333333,0.188547927871,4,3
all_initializations,ospa30,43,valid,7y3sRwLe3Va;B6ByNegPMKs;UwV83HsGsw3;VFuaQ6m2Qom;b8cTxDM8gDG;jtcxE69GiFV;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;x8F5xyUWy9e,0.598496240602,0.784962406015,0.78045112782,0.324444444444,0.05,2,2
all_initializations,ospa30,44,valid,B6ByNegPMKs;UwV83HsGsw3;VFuaQ6m2Qom;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;yqstnuAEVhm,0.518796992481,0.873684210526,0.810526315789,0.113333333333,0.137028483449,2,5
all_initializations,ospa30,45,valid,7y3sRwLe3Va;B6ByNegPMKs;VFuaQ6m2Qom;X7HyMhZNoso;b8cTxDM8gDG;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;rPc6DW4iMge;wc2JMjhGNzB;zsNo4HB9uLZ,0.469172932331,0.866165413534,0.806015037594,0.113333333333,0.221423436377,2,2
all_initializations,ospa30,46,valid,B6ByNegPMKs;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;pRbA3pwrgk9;pa4otMbVnkk;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;zsNo4HB9uLZ,0.787969924812,0.784962406015,0.745864661654,0.324444444444,0.378904547436,3,2
all_initializations,ospa30,47,valid,2t7WUuJeko7;B6ByNegPMKs;UwV83HsGsw3;Z6MFQCViBuw;e9zR4mvMWw7;jh4fc5c5qoQ;pRbA3pwrgk9;q9vSo1VnCiC;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e,0.416541353383,0.846616541353,0.702255639098,-0.0133333333333,0.166786484543,2,2
all_initializations,ospa30,48,valid,2t7WUuJeko7;7y3sRwLe3Va;S9hNv5qa7GM;UwV83HsGsw3;jh4fc5c5qoQ;pRbA3pwrgk9;pa4otMbVnkk;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;yqstnuAEVhm,0.744360902256,0.857142857143,0.873684210526,0.324444444444,0.369003690037,3,2
all_initializations,ospa30,49,valid,B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;e9zR4mvMWw7;jtcxE69GiFV;pa4otMbVnkk;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;zsNo4HB9uLZ,0.553383458647,0.896240601504,0.902255639098,-0.0133333333333,0.125071063104,2,10
all_initializations,ospa30,50,valid,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;VLzqgDo317F;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;rPc6DW4iMge;uNb9QFRL6hY;zsNo4HB9uLZ,0.777443609023,0.813533834586,0.744360902256,0.62,0.491827637444,2,3
all_initializations,ospa30,51,valid,2t7WUuJeko7;B6ByNegPMKs;S9hNv5qa7GM;VLzqgDo317F;e9zR4mvMWw7;jh4fc5c5qoQ;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;uNb9QFRL6hY;zsNo4HB9uLZ,0.53984962406,0.834586466165,0.831578947368,0.113333333333,0.0771428571429,2,2
all_initializations,ospa30,52,valid,7y3sRwLe3Va;B6ByNegPMKs;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;b8cTxDM8gDG;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;uNb9QFRL6hY;x8F5xyUWy9e,0.431578947368,0.67969924812,0.741353383459,-0.0133333333333,0.124814264487,3,2
all_initializations,ospa30,53,valid,2t7WUuJeko7;UwV83HsGsw3;VLzqgDo317F;Z6MFQCViBuw;jh4fc5c5qoQ;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;wc2JMjhGNzB;x8F5xyUWy9e,0.688721804511,0.751879699248,0.795488721805,0.113333333333,0.184706033047,4,2
all_initializations,ospa30,54,valid,2t7WUuJeko7;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;e9zR4mvMWw7;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;uNb9QFRL6hY;yqstnuAEVhm;zsNo4HB9uLZ,0.50977443609,0.78045112782,0.691729323308,-0.0133333333333,0.149458483755,2,3
all_initializations,ospa30,55,valid,S9hNv5qa7GM;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pa4otMbVnkk;x8F5xyUWy9e;yqstnuAEVhm,0.53984962406,0.744360902256,0.587969924812,0.113333333333,0.166786484543,2,2
all_initializations,ospa30,56,valid,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pa4otMbVnkk;yqstnuAEVhm,0.726315789474,0.741353383459,0.721804511278,0.113333333333,0.241065171689,2,2
all_initializations,ospa30,57,valid,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;Z6MFQCViBuw;jh4fc5c5qoQ;pRbA3pwrgk9;pa4otMbVnkk;rPc6DW4iMge,0.532330827068,0.676691729323,0.529323308271,0.113333333333,0.170684039088,5,2
all_initializations,ospa30,58,valid,S9hNv5qa7GM;UwV83HsGsw3;X7HyMhZNoso;b8cTxDM8gDG;e9zR4mvMWw7;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;uNb9QFRL6hY;wc2JMjhGNzB;zsNo4HB9uLZ,0.508270676692,0.84962406015,0.75037593985,0.113333333333,0.195023537323,4,5
all_initializations,ospa30,59,valid,2t7WUuJeko7;S9hNv5qa7GM;UwV83HsGsw3;VLzqgDo317F;X7HyMhZNoso;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;rPc6DW4iMge;wc2JMjhGNzB;x8F5xyUWy9e,0.618045112782,0.786466165414,0.784962406015,0.113333333333,0.198795180723,4,2
all_initializations,ospa30,60,valid,7y3sRwLe3Va;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;X7HyMhZNoso;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;uNb9QFRL6hY,0.512781954887,0.768421052632,0.667669172932,0.113333333333,0.216999356085,2,5
all_initializations,ospa30,61,valid,2t7WUuJeko7;S9hNv5qa7GM;UwV83HsGsw3;VLzqgDo317F;X7HyMhZNoso;jh4fc5c5qoQ;pRbA3pwrgk9;pa4otMbVnkk;rPc6DW4iMge;yqstnuAEVhm;zsNo4HB9uLZ,0.457142857143,0.876691729323,0.815037593985,0.113333333333,0.220195439739,2,5
all_initializations,ospa30,62,valid,2t7WUuJeko7;B6ByNegPMKs;S9hNv5qa7GM;VFuaQ6m2Qom;X7HyMhZNoso;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;wc2JMjhGNzB;x8F5xyUWy9e,0.508270676692,0.834586466165,0.878195488722,0.113333333333,0.0965824665676,3,2
all_initializations,ospa30,63,valid,7y3sRwLe3Va;B6ByNegPMKs;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;e9zR4mvMWw7;jh4fc5c5qoQ;rPc6DW4iMge;uNb9QFRL6hY;x8F5xyUWy9e;yqstnuAEVhm,0.824060150376,0.766917293233,0.858646616541,0.324444444444,0.43,2,2
all_initializations,ospa30,64,valid,7y3sRwLe3Va;B6ByNegPMKs;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;pRbA3pwrgk9;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;yqstnuAEVhm,0.551879699248,0.795488721805,0.851127819549,-0.0133333333333,0.071661237785,5,2
all_initializations,ospa30,65,valid,2t7WUuJeko7;7y3sRwLe3Va;B6ByNegPMKs;UwV83HsGsw3;X7HyMhZNoso;b8cTxDM8gDG;jh4fc5c5qoQ;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB,0.64962406015,0.70977443609,0.571428571429,0.113333333333,0.0348749052312,4,2
all_initializations,ospa30,66,valid,S9hNv5qa7GM;VFuaQ6m2Qom;VLzqgDo317F;e9zR4mvMWw7;jtcxE69GiFV;pRbA3pwrgk9;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;zsNo4HB9uLZ,0.56992481203,0.787969924812,0.712781954887,0.113333333333,0.0448783330905,2,3
all_initializations,ospa30,67,valid,S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;X7HyMhZNoso;b8cTxDM8gDG;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;uNb9QFRL6hY;x8F5xyUWy9e;zsNo4HB9uLZ,0.50977443609,0.672180451128,0.666165413534,0.113333333333,0.0917782026769,4,2
all_initializations,ospa30,68,valid,7y3sRwLe3Va;B6ByNegPMKs;UwV83HsGsw3;VLzqgDo317F;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;pa4otMbVnkk;wc2JMjhGNzB;yqstnuAEVhm,0.664661654135,0.742857142857,0.714285714286,-0.0133333333333,0.0546601261388,2,2
all_initializations,ospa30,69,valid,7y3sRwLe3Va;B6ByNegPMKs;S9hNv5qa7GM;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;pa4otMbVnkk;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e,0.831578947368,0.813533834586,0.83007518797,0.62,0.18881696736,2,2
all_initializations,ospa30,70,valid,7y3sRwLe3Va;B6ByNegPMKs;VFuaQ6m2Qom;X7HyMhZNoso;jh4fc5c5qoQ;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;zsNo4HB9uLZ,0.553383458647,0.772932330827,0.670676691729,-0.0555555555556,-0.02849002849,3,10
all_initializations,ospa30,71,valid,B6ByNegPMKs;S9hNv5qa7GM;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;b8cTxDM8gDG;e9zR4mvMWw7;jtcxE69GiFV;pRbA3pwrgk9;wc2JMjhGNzB;x8F5xyUWy9e,0.481203007519,0.83007518797,0.854135338346,-0.0133333333333,0.039405204461,3,2
all_initializations,ospa30,72,valid,2t7WUuJeko7;B6ByNegPMKs;S9hNv5qa7GM;VLzqgDo317F;Z6MFQCViBuw;jh4fc5c5qoQ;pRbA3pwrgk9;pa4otMbVnkk;wc2JMjhGNzB;x8F5xyUWy9e;zsNo4HB9uLZ,0.359398496241,0.875187969925,0.845112781955,-0.0133333333333,0.070478520104,4,2
all_initializations,ospa30,73,valid,2t7WUuJeko7;S9hNv5qa7GM;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;zsNo4HB9uLZ,0.245112781955,0.822556390977,0.64962406015,-0.0133333333333,-0.00988171882018,3,2
all_initializations,ospa30,74,valid,2t7WUuJeko7;S9hNv5qa7GM;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;e9zR4mvMWw7;jh4fc5c5qoQ;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB,0.748872180451,0.839097744361,0.803007518797,0.324444444444,0.467289719626,2,2
