canonical_annotation_id,max_abs_error,raw_final_equals_canonical
e5ed2f9df090fc85,1.7763568394e-15,True
c0b4675e53d399c0,3.5527136788e-15,True
456be49bba7efbc8,1.7763568394e-15,True
5bd0d7c388ee1b68,3.5527136788e-15,True
bc770062117c9834,1.7763568394e-15,True
adb443cf2cd44a01,1.7763568394e-15,True
12ee1becbe448d45,1.7763568394e-15,True
40b246a8dea46c2b,1.7763568394e-15,True
d6f4f78440cb4051,3.5527136788e-15,True
ef6c6984e4f16c67,3.5527136788e-15,True
ed061f0733e9b7c0,3.5527136788e-15,True
917375ed9bf4c232,3.5527136788e-15,True
89f4eb027c671d27,7.1054273576e-15,True
76f4aa228126afc1,3.5527136788e-15,True
0866485c13fba238,3.5527136788e-15,True
ddf920fbb138fba7,3.5527136788e-15,True
c47958997351f42e,3.5527136788e-15,True
2dcd0faece1c3627,3.5527136788e-15,True
3ca6a4292b4723e3,7.1054273576e-15,True
cbd6d6ed281739e8,3.5527136788e-15,True
8a9a3f2c384ef292,7.1054273576e-15,True
cb6b39c045c1c95a,3.5527136788e-15,True
f8e972b03fbd99f4,3.5527136788e-15,True
cd8cc0c1540ed63d,7.1054273576e-15,True
5129b3e9aeb05f80,7.1054273576e-15,True
d94dce8e2409d75e,3.5527136788e-15,True
00c9c0032b86bbcb,3.5527136788e-15,True
5c94076772ebc57a,3.5527136788e-15,True
8ef79e670b984365,3.5527136788e-15,True
aeb286b084b52ac4,3.5527136788e-15,True
59884e403caf2b80,3.5527136788e-15,True
9dfb83c45afc5f23,3.5527136788e-15,True
e5e1284390ee6b73,3.5527136788e-15,True
f1a7942ad54c9e20,3.5527136788e-15,True
c44e5219f9e4193e,7.1054273576e-15,True
47ba2a2044e90723,1.33226762955e-15,True
92cef8d5e67642b5,1.33226762955e-15,True
5430410832e5b050,1.33226762955e-15,True
45bf058bfb0a09d9,1.33226762955e-15,True
a4ef81640d9af82b,1.33226762955e-15,True
c7a9fd0c71a7a2c7,1.33226762955e-15,True
1f55a813de15c2fa,1.33226762955e-15,True
b5b74ebc34119a74,1.33226762955e-15,True
5752425674dac15e,1.33226762955e-15,True
399a2ef9f53ec81b,1.7763568394e-15,True
f0c39de79d58cc1f,1.33226762955e-15,True
faa0be6922f7cc2d,1.33226762955e-15,True
9485ed54d32feedb,1.33226762955e-15,True
f1c9b4c639222455,1.33226762955e-15,True
9765f6221f393fe9,1.33226762955e-15,True
7b812dc42704b38f,1.33226762955e-15,True
2a4286279c3faabf,1.33226762955e-15,True
f56061dd14557a1c,1.33226762955e-15,True
052be43b1dece4bd,1.33226762955e-15,True
fedb8197b3340dfd,1.33226762955e-15,True
ba3299d9574a2b07,1.33226762955e-15,True
8d37fb0b00aa2140,1.33226762955e-15,True
0b3f7174103c15b4,1.33226762955e-15,True
cc6423efbc03837a,1.33226762955e-15,True
d84c21f30e32fc6b,1.33226762955e-15,True
e6412324e1d420ab,1.33226762955e-15,True
4dd79894b795e3cb,4.4408920985e-16,True
0a1ecc7898261bdb,4.4408920985e-16,True
b4723150365987dd,4.4408920985e-16,True
b8e9932406666fdb,4.4408920985e-16,True
2168237ba7eb4f7b,4.4408920985e-16,True
b1b61e100de771f2,1.33226762955e-15,True
b2e53800c763fb7e,4.4408920985e-16,True
21dc895dfa61871c,6.66133814775e-16,True
9dca0eb75804c312,4.4408920985e-16,True
33eff922c80ac947,4.4408920985e-16,True
a8919977a7058c04,4.4408920985e-16,True
5e23f1c22fec38e2,4.4408920985e-16,True
8bc8c6ce9e6be60e,4.4408920985e-16,True
11c118eff7620923,4.4408920985e-16,True
5e218c4b990e0417,4.4408920985e-16,True
e22c7874dafcbe35,4.4408920985e-16,True
fe9032dd4de5759a,4.4408920985e-16,True
5a7d927dfb7a7f96,4.4408920985e-16,True
353de3cd0ba92ed1,4.4408920985e-16,True
2209a1615c5cd0c1,4.4408920985e-16,True
a2e79023c4403fd4,8.881784197e-16,True
f04688b19d0918f8,4.4408920985e-16,True
4f53f49b8b81a987,6.66133814775e-16,True
a60eb80c10789624,4.4408920985e-16,True
c4ba0d1136cd7c70,4.4408920985e-16,True
1d1c687081adc698,4.4408920985e-16,True
d0a52acd08fbed41,8.881784197e-16,True
e1192a138c4f6fd5,1.11022302463e-16,True
9dc621c3289eacfe,5.55111512313e-17,True
2e72e743616d19e3,5.55111512313e-17,True
7c5ae954e2bc7d50,5.55111512313e-17,True
c86f4798b72da4f4,5.55111512313e-17,True
95e4d6694aee7fe2,5.55111512313e-17,True
9045b95895ebfb53,5.55111512313e-17,True
aff9f2e8748c51bc,5.55111512313e-17,True
d3cb4659239d554a,5.55111512313e-17,True
6e781e22ca35282a,5.55111512313e-17,True
6f0b6c07349714e6,5.55111512313e-17,True
f99791165ab299f2,5.55111512313e-17,True
18bf7463963ee4f7,5.55111512313e-17,True
fa48c94941765bf5,5.55111512313e-17,True
0256fe8a53c60eb1,5.55111512313e-17,True
54b6a6baaabc6d99,5.55111512313e-17,True
f8bbcc65deb718e2,3.33066907388e-16,True
04cce395f11e77de,6.66133814775e-16,True
6b642404a9d48b82,1.17961196366e-16,True
6ab8b935553657e4,5.55111512313e-17,True
30d378ddd51c818b,4.4408920985e-16,True
ac64b59a675ec8be,1.44328993201e-15,True
6433c4b6746b9bd3,5.55111512313e-17,True
542549c813b8d3ac,5.55111512313e-17,True
32cc4986bbe2899c,5.55111512313e-17,True
bf873396ed958402,3.5527136788e-15,True
77b417099208b338,3.5527136788e-15,True
1b768d94b7e12113,3.5527136788e-15,True
3ad402df64a0a96d,3.5527136788e-15,True
1fc40a12c31384b6,3.5527136788e-15,True
4e5ccdb484e7a3e8,3.5527136788e-15,True
ef6aed7c0e434e1f,3.5527136788e-15,True
8f824b27f655df1a,3.5527136788e-15,True
c2a00471a2bfd23a,3.5527136788e-15,True
e6a0eb46590e0a1f,7.1054273576e-15,True
4d8dc2ea8c102fb8,3.5527136788e-15,True
cd71311dec667852,3.5527136788e-15,True
74366dc399f69295,3.5527136788e-15,True
3e49e2f4d3cfd637,3.5527136788e-15,True
5d978e819e3deb53,3.5527136788e-15,True
f9cabcf7e798da81,7.1054273576e-15,True
fa501f1f267f767a,3.5527136788e-15,True
5da2adcd7638310f,3.5527136788e-15,True
9b8a1ae0754380a9,3.5527136788e-15,True
5b4d888cc3324e13,3.5527136788e-15,True
1d36d28089de7575,7.1054273576e-15,True
eb266c3e12d21893,3.5527136788e-15,True
19e9c481bd38d47c,3.5527136788e-15,True
af1ada91e5648762,5.3290705182e-15,True
e27edeeb62e1436c,3.5527136788e-15,True
6787669990caab70,7.1054273576e-15,True
a63b28ab3b493bd3ee11,0,True
678fd1b3368b3c6302ad,0,True
53cffa383a4d19c3e30e,0,True
4486738211819be8d3d4,0,True
2aea8c4c7647e5dcbf4f,0,True
e8a846d937e3ed039131,5.55111512313e-17,True
8f8a8cc073aa91a7c1c7,3.5527136788e-15,True
aa3b4f3365dda18b56bc,0,True
72dc231b20fe4c8a589d,0,True
1a60a6ad7849198e802c,0,True
198b56fd7f0946ac5b09,4.4408920985e-16,True
b47f07e34df3a99ff20d,1.66533453694e-16,True
456be942f0947a669713,3.5527136788e-15,True
9b7c8a47533d55322728,0,True
bbb44530a7ff92f92b27,0,True
bf6d1e98afbb6306ebff,4.4408920985e-16,True
70e8f5079c7b09c6af6d,0,True
a54fcd23c12204b62cba,0,True
bb9ad0084abc09c47837,1.7763568394e-15,True
5ba67a30243635c3cbe3,0,True
6202fd8098d9ad33f433,0,True
88daa007e08cf656a410,3.5527136788e-15,True
bd2690bbc44b34e3ef00,0,True
662bac6bde05e0510f55,1.7763568394e-15,True
b078bba0e08aacd86658,1.33226762955e-15,True
e33b39ba56ff49c56427,0,True
013253d9bc0db4d66615,0,True
fcb7e53adf42c4422ae7,1.7763568394e-15,True
fba833f7e946e03406f0,0,True
be0ea7a0849f9bf057cb,0,True
7fc54cc83e44fb28abe2,0,True
4d6cdfa4951e9653e815,0,True
98e444841935f5508d75,0,True
eda8291573ff053225c7,0,True
936511830ce393b70d38,0,True
87dd86ac11a2a77e63bf,8.32667268469e-17,True
4b7562726182b0f76ced,0,True
4786ddffd288bc3c1169,0,True
71770e90ca7c5a392b52,8.881784197e-16,True
3cbe48827611f20e2b09,8.881784197e-16,True
1beae202a7ba8f00c6fb,0,True
8f2310bf731d94b43254,0,True
973098cfe5081c1c74ec,0,True
ac7d30c4e0246e96535a,3.5527136788e-15,True
66e0b1d35ac694679c09,0,True
149830d59e7e9e39f686,3.5527136788e-15,True
3cf2311bd8da5ee6753a,7.1054273576e-15,True
3e8773a02414b6a4b615,0,True
af75f69b47040e315e88,0,True
df8caafef388df6a815e,0,True
fc425478750be6dafff3,0,True
23a4dc31709381a1de36,0,True
2ed8f62e5ffefe42fff7,3.5527136788e-15,True
7bed161c9c3ed689c7ae,0,True
4b61ee6ece084b2094c8,8.881784197e-16,True
8ccb0872c31327a3e97d,1.11022302463e-16,True
c018c01538024335ba14,0,True
14ac18968586cb14b07a,0,True
702f8663c962b7634220,0,True
ec7b9674561060eaad40,0,True
b578f0248ceb6441105b,0,True
3a3bc0a4eb51fdb493f4,0,True
69b441eb87332bb0e6ed,0,True
d6b34d9ae99290e61c81,0,True
02ff3128c678c453e095,1.7763568394e-15,True
d85d39dda5fe0ff36757,7.1054273576e-15,True
d0c65178d1ddfcac1748,1.11022302463e-16,True
3aa58d4d74ec42ed12a4,1.7763568394e-15,True
10ab4daf9de2cd3b6859,4.4408920985e-16,True
c2c137240a2b4b27591e,8.881784197e-16,True
401fdd3b780569d96e33,8.881784197e-16,True
8024c676ff7c3f775432,4.4408920985e-16,True
788e7e1c7924718866a4,0,True
3d3fca86654cbfeba8a0,2.22044604925e-16,True
b7e5ac04265464d25c70,0,True
1ff1c3fea69357e03c76,0,True
72c315a66c675f62b587,0,True
ba5291230a2bbae1658b,0,True
b91d7358c435325b8eee,3.5527136788e-15,True
48bf162ba8a7815d5706,7.1054273576e-15,True
71f8e55558d74259a5eb,0,True
2ec85790145647163c24,8.881784197e-16,True
bad9e0cac20a7347fbd5,2.22044604925e-16,True
f716e6d6a95b3228e48c,0,True
2293abd04e66d525f147,4.4408920985e-16,True
8efaa4e2bbb1955244ea,0,True
d2e536ac825ae4aa65e4,2.77555756156e-16,True
99107f36d276c5bca39b,1.7763568394e-15,True
2c90d306c009cea79158,0,True
9c1492ecc8c50ab46ddd,0,True
b5e0d24f44539999b6ed,1.7763568394e-15,True
c6c2970a6c0a7eb457e5,0,True
2052df34f859227bd40f,3.5527136788e-15,True
afe8345588c57013a3c8,4.4408920985e-16,True
d2a55c1985a230982d0d,0,True
6dc6395c56cb416a2fdc,0,True
1662ab8242879aec65db,0,True
98bddc53a917046c3f4a,0,True
e96cb5be61c7f8ac3c74,0,True
23cb933de747d63d9058,0,True
cd292cd5a5ebe839dbe2,5.55111512313e-17,True
961dc0d114e60fe10b06,1.7763568394e-15,True
540bb1f2348937711758,0,True
f590389238802d1469cc,4.4408920985e-16,True
031e48e6149c36f92e2b,0,True
c1e860976080a5cf5ee1,0,True
