design,feature,baseline,algorithm,source_split,n_images,n_buildings,rps_mean,brier_mean,accuracy,balanced_accuracy,macro_f1,building_macro_rps,simple_recall,medium_recall,hard_recall,simple_n,medium_n,hard_n
pooled,bilayout__fc__regions,coarse,ridge,valid,27,5,0.145272451803,0.586871167724,0.592592592593,0.650793650794,0.631055900621,0.150305424593,0.857142857143,0.428571428571,0.666666666667,7,14,6
pooled,bilayout__fc__regions,global,knn,test,79,8,0.271392138735,0.927593846078,0.278481012658,0.235273368607,0.243028083028,0.295681341617,0.309523809524,0.296296296296,0.1,42,27,10
pooled,bilayout__fc__regions,global,knn,valid,27,5,0.263538629548,0.852673652019,0.444444444444,0.428571428571,0.340579710145,0.255451397275,0.857142857143,0.428571428571,0,7,14,6
pooled,bilayout__fc__regions,global,ridge,test,79,8,0.258942734643,0.875963143009,0.253164556962,0.194003527337,0.179573512907,0.276309948725,0.285714285714,0.296296296296,0,42,27,10
pooled,bilayout__fc__regions,global,ridge,valid,27,5,0.268654335574,0.889638980787,0.259259259259,0.285714285714,0.186948853616,0.258788358321,0.714285714286,0.142857142857,0,7,14,6
pooled,bilayout__fc__regions,main,knn,test,79,8,0.120858347934,0.461903022639,0.683544303797,0.660317460317,0.656461571216,0.112665300166,0.714285714286,0.666666666667,0.6,42,27,10
pooled,bilayout__fc__regions,main,knn,valid,27,5,0.135849251247,0.53749951896,0.62962962963,0.674603174603,0.661111111111,0.140587931415,0.857142857143,0.5,0.666666666667,7,14,6
pooled,bilayout__fc__regions,main,ridge,test,79,8,0.101659687162,0.394818843836,0.746835443038,0.792768959436,0.736538461538,0.0836817148358,0.785714285714,0.592592592593,1,42,27,10
pooled,bilayout__fc__regions,main,ridge,valid,27,5,0.124421274457,0.506262032742,0.62962962963,0.674603174603,0.661111111111,0.128267886961,0.857142857143,0.5,0.666666666667,7,14,6
pooled,bilayout__fg_enclosed__global,coarse,knn,test,79,8,0.0995819081882,0.401413915243,0.708860759494,0.734744268078,0.698066776912,0.108356328408,0.785714285714,0.518518518519,0.9,42,27,10
pooled,bilayout__fg_enclosed__global,coarse,knn,valid,27,5,0.110158134421,0.460460306795,0.703703703704,0.809523809524,0.745454545455,0.115448456324,1,0.428571428571,1,7,14,6
pooled,bilayout__fg_enclosed__global,coarse,ridge,test,79,8,0.110207662338,0.413362571226,0.708860759494,0.709347442681,0.67873015873,0.147091005128,0.809523809524,0.518518518519,0.8,42,27,10
pooled,bilayout__fg_enclosed__global,coarse,ridge,valid,27,5,0.122305217065,0.533056693093,0.703703703704,0.809523809524,0.745454545455,0.1287670635,1,0.428571428571,1,7,14,6
pooled,bilayout__fg_enclosed__global,global,knn,test,79,8,0.156455617722,0.610632348357,0.518987341772,0.450088183422,0.471534820825,0.196118867326,0.642857142857,0.407407407407,0.3,42,27,10
pooled,bilayout__fg_enclosed__global,global,knn,valid,27,5,0.189629186174,0.602138836876,0.666666666667,0.690476190476,0.641884431358,0.18703657878,1,0.571428571429,0.5,7,14,6
pooled,bilayout__fg_enclosed__global,global,ridge,test,79,8,0.19126760951,0.655125541231,0.53164556962,0.441446208113,0.447044334975,0.27591432331,0.642857142857,0.481481481481,0.2,42,27,10
pooled,bilayout__fg_enclosed__global,global,ridge,valid,27,5,0.178866205418,0.640674803242,0.407407407407,0.404761904762,0.32674571805,0.175624390458,0.857142857143,0.357142857143,0,7,14,6
pooled,bilayout__fg_enclosed__global,main,knn,test,79,8,0.0822617329319,0.32644973132,0.746835443038,0.767372134039,0.731550969356,0.073366728751,0.809523809524,0.592592592593,0.9,42,27,10
pooled,bilayout__fg_enclosed__global,main,knn,valid,27,5,0.091824608008,0.401063952042,0.740740740741,0.833333333333,0.777777777778,0.0958837182681,1,0.5,1,7,14,6
pooled,bilayout__fg_enclosed__global,main,ridge,test,79,8,0.100709370826,0.35248590328,0.746835443038,0.741975308642,0.708798185941,0.138164846518,0.833333333333,0.592592592593,0.8,42,27,10
pooled,bilayout__fg_enclosed__global,main,ridge,valid,27,5,0.100995791851,0.45461951142,0.703703703704,0.785714285714,0.745454545455,0.106361072707,0.857142857143,0.5,1,7,14,6
pooled,bilayout__fg_enclosed__regions,coarse,knn,test,79,8,0.117080006299,0.462047809744,0.658227848101,0.723985890653,0.671855345912,0.139424183603,0.690476190476,0.481481481481,1,42,27,10
pooled,bilayout__fg_enclosed__regions,coarse,knn,valid,27,5,0.149460219274,0.578166446596,0.666666666667,0.753968253968,0.705627705628,0.155401036539,1,0.428571428571,0.833333333333,7,14,6
pooled,bilayout__fg_enclosed__regions,coarse,ridge,test,79,8,0.129721800636,0.480704553642,0.696202531646,0.743386243386,0.669567597154,0.184615518777,0.785714285714,0.444444444444,1,42,27,10
pooled,bilayout__fg_enclosed__regions,coarse,ridge,valid,27,5,0.134870389009,0.568002574133,0.666666666667,0.753968253968,0.705627705628,0.14094253816,1,0.428571428571,0.833333333333,7,14,6
pooled,bilayout__fg_enclosed__regions,global,knn,test,79,8,0.259211969902,0.846468587457,0.405063291139,0.271604938272,0.244077741107,0.282183102631,0.666666666667,0.148148148148,0,42,27,10
pooled,bilayout__fg_enclosed__regions,global,knn,valid,27,5,0.234073653334,0.717036065188,0.555555555556,0.52380952381,0.418550724638,0.223732935414,1,0.571428571429,0,7,14,6
pooled,bilayout__fg_enclosed__regions,global,ridge,test,79,8,0.227161657878,0.742323131911,0.455696202532,0.337566137566,0.334303593232,0.250758981785,0.690476190476,0.222222222222,0.1,42,27,10
pooled,bilayout__fg_enclosed__regions,global,ridge,valid,27,5,0.18029727218,0.649330755917,0.407407407407,0.404761904762,0.349415204678,0.17501269718,0.857142857143,0.357142857143,0,7,14,6
pooled,bilayout__fg_enclosed__regions,main,knn,test,79,8,0.09750305245,0.381142930922,0.79746835443,0.824514991182,0.77908496732,0.0913956312341,0.880952380952,0.592592592593,1,42,27,10
pooled,bilayout__fg_enclosed__regions,main,knn,valid,27,5,0.132088817423,0.523993155502,0.666666666667,0.753968253968,0.705627705628,0.136549805034,1,0.428571428571,0.833333333333,7,14,6
pooled,bilayout__fg_enclosed__regions,main,ridge,test,79,8,0.120813033842,0.43331621393,0.746835443038,0.78835978836,0.722851335656,0.166079052763,0.809523809524,0.555555555556,1,42,27,10
pooled,bilayout__fg_enclosed__regions,main,ridge,valid,27,5,0.109093726087,0.467175751238,0.666666666667,0.753968253968,0.705627705628,0.112983440096,1,0.428571428571,0.833333333333,7,14,6
pooled,bilayout__fg_extended__global,coarse,knn,test,79,8,0.0917993990854,0.375276428257,0.721518987342,0.776895943563,0.726257861635,0.0985939108921,0.738095238095,0.592592592593,1,42,27,10
pooled,bilayout__fg_extended__global,coarse,knn,valid,27,5,0.111616143741,0.483116329308,0.703703703704,0.777777777778,0.737373737374,0.116357775738,1,0.5,0.833333333333,7,14,6
pooled,bilayout__fg_extended__global,coarse,ridge,test,79,8,0.112772486512,0.433403818286,0.658227848101,0.689770723104,0.637515262515,0.154863506519,0.761904761905,0.407407407407,0.9,42,27,10
pooled,bilayout__fg_extended__global,coarse,ridge,valid,27,5,0.128569929173,0.561055329918,0.703703703704,0.809523809524,0.745454545455,0.134906972019,1,0.428571428571,1,7,14,6
pooled,bilayout__fg_extended__global,global,knn,test,79,8,0.151392357047,0.58779137373,0.544303797468,0.504585537919,0.525537634409,0.186632816034,0.595238095238,0.518518518519,0.4,42,27,10
pooled,bilayout__fg_extended__global,global,knn,valid,27,5,0.176460525763,0.601809711279,0.666666666667,0.690476190476,0.644989471076,0.174577376893,1,0.571428571429,0.5,7,14,6
pooled,bilayout__fg_extended__global,global,ridge,test,79,8,0.18718572988,0.64114575156,0.506329113924,0.391358024691,0.390153678771,0.271917356042,0.666666666667,0.407407407407,0.1,42,27,10
pooled,bilayout__fg_extended__global,global,ridge,valid,27,5,0.194883741946,0.652138450445,0.407407407407,0.404761904762,0.32674571805,0.189869011747,0.857142857143,0.357142857143,0,7,14,6
pooled,bilayout__fg_extended__global,main,knn,test,79,8,0.0822251157162,0.329338278793,0.746835443038,0.792768959436,0.737165521479,0.0794715075372,0.785714285714,0.592592592593,1,42,27,10
pooled,bilayout__fg_extended__global,main,knn,valid,27,5,0.0920203022961,0.415186697773,0.740740740741,0.801587301587,0.768247694335,0.0951558027086,1,0.571428571429,0.833333333333,7,14,6
pooled,bilayout__fg_extended__global,main,ridge,test,79,8,0.101743255389,0.372165330133,0.759493670886,0.770899470899,0.717391304348,0.131809059897,0.857142857143,0.555555555556,0.9,42,27,10
pooled,bilayout__fg_extended__global,main,ridge,valid,27,5,0.107751392618,0.484922687112,0.703703703704,0.785714285714,0.745454545455,0.112798945341,0.857142857143,0.5,1,7,14,6
pooled,bilayout__fg_extended__regions,coarse,knn,test,79,8,0.125493851195,0.493673205451,0.670886075949,0.727513227513,0.675662650602,0.164486227413,0.738095238095,0.444444444444,1,42,27,10
pooled,bilayout__fg_extended__regions,coarse,knn,valid,27,5,0.14552706091,0.571954251001,0.592592592593,0.642857142857,0.608256477822,0.150680101019,1,0.428571428571,0.5,7,14,6
pooled,bilayout__fg_extended__regions,coarse,ridge,test,79,8,0.133944223815,0.4938400048,0.696202531646,0.743386243386,0.673913043478,0.196855105387,0.785714285714,0.444444444444,1,42,27,10
pooled,bilayout__fg_extended__regions,coarse,ridge,valid,27,5,0.136994499405,0.576808168802,0.703703703704,0.809523809524,0.745454545455,0.14307963496,1,0.428571428571,1,7,14,6
pooled,bilayout__fg_extended__regions,global,knn,test,79,8,0.267482009227,0.883261786107,0.379746835443,0.255731922399,0.232027491409,0.289211863655,0.619047619048,0.148148148148,0,42,27,10
pooled,bilayout__fg_extended__regions,global,knn,valid,27,5,0.2187650321,0.664690400003,0.592592592593,0.547619047619,0.442898550725,0.20900702864,1,0.642857142857,0,7,14,6
pooled,bilayout__fg_extended__regions,global,ridge,test,79,8,0.221652744576,0.732115098471,0.455696202532,0.33315696649,0.324726600445,0.250701889825,0.714285714286,0.185185185185,0.1,42,27,10
pooled,bilayout__fg_extended__regions,global,ridge,valid,27,5,0.189276210186,0.672876105124,0.444444444444,0.452380952381,0.373737373737,0.183370456932,1,0.357142857143,0,7,14,6
pooled,bilayout__fg_extended__regions,main,knn,test,79,8,0.103400633551,0.396740705405,0.784810126582,0.812169312169,0.759372292288,0.106912463853,0.880952380952,0.555555555556,1,42,27,10
pooled,bilayout__fg_extended__regions,main,knn,valid,27,5,0.119440230781,0.48786101232,0.592592592593,0.642857142857,0.608256477822,0.122539732449,1,0.428571428571,0.5,7,14,6
pooled,bilayout__fg_extended__regions,main,ridge,test,79,8,0.116830253168,0.421380830537,0.746835443038,0.78835978836,0.722851335656,0.158337268997,0.809523809524,0.555555555556,1,42,27,10
pooled,bilayout__fg_extended__regions,main,ridge,valid,27,5,0.110803814738,0.479548289347,0.666666666667,0.753968253968,0.705627705628,0.114879440611,1,0.428571428571,0.833333333333,7,14,6
pooled,da3__layer11__faces_concat,coarse,knn,test,79,8,0.123585983968,0.459010411801,0.594936708861,0.503174603175,0.503047164812,0.121455141342,0.642857142857,0.666666666667,0.2,42,27,10
pooled,da3__layer11__faces_concat,coarse,knn,valid,27,5,0.153677364028,0.626572278784,0.592592592593,0.650793650794,0.631055900621,0.160227011302,0.857142857143,0.428571428571,0.666666666667,7,14,6
pooled,da3__layer11__faces_concat,coarse,ridge,test,79,8,0.132130870945,0.499070364775,0.645569620253,0.71164021164,0.651923076923,0.124554682585,0.690476190476,0.444444444444,1,42,27,10
pooled,da3__layer11__faces_concat,coarse,ridge,valid,27,5,0.141792807923,0.547171092013,0.703703703704,0.809523809524,0.745454545455,0.14713933394,1,0.428571428571,1,7,14,6
pooled,da3__layer11__faces_concat,global,knn,test,79,8,0.237721332659,0.755442356457,0.443037974684,0.352733686067,0.32426522606,0.261767673219,0.428571428571,0.62962962963,0,42,27,10
pooled,da3__layer11__faces_concat,global,knn,valid,27,5,0.223703583704,0.788147795557,0.37037037037,0.357142857143,0.278260869565,0.217066566348,0.714285714286,0.357142857143,0,7,14,6
pooled,da3__layer11__faces_concat,global,ridge,test,79,8,0.239402913016,0.815399330185,0.316455696203,0.275661375661,0.286842105263,0.23866377526,0.404761904762,0.222222222222,0.2,42,27,10
pooled,da3__layer11__faces_concat,global,ridge,valid,27,5,0.251099516332,0.814928735994,0.333333333333,0.333333333333,0.255189255189,0.241718327714,0.714285714286,0.285714285714,0,7,14,6
pooled,da3__layer11__faces_concat,main,knn,test,79,8,0.116439847982,0.423075958817,0.670886075949,0.601587301587,0.602029453626,0.0959190477188,0.738095238095,0.666666666667,0.4,42,27,10
pooled,da3__layer11__faces_concat,main,knn,valid,27,5,0.138703051088,0.573239745117,0.62962962963,0.650793650794,0.65698005698,0.144260866369,0.714285714286,0.571428571429,0.666666666667,7,14,6
pooled,da3__layer11__faces_concat,main,ridge,test,79,8,0.116355163289,0.427740749488,0.73417721519,0.780423280423,0.724093626054,0.0909879874071,0.785714285714,0.555555555556,1,42,27,10
pooled,da3__layer11__faces_concat,main,ridge,valid,27,5,0.125475258626,0.487744671685,0.740740740741,0.833333333333,0.777777777778,0.129815893788,1,0.5,1,7,14,6
pooled,da3__layer11__faces_global,coarse,knn,test,79,8,0.123357962762,0.465308150401,0.708860759494,0.730335097002,0.693537414966,0.109188327338,0.809523809524,0.481481481481,0.9,42,27,10
pooled,da3__layer11__faces_global,coarse,knn,valid,27,5,0.161877567492,0.645105513161,0.592592592593,0.65873015873,0.643610013175,0.169423049605,0.714285714286,0.428571428571,0.833333333333,7,14,6
pooled,da3__layer11__faces_global,coarse,ridge,test,79,8,0.102388551372,0.399527888254,0.73417721519,0.771604938272,0.722381659245,0.100493372355,0.833333333333,0.481481481481,1,42,27,10
pooled,da3__layer11__faces_global,coarse,ridge,valid,27,5,0.13188972116,0.511734522733,0.592592592593,0.65873015873,0.643610013175,0.137352545054,0.714285714286,0.428571428571,0.833333333333,7,14,6
pooled,da3__layer11__faces_global,global,knn,test,79,8,0.250632687089,0.798986571141,0.430379746835,0.339329805996,0.33872238113,0.227377796093,0.547619047619,0.37037037037,0.1,42,27,10
pooled,da3__layer11__faces_global,global,knn,valid,27,5,0.27333293926,0.942221143706,0.296296296296,0.285714285714,0.227053140097,0.268399605925,0.571428571429,0.285714285714,0,7,14,6
pooled,da3__layer11__faces_global,global,ridge,test,79,8,0.175401389475,0.626872701733,0.53164556962,0.513227513228,0.502836492843,0.191940473545,0.595238095238,0.444444444444,0.5,42,27,10
pooled,da3__layer11__faces_global,global,ridge,valid,27,5,0.217147947819,0.730261784583,0.333333333333,0.285714285714,0.249084249084,0.211920711315,0.428571428571,0.428571428571,0,7,14,6
pooled,da3__layer11__faces_global,main,knn,test,79,8,0.117236902161,0.4254535699,0.772151898734,0.813051146384,0.772149259954,0.0814158744905,0.809523809524,0.62962962963,1,42,27,10
pooled,da3__layer11__faces_global,main,knn,valid,27,5,0.141775940743,0.562953531925,0.666666666667,0.706349206349,0.701548821549,0.148343883657,0.714285714286,0.571428571429,0.833333333333,7,14,6
pooled,da3__layer11__faces_global,main,ridge,test,79,8,0.0905586891196,0.33677409195,0.784810126582,0.816578483245,0.763253957746,0.0676290776476,0.857142857143,0.592592592593,1,42,27,10
pooled,da3__layer11__faces_global,main,ridge,valid,27,5,0.116952595447,0.454916611446,0.703703703704,0.753968253968,0.735778841042,0.121602273281,0.857142857143,0.571428571429,0.833333333333,7,14,6
pooled,da3__layer11__faces_local16,coarse,knn,test,79,8,0.113373679617,0.430190725094,0.746835443038,0.758553791887,0.723514211886,0.107815000016,0.857142857143,0.518518518519,0.9,42,27,10
pooled,da3__layer11__faces_local16,coarse,knn,valid,27,5,0.166056230112,0.653312019738,0.592592592593,0.65873015873,0.643610013175,0.173880949905,0.714285714286,0.428571428571,0.833333333333,7,14,6
pooled,da3__layer11__faces_local16,coarse,ridge,test,79,8,0.102129091044,0.39564502995,0.759493670886,0.787477954145,0.747523928423,0.0971587496818,0.880952380952,0.481481481481,1,42,27,10
pooled,da3__layer11__faces_local16,coarse,ridge,valid,27,5,0.139156799006,0.546189074649,0.555555555556,0.611111111111,0.61004784689,0.145613731795,0.571428571429,0.428571428571,0.833333333333,7,14,6
pooled,da3__layer11__faces_local16,global,knn,test,79,8,0.218987152406,0.700758756458,0.544303797468,0.398589065256,0.379432624113,0.188121895214,0.714285714286,0.481481481481,0,42,27,10
pooled,da3__layer11__faces_local16,global,knn,valid,27,5,0.291110663704,0.983702610372,0.296296296296,0.309523809524,0.218694885362,0.283999560103,0.714285714286,0.214285714286,0,7,14,6
pooled,da3__layer11__faces_local16,global,ridge,test,79,8,0.17763502308,0.628303259057,0.493670886076,0.464021164021,0.467777037531,0.177758775968,0.547619047619,0.444444444444,0.4,42,27,10
pooled,da3__layer11__faces_local16,global,ridge,valid,27,5,0.211365322859,0.728240154076,0.333333333333,0.285714285714,0.249084249084,0.206355989625,0.428571428571,0.428571428571,0,7,14,6
pooled,da3__layer11__faces_local16,main,knn,test,79,8,0.113629092885,0.405003780167,0.79746835443,0.824514991182,0.77908496732,0.0844463113202,0.880952380952,0.592592592593,1,42,27,10
pooled,da3__layer11__faces_local16,main,knn,valid,27,5,0.143649996925,0.569325714211,0.592592592593,0.634920634921,0.637845117845,0.150453159036,0.571428571429,0.5,0.833333333333,7,14,6
pooled,da3__layer11__faces_local16,main,ridge,test,79,8,0.0893315150369,0.329418639295,0.784810126582,0.816578483245,0.763253957746,0.0643096410163,0.857142857143,0.592592592593,1,42,27,10
pooled,da3__layer11__faces_local16,main,ridge,valid,27,5,0.12174206959,0.480844656818,0.592592592593,0.634920634921,0.637845117845,0.127135819388,0.571428571429,0.5,0.833333333333,7,14,6
pooled,da3__layer11__faces_local96,coarse,knn,test,79,8,0.127356266473,0.48423477577,0.569620253165,0.482892416226,0.484234234234,0.124699108886,0.619047619048,0.62962962963,0.2,42,27,10
pooled,da3__layer11__faces_local96,coarse,knn,valid,27,5,0.143314178102,0.561639699769,0.62962962963,0.698412698413,0.660606060606,0.148325260209,1,0.428571428571,0.666666666667,7,14,6
pooled,da3__layer11__faces_local96,coarse,ridge,test,79,8,0.129729728414,0.487065163749,0.696202531646,0.747795414462,0.68990619137,0.127773080488,0.761904761905,0.481481481481,1,42,27,10
pooled,da3__layer11__faces_local96,coarse,ridge,valid,27,5,0.139974617149,0.542219493604,0.666666666667,0.753968253968,0.705627705628,0.145165674426,1,0.428571428571,0.833333333333,7,14,6
pooled,da3__layer11__faces_local96,global,knn,test,79,8,0.242784569621,0.785821906838,0.455696202532,0.373897707231,0.328282828283,0.249288516165,0.380952380952,0.740740740741,0,42,27,10
pooled,da3__layer11__faces_local96,global,knn,valid,27,5,0.254814482964,0.799999339261,0.259259259259,0.261904761905,0.198765432099,0.244666368067,0.571428571429,0.214285714286,0,7,14,6
pooled,da3__layer11__faces_local96,global,ridge,test,79,8,0.232325570834,0.775720128274,0.405063291139,0.335626102293,0.351786578202,0.215231942757,0.547619047619,0.259259259259,0.2,42,27,10
pooled,da3__layer11__faces_local96,global,ridge,valid,27,5,0.242770260703,0.775760309721,0.37037037037,0.357142857143,0.284848484848,0.234348411212,0.714285714286,0.357142857143,0,7,14,6
pooled,da3__layer11__faces_local96,main,knn,test,79,8,0.121010385279,0.444114536725,0.645569620253,0.555908289242,0.556012772579,0.0954229851511,0.738095238095,0.62962962963,0.3,42,27,10
pooled,da3__layer11__faces_local96,main,knn,valid,27,5,0.131847026455,0.51501125965,0.62962962963,0.650793650794,0.65698005698,0.136101081438,0.714285714286,0.571428571429,0.666666666667,7,14,6
pooled,da3__layer11__faces_local96,main,ridge,test,79,8,0.111183401062,0.406064988782,0.746835443038,0.78835978836,0.732833020638,0.0866594492103,0.809523809524,0.555555555556,1,42,27,10
pooled,da3__layer11__faces_local96,main,ridge,valid,27,5,0.125677376096,0.488459716776,0.703703703704,0.777777777778,0.737373737374,0.130015867205,1,0.5,0.833333333333,7,14,6
pooled,da3__layer5__faces_concat,coarse,knn,test,79,8,0.130661688882,0.492600230947,0.594936708861,0.688712522046,0.624928774929,0.135024015495,0.547619047619,0.518518518519,1,42,27,10
pooled,da3__layer5__faces_concat,coarse,knn,valid,27,5,0.155305489226,0.652738456217,0.592592592593,0.642857142857,0.608256477822,0.159289077934,1,0.428571428571,0.5,7,14,6
pooled,da3__layer5__faces_concat,coarse,ridge,test,79,8,0.118607663121,0.469693489462,0.708860759494,0.760141093474,0.702791277955,0.112249590327,0.761904761905,0.518518518519,1,42,27,10
pooled,da3__layer5__faces_concat,coarse,ridge,valid,27,5,0.157185119672,0.666643256791,0.703703703704,0.809523809524,0.745454545455,0.164030551284,1,0.428571428571,1,7,14,6
pooled,da3__layer5__faces_concat,global,knn,test,79,8,0.241771998988,0.805062557977,0.367088607595,0.342680776014,0.324637681159,0.276217124145,0.309523809524,0.518518518519,0.2,42,27,10
pooled,da3__layer5__faces_concat,global,knn,valid,27,5,0.21555542963,0.779258791112,0.333333333333,0.357142857143,0.26,0.21279988269,0.857142857143,0.214285714286,0,7,14,6
pooled,da3__layer5__faces_concat,global,ridge,test,79,8,0.224442123248,0.778974921669,0.26582278481,0.18430335097,0.176406926407,0.220988850673,0.404761904762,0.148148148148,0,42,27,10
pooled,da3__layer5__faces_concat,global,ridge,valid,27,5,0.238194069442,0.975883609695,0.0740740740741,0.0952380952381,0.0579710144928,0.234166904688,0.285714285714,0,0,7,14,6
pooled,da3__layer5__faces_concat,main,knn,test,79,8,0.113606426703,0.41651240093,0.696202531646,0.756613756614,0.698005698006,0.100309637466,0.714285714286,0.555555555556,1,42,27,10
pooled,da3__layer5__faces_concat,main,knn,valid,27,5,0.149252193147,0.623941516864,0.555555555556,0.587301587302,0.545454545455,0.153719412149,1,0.428571428571,0.333333333333,7,14,6
pooled,da3__layer5__faces_concat,main,ridge,test,79,8,0.102628386246,0.401001828078,0.759493670886,0.796296296296,0.741616387055,0.0855429980054,0.833333333333,0.555555555556,1,42,27,10
pooled,da3__layer5__faces_concat,main,ridge,valid,27,5,0.132527646782,0.577051573857,0.703703703704,0.809523809524,0.745454545455,0.138006529365,1,0.428571428571,1,7,14,6
pooled,da3__layer5__faces_global,coarse,knn,test,79,8,0.126104431125,0.496932566212,0.670886075949,0.736331569665,0.684231911236,0.141396215032,0.690476190476,0.518518518519,1,42,27,10
pooled,da3__layer5__faces_global,coarse,knn,valid,27,5,0.151641778622,0.615960043061,0.555555555556,0.587301587302,0.545454545455,0.15639223615,1,0.428571428571,0.333333333333,7,14,6
pooled,da3__layer5__faces_global,coarse,ridge,test,79,8,0.109298664474,0.432320697746,0.683544303797,0.587477954145,0.590588548019,0.103559461506,0.880952380952,0.481481481481,0.4,42,27,10
pooled,da3__layer5__faces_global,coarse,ridge,valid,27,5,0.139717487789,0.56076068501,0.703703703704,0.809523809524,0.745454545455,0.146276142569,1,0.428571428571,1,7,14,6
