family,baseline,algorithm,building,stratum,feature,grid,inner_loss,n_inner,dino_weight
dinov3,coarse,knn,e9zR4mvMWw7,all,dinov3__cls__faces_global,13,0.109947003424,99,
dinov3,coarse,knn,jtcxE69GiFV,all,dinov3__block11__panorama_local16,20,0.0984421744943,101,
dinov3,coarse,knn,pa4otMbVnkk,all,dinov3__cls__faces_global,13,0.108904965222,100,
dinov3,coarse,knn,rPc6DW4iMge,all,dinov3__cls__faces_global,13,0.0946958661079,103,
dinov3,coarse,knn,uNb9QFRL6hY,all,dinov3__cls__faces_concat,13,0.150282397866,66,
dinov3,coarse,knn,wc2JMjhGNzB,all,dinov3__cls__faces_global,12,0.0891798883677,92,
dinov3,coarse,knn,yqstnuAEVhm,all,dinov3__cls__faces_global,13,0.104434944689,102,
dinov3,main,ridge,2t7WUuJeko7,all,dinov3__cls__faces_global,7,0.0819064602256,101,
dinov3,main,ridge,7y3sRwLe3Va,all,dinov3__cls__panorama,0,0.0951310023665,102,
dinov3,main,ridge,B6ByNegPMKs,all,dinov3__cls__panorama,0,0.08778796345,103,
dinov3,main,ridge,S9hNv5qa7GM,all,dinov3__block3__panorama_mean,7,0.100683957338,101,
dinov3,main,ridge,VFuaQ6m2Qom,all,dinov3__block3__panorama_mean,7,0.0915036126971,100,
dinov3,main,ridge,Z6MFQCViBuw,all,dinov3__cls__panorama,0,0.0984792038798,102,
dinov3,main,ridge,e9zR4mvMWw7,all,dinov3__block3__panorama_local16,14,0.0985518097878,99,
dinov3,main,ridge,jtcxE69GiFV,all,dinov3__block9__faces_global,10,0.0792536512017,101,
dinov3,main,ridge,pa4otMbVnkk,all,dinov3__block9__faces_global,7,0.0991692468524,100,
dinov3,main,ridge,rPc6DW4iMge,all,dinov3__cls__faces_global,7,0.0940549597144,103,
dinov3,main,ridge,uNb9QFRL6hY,all,dinov3__block3__faces_local16,7,0.107718572021,66,
dinov3,main,ridge,wc2JMjhGNzB,all,dinov3__cls__panorama,1,0.0751706287265,92,
dinov3,main,ridge,yqstnuAEVhm,all,dinov3__cls__panorama,0,0.0978991091251,102,
dinov3,main,knn,2t7WUuJeko7,all,dinov3__cls__faces_global,13,0.0760923996568,101,
dinov3,main,knn,7y3sRwLe3Va,all,dinov3__cls__faces_global,13,0.0923919081688,102,
dinov3,main,knn,B6ByNegPMKs,all,dinov3__cls__faces_global,13,0.0773109272122,103,
dinov3,main,knn,S9hNv5qa7GM,all,dinov3__cls__faces_global,13,0.0929441004992,101,
dinov3,main,knn,VFuaQ6m2Qom,all,dinov3__cls__faces_global,13,0.0915781110525,100,
dinov3,main,knn,Z6MFQCViBuw,all,dinov3__cls__faces_global,13,0.0946211740375,102,
dinov3,main,knn,e9zR4mvMWw7,all,dinov3__cls__faces_global,13,0.0947104543447,99,
dinov3,main,knn,jtcxE69GiFV,all,dinov3__block11__panorama_local16,20,0.0839415714145,101,
dinov3,main,knn,pa4otMbVnkk,all,dinov3__cls__faces_global,13,0.0874393284321,100,
dinov3,main,knn,rPc6DW4iMge,all,dinov3__cls__faces_global,13,0.0816486850381,103,
dinov3,main,knn,uNb9QFRL6hY,all,dinov3__cls__faces_global,20,0.107637651265,66,
dinov3,main,knn,wc2JMjhGNzB,all,dinov3__cls__faces_global,12,0.0745692178607,92,
dinov3,main,knn,yqstnuAEVhm,all,dinov3__cls__faces_global,13,0.0984837561846,102,
da3,global,ridge,2t7WUuJeko7,all,da3__layer5__faces_global,10,0.170881286263,101,
da3,global,ridge,7y3sRwLe3Va,all,da3__layer11__faces_local16,14,0.17842400074,102,
da3,global,ridge,B6ByNegPMKs,all,da3__layer9__faces_global,10,0.18230882287,103,
da3,global,ridge,S9hNv5qa7GM,all,da3__layer11__faces_global,7,0.17949937284,101,
da3,global,ridge,VFuaQ6m2Qom,all,da3__layer5__faces_global,10,0.171917438507,100,
da3,global,ridge,Z6MFQCViBuw,all,da3__layer5__faces_global,10,0.160611823201,102,
da3,global,ridge,e9zR4mvMWw7,all,da3__layer5__faces_global,7,0.174346879125,99,
da3,global,ridge,jtcxE69GiFV,all,da3__layer5__faces_global,10,0.176796719432,101,
da3,global,ridge,pa4otMbVnkk,all,da3__layer5__faces_global,10,0.170703113079,100,
da3,global,ridge,rPc6DW4iMge,all,da3__layer5__faces_global,10,0.161136269569,103,
da3,global,ridge,uNb9QFRL6hY,all,da3__layer7__faces_global,10,0.171435296535,66,
da3,global,ridge,wc2JMjhGNzB,all,da3__layer11__faces_local16,7,0.190563470125,92,
da3,global,ridge,yqstnuAEVhm,all,da3__layer11__faces_global,14,0.179404392838,102,
da3,global,knn,2t7WUuJeko7,all,da3__layer5__faces_local16,20,0.19999986887,101,
da3,global,knn,7y3sRwLe3Va,all,da3__layer5__faces_local16,20,0.215489983559,102,
da3,global,knn,B6ByNegPMKs,all,da3__layer5__faces_local16,20,0.209902748466,103,
da3,global,knn,S9hNv5qa7GM,all,da3__layer7__faces_local16,6,0.228712692857,101,
da3,global,knn,VFuaQ6m2Qom,all,da3__layer11__faces_concat,6,0.207599833608,100,
da3,global,knn,Z6MFQCViBuw,all,da3__layer5__faces_local16,20,0.190195947886,102,
da3,global,knn,e9zR4mvMWw7,all,da3__layer5__faces_local16,13,0.219797790051,99,
da3,global,knn,jtcxE69GiFV,all,da3__layer5__faces_local16,20,0.219405695796,101,
da3,global,knn,pa4otMbVnkk,all,da3__layer7__faces_global,6,0.215399891138,100,
da3,global,knn,rPc6DW4iMge,all,da3__layer5__faces_global,13,0.213009625673,103,
da3,global,knn,uNb9QFRL6hY,all,da3__layer5__faces_global,13,0.206969544291,66,
da3,global,knn,wc2JMjhGNzB,all,da3__layer5__faces_local16,20,0.233043253422,92,
da3,global,knn,yqstnuAEVhm,all,da3__layer5__faces_local16,20,0.20960766077,102,
da3,coarse,ridge,2t7WUuJeko7,all,da3__layer5__faces_global,7,0.10069681704,101,
da3,coarse,ridge,7y3sRwLe3Va,all,da3__layer11__faces_global,7,0.106436185539,102,
da3,coarse,ridge,B6ByNegPMKs,all,da3__layer5__faces_local96,7,0.113881409168,103,
da3,coarse,ridge,S9hNv5qa7GM,all,da3__layer11__faces_local16,8,0.112571209669,101,
da3,coarse,ridge,VFuaQ6m2Qom,all,da3__layer5__faces_global,7,0.120072610676,100,
da3,coarse,ridge,Z6MFQCViBuw,all,da3__layer5__faces_global,7,0.112801209092,102,
da3,coarse,ridge,e9zR4mvMWw7,all,da3__layer5__faces_local16,7,0.117798402905,99,
da3,coarse,ridge,jtcxE69GiFV,all,da3__layer9__faces_local16,10,0.0976294055581,101,
da3,coarse,ridge,pa4otMbVnkk,all,da3__layer11__faces_local16,7,0.131856888533,100,
da3,coarse,ridge,rPc6DW4iMge,all,da3__layer5__faces_global,7,0.112832635641,103,
da3,coarse,ridge,uNb9QFRL6hY,all,da3__layer7__faces_global,10,0.136487692595,66,
da3,coarse,ridge,wc2JMjhGNzB,all,da3__layer11__faces_local16,7,0.112280204892,92,
da3,coarse,ridge,yqstnuAEVhm,all,da3__layer11__faces_local16,7,0.112575262785,102,
da3,coarse,knn,2t7WUuJeko7,all,da3__layer5__faces_global,6,0.109177842736,101,
da3,coarse,knn,7y3sRwLe3Va,all,da3__layer7__faces_local16,20,0.12142919004,102,
da3,coarse,knn,B6ByNegPMKs,all,da3__layer5__faces_global,13,0.123557038605,103,
da3,coarse,knn,S9hNv5qa7GM,all,da3__layer11__faces_local16,13,0.123583056033,101,
da3,coarse,knn,VFuaQ6m2Qom,all,da3__layer5__faces_global,6,0.130430728197,100,
da3,coarse,knn,Z6MFQCViBuw,all,da3__layer7__faces_local16,20,0.123964339495,102,
da3,coarse,knn,e9zR4mvMWw7,all,da3__layer5__faces_global,6,0.12162553519,99,
da3,coarse,knn,jtcxE69GiFV,all,da3__layer11__faces_local16,20,0.103384658694,101,
da3,coarse,knn,pa4otMbVnkk,all,da3__layer11__faces_local16,20,0.139537930489,100,
da3,coarse,knn,rPc6DW4iMge,all,da3__layer7__faces_local16,6,0.124942488968,103,
da3,coarse,knn,uNb9QFRL6hY,all,da3__layer5__faces_global,12,0.155246734619,66,
da3,coarse,knn,wc2JMjhGNzB,all,da3__layer7__faces_local16,6,0.124318301678,92,
da3,coarse,knn,yqstnuAEVhm,all,da3__layer5__faces_local96,6,0.127145305276,102,
da3,main,ridge,2t7WUuJeko7,all,da3__layer5__faces_global,7,0.0954713150859,101,
da3,main,ridge,7y3sRwLe3Va,all,da3__layer11__faces_global,7,0.101659804583,102,
da3,main,ridge,B6ByNegPMKs,all,da3__layer5__faces_global,7,0.0987572968006,103,
da3,main,ridge,S9hNv5qa7GM,all,da3__layer11__faces_local16,10,0.100753135979,101,
da3,main,ridge,VFuaQ6m2Qom,all,da3__layer5__faces_global,7,0.105041101575,100,
da3,main,ridge,Z6MFQCViBuw,all,da3__layer5__faces_global,7,0.104044772685,102,
da3,main,ridge,e9zR4mvMWw7,all,da3__layer5__faces_local16,7,0.101310424507,99,
da3,main,ridge,jtcxE69GiFV,all,da3__layer7__faces_local16,10,0.0824614018202,101,
da3,main,ridge,pa4otMbVnkk,all,da3__layer11__faces_local16,7,0.10425503552,100,
da3,main,ridge,rPc6DW4iMge,all,da3__layer5__faces_global,7,0.0975928083062,103,
da3,main,ridge,uNb9QFRL6hY,all,da3__layer7__faces_global,10,0.0986080169678,66,
da3,main,ridge,wc2JMjhGNzB,all,da3__layer5__faces_local16,7,0.0951118767262,92,
da3,main,ridge,yqstnuAEVhm,all,da3__layer5__faces_local16,7,0.105576016009,102,
da3,main,knn,2t7WUuJeko7,all,da3__layer5__faces_global,6,0.104697659612,101,
da3,main,knn,7y3sRwLe3Va,all,da3__layer9__faces_local96,6,0.11630795151,102,
da3,main,knn,B6ByNegPMKs,all,da3__layer5__faces_local96,6,0.109281741083,103,
da3,main,knn,S9hNv5qa7GM,all,da3__layer11__faces_local16,13,0.114134989679,101,
da3,main,knn,VFuaQ6m2Qom,all,da3__layer5__faces_local96,6,0.116007938981,100,
da3,main,knn,Z6MFQCViBuw,all,da3__layer7__faces_local16,20,0.119402818382,102,
da3,main,knn,e9zR4mvMWw7,all,da3__layer5__faces_global,6,0.110873639584,99,
da3,main,knn,jtcxE69GiFV,all,da3__layer11__faces_local16,20,0.0903116613626,101,
da3,main,knn,pa4otMbVnkk,all,da3__layer11__faces_local16,20,0.116507053375,100,
da3,main,knn,rPc6DW4iMge,all,da3__layer9__faces_local96,6,0.114214830101,103,
da3,main,knn,uNb9QFRL6hY,all,da3__layer11__faces_global,5,0.113587014377,66,
da3,main,knn,wc2JMjhGNzB,all,da3__layer7__faces_local96,20,0.105466596782,92,
da3,main,knn,yqstnuAEVhm,all,da3__layer5__faces_local96,6,0.1190847978,102,
feedback,global,ridge,2t7WUuJeko7,all,feedback__point_counts,1,0.130219787359,101,
feedback,global,ridge,7y3sRwLe3Va,all,feedback__point_counts,1,0.132649749517,102,
feedback,global,ridge,B6ByNegPMKs,all,feedback__point_counts,1,0.132456064224,103,
feedback,global,ridge,S9hNv5qa7GM,all,feedback__point_counts,1,0.134679868817,101,
feedback,global,ridge,VFuaQ6m2Qom,all,feedback__point_counts,1,0.13204818964,100,
feedback,global,ridge,Z6MFQCViBuw,all,feedback__point_counts,1,0.134009554982,102,
feedback,global,ridge,e9zR4mvMWw7,all,feedback__point_counts,1,0.135432422161,99,
feedback,global,ridge,jtcxE69GiFV,all,feedback__point_counts,1,0.12897002697,101,
feedback,global,ridge,pa4otMbVnkk,all,feedback__point_counts,1,0.128613829613,100,
feedback,global,ridge,rPc6DW4iMge,all,feedback__point_counts,1,0.133548498154,103,
feedback,global,ridge,uNb9QFRL6hY,all,feedback__point_counts,3,0.111487850547,66,
feedback,global,ridge,wc2JMjhGNzB,all,feedback__point_counts,1,0.140764936805,92,
feedback,global,ridge,yqstnuAEVhm,all,feedback__point_counts,1,0.134152278304,102,
feedback,global,knn,2t7WUuJeko7,all,feedback__point_counts,12,0.109460763633,101,
feedback,global,knn,7y3sRwLe3Va,all,feedback__point_counts,13,0.130980074406,102,
feedback,global,knn,B6ByNegPMKs,all,feedback__point_counts,13,0.12291251868,103,
feedback,global,knn,S9hNv5qa7GM,all,feedback__point_counts,6,0.142376154661,101,
feedback,global,knn,VFuaQ6m2Qom,all,feedback__point_counts,13,0.152799814939,100,
feedback,global,knn,Z6MFQCViBuw,all,feedback__point_counts,6,0.141568541527,102,
feedback,global,knn,e9zR4mvMWw7,all,feedback__point_counts,6,0.143434256315,99,
feedback,global,knn,jtcxE69GiFV,all,feedback__point_counts,6,0.130693033338,101,
feedback,global,knn,pa4otMbVnkk,all,feedback__point_counts,13,0.129199922085,100,
feedback,global,knn,rPc6DW4iMge,all,feedback__point_counts,13,0.129708692431,103,
feedback,global,knn,uNb9QFRL6hY,all,feedback__point_counts,13,0.118787750602,66,
feedback,global,knn,wc2JMjhGNzB,all,feedback__point_counts,6,0.142826005816,92,
feedback,global,knn,yqstnuAEVhm,all,feedback__point_counts,6,0.141764625907,102,
feedback,coarse,ridge,2t7WUuJeko7,all,feedback__point_counts,2,0.0805203765631,101,
feedback,coarse,ridge,7y3sRwLe3Va,all,feedback__point_counts,1,0.0865437090397,102,
feedback,coarse,ridge,B6ByNegPMKs,all,feedback__point_counts,1,0.0887566059828,103,
feedback,coarse,ridge,S9hNv5qa7GM,all,feedback__point_counts,2,0.0921890810132,101,
feedback,coarse,ridge,VFuaQ6m2Qom,all,feedback__point_counts,1,0.0938502475619,100,
feedback,coarse,ridge,Z6MFQCViBuw,all,feedback__point_counts,2,0.0922324955463,102,
feedback,coarse,ridge,e9zR4mvMWw7,all,feedback__point_counts,2,0.0956431031227,99,
feedback,coarse,ridge,jtcxE69GiFV,all,feedback__point_counts,3,0.0821348205209,101,
feedback,coarse,ridge,pa4otMbVnkk,all,feedback__point_counts,1,0.113511227071,100,
feedback,coarse,ridge,rPc6DW4iMge,all,feedback__point_counts,2,0.0909085050225,103,
feedback,coarse,ridge,uNb9QFRL6hY,all,feedback__point_counts,2,0.105786658823,66,
feedback,coarse,ridge,wc2JMjhGNzB,all,feedback__point_counts,1,0.0889144018292,92,
feedback,coarse,ridge,yqstnuAEVhm,all,feedback__point_counts,2,0.0924008339643,102,
feedback,coarse,knn,2t7WUuJeko7,all,feedback__point_counts,12,0.0672622472048,101,
feedback,coarse,knn,7y3sRwLe3Va,all,feedback__point_counts,12,0.0697573497891,102,
feedback,coarse,knn,B6ByNegPMKs,all,feedback__point_counts,13,0.0763851925731,103,
feedback,coarse,knn,S9hNv5qa7GM,all,feedback__point_counts,13,0.0899236351252,101,
feedback,coarse,knn,VFuaQ6m2Qom,all,feedback__point_counts,13,0.091562718153,100,
feedback,coarse,knn,Z6MFQCViBuw,all,feedback__point_counts,13,0.0880281254649,102,
feedback,coarse,knn,e9zR4mvMWw7,all,feedback__point_counts,6,0.0914157256484,99,
feedback,coarse,knn,jtcxE69GiFV,all,feedback__point_counts,13,0.0755829364061,101,
feedback,coarse,knn,pa4otMbVnkk,all,feedback__point_counts,13,0.0989001244307,100,
feedback,coarse,knn,rPc6DW4iMge,all,feedback__point_counts,13,0.0852356478572,103,
feedback,coarse,knn,uNb9QFRL6hY,all,feedback__point_counts,13,0.0974076539278,66,
feedback,coarse,knn,wc2JMjhGNzB,all,feedback__point_counts,6,0.0840012580156,92,
feedback,coarse,knn,yqstnuAEVhm,all,feedback__point_counts,13,0.0907528549433,102,
feedback,main,ridge,2t7WUuJeko7,all,feedback__point_counts,1,0.077560827136,101,
feedback,main,ridge,7y3sRwLe3Va,all,feedback__point_counts,1,0.0834493562579,102,
feedback,main,ridge,B6ByNegPMKs,all,feedback__point_counts,1,0.0810546204448,103,
feedback,main,ridge,S9hNv5qa7GM,all,feedback__point_counts,1,0.0845259875059,101,
feedback,main,ridge,VFuaQ6m2Qom,all,feedback__point_counts,1,0.0853298008442,100,
feedback,main,ridge,Z6MFQCViBuw,all,feedback__point_counts,2,0.0881055220962,102,
feedback,main,ridge,e9zR4mvMWw7,all,feedback__point_counts,1,0.0850322693586,99,
feedback,main,ridge,jtcxE69GiFV,all,feedback__point_counts,3,0.0703092217445,101,
feedback,main,ridge,pa4otMbVnkk,all,feedback__point_counts,1,0.0861135646701,100,
feedback,main,ridge,rPc6DW4iMge,all,feedback__point_counts,1,0.0830741003156,103,
feedback,main,ridge,uNb9QFRL6hY,all,feedback__point_counts,2,0.0816930085421,66,
feedback,main,ridge,wc2JMjhGNzB,all,feedback__point_counts,1,0.0772599428892,92,
feedback,main,ridge,yqstnuAEVhm,all,feedback__point_counts,2,0.0882829278708,102,
feedback,main,knn,2t7WUuJeko7,all,feedback__point_counts,12,0.0611929483712,101,
feedback,main,knn,7y3sRwLe3Va,all,feedback__point_counts,13,0.077485665679,102,
feedback,main,knn,B6ByNegPMKs,all,feedback__point_counts,13,0.0770397782326,103,
feedback,main,knn,S9hNv5qa7GM,all,feedback__point_counts,13,0.0892234295607,101,
feedback,main,knn,VFuaQ6m2Qom,all,feedback__point_counts,13,0.0912509933114,100,
feedback,main,knn,Z6MFQCViBuw,all,feedback__point_counts,13,0.0880481675267,102,
feedback,main,knn,e9zR4mvMWw7,all,feedback__point_counts,6,0.0888007506728,99,
feedback,main,knn,jtcxE69GiFV,all,feedback__point_counts,6,0.0703848972917,101,
feedback,main,knn,pa4otMbVnkk,all,feedback__point_counts,13,0.0834208652377,100,
feedback,main,knn,rPc6DW4iMge,all,feedback__point_counts,13,0.0807145610452,103,
feedback,main,knn,uNb9QFRL6hY,all,feedback__point_counts,12,0.0823911502957,66,
feedback,main,knn,wc2JMjhGNzB,all,feedback__point_counts,13,0.0779200419784,92,
feedback,main,knn,yqstnuAEVhm,all,feedback__point_counts,13,0.0876352488995,102,
semantic,global,ridge,2t7WUuJeko7,all,semantic__coarse,2,0.0926073640585,101,
semantic,global,ridge,7y3sRwLe3Va,all,semantic__main_primary,2,0.0974259451032,102,
semantic,global,ridge,B6ByNegPMKs,all,semantic__main_primary,2,0.0944814756513,103,
semantic,global,ridge,S9hNv5qa7GM,all,semantic__main_primary,2,0.0997810810804,101,
semantic,global,ridge,VFuaQ6m2Qom,all,semantic__main_primary,3,0.0968461483717,100,
semantic,global,ridge,Z6MFQCViBuw,all,semantic__main_primary,2,0.107997499406,102,
semantic,global,ridge,e9zR4mvMWw7,all,semantic__main_primary,2,0.100251659751,99,
semantic,global,ridge,jtcxE69GiFV,all,semantic__main_primary,2,0.0809449851513,101,
semantic,global,ridge,pa4otMbVnkk,all,semantic__main_primary,2,0.0986833944917,100,
semantic,global,ridge,rPc6DW4iMge,all,semantic__main_primary,2,0.098106585443,103,
semantic,global,ridge,uNb9QFRL6hY,all,semantic__main_primary,1,0.108694262803,66,
semantic,global,ridge,wc2JMjhGNzB,all,semantic__main_primary,1,0.0909920707345,92,
semantic,global,ridge,yqstnuAEVhm,all,semantic__main_primary,2,0.107997521758,102,
semantic,global,knn,2t7WUuJeko7,all,semantic__main_primary,4,0.084158077836,101,
semantic,global,knn,7y3sRwLe3Va,all,semantic__coarse,4,0.0980388224125,102,
semantic,global,knn,B6ByNegPMKs,all,semantic__main_primary,4,0.0970869883895,103,
semantic,global,knn,S9hNv5qa7GM,all,semantic__coarse,12,0.114411175251,101,
semantic,global,knn,VFuaQ6m2Qom,all,semantic__main_primary,6,0.0967997163534,100,
semantic,global,knn,Z6MFQCViBuw,all,semantic__main_primary,4,0.0980388224125,102,
semantic,global,knn,e9zR4mvMWw7,all,semantic__main_primary,12,0.113916635513,99,
semantic,global,knn,jtcxE69GiFV,all,semantic__main_primary,13,0.0594058185816,101,
semantic,global,knn,pa4otMbVnkk,all,semantic__main_primary,4,0.0999995991588,100,
semantic,global,knn,rPc6DW4iMge,all,semantic__main_primary,4,0.0970869883895,103,
semantic,global,knn,uNb9QFRL6hY,all,semantic__main_primary,13,0.100302815437,66,
semantic,global,knn,wc2JMjhGNzB,all,semantic__main_primary,4,0.0923909321427,92,
semantic,global,knn,yqstnuAEVhm,all,semantic__main_primary,4,0.0980388224125,102,
semantic,coarse,ridge,2t7WUuJeko7,all,semantic__traits,3,0.0908543020487,101,
semantic,coarse,ridge,7y3sRwLe3Va,all,semantic__traits,3,0.0991251021624,102,
semantic,coarse,ridge,B6ByNegPMKs,all,semantic__main_primary,1,0.0998475626111,103,
semantic,coarse,ridge,S9hNv5qa7GM,all,semantic__main_primary,2,0.104887410998,101,
semantic,coarse,ridge,VFuaQ6m2Qom,all,semantic__main_primary,3,0.103747032583,100,
semantic,coarse,ridge,Z6MFQCViBuw,all,semantic__traits,3,0.103994742036,102,
semantic,coarse,ridge,e9zR4mvMWw7,all,semantic__traits,3,0.108630947769,99,
semantic,coarse,ridge,jtcxE69GiFV,all,semantic__main_primary,3,0.0879562497139,101,
semantic,coarse,ridge,pa4otMbVnkk,all,semantic__main_primary,3,0.1112395823,100,
semantic,coarse,ridge,rPc6DW4iMge,all,semantic__traits,3,0.101653300226,103,
semantic,coarse,ridge,uNb9QFRL6hY,all,semantic__main_primary,3,0.126579716802,66,
semantic,coarse,ridge,wc2JMjhGNzB,all,semantic__main_primary,1,0.102274917066,92,
semantic,coarse,ridge,yqstnuAEVhm,all,semantic__traits,3,0.104213669896,102,
semantic,coarse,knn,2t7WUuJeko7,all,semantic__main_primary,4,0.090078599751,101,
semantic,coarse,knn,7y3sRwLe3Va,all,semantic__main_primary,4,0.0990513637662,102,
semantic,coarse,knn,B6ByNegPMKs,all,semantic__traits,5,0.093371629715,103,
semantic,coarse,knn,S9hNv5qa7GM,all,semantic__traits,5,0.109820611775,101,
semantic,coarse,knn,VFuaQ6m2Qom,all,semantic__main_primary,6,0.100845433772,100,
semantic,coarse,knn,Z6MFQCViBuw,all,semantic__main_primary,4,0.10406113416,102,
semantic,coarse,knn,e9zR4mvMWw7,all,semantic__traits,5,0.112706981599,99,
semantic,coarse,knn,jtcxE69GiFV,all,semantic__main_primary,13,0.0697367563844,101,
semantic,coarse,knn,pa4otMbVnkk,all,semantic__main_primary,12,0.111279755831,100,
semantic,coarse,knn,rPc6DW4iMge,all,semantic__main_primary,4,0.101567111909,103,
semantic,coarse,knn,uNb9QFRL6hY,all,semantic__main_primary,6,0.115261204541,66,
semantic,coarse,knn,wc2JMjhGNzB,all,semantic__main_keywords,19,0.0945333018899,92,
semantic,coarse,knn,yqstnuAEVhm,all,semantic__main_primary,4,0.104061156511,102,
semantic,main,ridge,2t7WUuJeko7,all,semantic__traits,3,0.0870376080275,101,
semantic,main,ridge,7y3sRwLe3Va,all,semantic__traits,3,0.0931448116899,102,
semantic,main,ridge,B6ByNegPMKs,all,semantic__coarse,3,0.0907736942172,103,
semantic,main,ridge,S9hNv5qa7GM,all,semantic__traits,3,0.0951983556151,101,
semantic,main,ridge,VFuaQ6m2Qom,all,semantic__coarse,3,0.0939353406429,100,
semantic,main,ridge,Z6MFQCViBuw,all,semantic__traits,3,0.0992554873228,102,
semantic,main,ridge,e9zR4mvMWw7,all,semantic__traits,3,0.0970844179392,99,
semantic,main,ridge,jtcxE69GiFV,all,semantic__traits,3,0.0770028010011,101,
semantic,main,ridge,pa4otMbVnkk,all,semantic__traits,3,0.0959673672915,100,
semantic,main,ridge,rPc6DW4iMge,all,semantic__traits,3,0.0910457968712,103,
semantic,main,ridge,uNb9QFRL6hY,all,semantic__traits,3,0.104101613164,66,
semantic,main,ridge,wc2JMjhGNzB,all,semantic__main_primary,0,0.0907064080238,92,
semantic,main,ridge,yqstnuAEVhm,all,semantic__traits,3,0.0993260294199,102,
semantic,main,knn,2t7WUuJeko7,all,semantic__main_primary,4,0.0870844200253,101,
semantic,main,knn,7y3sRwLe3Va,all,semantic__coarse,4,0.0934876278043,102,
semantic,main,knn,B6ByNegPMKs,all,semantic__coarse,12,0.0855591222644,103,
semantic,main,knn,S9hNv5qa7GM,all,semantic__traits,13,0.0973772183061,101,
semantic,main,knn,VFuaQ6m2Qom,all,semantic__main_primary,6,0.0933857262135,100,
semantic,main,knn,Z6MFQCViBuw,all,semantic__coarse,4,0.0983520373702,102,
semantic,main,knn,e9zR4mvMWw7,all,semantic__traits_recheck,6,0.106063634157,99,
semantic,main,knn,jtcxE69GiFV,all,semantic__main_primary,13,0.0659529939294,101,
semantic,main,knn,pa4otMbVnkk,all,semantic__main_primary,4,0.0980819687247,100,
semantic,main,knn,rPc6DW4iMge,all,semantic__ai_fine_functions,12,0.092761144042,103,
semantic,main,knn,uNb9QFRL6hY,all,semantic__main_primary,6,0.0959074869752,66,
semantic,main,knn,wc2JMjhGNzB,all,semantic__main_keywords,18,0.0770758092403,92,
semantic,main,knn,yqstnuAEVhm,all,semantic__coarse,4,0.098352022469,102,
existing,global,ridge,2t7WUuJeko7,all,feedback__point_counts,1,0.130219787359,101,
existing,global,ridge,7y3sRwLe3Va,all,feedback__point_counts,1,0.132649749517,102,
existing,global,ridge,B6ByNegPMKs,all,feedback__point_counts,1,0.132456064224,103,
existing,global,ridge,S9hNv5qa7GM,all,feedback__point_counts,1,0.134679868817,101,
existing,global,ridge,VFuaQ6m2Qom,all,hohonet__encoder_stage2__global,15,0.112242043018,100,
existing,global,ridge,Z6MFQCViBuw,all,feedback__point_counts,1,0.134009554982,102,
existing,global,ridge,e9zR4mvMWw7,all,feedback__point_counts,1,0.135432422161,99,
existing,global,ridge,jtcxE69GiFV,all,feedback__point_counts,1,0.12897002697,101,
existing,global,ridge,pa4otMbVnkk,all,feedback__point_counts,1,0.128613829613,100,
existing,global,ridge,rPc6DW4iMge,all,hohonet__encoder_stage2__global,0,0.130195483565,103,
existing,global,ridge,uNb9QFRL6hY,all,feedback__point_counts,3,0.111487850547,66,
existing,global,ridge,wc2JMjhGNzB,all,feedback__point_counts,1,0.140764936805,92,
existing,global,ridge,yqstnuAEVhm,all,feedback__point_counts,1,0.134152278304,102,
existing,global,knn,2t7WUuJeko7,all,feedback__point_counts,12,0.109460763633,101,
existing,global,knn,7y3sRwLe3Va,all,feedback__point_counts,13,0.130980074406,102,
existing,global,knn,B6ByNegPMKs,all,feedback__point_counts,13,0.12291251868,103,
existing,global,knn,S9hNv5qa7GM,all,feedback__point_counts,6,0.142376154661,101,
existing,global,knn,VFuaQ6m2Qom,all,feedback__point_counts,13,0.152799814939,100,
existing,global,knn,Z6MFQCViBuw,all,feedback__point_counts,6,0.141568541527,102,
existing,global,knn,e9zR4mvMWw7,all,feedback__point_counts,6,0.143434256315,99,
existing,global,knn,jtcxE69GiFV,all,feedback__point_counts,6,0.130693033338,101,
existing,global,knn,pa4otMbVnkk,all,feedback__point_counts,13,0.129199922085,100,
existing,global,knn,rPc6DW4iMge,all,feedback__point_counts,13,0.129708692431,103,
existing,global,knn,uNb9QFRL6hY,all,feedback__point_counts,13,0.118787750602,66,
existing,global,knn,wc2JMjhGNzB,all,feedback__point_counts,6,0.142826005816,92,
existing,global,knn,yqstnuAEVhm,all,feedback__point_counts,6,0.141764625907,102,
existing,coarse,ridge,2t7WUuJeko7,all,feedback__point_counts,2,0.0805203765631,101,
existing,coarse,ridge,7y3sRwLe3Va,all,feedback__point_counts,1,0.0865437090397,102,
existing,coarse,ridge,B6ByNegPMKs,all,feedback__point_counts,1,0.0887566059828,103,
existing,coarse,ridge,S9hNv5qa7GM,all,feedback__point_counts,2,0.0921890810132,101,
existing,coarse,ridge,VFuaQ6m2Qom,all,hohonet__encoder_stage2__global,15,0.0903703421354,100,
existing,coarse,ridge,Z6MFQCViBuw,all,feedback__point_counts,2,0.0922324955463,102,
existing,coarse,ridge,e9zR4mvMWw7,all,feedback__point_counts,2,0.0956431031227,99,
existing,coarse,ridge,jtcxE69GiFV,all,feedback__point_counts,3,0.0821348205209,101,
