project_id,ls_runtime_task_id,annotation_id,canonical_annotation_id,worker_id,task_id,geometry_parse_status,geometry_parse_valid,coordinate_range_valid,corner_count_valid,pair_count_valid,pairing_valid,top_bottom_order_valid,pair_fold_absent,duplicate_corner_absent,polygon_closed,polygon_simple,topology_valid,seam_representation_valid,polygon_valid,pairing_method,parser_amendment_sha256,unordered_pairing_ambiguous,raw_geometry_valid,geometry_calculation_eligible,geometry_repair_applied,geometry_repair_status,geometry_repair_rule_version,raw_point_count,repaired_point_count,dropped_point_index,orphan_candidate_count,raw_geometry_sha256,repaired_geometry_sha256,structural_validation_status,structural_failure_reason,detected_structural_issue,worker_attributable,independence_status,failure_attribution,analysis_inclusion,worker_reliability_eligibility,structural_denominator_eligible,worker_failure_numerator,worker_structural_failure_numerator,final_scope,structural_disposition_applied,structural_disposition_source_sha256,structural_disposition_reviewed_by,structural_disposition_reviewed_at,structural_disposition_reason
66,3182,5862,1623fbedf957f0be9421,37,561,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,12,12,,0,8b8c6d6b9f669350ec31862d51f7d0b4e5b1d96c65c8daa40aeb9e132ffe7720,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3183,5842,3c91745dff848ace0009,27,621,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,10,10,,0,ab2ae6b7670b8b577b5ac80e50a41cc2b7c88123de15b848f08788564f277bf0,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3183,5764,0f5e3fb0af36b839fed2,28,621,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,12,12,,0,3438c490dc9d94c3107557c01b274d2a424c145d74de4983e124ab195685e365,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3183,6419,9fe10525cafa9b114fa8,29,621,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,10,10,,0,b58d5c1119112e0f8affad4cbaac4c009a7a93617fcd0f6a81f7a17b5d283ec5,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3183,6449,4bee42371b5ecdf799ee,30,621,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,10,10,,0,a2b55a1b451b1c547d520a8b9ec29b58c8db290e5d4afbba912cf4662e87f2e9,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3183,5937,169fc30c432425281989,31,621,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,10,10,,0,7352422e6bf94c8a9bdfbbe5da68f90c290764a6508fe54bbdb10b7648f4c793,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3183,6348,e4c35e7a0869954598a0,32,621,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,10,10,,0,03b30d7a3a55e1af516f821ab830664077c9d5b6a24a9be0975e4f6bd838231d,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3183,5803,f4fb215d725bea31d572,33,621,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,12,12,,0,7b0d586ec78c772f2ff956d8853c2b037797a6920511d9b855f062cb3df73ddf,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3183,6042,a56ee6d45d0f25f3eed8,34,621,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,f65371d951a455e36209ef1d1023837a06b4c99882d9c9380a5325008ca16855,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3183,5922,a7cd831fc464ecea2892,35,621,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,12,12,,0,5cfa91000a1bfe1b99331baa27c09c7f2f56409042ce230f2649a90702cb8d8a,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3183,5991,f52f3c5633b4d227b132,36,621,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,12,12,,0,f768fea200056c9c8c46be732e37dc42f33b4d70dbb92dbe4071d319cf1f7f19,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3183,5863,7ac0106c722944ffcdb5,37,621,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,a8837e201b013b6ee160cf6ce88b34668e6bfc248a5d50eab23d12a1b8af6266,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3184,5818,78dc36e89fc34111fd75,27,683,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,7dc95004438f7cb34f12b81419994819dc0f5ec31284445e517878ba4cedbf44,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3184,5765,036f0b79fcb891d33e1d,28,683,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,c3039f8a25af544a8db3bb7236344efdcfc6f530bb61fcf6a57d26848ac78788,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3184,6361,e4af7c47e67b1c37bb93,29,683,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,d275cc0cecc4392e719d3746cc9b64b4c29177592b3b22a1bf252f8c28621d46,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3184,5999,ad2a6827eaaf625d72c4,30,683,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,circular_x_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,5711cdb0a8aa2477631387449f28a70c2c3789d4eb2e91193bb964002b5d3491,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3184,5938,f2617cc49b4c3cd19938,31,683,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,16c59e743ffacc74ccea07c7f0acff01fa654f0cc502984c63cc503afaee2f81,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3184,6349,27d6bc8646fb2b446424,32,683,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,f16740db805c373783cc272687ae541d11a234bdede021639c6d20d1f966b765,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3184,5804,48a03efd0568d764b14c,33,683,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,d31515b808e99d1c8bca4311c3cec681c649834e9b2fbb96395528ee94d17369,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3184,6055,23f6609f87c66a85d17b,34,683,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,63b045fdf1b6258bf128565d4db249b98da02297a216714d305919a67c097546,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3184,5923,9971c6aae0055fa67213,35,683,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,f8e1a9c7083da7b9878dc3c93a0dd1676f6ce9c7ce1d9e3d5fa16c8ab1e0b2e4,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3184,5994,f447db699b5c09a195ce,36,683,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,0c290445d11e327f9e3171ad8803bc0265e0ca501448519a1b285777072d24a4,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3184,5864,4f044fa1f2070a2eeaa3,37,683,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,10,10,,0,63638159d2ef35c2d70de1ec1f918e4af28bc8193d848eb1a496146f06c2a1b9,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3185,5829,d9c1add75dab8315cd34,27,474,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,12,12,,0,0968b09adbe9a39e52842d232f85514e5a7432e385771e9b7fb67699667882e5,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3185,5766,2de8896d2c2ea564fd37,28,474,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,a8e5ae11be131b5ef053e38e334b0ad741a4b81c8056b2d09266d87aab92459c,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3185,6362,42264e54a01908d81bbe,29,474,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,3c548ef7e14a6c942b4368208af07954215f38a559b51515c397259d09a97a90,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3185,6000,acb3d20a4fb6e211d3b1,30,474,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,circular_x_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,80bba48707738273b06f790169080769cbb8a33ba13b0506bb389b8b92ec32b9,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3185,5939,b7393a16aa19bd7f1989,31,474,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,14,14,,0,b48a519ac8f8e8c37ac128eb5d643020ef02d826b92910b17d0337d3ef98d629,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3185,6350,88b2b69f04caf44309bc,32,474,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,2de43e70383e0b382a50a86afa4afc5c1fb5fa09b280da2da8cbc10a406d8f3b,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3185,5805,93cf3ac259facb9e83dc,33,474,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,82101668f6ebd8978d6505dadd0d4cf76881c779077937c7deb8e6496441b9c8,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3185,6044,c53730832245059ca129,34,474,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,b1d453ce2580ed0b4d8586949e5f8f16b4beea5bc9e4ab9201a59093233df018,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3185,5924,0e09f3e9552514dbad74,35,474,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,circular_x_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,8078a49351f9be6c17b152b0acaca7437892ad0c7b06a0b6413b9e3f0a848a7f,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3185,5995,45865dabe049ebace6d2,36,474,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,12,12,,0,543ed4cefeae064d5a44e6176b7c2db075b0a5dc20286bc07fe59c497b534dce,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3185,5865,432c6ebaa6bb7a54b3a9,37,474,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,circular_x_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,14,14,,0,0a85e5b18762a423cd45e2f1886af885dc5c6d6150c398b4e5bfafb46d9ab643,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3186,5852,cbd801dc08d6ed3f53b9,27,547,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,18,18,,0,8694c411fb65e6f6e9590c249120d458c4f4089604e8660e6f842cab71216822,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3186,5767,a8f02e5f6ff661b1a6ea,28,547,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,265be93d2909d3623eb5b53de06e12f87887b976c5a3f0cc66464fe7fcb21f22,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3186,6420,7554850145efa35545ae,29,547,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,16b36d25261b346f7546024a4fc8397577ae484687b05cdde047e1459f4345e8,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3186,6001,4cec1169f91d22cfd064,30,547,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,circular_x_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,829e0eb2e8f3c58f8be60c9bde5067078f47ec1505dda6368479bbc18fa27f05,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3186,5942,87633c987c28cc7b24da,31,547,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,f824c6ae568495fa1d472f65d0923dde2fb0d07f53955ac8b7ae141d4a00c4c6,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3186,6351,e41654f88d1993dc3e61,32,547,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,16,16,,0,ac4836f1a1329a3a3243e4e788c0e4c826fbadead27a54d9997d57c860c4ec74,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3186,5806,94b9a12a91240fae6082,33,547,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,circular_x_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,fdcf30d8d8d0f175126ab051116796c974cab3cedad51067fd92ac38b3ccc724,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3186,6056,d07650e36d67becee157,34,547,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,2ebe9009dff4d4f2660aa17575ba710457d6b2a4f5179c224d6dd235348c030b,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3186,5925,c8ea10e8b26d4fa2d90b,35,547,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,circular_x_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,08add0fafa33da89b8fd3e00f8e5f1134b1eebf0ea6b693936cd4f5ef2afb277,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3186,5996,ad5f99c1a3eb5c22dcef,36,547,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,d01b0dfbc578deaf4d4eed314577c3ae75b6d27493dc8e174a338029d44e598a,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3186,5866,0b276bc0087988e64912,37,547,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0,39253a97bfb06b0b756fe0306b9cb997076295dfd0facda49852bec04d041d95,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3187,5850,f155c5b328bfdbe59187,27,518,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,18,18,,0,b2e88b5d36788adc067edbcd90a704ec080a5b0927e660df4f72ff20ebf3ff0a,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
66,3187,5768,00df94cb0e7cc21280ba,28,518,parsed,True,True,True,True,True,True,True,True,True,True,True,True,True,raw_order_pairing,9dab32c74938c375e99aaae1e9da1ebd1e8aa4e816f242b7051a693f42947678,False,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,14,14,,0,3aeb7866b53dba934fd1f0a4376ce90ff1bb60fbde33924e56d382a638ee6828,,passed,,False,False,independent,none,geometry_and_structural,True,True,False,False,,False,,,,
