condition,target,design,method,subset,images,buildings,rooms,image_loss,building_macro_loss,room_macro_loss,accuracy
manual,cdf_early7,same_main_cross_building,dinov3__block12__panorama_local16,all,37,14,0,0.368918918919,0.380785714286,,
manual,cdf_early7,same_main_cross_building,dinov3__block12__panorama_mean,all,37,14,0,0.456486486486,0.529619047619,,
manual,cdf_early7,same_main_cross_building,dinov3__block3__faces_concat,all,37,14,0,0.390810810811,0.40019047619,,
manual,cdf_early7,same_main_cross_building,dinov3__block3__faces_global,all,37,14,0,0.520810810811,0.537119047619,,
manual,cdf_early7,same_main_cross_building,dinov3__block3__faces_local16,all,37,14,0,0.523243243243,0.52830952381,,
manual,cdf_early7,same_main_cross_building,dinov3__block3__faces_local96,all,37,14,0,0.457297297297,0.408166666667,,
manual,cdf_early7,same_main_cross_building,dinov3__block3__panorama_global,all,37,14,0,0.522432432432,0.569595238095,,
manual,cdf_early7,same_main_cross_building,dinov3__block3__panorama_local16,all,37,14,0,0.452162162162,0.498428571429,,
manual,cdf_early7,same_main_cross_building,dinov3__block3__panorama_mean,all,37,14,0,0.456486486486,0.54769047619,,
manual,cdf_early7,same_main_cross_building,dinov3__block6__faces_concat,all,37,14,0,0.388378378378,0.401285714286,,
manual,cdf_early7,same_main_cross_building,dinov3__block6__faces_global,all,37,14,0,0.43027027027,0.419738095238,,
manual,cdf_early7,same_main_cross_building,dinov3__block6__faces_local16,all,37,14,0,0.457297297297,0.486404761905,,
manual,cdf_early7,same_main_cross_building,dinov3__block6__faces_local96,all,37,14,0,0.421081081081,0.358047619048,,
manual,cdf_early7,same_main_cross_building,dinov3__block6__panorama_global,all,37,14,0,0.429459459459,0.416738095238,,
manual,cdf_early7,same_main_cross_building,dinov3__block6__panorama_local16,all,37,14,0,0.393513513514,0.3645,,
manual,cdf_early7,same_main_cross_building,dinov3__block6__panorama_mean,all,37,14,0,0.387297297297,0.362452380952,,
manual,cdf_early7,same_main_cross_building,dinov3__block9__faces_concat,all,37,14,0,0.408378378378,0.409119047619,,
manual,cdf_early7,same_main_cross_building,dinov3__block9__faces_global,all,37,14,0,0.397027027027,0.366523809524,,
manual,cdf_early7,same_main_cross_building,dinov3__block9__faces_local16,all,37,14,0,0.463783783784,0.488571428571,,
manual,cdf_early7,same_main_cross_building,dinov3__block9__faces_local96,all,37,14,0,0.417837837838,0.377571428571,,
manual,cdf_early7,same_main_cross_building,dinov3__block9__panorama_global,all,37,14,0,0.402432432432,0.461976190476,,
manual,cdf_early7,same_main_cross_building,dinov3__block9__panorama_local16,all,37,14,0,0.368918918919,0.355571428571,,
manual,cdf_early7,same_main_cross_building,dinov3__block9__panorama_mean,all,37,14,0,0.429459459459,0.476261904762,,
manual,cdf_early7,same_main_cross_building,dinov3__cls__faces,all,37,14,0,0.37972972973,0.334833333333,,
manual,cdf_early7,same_main_cross_building,dinov3__cls__panorama,all,37,14,0,0.383243243243,0.43319047619,,
manual,cdf_early7,same_main_cross_building,feedback_counts_nearest,all,37,14,0,0.439189189189,0.475452380952,,
manual,cdf_early7,same_main_cross_building,source_frequency,all,37,14,0,0.353783783784,0.341035714286,,
manual,cdf_early7,same_main_cross_building,source_frequency_smooth,all,37,14,0,0.353783783784,0.341035714286,,
manual,cdf_early7,same_main_cross_building,source_random_expectation,all,37,14,0,0.460503003003,0.472643518519,,
manual,cdf_early7,same_room,dinov3__block11__faces_concat,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block11__faces_global,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block11__faces_local16,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block11__faces_local96,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block11__panorama_global,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block11__panorama_local16,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block11__panorama_mean,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block12__faces_concat,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block12__faces_global,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block12__faces_local16,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block12__faces_local96,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block12__panorama_global,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block12__panorama_local16,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block12__panorama_mean,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block3__faces_concat,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block3__faces_global,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block3__faces_local16,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block3__faces_local96,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block3__panorama_global,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block3__panorama_local16,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block3__panorama_mean,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block6__faces_concat,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block6__faces_global,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block6__faces_local16,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block6__faces_local96,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block6__panorama_global,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block6__panorama_local16,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block6__panorama_mean,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block9__faces_concat,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block9__faces_global,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block9__faces_local16,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block9__faces_local96,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block9__panorama_global,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block9__panorama_local16,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__block9__panorama_mean,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__cls__faces,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,dinov3__cls__panorama,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,feedback_counts_nearest,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,source_frequency,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,source_frequency_smooth,all,4,2,2,1,1,1,
manual,cdf_early7,same_room,source_random_expectation,all,4,2,2,1,1,1,
manual,cdf_early7,same_scene_cross_building,dinov3__block11__faces_concat,all,39,14,0,0.497179487179,0.445275510204,,
manual,cdf_early7,same_scene_cross_building,dinov3__block11__faces_global,all,39,14,0,0.535128205128,0.54012244898,,
manual,cdf_early7,same_scene_cross_building,dinov3__block11__faces_local16,all,39,14,0,0.542564102564,0.498801020408,,
manual,cdf_early7,same_scene_cross_building,dinov3__block11__faces_local96,all,39,14,0,0.483846153846,0.41981122449,,
manual,cdf_early7,same_scene_cross_building,dinov3__block11__panorama_global,all,39,14,0,0.466666666667,0.515071428571,,
manual,cdf_early7,same_scene_cross_building,dinov3__block11__panorama_local16,all,39,14,0,0.401282051282,0.372959183673,,
manual,cdf_early7,same_scene_cross_building,dinov3__block11__panorama_mean,all,39,14,0,0.452307692308,0.495071428571,,
manual,cdf_early7,same_scene_cross_building,dinov3__block12__faces_concat,all,39,14,0,0.515897435897,0.533132653061,,
manual,cdf_early7,same_scene_cross_building,dinov3__block12__faces_global,all,39,14,0,0.513076923077,0.485632653061,,
manual,cdf_early7,same_scene_cross_building,dinov3__block12__faces_local16,all,39,14,0,0.552820512821,0.517086734694,,
manual,cdf_early7,same_scene_cross_building,dinov3__block12__faces_local96,all,39,14,0,0.444102564103,0.401525510204,,
manual,cdf_early7,same_scene_cross_building,dinov3__block12__panorama_global,all,39,14,0,0.496666666667,0.51775,,
manual,cdf_early7,same_scene_cross_building,dinov3__block12__panorama_local16,all,39,14,0,0.443333333333,0.394142857143,,
manual,cdf_early7,same_scene_cross_building,dinov3__block12__panorama_mean,all,39,14,0,0.496666666667,0.51775,,
manual,cdf_early7,same_scene_cross_building,dinov3__block3__faces_concat,all,39,14,0,0.464102564103,0.448846938776,,
manual,cdf_early7,same_scene_cross_building,dinov3__block3__faces_global,all,39,14,0,0.450769230769,0.388479591837,,
manual,cdf_early7,same_scene_cross_building,dinov3__block3__faces_local16,all,39,14,0,0.464358974359,0.433336734694,,
manual,cdf_early7,same_scene_cross_building,dinov3__block3__faces_local96,all,39,14,0,0.457948717949,0.422704081633,,
manual,cdf_early7,same_scene_cross_building,dinov3__block3__panorama_global,all,39,14,0,0.50358974359,0.493846938776,,
manual,cdf_early7,same_scene_cross_building,dinov3__block3__panorama_local16,all,39,14,0,0.439487179487,0.39056122449,,
manual,cdf_early7,same_scene_cross_building,dinov3__block3__panorama_mean,all,39,14,0,0.466666666667,0.481704081633,,
manual,cdf_early7,same_scene_cross_building,dinov3__block6__faces_concat,all,39,14,0,0.39641025641,0.409806122449,,
manual,cdf_early7,same_scene_cross_building,dinov3__block6__faces_global,all,39,14,0,0.467435897436,0.42756122449,,
manual,cdf_early7,same_scene_cross_building,dinov3__block6__faces_local16,all,39,14,0,0.407692307692,0.35812244898,,
manual,cdf_early7,same_scene_cross_building,dinov3__block6__faces_local96,all,39,14,0,0.470512820513,0.346989795918,,
manual,cdf_early7,same_scene_cross_building,dinov3__block6__panorama_global,all,39,14,0,0.435384615385,0.430275510204,,
manual,cdf_early7,same_scene_cross_building,dinov3__block6__panorama_local16,all,39,14,0,0.415128205128,0.376948979592,,
manual,cdf_early7,same_scene_cross_building,dinov3__block6__panorama_mean,all,39,14,0,0.349743589744,0.330071428571,,
manual,cdf_early7,same_scene_cross_building,dinov3__block9__faces_concat,all,39,14,0,0.415384615385,0.418132653061,,
manual,cdf_early7,same_scene_cross_building,dinov3__block9__faces_global,all,39,14,0,0.461538461538,0.393836734694,,
manual,cdf_early7,same_scene_cross_building,dinov3__block9__faces_local16,all,39,14,0,0.499230769231,0.426515306122,,
manual,cdf_early7,same_scene_cross_building,dinov3__block9__faces_local96,all,39,14,0,0.427692307692,0.340663265306,,
manual,cdf_early7,same_scene_cross_building,dinov3__block9__panorama_global,all,39,14,0,0.415384615385,0.467214285714,,
manual,cdf_early7,same_scene_cross_building,dinov3__block9__panorama_local16,all,39,14,0,0.415128205128,0.376591836735,,
manual,cdf_early7,same_scene_cross_building,dinov3__block9__panorama_mean,all,39,14,0,0.492307692308,0.478132653061,,
manual,cdf_early7,same_scene_cross_building,dinov3__cls__faces,all,39,14,0,0.475128205128,0.43706122449,,
manual,cdf_early7,same_scene_cross_building,dinov3__cls__panorama,all,39,14,0,0.438717948718,0.432,,
manual,cdf_early7,same_scene_cross_building,feedback_counts_nearest,all,39,14,0,0.447948717949,0.472086734694,,
manual,cdf_early7,same_scene_cross_building,source_frequency,all,39,14,0,0.423461538462,0.439408163265,,
manual,cdf_early7,same_scene_cross_building,source_frequency_smooth,all,39,14,0,0.423461538462,0.439408163265,,
manual,cdf_early7,same_scene_cross_building,source_random_expectation,all,39,14,0,0.455011192511,0.455661422902,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block11__faces_concat,all,37,10,0,0.399459459459,0.359571428571,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block11__faces_global,all,37,10,0,0.362432432432,0.331942857143,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block11__faces_local16,all,37,10,0,0.298918918919,0.298828571429,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block11__faces_local96,all,37,10,0,0.332972972973,0.312942857143,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block11__panorama_global,all,37,10,0,0.352432432432,0.327,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block11__panorama_local16,all,37,10,0,0.339459459459,0.320885714286,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block11__panorama_mean,all,37,10,0,0.361351351351,0.331371428571,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block12__faces_concat,all,37,10,0,0.375945945946,0.343542857143,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block12__faces_global,all,37,10,0,0.348378378378,0.325371428571,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block12__faces_local16,all,37,10,0,0.337837837838,0.318542857143,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block12__faces_local96,all,37,10,0,0.34027027027,0.315485714286,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block12__panorama_global,all,37,10,0,0.331891891892,0.309857142857,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block12__panorama_local16,all,37,10,0,0.347027027027,0.322314285714,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block12__panorama_mean,all,37,10,0,0.346486486486,0.320657142857,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block3__faces_concat,all,37,10,0,0.346486486486,0.320142857143,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block3__faces_global,all,37,10,0,0.322702702703,0.307742857143,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block3__faces_local16,all,37,10,0,0.302972972973,0.295371428571,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block3__faces_local96,all,37,10,0,0.30027027027,0.293371428571,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block3__panorama_global,all,37,10,0,0.276216216216,0.279,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block3__panorama_local16,all,37,10,0,0.285675675676,0.287028571429,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block3__panorama_mean,all,37,10,0,0.268648648649,0.2714,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block6__faces_concat,all,37,10,0,0.35972972973,0.327714285714,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block6__faces_global,all,37,10,0,0.382432432432,0.349085714286,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block6__faces_local16,all,37,10,0,0.315675675676,0.299685714286,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block6__faces_local96,all,37,10,0,0.320540540541,0.3126,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block6__panorama_global,all,37,10,0,0.411891891892,0.365685714286,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block6__panorama_local16,all,37,10,0,0.347837837838,0.325714285714,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block6__panorama_mean,all,37,10,0,0.38,0.344485714286,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block9__faces_concat,all,37,10,0,0.376216216216,0.339514285714,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block9__faces_global,all,37,10,0,0.375945945946,0.344742857143,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block9__faces_local16,all,37,10,0,0.318108108108,0.3088,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block9__faces_local96,all,37,10,0,0.31,0.3048,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block9__panorama_global,all,37,10,0,0.367567567568,0.335742857143,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block9__panorama_local16,all,37,10,0,0.356756756757,0.332771428571,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__block9__panorama_mean,all,37,10,0,0.348918918919,0.324171428571,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__cls__faces,all,37,10,0,0.352432432432,0.325514285714,,
manual,cdf_observed_by19,same_building_diagnostic,dinov3__cls__panorama,all,37,10,0,0.327297297297,0.306914285714,,
manual,cdf_observed_by19,same_building_diagnostic,feedback_counts_nearest,all,37,10,0,0.302432432432,0.289657142857,,
manual,cdf_observed_by19,same_building_diagnostic,source_frequency,all,37,10,0,0.311621621622,0.301828571429,,
manual,cdf_observed_by19,same_building_diagnostic,source_frequency_smooth,all,37,10,0,0.311621621622,0.301828571429,,
manual,cdf_observed_by19,same_building_diagnostic,source_random_expectation,all,37,10,0,0.342702702703,0.325742857143,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block11__faces_concat,all,37,14,0,0.386486486486,0.463333333333,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block11__faces_global,all,37,14,0,0.364054054054,0.371976190476,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block11__faces_local16,all,37,14,0,0.337837837838,0.359261904762,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block11__faces_local96,all,37,14,0,0.384324324324,0.403952380952,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block11__panorama_global,all,37,14,0,0.327837837838,0.360904761905,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block11__panorama_local16,all,37,14,0,0.385945945946,0.458261904762,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block11__panorama_mean,all,37,14,0,0.352162162162,0.357761904762,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block12__faces_concat,all,37,14,0,0.370540540541,0.406333333333,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block12__faces_global,all,37,14,0,0.352432432432,0.365333333333,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block12__faces_local16,all,37,14,0,0.371891891892,0.414404761905,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block12__faces_local96,all,37,14,0,0.381351351351,0.419047619048,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block12__panorama_global,all,37,14,0,0.33027027027,0.352714285714,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block12__panorama_local16,all,37,14,0,0.407837837838,0.487761904762,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block12__panorama_mean,all,37,14,0,0.337567567568,0.3795,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block3__faces_concat,all,37,14,0,0.313783783784,0.341833333333,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block3__faces_global,all,37,14,0,0.35,0.371261904762,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block3__faces_local16,all,37,14,0,0.331351351351,0.354023809524,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block3__faces_local96,all,37,14,0,0.294054054054,0.284023809524,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block3__panorama_global,all,37,14,0,0.317027027027,0.352547619048,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block3__panorama_local16,all,37,14,0,0.344864864865,0.386166666667,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block3__panorama_mean,all,37,14,0,0.317837837838,0.375119047619,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block6__faces_concat,all,37,14,0,0.300540540541,0.320547619048,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block6__faces_global,all,37,14,0,0.286756756757,0.294404761905,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block6__faces_local16,all,37,14,0,0.318378378378,0.353261904762,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block6__faces_local96,all,37,14,0,0.322702702703,0.345238095238,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block6__panorama_global,all,37,14,0,0.33,0.330547619048,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block6__panorama_local16,all,37,14,0,0.347837837838,0.418595238095,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block6__panorama_mean,all,37,14,0,0.297837837838,0.296404761905,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block9__faces_concat,all,37,14,0,0.332432432432,0.35019047619,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block9__faces_global,all,37,14,0,0.322162162162,0.314547619048,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block9__faces_local16,all,37,14,0,0.314324324324,0.334404761905,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block9__faces_local96,all,37,14,0,0.335945945946,0.378238095238,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block9__panorama_global,all,37,14,0,0.336756756757,0.372261904762,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block9__panorama_local16,all,37,14,0,0.338918918919,0.418714285714,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__block9__panorama_mean,all,37,14,0,0.331351351351,0.369404761905,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__cls__faces,all,37,14,0,0.33027027027,0.320547619048,,
manual,cdf_observed_by19,same_main_cross_building,dinov3__cls__panorama,all,37,14,0,0.344864864865,0.369595238095,,
manual,cdf_observed_by19,same_main_cross_building,feedback_counts_nearest,all,37,14,0,0.291081081081,0.2875,,
manual,cdf_observed_by19,same_main_cross_building,source_frequency,all,37,14,0,0.308918918919,0.337666666667,,
manual,cdf_observed_by19,same_main_cross_building,source_frequency_smooth,all,37,14,0,0.308918918919,0.337666666667,,
manual,cdf_observed_by19,same_main_cross_building,source_random_expectation,all,37,14,0,0.33936036036,0.358896825397,,
manual,cdf_observed_by19,same_room,dinov3__block11__faces_concat,all,4,2,2,0.57,0.57,0.57,
manual,cdf_observed_by19,same_room,dinov3__block11__faces_global,all,4,2,2,0.57,0.57,0.57,
manual,cdf_observed_by19,same_room,dinov3__block11__faces_local16,all,4,2,2,0.57,0.57,0.57,
manual,cdf_observed_by19,same_room,dinov3__block11__faces_local96,all,4,2,2,0.57,0.57,0.57,
manual,cdf_observed_by19,same_room,dinov3__block11__panorama_global,all,4,2,2,0.57,0.57,0.57,
