path,status,maximum_absolute_difference,reference_payload_sha256,rerun_payload_sha256
global_worker_orders.json,json_numeric_equivalent,0.0,bb53801e8bdb97b4d1d4fb0e44798a9f54375503f8d9ba1c9053a8bed751ec13,b4874b22c4884178b3fedec61da23d0180c0a86a6bf90ec7101b0d1aaf895b42
group_extremes.csv.gz,floating_point_equivalent,1.0658141036401503e-14,e173a54b0a4a75e71e4e3ef0c5d2d2135f60b1d288aa6fae161618032bd9cf2e,8fa793f1f16c64b8e93d7193c1aba1c8e1cccde8703c90f8c29453179e9156d1
high_support_exact_summary.csv,floating_point_equivalent,0.0,42fc396384933363393134653f56d6b2c33979752370b2c4fb6d2100b32adf27,82f2abe7380383a669b99919cba2120b3d8a95cb132ef9a128636f069872a661
high_support_prefix_summary.csv,floating_point_equivalent,0.0,cc49d37aa5677a892383d7a0838aa8208f396466b45a88ace84c83c7a8b3fd59,e578cd5a1c899d8deba4684e4f632515f2c26253a5f51b8a8c998ed05b779e64
independent_binding_dp.csv,floating_point_equivalent,0.0,c478e0a56a0ecab3fe063f2450b07504436459ba1bb16c50f0b486d07fb002c4,cb3b8dfe5b07a73fc21dc346794ada7f7b62438665a33f5f5c5ee674d569e1af
independent_distance_checks.csv,floating_point_equivalent,0.0,0ec505f74102c5b897a3c88c2582c87d7111807c3cf6716791d794225cf95e8b,4a13d80ab7a63d3925889543825f5ffa43ecdccc861e81db04b4614549fb9825
independent_groups.json,json_numeric_equivalent,2.842170943040401e-14,f217f0ffa4081c49ae8d19e0aecb1d604e87f22facdfdec0dd884102274468c0,65d2cd1a6cf57d08807f4bead1383a54339a4c9391ecdf5e688c771ba72e90bb
memberships_and_representatives.csv.gz,floating_point_equivalent,1.2434497875801753e-14,912237d1070eb85edcddd8fdbd8c9e2fe8aaf92f995043d2e32aa25e9fe9df73,8ab7559e4f6b838c82b38d89943f0bf419fa7b2a5e2a31a9cd678fbd6c3645eb
model_bridge/finite_pool_targets.csv,floating_point_equivalent,0.0,12ed19af37de523cc8fd16a716671f0815f64b7bc652510d302a890605526752,929da6abfe2a689ae6674fd4dadad7a1e44882a84cfdbd1508631f5763e8b6d6
model_bridge/lobo_predictions.csv,floating_point_equivalent,5.898059818321144e-15,689e05cda57e9719ee44690a9818e2a5074c80df1d5924bd5029b9bdcb1e5dac,de8a57e83f73deb197550df452fa6a47c28ba060476cd41b29734a32609b8ff6
model_bridge/lobo_summary.csv,floating_point_equivalent,2.220446049250313e-16,d9274bb40fcd40317e5628ad5c68929188c50d542afe056e93f7472ca611ab93,90fd2a07b0f3f28bdf0f09a504a95944110974538695555795ea3425e21ec6b5
model_bridge/scene_registry_coverage.csv,floating_point_equivalent,0.0,9a252d9646f4edb2a4f50956e239ebdb4162684e2052514c074d4f3c59803879,96f4a24ace5bea28a9cf6b9a0be73f50e9d7f29337a4abbc02a547ed01437d32
near_split_far_merged_pairs.csv.gz,floating_point_equivalent,1.2434497875801753e-14,c511b9ae6580b55560dd52032b23b04f96c2548b653b1df38d35358603013cad,65476db06fa9c0a9a530ba9477c43bcecb5e1e05afbbe57c74f4611f901996df
own_vs_common_pool_curves.csv,floating_point_equivalent,0.0,987591518f0a6328e0cadacf22f0bff93dabd229b69c2640b8c79ff55e59fa3e,570e5fbf395f18dfa3606e8e44761f3d2f6bc810ee30c3b3f2a7f814893b956e
pairwise_independent.csv.gz,floating_point_equivalent,4.263256414560601e-14,91579c1b3bca19151cd157f08a221bc0354f4e6872b29cb65d2a94cc8d4de8d9,d8e54f4df3959a5686fbaf027c6bdc2540009b5c02336ca14464e428959b4d9b
partition_totals.csv,floating_point_equivalent,0.0,dd51cb6febb7eca22f5e001283251a8f5d643c5d3775af92a052061d6d8edf2f,f2258e5f06378278b9dab0bb59e3377c4431880906b999189d8dc17afe82caab
partition_totals_by_unit.csv,floating_point_equivalent,0.0,bdc15c9297a6a122424ef6d675f2b939553381c8f12b7b3aa9079493aea725b6,47a1de7f93ca0089cc54f876c45284729b2485d8ac7b3447111fde6916d21415
personnel/actual_fourperson_teams.csv.gz,floating_point_equivalent,0.0,3daa2cdc0714eef9996b4e9046a312501618ea54efe9463b861a2f96a88cb325,df6fcf79487a3a59aae662349ff95bcb848760d12ec1c1e921fd35de510931d9
personnel/actual_team_measurements.csv.gz,floating_point_equivalent,0.0,bde08ed3ef149951f731174b2803106a78c53299ba94942c675d8645d4fe3bc8,e39ab40aafeefb12fae4f30416c018aa641741187692b1e1154c32cab1eb94fa
personnel/composition_coverage.csv,floating_point_equivalent,0.0,4a7b702502ed1a772d4a5d3c8a3c8943f70c844a08d2b465f58e9d95acae109d,435875f3fb7a0adc06439e0f24c93819671c05dc2bb760f703eed0fd22a2b654
personnel/composition_paired_summary.csv,floating_point_equivalent,0.0,5a6cb8098bfcf01e2193a8fa0b028f269fe530b5ca4b51bb648e7928060dedda,132e84921c42cd9f87d6a819f3720dd6e55721055a44aff565e3e3cbb2e6e510
personnel/compositions_by_exact_subtype.csv.gz,floating_point_equivalent,0.0,c3308df13892812662e2f2c61769d7c21564c7333994c85446c192fac22c49d3,c0ec8d0f44ad015ae82fc273c21a303acd43bae524149251d3b4408ee7876871
personnel/current_geometry_training_axes.csv.gz,floating_point_equivalent,0.0,5199147359498c95986e04e6cb9e759d35cb12c93f01a7de87870b5cea3b8e98,a1b78fd7ad55dc15486b11b58a9a4a004c06f670d42b98b443fe39cda3a30e7c
personnel/current_worker_observations.csv.gz,floating_point_equivalent,0.0,470635c64a1e9f9e4806535ed7b81300a0af5d179c10285fa23fd302adb7d9de,3084691e0d06db55b919bb3c04c453bd43e3f39bd3ae3d9d8c01cdc827c379e1
personnel/fixed_lobo_roster_checkpoints.csv,floating_point_equivalent,0.0,444e4ad9669a2407badfa47757159e833368c60a776eb25eb6b3edb0b66f894e,e08a38cd6e6b759c00b10b951631185fa8f67a7c9534836d43457b248609e737
personnel/fixed_roster_group_curves.csv.gz,floating_point_equivalent,0.0,f1e56bc52e2cd03048b258eba78c07456e2cc5d434e06707891a38158eb6aea4,7119fd83e3066a1c9831f7f4058dad8cf78631d6f2c580e055f84088156a971b
personnel/geometry_continuous_predictions.csv,floating_point_equivalent,1.6653345369377348e-15,f469b0fe6487e3e2486c64990eb3f0c0d4a4c4a468f21515aa38f79eb44b6d83,77a487e6099c72c3708565225ef242060654a718b396ebabf5670bbb71867f81
personnel/geometry_continuous_summary.csv,floating_point_equivalent,2.914335439641036e-16,8e8859d4168f4f03ca826bdcaabc05b2352fc3e06b052a7f370d2dff61a29a20,824a25322308651efa58af83e5b6a1c05757e2771bb3b591189d3ce4dfb39f79
personnel/geometry_leavebuilding_roster_stability.csv,floating_point_equivalent,0.0,d65d3f86ba8a46d398620d3e1d4db0f9fce60f5f021129c979de1ac53f1d0ef0,eb062e59ea943d2e2690bed67bc7077d53a197686d526ba5889991a5462ed7bb
personnel/geometry_lobo_profiles.csv,floating_point_equivalent,2.0539125955565396e-15,69e85cdbe505317b5717c37c8f09099688d51f3118867aa0139e4c0e43c253be,a57c78d2a18348edbbe700d1d51dfb02cba11221fc7ebefabf56071cf81b53a0
personnel/geometry_lobo_rosters.csv,floating_point_equivalent,0.0,f54329fe781b69c7a2490cc319d6c2026c8fa5419d2bf4b9030c4e8c19dd47f9,94a99e3ae41b148ab90a4858e8b0a48f9670a90cc86871164152622f2357a635
personnel/geometry_method_roster_migration.csv,floating_point_equivalent,0.0,fd223fe6bfe2c7794bce22b7bd133043da4c81c9ed3e23e28be707b841162fad,4216a9b1828a2323ed70ea618eb4e1c1453ab22c1769f390c11a3f1d67ff1e43
personnel/geometry_roster_stability_summary.csv,floating_point_equivalent,0.0,a46cbfb2e97e339be70401888619d143fc50fc29a0c244c9f5e5603fffb6502c,8916811f2972bf90f5a8f86804597ee8a1b78d7112daf97f9ff16c7a9e323014
personnel/historical_303_configuration_inventory.csv,floating_point_equivalent,0.0,c7b14e1ac9f1dec231edf3361055798aba0b1c1b38636fe7492ab68267db7813,e752a40ebafe13c7536bb3e9bad4bde59f952b57ed65ca2ca93dc832c1cef2c8
personnel/historical_continuous_predictions.csv,floating_point_equivalent,1.7763568394002505e-13,8b108638b61487ef679b7b7011b235ec17f4f15dacc3392bf5ef1dc4f021e438,e08c15502e8c7d32d2e9e04b9c9d4c23bcd30b4d0db78327df8de5084ca18824
personnel/historical_continuous_summary.csv,floating_point_equivalent,3.1086244689504383e-15,65a246815eae83b6e448875281704021e14939c5832863a6894f5e27ec81f1f3,c91f7a5d8c03d188f09202a5ee6c7f162e9dad0d31f3201871b40bd79e9acc67
personnel/historical_frozen_rosters.csv,floating_point_equivalent,0.0,3e7cb122601b060e68668a3c7ca3cc6491625b1918c7034521536eaba1a615c7,4b7179748e49560a4532ceeb3903e1b11b2fb00066f39eb3aecd1fee94433c38
personnel/personnel_axis_reconciliation.csv,floating_point_equivalent,0.0,98433d0e1bcd5017e54dc4f8d814ba7713b4488ef04d17b4379daf124e1b03ee,0b617cbf278eeab09360896196a7fbfd54693ca49b84376f2a71d32a35465159
personnel/refitted_lobo_profiles.csv,floating_point_equivalent,2.2026824808563106e-13,acebb30454b3a970267b842148b3eabadefb977ef6128ec21ee606b248c0b299,232c0063023f03f87a2ff1930b87f1c15ec7983ec1355d549823476da719d73c
personnel/refitted_lobo_rosters.csv,floating_point_equivalent,1.5987211554602254e-14,7b475892c733a4d5703c7f6e2b79f2383effda6c6af92a00816ef82675bca91d,5c075b427ae349a8bbf6482d4fd3e7b1257ec72e5c82385c7b2e670de8851d64
personnel/roster_coverage.csv,floating_point_equivalent,0.0,4ca0161c6e1812cbe5f2b924fd56bdf10f0814ea4bdf5fce81d3198d09ce8e32,3d37bd996ca8475f53b6b96dc6b4c9870e3955d2722f6b37d7f16fdbb0c0c8e3
personnel/subtype_prefix_checkpoints.csv,floating_point_equivalent,3.552713678800501e-15,52449f66cff908c24965d6b194a1a4ff6a3a0a876658b4867587287ee79bb24e,1023c22804ba8f3fad16fd0eca90633a319f3bbeb1fce330235a9ded51285b90
personnel/subtype_prefix_nodes.csv.gz,payload_identical,,e47eb61c962cfc2bbc2f9a4599d10634fc473df0287c784a5e8dc7a3a399a4ff,e47eb61c962cfc2bbc2f9a4599d10634fc473df0287c784a5e8dc7a3a399a4ff
personnel/subtype_prefix_pools.json,json_numeric_equivalent,0.0,acd54a0dfa62cdccaafbfa270e8d89609570ceeeb1b07217c8ddbc141e494d3c,c6121a687d5ef2470915ce1a8b1a64f9c7f9d90c29ad451e8163149d1a7a8fa2
personnel/subtype_prefix_roster_aliases.csv,floating_point_equivalent,0.0,084dff7befb05069d4e1a5d4e11ae9980b2a8aff8da02d6bc65e167299ca162d,6f913dbd4bdebe06448b9d3e0f078ad952340361b22b18c5a532956dd2ca1ca2
personnel/subtype_prefix_summary.csv.gz,floating_point_equivalent,0.0,4c57d1ad342b20d920d18c05a747755a360f49ecee43369f0d677fc42c525215,957817630e7ba1ba0523f88de1744e693fa838d0a5eacee85895354cc2a13906
personnel/worker_singleton_reason_summary.csv,floating_point_equivalent,0.0,a52b5daafe1d1d49f26ddd87db8b529e956f1349bef9be6d489d01c257fcba02,21ca46cbae904e75056b892667fe901b2f8b97a830322d5504d8e9d9a9d5b66e
prefix_arrivals.csv.gz,payload_identical,,65a90b463340121cce50c050dfc8f1b83142f56c01355d8baffced64b9d41c8c,65a90b463340121cce50c050dfc8f1b83142f56c01355d8baffced64b9d41c8c
prefix_churn_events.csv.gz,payload_identical,,a818f79562aaf28e234265ff684446f9d222d2040a04ab41e568fade66bc182c,a818f79562aaf28e234265ff684446f9d222d2040a04ab41e568fade66bc182c
prefix_nodes.csv.gz,payload_identical,,820f89d138af9e871549c7d8d0c7ba6075df9a1a68e2559602e37b4dfdc0c6c7,820f89d138af9e871549c7d8d0c7ba6075df9a1a68e2559602e37b4dfdc0c6c7
prefix_pool_manifest.json,json_numeric_equivalent,0.0,54ccd632959459c4d2d9bc8ea95531e96da8df8cc44f676330830be61d5331ad,3c64242f322ddd6c9a5aa18125377e2ae9a09fb66b2d94981de495ef9445fde2
prefix_reclustering_summary.csv.gz,floating_point_equivalent,0.0,a197b6fbad39404d62d90c5b83f9c532bb2542cb2b682dea372ab6f0d87e1a9f,02c9b90142df66cbdf7efc3087c965a551e89927142eabb2ac1da4b93b108939
prefix_vs_hindsight_checkpoints.csv,floating_point_equivalent,0.0,0b713f3567802527082521e04ea85a54ae51358df4af934dbac76630ad72324a,fc7f3e4932ad4d61916ac3de9f1fb2f69d630e275fa4a3646870c51de1d15b8b
review/all_case_members_and_representatives.csv.gz,floating_point_equivalent,1.0658141036401503e-14,98dabbc5fa155215b0d2a2d06a9506bad4d0d811c14e8a9f216e1639daf36eeb,cbb495b67d922b11f565902ee58054aba78dfb61a49e76087c8153ea9fbf3f32
review/comment_additional_named_workers.csv,floating_point_equivalent,1.7763568394002505e-15,996fdbbfbcf985ec86ad07204bae7ac1f9cbe4cce5c67a2e024197e2605179f2,e58820db512268e39262b0892cf8f97c264477e26d3f7268b23b82fa98aeba4f
review/comment_replies_16_plus_unb.json,json_numeric_equivalent,0.0,e69e38c4032b3a81dbca779020e4eaa2a5a771d68fafe68e72268cdc5cf1d6bf,a378276d8517ddb02b90fb824658927015f0b07c350707f89cbe161b93e1e361
review/complete_link_blocking_members.csv.gz,floating_point_equivalent,3.552713678800501e-15,b7583a3231d72ac78be23d565981073108e8555a8ea819aa032ce68f85d902df,ebed96011b043769e98e0f6f8db464f46652c30ac332854e612c040713f646f0
review/development_constraint_summary.csv,floating_point_equivalent,0.0,8cb1d6dc714be73e5952368500ae41ac5ca5b02104380956c64abea54c5c110a,948ca583ba153e7360ac0b6118409acb2e79f01caf70d9a76aef2fd662bb045d
review/development_pair_constraints.csv,floating_point_equivalent,0.0,98841ff7445840a291dee2fb234db77c1319006b09cbf3260055b96fbbb2f1fb,0a8653d21e430b8b0726f1b9f61b48f8d2923c88f5cc72411997d5cac0daaaa6
review/local_review_queue.json,json_numeric_equivalent,0.0,da1123231f93d90d457ff31c59f5b88d571c4a8f5967f1ca65556d7528005b91,3521f8ec3fc3f94ae204caee5886c1b64335ee889f5b41ab255bd56b8ef7a8fa
review/specifed_pair_method_comparisons.csv,floating_point_equivalent,1.7763568394002505e-15,ed2a2f4169fff0d3ec42b9314a8af182c148ced122b2c3ccd1d9210ffc79f148,d3d0c4b6b5e00c49f65a9cabf7a241a26a1a32e6c3a0e4d23f36e210b5e8635c
review/specified_endpoint_residuals.csv,floating_point_equivalent,8.881784197001252e-15,ebe7e67971948a302d6f61117ca41f5db0abecb059e08129786496e017b07ed2,30ce0cda5b5fbe430ce50ebd10e8ff2ee5bd44f08189ce10b57be3f95f3678a7
review/triangle_violations_pair_override.csv,floating_point_equivalent,0.0,2edf63898d08008d7d9dff429efc0c753774e8f8a8e74099dc3f4d928bb4715c,f1312e57d60582792c998c234f2184550975409db9c1cc36c9a844443b2b6594
sensitivity3d/base_bound_pairs.csv.gz,floating_point_equivalent,1.7763568394002505e-15,ae4c5d2d44d4f05727d98603471e106af8a20f6ba471c87c28c1695c7033b4af,675a4d7652146c8c110d67fde8d23d0f81e2668f93c36b1cd21fed631ee9b3aa
sensitivity3d/conditional_sensitivity_summary.csv,floating_point_equivalent,1.3322676295501878e-15,6490403e4ec632aeb109324a65f415eb276a96593129cae17a7f9179e2b494a7,6a62a9c9673588013ba9949880a949677bb52dae7587cc95444361a732d6041a
sensitivity3d/derivative_audit.csv,floating_point_equivalent,4.4408920964326746e-16,998ee10284c92c65a2b783b41e4fdc562da4b9c719855b929695fd7e6cab0464,a087505a3c7d909ded16286f52d7ada5bdc4e1d8098293ec3ecfa93594c960fc
sensitivity3d/endpoint_perturbations.csv.gz,floating_point_equivalent,2.8999372347904284e-14,d7cc7389038facb9f8d53b8a9d22baa914ae1bc56aabe7d923c7fe31f2e10084,6a3cc3e7f9c7bd59fe8d4cab5590625ea11d2cd2cf94d90cde5a027800e9fe31
sensitivity3d/synthetic_projection_probes.csv,floating_point_equivalent,1.1102230246251565e-14,ab85ecea3040d274fc1504bd8a9cc661d0e217621281067474149b8068046f3e,98e34b8f63a71bf9d7a6ce89037c20b973aead83404fc7b23247132964131711
source_replay/CHECKS.json,json_numeric_equivalent,0.0,d6c8e730886d5773898c7e04c4a2e95fc4d6728be2c02a880e26e574514c6014,bfbb4e250e115bd4e26db6cc4ae0e377532f554bde8f9dd4cf7f0e4736391392
source_replay/EXPERIMENT_MANIFEST.json,mismatch,,9e5b4bb43f98534331576c4553ce22673c370977aa6c314d1709c2e177f42ac8,d89116306e19d7d25e945d007bff72f9c8c5cb918f960e5baa055e1b7188e963
source_replay/eligibility.csv,floating_point_equivalent,0.0,7e895d495f02b07b6b59efb34492e44e4bdf22454e8e4d4e0a534ed81d409400,6f663c4d1edf2dab387c570c285f535fcbec4567b2408e284a2c2ea1d4ff9717
source_replay/endpoint_residuals.csv.gz,mismatch,1.000017846308765e-10,6c5345b4a1696ef7d8b879be2847340d81c46662ad35d45418ba6fdf2999bbea,ed334270a5dd1469ed8024ef1b87aaae9ff712b4d0ad87d316ee4ace4deb0df6
source_replay/exact_curves.csv.gz,floating_point_equivalent,0.0,714bd54566d463ca636433080026ddf7e960ae39ece7b89a3ef0b7c8b78e01d1,453349ae04dc459845a2932e31d6efaaf1e5082e1b433ea0c95d79f0cfcf4be1
source_replay/full_history_visual_coverage.csv,floating_point_equivalent,0.0,62b6aa2d6bada9160946e59b6df8367dd9cb646b58aebb0dd210390f0d1711b1,0bf2e6218b2cd2410c58a42919ad7531044e58014f24cb6d64c67b4def518bbf
source_replay/groups.json,json_numeric_equivalent,5.684341886080802e-14,804fc308c91b83bee1261f62cee4034c94ad438caffb6fce9b38aaa4a3e8b8df,653a9f1a6e17a3fa83489b822f036dd49ca029ee8735fd0489e0eaa64f9ae964
source_replay/memberships.csv.gz,floating_point_equivalent,0.0,6e033cf3e7eb98db49277664b8a1a9bd40dad4dfcbd12d12383e1ee5b13a537a,d53fa41cc76973e8ac6219159fe2bff34dee6ee56cb800a8c189d10493f22398
source_replay/pairwise.csv.gz,mismatch,1.000017846308765e-10,aca0b39f4c65edafdfe57a33adabbfeb6e3d62f7a244f0d5aab7083e80125026,789e802047551bc56cdaf8dad60afc65a20d9027b176a791ed996516dd304c7d
source_replay/partition_summary.csv,floating_point_equivalent,0.0,8b59b8c5edd113e92c952fc43a673f5c0320caebee3e0a4ad50abf363d4cc76a,82bed9819466b8bc8b90b499679ff2d900da140fdd682e3add59d3488a0009d5
source_replay/worker_observations.csv.gz,floating_point_equivalent,0.0,0a72fbe554137792886d7929563c16df2ce995b0e3d236f1243466ef2cb40386,067e15f144f2e03cb9bcf50250ec80cdfa141aa5ce73390fadd2bd5e7bb094f8
source_replay_comparison.csv,mismatch,1.0000178463087649e-10,52cb1c4e3eb4107ab5edf7ab3a82a569afbae40478f18d4ab95e6a2149a310ad,560bbfbb503e131f9fffb92bd300bea85fe1c8a2a53525308a5b0db9ee1de515
