path,role,included,sha256,deduplication,paper,binding,validation
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-06-03.jsonl,raw_active_log,true,70785b3e98411e964b9b90b27e0c46dc37817dcd1e8d319eaaf03e01a9289ffc,source_path_plus_raw_identity,A,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/raw_input_snapshot_manifest.csv,manifest_collection_count_and_bytes_match_plus_current_file_sha
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-06-04.jsonl,raw_active_log,true,49677c094f5b7ec61544d28a39cb519a603ae27c03dd86b38c3a9eb99decaf09,source_path_plus_raw_identity,A,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/raw_input_snapshot_manifest.csv,manifest_collection_count_and_bytes_match_plus_current_file_sha
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-06-05.jsonl,raw_active_log,true,31482794956f150687a22bad50a9c370fbe214789a47f262b97baa1e49c86f4f,source_path_plus_raw_identity,A,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/raw_input_snapshot_manifest.csv,manifest_collection_count_and_bytes_match_plus_current_file_sha
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-06-06.jsonl,raw_active_log,true,0edb67187de1d0cf763af07835bda9ed08f8e115ce8e2d6088420da61ac1275a,source_path_plus_raw_identity,A,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/raw_input_snapshot_manifest.csv,manifest_collection_count_and_bytes_match_plus_current_file_sha
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-06-07.jsonl,raw_active_log,true,d542353d72a40fd81f01d3c490bfc345958b0382299257d4045f9c1f9c0a6bea,source_path_plus_raw_identity,A,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/raw_input_snapshot_manifest.csv,manifest_collection_count_and_bytes_match_plus_current_file_sha
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-06-09.jsonl,raw_active_log,true,f264779fd8de10d966c8df90e588e52136abb74ad109607cca7a95e253f9c70c,source_path_plus_raw_identity,A,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/raw_input_snapshot_manifest.csv,manifest_collection_count_and_bytes_match_plus_current_file_sha
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-06-11.jsonl,raw_active_log,true,330a0d6438fb6b33ce76ad29fbb9102df45295cb8e8ba9ab0f9c5fa31eb38dde,source_path_plus_raw_identity,A,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/raw_input_snapshot_manifest.csv,manifest_collection_count_and_bytes_match_plus_current_file_sha
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-06-12.jsonl,raw_active_log,true,057a404ec56e88e51e3cca9a40cf8d09933981beeac44fdba02b2ee837ac95e3,source_path_plus_raw_identity,A,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/raw_input_snapshot_manifest.csv,manifest_collection_count_and_bytes_match_plus_current_file_sha
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-06-13.jsonl,raw_active_log,true,049ef6e9d8ba7d90b9ad99de04e147dcdc7755ef5b496d630341fa579a0246d2,source_path_plus_raw_identity,A,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/raw_input_snapshot_manifest.csv,manifest_collection_count_and_bytes_match_plus_current_file_sha
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-06-14.jsonl,raw_active_log,true,2534ed2b770a673aaf874e9db754c1107c2ef3990c92605cf2eeac4234e3e85c,source_path_plus_raw_identity,A,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/raw_input_snapshot_manifest.csv,manifest_collection_count_and_bytes_match_plus_current_file_sha
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-06-15.jsonl,raw_active_log,true,a4df1e3b02367bc9b9d74442a8ff61012952667d6034e4a6a92c3c8a244625bf,source_path_plus_raw_identity,A,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/raw_input_snapshot_manifest.csv,manifest_collection_count_and_bytes_match_plus_current_file_sha
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-06-16.jsonl,raw_active_log,true,b88b5ace4455cce0c77a19cc640b0dc73d59c91b511c8627cb08e37a9c0102a1,source_path_plus_raw_identity,A,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/raw_input_snapshot_manifest.csv,manifest_collection_count_and_bytes_match_plus_current_file_sha
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-06-17.jsonl,raw_active_log,true,13c1c7d03a0491ea16077f31af126246aede17ef60e1573724e1aba4db823c05,source_path_plus_raw_identity,A,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/raw_input_snapshot_manifest.csv,manifest_collection_count_and_bytes_match_plus_current_file_sha
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-06-18.jsonl,raw_active_log,true,937c1c646b898dad20166b8f2843b9df5750fc115bfce7362071f97651b6f047,source_path_plus_raw_identity,A,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/raw_input_snapshot_manifest.csv,manifest_collection_count_and_bytes_match_plus_current_file_sha
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-06-20.jsonl,raw_active_log,true,dd1f1b74d273dad19680d660e54853811df78cedc18e6588af6e1045062cd3cd,source_path_plus_raw_identity,A,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/raw_input_snapshot_manifest.csv,manifest_collection_count_and_bytes_match_plus_current_file_sha
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-06-21.jsonl,raw_active_log,true,ee82b654ca585438efa32ef86f03a975f7fad42ada0cf1c59b3cfdf4c382bb70,source_path_plus_raw_identity,A,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/raw_input_snapshot_manifest.csv,manifest_collection_count_and_bytes_match_plus_current_file_sha
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-06-22.jsonl,raw_active_log,true,91708ef5965da5a0d0733070dfbbaefeb04f94876a435b87fcd0da0ec13b6403,source_path_plus_raw_identity,A,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/raw_input_snapshot_manifest.csv,manifest_collection_count_and_bytes_match_plus_current_file_sha
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-06-23.jsonl,raw_active_log,true,f0f818c440789b9de0ff0f193eb92322e80f3514d77aa085ad13719e64621bf4,source_path_plus_raw_identity,A,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/raw_input_snapshot_manifest.csv,manifest_collection_count_and_bytes_match_plus_current_file_sha
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-06-24.jsonl,raw_active_log,true,4fdcea5e6086418932202af90b27decfe2f144cad4852cd6def73a0e8f0062dc,source_path_plus_raw_identity,A,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/raw_input_snapshot_manifest.csv,manifest_collection_count_and_bytes_match_plus_current_file_sha
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-06-25.jsonl,raw_active_log,true,4b59f2d296884bf94525a9ae750097946d55bf581221d65602ad5e056e43bba3,source_path_plus_raw_identity,A,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/raw_input_snapshot_manifest.csv,manifest_collection_count_and_bytes_match_plus_current_file_sha
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-06-26.jsonl,raw_active_log,true,526cf1ba455e4a6081d1dbf7bc160564673c622cac4f53929bd860a761bf03e3,source_path_plus_raw_identity,A,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/raw_input_snapshot_manifest.csv,manifest_collection_count_and_bytes_match_plus_current_file_sha
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-06-27.jsonl,raw_active_log,true,a6fa8fd21c491e79c97f86d2ede9c617d015140f794a362c0e55e8ccc6f424dd,source_path_plus_raw_identity,A,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/raw_input_snapshot_manifest.csv,manifest_collection_count_and_bytes_match_plus_current_file_sha
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-06-28.jsonl,raw_active_log,true,28c8a8232d382bb3e3377387a33de15194480e10566f0d65b0eced3a90bc463f,source_path_plus_raw_identity,A,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/raw_input_snapshot_manifest.csv,manifest_collection_count_and_bytes_match_plus_current_file_sha
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-06-29.jsonl,raw_active_log,true,b5affa9962ea382a11e61c23878c4f1381d1e4225d00829da95cd23dbddab4d6,source_path_plus_raw_identity,A,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/raw_input_snapshot_manifest.csv,manifest_collection_count_and_bytes_match_plus_current_file_sha
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-06-30.jsonl,raw_active_log,true,3df1f03c6c69c397c975694fbe9d78a573199f035ba1a7a414768fac631332da,source_path_plus_raw_identity,A,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/raw_input_snapshot_manifest.csv,manifest_collection_count_and_bytes_match_plus_current_file_sha
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,derived_reconciliation_spine,true,7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a,frozen_SHA_plus_annotation_identity,A,,
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_task_context_master.csv,derived_task_context,true,d16b8990b036099e0a501591ba8162b114e84bb82b22213100b89c67e3b8840e,frozen_SHA_plus_annotation_identity,A,,
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_worker_profile_master.csv,derived_worker_profile,true,dbdd1fcea255a82731cf4d50cf416f21de86451c9240772f11017ab8e5bef48f,frozen_SHA_plus_annotation_identity,A,,
analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv,derived_semi_review,true,e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22,frozen_SHA_plus_annotation_identity,A,,
analysis_results/calibration_dual_track_processing_20260815_v3/task_feature_matrix.csv,derived_calibration_task_features,true,c46370d048fe848779043b6c40867929d86f8b7d068fd3a13f37efea8f3c638a,frozen_SHA_plus_annotation_identity,A,,
import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json,T1_candidate_coverage_only,true,1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6,frozen_SHA_plus_annotation_identity,A,,
analysis_results/stage_aware_analysis_freeze_v2_1_20260317/,legacy_snapshot_inventory_not_mixed,false,7d0798ce3acdb33f0058cd5d2d6b680bb13138e0515da980eb07d25310b69ced,recursive_path_and_SHA,A,,
