condition,k,method,image_id,building,brier,uncovered_brier,p_new_count,p_new_same_count_geometry
manual,2,closed_seed_assumes_no_novelty,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,0.5,0.25,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,0.0,0.0,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,1.4761904761904763,0.7380952380952381,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,0.18181818181818182,0.09090909090909091,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,0.36363636363636365,0.18181818181818182,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,1.3333333333333333,0.6666666666666666,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,0.6666666666666666,0.3333333333333333,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,0.6666666666666666,0.3333333333333333,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,2.0,1.0,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,0.09090909090909091,0.045454545454545456,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,0.0,0.0,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,2.0,1.0,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,2.0,1.0,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,0.6666666666666666,0.3333333333333333,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,1.6666666666666667,0.8333333333333334,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,0.0,0.0,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,2.0,1.0,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,1.75,0.875,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,0.0,0.0,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,1.5238095238095237,0.7619047619047619,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,0.0,0.0,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,0.09090909090909091,0.045454545454545456,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,0.19047619047619047,0.09523809523809523,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,1.6666666666666667,0.8333333333333334,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e,2.0,1.0,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,0.0,0.0,0.0,0.0
