base_task_id,building_id,stage,k_valid,replicates,full_quality_eligible_k,full_structure_status,full_resolved,partition_unique_rate,resolved_rate,supported_multimodal_rate,not_evaluable_rate,resolved_only_quality,resolved_quality_replicates,delivery_adjusted_quality,full_output_recovery_rate,full_output_recovery_replicates,mean_distance_to_full_output,generic_multimodality_status_reproduction_rate,generic_multimodality_status_reproduction_replicates
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,P1,6,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9741277645499999,200,0.9741277645499999,1.0,200,0.004900684107792443,,0
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,P1,7,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9745760165999999,200,0.9745760165999999,1.0,200,0.004297892189472016,,0
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,P1,8,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9747893507,200,0.9747893507,1.0,200,0.0041842224975966276,,0
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,P1,9,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.97501613685,200,0.97501613685,1.0,200,0.003756726867329434,,0
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,P1,10,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9749295394999999,200,0.9749295394999999,1.0,200,0.003331204639273029,,0
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,P1,11,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.97546653625,200,0.97546653625,1.0,200,0.0029481801981779176,,0
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,P1,12,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.97543921675,200,0.97543921675,1.0,200,0.002728657640493183,,0
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,P1,13,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9750081142,200,0.9750081142,1.0,200,0.0024729691534105974,,0
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,P1,3,200,18,dominant_with_dissent,True,1.0,0.97,0.0,0.03,0.9493975583505154,194,0.9209156316,1.0,194,0.008668570147311257,,0
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,P1,4,200,18,dominant_with_dissent,True,1.0,0.995,0.0,0.005,0.9491451491959799,199,0.94439942345,1.0,199,0.00768155106661848,,0
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,P1,5,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.951548474,200,0.951548474,1.0,200,0.007223617138879831,,0
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,P1,6,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9519185787,200,0.9519185787,1.0,200,0.0067655273260164095,,0
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,P1,7,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.95205364595,200,0.95205364595,1.0,200,0.006367647832723801,,0
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,P1,8,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9543783663500001,200,0.9543783663500001,1.0,200,0.005534583916241149,,0
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,P1,9,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.954276188,200,0.954276188,1.0,200,0.0049020573214569145,,0
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,P1,10,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.95366292625,200,0.95366292625,1.0,200,0.004256919316305391,,0
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,P1,11,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9549422364,200,0.9549422364,1.0,200,0.003637942473090708,,0
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,P1,12,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9555619448,200,0.9555619448,1.0,200,0.0032634627230416218,,0
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,P1,13,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.95388650865,200,0.95388650865,1.0,200,0.002239980343789208,,0
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,C1,3,200,22,supported_multimodal,False,1.0,1.0,0.0,0.0,0.9810696921212232,200,0.9810696921212232,,0,,0.0,200
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,C1,4,200,22,supported_multimodal,False,1.0,0.955,0.045,0.0,0.9828730351561293,191,0.9386437485741036,,0,,0.045,200
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,C1,5,200,22,supported_multimodal,False,1.0,0.94,0.06,0.0,0.9826316873240919,188,0.9236737860846463,,0,,0.06,200
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,C1,6,200,22,supported_multimodal,False,1.0,0.915,0.085,0.0,0.9823911901184208,183,0.8988879389583551,,0,,0.085,200
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,C1,7,200,22,supported_multimodal,False,1.0,0.905,0.095,0.0,0.9830092085973727,181,0.8896233337806223,,0,,0.095,200
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,C1,8,200,22,supported_multimodal,False,1.0,0.87,0.13,0.0,0.9827491636462594,174,0.8549917723722457,,0,,0.13,200
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,C1,9,200,22,supported_multimodal,False,1.0,0.835,0.165,0.0,0.9833005543641459,167,0.8210559628940618,,0,,0.165,200
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,C1,10,200,22,supported_multimodal,False,1.0,0.805,0.195,0.0,0.9826972530312372,161,0.791071288690146,,0,,0.195,200
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,C1,11,200,22,supported_multimodal,False,1.0,0.775,0.225,0.0,0.9830989468708192,155,0.7619016838248849,,0,,0.225,200
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,C1,12,200,22,supported_multimodal,False,1.0,0.725,0.275,0.0,0.9827013578087739,145,0.7124584844113611,,0,,0.275,200
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,C1,13,200,22,supported_multimodal,False,1.0,0.685,0.315,0.0,0.9829531474934925,137,0.6733229060330423,,0,,0.315,200
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,P1,3,200,19,supported_multimodal,False,1.0,0.295,0.0,0.705,0.8676084905084746,59,0.2559445047,,0,,0.0,200
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,P1,4,200,19,supported_multimodal,False,1.0,0.485,0.03,0.485,0.8698883839175258,97,0.4218958662,,0,,0.03,200
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,P1,5,200,19,supported_multimodal,False,1.0,0.6,0.13,0.27,0.8734917704166667,120,0.52409506225,,0,,0.13,200
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,P1,6,200,19,supported_multimodal,False,1.0,0.59,0.295,0.115,0.8740176416949152,118,0.5156704086,,0,,0.295,200
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,P1,7,200,19,supported_multimodal,False,1.0,0.47,0.49,0.04,0.8752553870212766,94,0.4113700319,,0,,0.49,200
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,P1,8,200,19,supported_multimodal,False,1.0,0.265,0.72,0.015,0.8800424047169811,53,0.23321123725,,0,,0.72,200
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,P1,9,200,19,supported_multimodal,False,1.0,0.13,0.865,0.005,0.8795340003846154,26,0.11433942005,,0,,0.865,200
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,P1,10,200,19,supported_multimodal,False,1.0,0.06,0.94,0.0,0.8830094108333333,12,0.05298056465,,0,,0.94,200
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,P1,11,200,19,supported_multimodal,False,1.0,0.01,0.99,0.0,0.86913842,2,0.008691384199999999,,0,,0.99,200
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,P1,12,200,19,supported_multimodal,False,1.0,0.01,0.99,0.0,0.86913842,2,0.008691384199999999,,0,,0.99,200
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,P1,13,200,19,supported_multimodal,False,1.0,0.0,1.0,0.0,,0,0.0,,0,,1.0,200
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,P1,3,200,13,dominant_with_dissent,True,1.0,0.95,0.0,0.05,0.9493831731578947,190,0.9019140145,1.0,190,0.009184387932563565,,0
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,P1,4,200,13,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.95150337535,200,0.95150337535,1.0,200,0.0075756589317059995,,0
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,P1,5,200,13,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.95616492455,200,0.95616492455,1.0,200,0.005921434387584649,,0
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,P1,6,200,13,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9569678136499999,200,0.9569678136499999,1.0,200,0.005021365456864656,,0
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,P1,7,200,13,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9576737184999999,200,0.9576737184999999,1.0,200,0.004408374743692498,,0
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,P1,8,200,13,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.95734846805,200,0.95734846805,1.0,200,0.0036088616124920446,,0
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,P1,9,200,13,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.95818557285,200,0.95818557285,1.0,200,0.0033866070157432208,,0
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,P1,10,200,13,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9583726121,200,0.9583726121,1.0,200,0.002857828796835097,,0
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,P1,11,200,13,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9574525309999999,200,0.9574525309999999,1.0,200,0.0019906066940310234,,0
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,P1,12,200,13,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.957750666,200,0.957750666,1.0,200,0.0021063893935873547,,0
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,P1,13,200,13,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.95436387,200,0.95436387,1.0,200,0.0,,0
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,C1,3,200,22,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9671537143109958,200,0.9671537143109958,1.0,200,0.005994240723236588,,0
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,C1,4,200,22,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9725950365353622,200,0.9725950365353622,1.0,200,0.005021158817310778,,0
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,C1,5,200,22,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9737721715470807,200,0.9737721715470807,1.0,200,0.0048083057869337436,,0
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,C1,6,200,22,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.977887670605906,200,0.977887670605906,1.0,200,0.004082123788663205,,0
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,C1,7,200,22,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.980131993007792,200,0.980131993007792,1.0,200,0.0036769364546539456,,0
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,C1,8,200,22,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9821242827864316,200,0.9821242827864316,1.0,200,0.0032691559671452625,,0
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,C1,9,200,22,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9834782953106697,200,0.9834782953106697,1.0,200,0.003009951644009916,,0
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,C1,10,200,22,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9849912266136914,200,0.9849912266136914,1.0,200,0.0027562143990295758,,0
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,C1,11,200,22,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9857162043557265,200,0.9857162043557265,1.0,200,0.002639749092722019,,0
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,C1,12,200,22,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9884128950932899,200,0.9884128950932899,1.0,200,0.0021591009307369343,,0
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,C1,13,200,22,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9905709074229004,200,0.9905709074229004,1.0,200,0.0017586242829708216,,0
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,P1,3,200,15,supported_multimodal,False,1.0,1.0,0.0,0.0,0.96565793265,200,0.96565793265,,0,,0.0,200
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,P1,4,200,15,supported_multimodal,False,1.0,0.965,0.035,0.0,0.9778187547668393,193,0.94359509835,,0,,0.035,200
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,P1,5,200,15,supported_multimodal,False,1.0,0.925,0.075,0.0,0.9785812624864865,185,0.9051876678,,0,,0.075,200
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,P1,6,200,15,supported_multimodal,False,1.0,0.84,0.16,0.0,0.9792567585119047,168,0.82257567715,,0,,0.16,200
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,P1,7,200,15,supported_multimodal,False,1.0,0.785,0.215,0.0,0.9814596629299364,157,0.7704458354,,0,,0.215,200
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,P1,8,200,15,supported_multimodal,False,1.0,0.705,0.295,0.0,0.9805996468085106,141,0.691322751,,0,,0.295,200
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,P1,9,200,15,supported_multimodal,False,1.0,0.64,0.36,0.0,0.981656923203125,128,0.62826043085,,0,,0.36,200
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,P1,10,200,15,supported_multimodal,False,1.0,0.57,0.43,0.0,0.9824448297368421,114,0.55999355295,,0,,0.43,200
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,P1,11,200,15,supported_multimodal,False,1.0,0.49,0.51,0.0,0.9829115948979592,98,0.4816266815,,0,,0.51,200
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,P1,12,200,15,supported_multimodal,False,1.0,0.38,0.62,0.0,0.983748447368421,76,0.37382441,,0,,0.62,200
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,P1,13,200,15,supported_multimodal,False,1.0,0.255,0.745,0.0,0.9840627794117647,51,0.25093600875,,0,,0.745,200
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,P1,3,200,18,supported_multimodal,False,0.99,0.21,0.0,0.79,0.7582532388095238,42,0.15923318015,,0,,0.0,200
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,P1,4,200,18,supported_multimodal,False,0.985,0.405,0.01,0.585,0.7565680016049383,81,0.30641004065,,0,,0.01,200
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,P1,5,200,18,supported_multimodal,False,0.96,0.5,0.065,0.435,0.7662597316,100,0.3831298658,,0,,0.065,200
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,P1,6,200,18,supported_multimodal,False,0.96,0.565,0.185,0.25,0.7747557615044248,113,0.43773700525,,0,,0.185,200
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,P1,7,200,18,supported_multimodal,False,0.92,0.51,0.29,0.2,0.7820574390196079,102,0.3988492939,,0,,0.29,200
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,P1,8,200,18,supported_multimodal,False,0.875,0.44,0.38,0.18,0.7851035355681818,88,0.34544555565,,0,,0.38,200
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,P1,9,200,18,supported_multimodal,False,0.815,0.315,0.495,0.19,0.7883784353968254,63,0.24833920715,,0,,0.495,200
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,P1,10,200,18,supported_multimodal,False,0.77,0.155,0.61,0.235,0.7978591929032258,31,0.1236681749,,0,,0.61,200
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,P1,11,200,18,supported_multimodal,False,0.695,0.105,0.59,0.305,0.7875256371428572,21,0.0826901919,,0,,0.59,200
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,P1,12,200,18,supported_multimodal,False,0.645,0.04,0.605,0.355,0.7628185275,8,0.0305127411,,0,,0.605,200
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,P1,13,200,18,supported_multimodal,False,0.61,0.005,0.605,0.39,0.72561693,1,0.00362808465,,0,,0.605,200
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,P1,3,200,18,supported_multimodal,False,1.0,0.91,0.0,0.09,0.9280431838461538,182,0.8445192973,,0,,0.0,200
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,P1,4,200,18,supported_multimodal,False,1.0,0.93,0.06,0.01,0.9343595032258064,186,0.868954338,,0,,0.06,200
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,P1,5,200,18,supported_multimodal,False,1.0,0.885,0.115,0.0,0.9405881115254238,177,0.8324204787,,0,,0.115,200
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,P1,6,200,18,supported_multimodal,False,1.0,0.83,0.17,0.0,0.9416559956024096,166,0.78157447635,,0,,0.17,200
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,P1,7,200,18,supported_multimodal,False,1.0,0.825,0.175,0.0,0.942138658060606,165,0.7772643929,,0,,0.175,200
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,P1,8,200,18,supported_multimodal,False,1.0,0.79,0.21,0.0,0.9442371893670886,158,0.7459473796,,0,,0.21,200
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,P1,9,200,18,supported_multimodal,False,1.0,0.725,0.275,0.0,0.9464801025517241,145,0.68619807435,,0,,0.275,200
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,P1,10,200,18,supported_multimodal,False,1.0,0.67,0.33,0.0,0.9464671355970149,134,0.63413298085,,0,,0.33,200
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,P1,11,200,18,supported_multimodal,False,1.0,0.6,0.4,0.0,0.9474884375,120,0.5684930625,,0,,0.4,200
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,P1,12,200,18,supported_multimodal,False,1.0,0.505,0.495,0.0,0.9493503063366336,101,0.4794219047,,0,,0.495,200
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,P1,13,200,18,supported_multimodal,False,1.0,0.405,0.595,0.0,0.9482343430864197,81,0.38403490895,,0,,0.595,200
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,C1,3,200,22,dominant_with_dissent,True,0.955,0.955,0.0,0.045,0.965620587151335,191,0.9221676607295249,1.0,191,0.003487603589952126,,0
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,C1,4,200,22,dominant_with_dissent,True,0.955,0.955,0.0,0.045,0.9667066962545504,191,0.9232048949230957,1.0,191,0.0030932941041897956,,0
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,C1,5,200,22,dominant_with_dissent,True,0.965,0.965,0.0,0.035,0.9675064742286555,193,0.9336437476306526,1.0,193,0.0028876267584688605,,0
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,C1,6,200,22,dominant_with_dissent,True,0.99,0.99,0.0,0.01,0.9679654828260494,198,0.9582858279977889,1.0,198,0.00277608022213561,,0
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,C1,7,200,22,dominant_with_dissent,True,0.985,0.985,0.0,0.015,0.9684866071184305,197,0.9539593080116541,1.0,197,0.0026224485579051434,,0
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,C1,8,200,22,dominant_with_dissent,True,0.995,0.995,0.0,0.005,0.9682316878505985,199,0.9633905294113455,1.0,199,0.0025275246347787983,,0
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,C1,9,200,22,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9685607628059817,200,0.9685607628059817,1.0,200,0.002306364438480772,,0
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,C1,10,200,22,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9685738088371575,200,0.9685738088371575,1.0,200,0.0021324187476683422,,0
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,C1,11,200,22,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9688013344821341,200,0.9688013344821341,1.0,200,0.0019358243844457223,,0
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,C1,12,200,22,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9685417653788981,200,0.9685417653788981,1.0,200,0.0019395863509630146,,0
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,C1,13,200,22,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9686835180257664,200,0.9686835180257664,1.0,200,0.001788353177051223,,0
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,P1,3,200,17,not_evaluable,False,1.0,0.36,0.0,0.64,0.8673758209722222,72,0.31225529555,,0,,,0
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,P1,4,200,17,not_evaluable,False,0.985,0.57,0.025,0.405,0.8636588463157895,114,0.4922855424,,0,,,0
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,P1,5,200,17,not_evaluable,False,0.975,0.64,0.14,0.22,0.861281514921875,128,0.55122016955,,0,,,0
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,P1,6,200,17,not_evaluable,False,0.945,0.52,0.345,0.135,0.8508422811538462,104,0.4424379862,,0,,,0
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,P1,7,200,17,not_evaluable,False,0.91,0.325,0.535,0.14,0.8486267246153846,65,0.2758036855,,0,,,0
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,P1,8,200,17,not_evaluable,False,0.87,0.19,0.675,0.135,0.8557544673684211,38,0.1625933488,,0,,,0
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,P1,9,200,17,not_evaluable,False,0.81,0.095,0.715,0.19,0.8755276142105264,19,0.08317512335,,0,,,0
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,P1,10,200,17,not_evaluable,False,0.725,0.02,0.705,0.275,0.9688364625,4,0.019376729250000002,,0,,,0
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,P1,11,200,17,not_evaluable,False,0.62,0.0,0.62,0.38,,0,0.0,,0,,,0
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,P1,12,200,17,not_evaluable,False,0.555,0.0,0.555,0.445,,0,0.0,,0,,,0
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,P1,13,200,17,not_evaluable,False,0.44,0.0,0.44,0.56,,0,0.0,,0,,,0
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,C1,3,200,22,not_evaluable,False,0.98,0.4,0.0,0.6,0.9289801381784738,80,0.37159205527138955,,0,,,0
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,C1,4,200,22,not_evaluable,False,0.945,0.53,0.045,0.425,0.92981459760647,106,0.4928017367314291,,0,,,0
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,C1,5,200,22,not_evaluable,False,0.91,0.615,0.1,0.285,0.9307975804039101,123,0.5724405119484047,,0,,,0
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,C1,6,200,22,not_evaluable,False,0.87,0.585,0.165,0.25,0.9303068099379589,117,0.544229483813706,,0,,,0
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,C1,7,200,22,not_evaluable,False,0.83,0.48,0.29,0.23,0.9328349582955355,96,0.44776077998185704,,0,,,0
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,C1,8,200,22,not_evaluable,False,0.775,0.41,0.355,0.235,0.9417017954103596,82,0.38609773611824744,,0,,,0
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,C1,9,200,22,not_evaluable,False,0.72,0.33,0.39,0.28,0.9412843865803991,66,0.3106238475715317,,0,,,0
