analysis_stratum,k_from,k_to,task_count,building_count,interpretation,material_output_change_rate,material_output_change_rate_ci95_lower_building_bootstrap,material_output_change_rate_ci95_upper_building_bootstrap,material_output_change_rate_task_count_with_value,delivery_adjusted_quality_gain,delivery_adjusted_quality_gain_ci95_lower_building_bootstrap,delivery_adjusted_quality_gain_ci95_upper_building_bootstrap,delivery_adjusted_quality_gain_task_count_with_value,resolved_pair_quality_gain,resolved_pair_quality_gain_ci95_lower_building_bootstrap,resolved_pair_quality_gain_ci95_upper_building_bootstrap,resolved_pair_quality_gain_task_count_with_value,mean_output_distance_when_both_resolved,mean_output_distance_when_both_resolved_ci95_lower_building_bootstrap,mean_output_distance_when_both_resolved_ci95_upper_building_bootstrap,mean_output_distance_when_both_resolved_task_count_with_value
P1_sensitivity_29,3,4,29,11,paired nested historical prefixes; one additional valid eligible annotation,0.10775862068965518,0.06288333333333333,0.15886363636363632,29,0.05482292925,0.032227330035538855,0.08389135676172955,29,0.002612306111155309,0.001386908295938609,0.004202892195845092,29,0.003698659863272148,0.002870936910289629,0.004477599135900815,29
P1_sensitivity_29,4,5,29,11,paired nested historical prefixes; one additional valid eligible annotation,0.1003448275862069,0.0580952380952381,0.14318262987012978,29,0.004438432899999999,-0.026261197948515277,0.030230400761242542,29,0.0019102391097735416,0.001226169192865432,0.0026233623193536826,29,0.003255751947007562,0.0027334339858980433,0.003796610851778111,29
P1_sensitivity_29,5,6,29,11,paired nested historical prefixes; one additional valid eligible annotation,0.09758620689655173,0.05565217391304348,0.13515625,29,-0.02232749801551724,-0.05124455102763158,0.004316034683406695,29,0.00183863809584148,0.000753209274649006,0.003286688694561953,29,0.0030031832141230864,0.00243335750430987,0.0036058293830566793,29
P1_sensitivity_29,6,7,29,11,paired nested historical prefixes; one additional valid eligible annotation,0.08068965517241379,0.04603966346153846,0.11315811403508769,29,-0.03452119129827586,-0.05221960388499999,-0.017451615524285716,29,0.0006705850956899392,0.00015455463429597596,0.0012185839947040588,29,0.0024404787013367272,0.002007269692020298,0.0028684404212304497,29
P1_sensitivity_29,7,8,29,11,paired nested historical prefixes; one additional valid eligible annotation,0.06293103448275862,0.03333333333333334,0.09100086206896545,29,-0.035225387224137934,-0.051977365082879465,-0.018972873282748867,29,0.001117487623253943,0.0004905657215891437,0.0018563582127036592,29,0.002512188628925429,0.002046669210217142,0.0029140691208288188,29
P1_sensitivity_29,8,9,29,11,paired nested historical prefixes; one additional valid eligible annotation,0.052241379310344824,0.02875,0.07409090909090908,29,-0.03515039090344828,-0.0477008594181637,-0.021130154797876465,29,0.0004980360038456946,-1.2279920686140696e-05,0.000922692991167158,29,0.002185451444711709,0.0017195248313989402,0.0026327506794568576,29
P1_sensitivity_29,9,10,29,11,paired nested historical prefixes; one additional valid eligible annotation,0.04051724137931034,0.020576923076923073,0.05910740546218486,29,-0.031081147396551722,-0.044723059359375,-0.016059364920588234,29,0.0009448886575006124,-0.0017473780711509763,0.0025378080708631646,29,0.0027310450188823467,0.002023145949913719,0.0035568530312907027,29
P1_sensitivity_29,10,11,29,11,paired nested historical prefixes; one additional valid eligible annotation,0.03224137931034483,0.017083333333333336,0.04603448275862068,29,-0.02561673987586207,-0.03652002478997415,-0.013642300982977276,29,0.000728307103110742,0.00036004592647817155,0.0010348706951402195,27,0.002096296722640084,0.001470716709279396,0.002630874561933653,27
P1_sensitivity_29,11,12,29,11,paired nested historical prefixes; one additional valid eligible annotation,0.022413793103448276,0.010277777777777778,0.034999999999999996,29,-0.019617156813793103,-0.029843521797546298,-0.00920968187605829,29,0.0004889562778633785,-0.0006267788751874309,0.001405161093923263,25,0.001711197513841727,0.001285832036906254,0.0022393960348888013,25
P1_sensitivity_29,12,13,29,11,paired nested historical prefixes; one additional valid eligible annotation,0.02224137931034483,0.01,0.03467741935483871,29,-0.02046557853275862,-0.03175670459882713,-0.009101052183984392,29,3.1492373959136094e-05,-0.0006220521455125266,0.0006180102403204929,22,0.001793361742473578,0.0013489058644715892,0.002245253670678068,22
P1_excluding_revision_28,3,4,28,11,paired nested historical prefixes; one additional valid eligible annotation,0.10660714285714286,0.061799999999999994,0.15978260869565217,28,0.05590821098392857,0.031886491578312505,0.08459477796140151,28,0.0026023515563016117,0.0013693156135092131,0.004223785655090474,28,0.0035855225572998,0.0028950391507954337,0.004292135784001813,28
P1_excluding_revision_28,4,5,28,11,paired nested historical prefixes; one additional valid eligible annotation,0.10160714285714285,0.05741905615292711,0.1438336538461538,28,0.0059017290499999995,-0.024798273434592392,0.030001395243773606,28,0.0019377833596123924,0.0012116455560294188,0.0026479542689868377,28,0.003180589188811734,0.0027098444163696977,0.003726311794507604,28
P1_excluding_revision_28,5,6,28,11,paired nested historical prefixes; one additional valid eligible annotation,0.09910714285714287,0.05586865942028985,0.13807692307692307,28,-0.02130898000357143,-0.05114056944009545,0.004751092411136349,28,0.0018571224297291061,0.0007305838814286683,0.0033112728257670503,28,0.002911672056999277,0.0024298734510425453,0.003442449865620377,28
P1_excluding_revision_28,6,7,28,11,paired nested historical prefixes; one additional valid eligible annotation,0.08339285714285714,0.047367543859649135,0.115,28,-0.03560015943571428,-0.05432176175156726,-0.017652133747130688,28,0.000674461611012199,0.0001318459367792854,0.0012355260900135305,28,0.0023505098044315524,0.001999581609560531,0.0027001067143456133,28
P1_excluding_revision_28,7,8,28,11,paired nested historical prefixes; one additional valid eligible annotation,0.06392857142857143,0.033947368421052636,0.09171439732142855,28,-0.03536497200714286,-0.05242928977128743,-0.01830133215636907,28,0.0010753082729994497,0.0004556656955613577,0.0018393343036034579,28,0.002400809994155087,0.002055541822619223,0.002712057891508244,28
P1_excluding_revision_28,8,9,28,11,paired nested historical prefixes; one additional valid eligible annotation,0.05178571428571428,0.027000000000000003,0.07425939542483659,28,-0.034271858248214285,-0.047423279884137914,-0.01979497987703185,28,0.000467852600042154,-2.5851958696822392e-05,0.0009236616257832228,28,0.002111696997848882,0.0016998360945436307,0.002566404318860526,28
P1_excluding_revision_28,9,10,28,11,paired nested historical prefixes; one additional valid eligible annotation,0.04,0.019210526315789473,0.059167338709677365,28,-0.03033172075,-0.044687161919983114,-0.01468350005743056,28,0.0009892178499593231,-0.0017038530362015769,0.0027542408921013136,28,0.002716194896308278,0.0020246650964278255,0.0035771710892945935,28
P1_excluding_revision_28,10,11,28,11,paired nested historical prefixes; one additional valid eligible annotation,0.030892857142857142,0.013793103448275865,0.046129032258064515,28,-0.024187340644642858,-0.03634525563692849,-0.010949152813043478,28,0.0007110688378457704,0.0003468368903770464,0.0010357566500200993,26,0.0020380846010761657,0.0014041023575470906,0.0026191424872948695,26
P1_excluding_revision_28,11,12,28,11,paired nested historical prefixes; one additional valid eligible annotation,0.01982142857142857,0.005961538461538462,0.03439393939393939,28,-0.017136656778571426,-0.0293128934624721,-0.005299542078169355,28,0.00040550786369844506,-0.0007404339364825333,0.0013753194657714002,24,0.0016177326620614373,0.0012806119488929949,0.0021095592409483862,24
P1_excluding_revision_28,12,13,28,11,paired nested historical prefixes; one additional valid eligible annotation,0.019464285714285715,0.005554166666666667,0.034423076923076924,28,-0.017789813632142857,-0.0313413814383871,-0.005127001451065478,28,0.00011124823656389235,-0.0006005528877911229,0.000747728568356478,21,0.0017243262239085035,0.001333859713319619,0.0021733336181023553,21
pooled_image_equal_41,3,4,41,11,paired nested historical prefixes; one additional valid eligible annotation,0.14121951219512197,0.09324910714285715,0.17720935822898032,41,0.053725873103485346,0.03797020640662299,0.06949138218697144,41,0.002172422190544643,0.00115666262639271,0.0037543520094715545,41,0.0035409047415156424,0.0031341970615388582,0.0040551090292847425,41
pooled_image_equal_41,4,5,41,11,paired nested historical prefixes; one additional valid eligible annotation,0.13085365853658537,0.08155112547892722,0.1658140128144281,41,-0.006990662008049255,-0.027143000204216602,0.011445300033704704,41,0.001472227065985412,0.0008393253261553679,0.0022987912630431737,41,0.0032376202613013634,0.002930268574302449,0.00370457268070892,41
pooled_image_equal_41,5,6,41,11,paired nested historical prefixes; one additional valid eligible annotation,0.12073170731707317,0.07874899193548388,0.14675695548489667,41,-0.039646865878439304,-0.06315762807491794,-0.013601412529434264,41,0.0014053190224873804,0.0005765226740685661,0.002804734791159821,41,0.002968832680129695,0.002473427651404562,0.0035028145007965257,41
pooled_image_equal_41,6,7,41,11,paired nested historical prefixes; one additional valid eligible annotation,0.09609756097560976,0.06571428571428573,0.11291686320754717,41,-0.049269168570248295,-0.06482513039167745,-0.030559163199587,41,0.00032465721447898287,-0.0003782702760590627,0.0009159889021210985,41,0.0026472164639349135,0.0021036012946610036,0.0032166578158223194,41
pooled_image_equal_41,7,8,41,11,paired nested historical prefixes; one additional valid eligible annotation,0.06914634146341464,0.045333064516129035,0.08232772988505747,41,-0.042240425520063,-0.05104945422352048,-0.027440637370378242,41,0.0009357996398852872,7.939306901906025e-05,0.001733598171398598,41,0.0026437212138515813,0.002083387979946807,0.0030666120374620172,41
pooled_image_equal_41,8,9,41,11,paired nested historical prefixes; one additional valid eligible annotation,0.052073170731707315,0.03539961538461538,0.06377784552845527,41,-0.03743186306699716,-0.04374482506692753,-0.025958782732422334,41,0.0002766708832346239,-0.00125127824594016,0.00106434891319696,41,0.00252101298163267,0.0018289362625377268,0.003532077526767456,41
pooled_image_equal_41,9,10,41,11,paired nested historical prefixes; one additional valid eligible annotation,0.03853658536585366,0.024107142857142858,0.05302343199436221,41,-0.029887668980507657,-0.041534353796232854,-0.01799946067365068,41,0.0007869668628664212,-0.0012710058733254792,0.0022132028417283516,40,0.0025068786407301097,0.002012836592665747,0.003076082655508542,40
pooled_image_equal_41,10,11,41,11,paired nested historical prefixes; one additional valid eligible annotation,0.029634146341463417,0.018645596590909093,0.04144469696969694,41,-0.024535736956116137,-0.033598799243349645,-0.015681288591762182,41,0.0007802343507027016,0.0001906518182836384,0.0015547356052975933,37,0.001973864910531516,0.0014809537777887465,0.002551866053114204,37
pooled_image_equal_41,11,12,41,11,paired nested historical prefixes; one additional valid eligible annotation,0.021097560975609757,0.010833333333333335,0.03187534722222219,41,-0.018859236321825536,-0.02811722056552728,-0.010140997486676444,41,0.0006958508358354021,-0.00031174097363957133,0.0013281621379810874,33,0.0017967633696940963,0.0012546180873393201,0.0024777346837109157,33
pooled_image_equal_41,12,13,41,11,paired nested historical prefixes; one additional valid eligible annotation,0.020365853658536586,0.0105260889292196,0.031000000000000003,41,-0.018905051751931502,-0.028637450967810677,-0.009754166966688804,41,-0.00011643228181168302,-0.0007232997643037826,0.00039806674257414934,29,0.0018529149525314899,0.0013201794902760234,0.0027453039238645918,29
