schema_version,rule_version,source_artifact,source_sha256,dependency_bundle_id,dependency_bundle_json,stage,pool,condition,validity_status,interpretation_allowed,base_task_id,geometry_context_schema_version,geometry_context_provenance,task_id,worker_id,held_out_valid,peer_count_excluding_self,valid_k,loo_boundary_median,loo_wallwall_median,q_boundary_median,q_wallwall_median,loo_boundary_values_json,loo_wallwall_values_json
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,,,587,27,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,,,587,30,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,,,587,31,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,,,587,35,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,,,587,12,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,,,587,13,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,,,511,31,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,,,511,32,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,,,511,8,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,semi,dry_run,false,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,,,511,33,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,semi,dry_run,false,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,,,511,36,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,semi,dry_run,false,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,,,511,11,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,semi,dry_run,false,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,,,511,6,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,,,603,33,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,,,603,34,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,,,603,37,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,,,603,1,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,,,603,2,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,semi,dry_run,false,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,,,603,35,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,semi,dry_run,false,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,,,603,8,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,,,698,28,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,,,698,29,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,,,698,36,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,,,698,11,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,,,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,29,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,,,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,36,False,0,0,,,,,[],[]
