building,stratum,feature,baseline,grid,inner_rps,n_local_training,train_class_counts,algorithm,pca,alpha,k
2t7WUuJeko7,厨房与用餐,feedback__point_counts,global,0,2.566835632933362e-12,8,"[8, 0, 0]",ridge,0,100.0,0
2t7WUuJeko7,厨房与用餐,feedback__point_counts,global,4,2.566835632933362e-12,8,"[8, 0, 0]",knn,0,0.0,1
2t7WUuJeko7,厨房与用餐,feedback__point_counts,coarse,0,2.566835632933362e-12,8,"[8, 0, 0]",ridge,0,100.0,0
2t7WUuJeko7,厨房与用餐,feedback__point_counts,coarse,4,2.566835632933362e-12,8,"[8, 0, 0]",knn,0,0.0,1
2t7WUuJeko7,厨房与用餐,feedback__point_counts,main,0,2.566835632933362e-12,8,"[8, 0, 0]",ridge,0,100.0,0
2t7WUuJeko7,厨房与用餐,feedback__point_counts,main,4,2.566835632933362e-12,8,"[8, 0, 0]",knn,0,0.0,1
7y3sRwLe3Va,开放复合空间,feedback__point_counts,global,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
7y3sRwLe3Va,开放复合空间,feedback__point_counts,global,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
7y3sRwLe3Va,开放复合空间,feedback__point_counts,coarse,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
7y3sRwLe3Va,开放复合空间,feedback__point_counts,coarse,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
7y3sRwLe3Va,开放复合空间,feedback__point_counts,main,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
7y3sRwLe3Va,开放复合空间,feedback__point_counts,main,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
B6ByNegPMKs,通行与连接,feedback__point_counts,global,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,通行与连接,feedback__point_counts,global,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
B6ByNegPMKs,通行与连接,feedback__point_counts,coarse,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,通行与连接,feedback__point_counts,coarse,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
B6ByNegPMKs,通行与连接,feedback__point_counts,main,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,通行与连接,feedback__point_counts,main,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
S9hNv5qa7GM,卧室,feedback__point_counts,global,3,0.07367182523012161,28,"[18, 10, 0]",ridge,0,0.1,0
S9hNv5qa7GM,卧室,feedback__point_counts,global,5,0.04960305243730545,28,"[18, 10, 0]",knn,0,0.0,3
S9hNv5qa7GM,卧室,feedback__point_counts,coarse,3,0.07367182523012161,28,"[18, 10, 0]",ridge,0,0.1,0
S9hNv5qa7GM,卧室,feedback__point_counts,coarse,5,0.04960305243730545,28,"[18, 10, 0]",knn,0,0.0,3
S9hNv5qa7GM,卧室,feedback__point_counts,main,3,0.07367182523012161,28,"[18, 10, 0]",ridge,0,0.1,0
S9hNv5qa7GM,卧室,feedback__point_counts,main,5,0.04960305243730545,28,"[18, 10, 0]",knn,0,0.0,3
VFuaQ6m2Qom,卫浴,feedback__point_counts,global,1,0.06591261923313141,16,"[0, 6, 10]",ridge,0,10.0,0
VFuaQ6m2Qom,卫浴,feedback__point_counts,global,4,0.062499746680259705,16,"[0, 6, 10]",knn,0,0.0,1
VFuaQ6m2Qom,卫浴,feedback__point_counts,coarse,1,0.06591261923313141,16,"[0, 6, 10]",ridge,0,10.0,0
VFuaQ6m2Qom,卫浴,feedback__point_counts,coarse,4,0.062499746680259705,16,"[0, 6, 10]",knn,0,0.0,1
VFuaQ6m2Qom,卫浴,feedback__point_counts,main,1,0.06591261923313141,16,"[0, 6, 10]",ridge,0,10.0,0
VFuaQ6m2Qom,卫浴,feedback__point_counts,main,4,0.062499746680259705,16,"[0, 6, 10]",knn,0,0.0,1
Z6MFQCViBuw,厨房与用餐,feedback__point_counts,global,1,0.16666598618030548,9,"[6, 3, 0]",ridge,0,10.0,0
Z6MFQCViBuw,厨房与用餐,feedback__point_counts,global,4,0.16666598618030548,9,"[6, 3, 0]",knn,0,0.0,1
Z6MFQCViBuw,厨房与用餐,feedback__point_counts,coarse,1,0.16666598618030548,9,"[6, 3, 0]",ridge,0,10.0,0
Z6MFQCViBuw,厨房与用餐,feedback__point_counts,coarse,4,0.16666598618030548,9,"[6, 3, 0]",knn,0,0.0,1
Z6MFQCViBuw,厨房与用餐,feedback__point_counts,main,1,0.13671791553497314,9,"[6, 3, 0]",ridge,0,10.0,0
Z6MFQCViBuw,厨房与用餐,feedback__point_counts,main,4,0.13673530519008636,9,"[6, 3, 0]",knn,0,0.0,1
e9zR4mvMWw7,卧室,feedback__point_counts,global,3,0.07667361199855804,27,"[17, 10, 0]",ridge,0,0.1,0
e9zR4mvMWw7,卧室,feedback__point_counts,global,5,0.05144020542502403,27,"[17, 10, 0]",knn,0,0.0,3
e9zR4mvMWw7,卧室,feedback__point_counts,coarse,3,0.07667361199855804,27,"[17, 10, 0]",ridge,0,0.1,0
e9zR4mvMWw7,卧室,feedback__point_counts,coarse,5,0.05144020542502403,27,"[17, 10, 0]",knn,0,0.0,3
e9zR4mvMWw7,卧室,feedback__point_counts,main,3,0.07667361199855804,27,"[17, 10, 0]",ridge,0,0.1,0
e9zR4mvMWw7,卧室,feedback__point_counts,main,5,0.05144020542502403,27,"[17, 10, 0]",knn,0,0.0,3
e9zR4mvMWw7,复合／待定,feedback__point_counts,global,1,inf,3,"[3, 0, 0]",ridge,0,10.0,0
e9zR4mvMWw7,复合／待定,feedback__point_counts,global,4,inf,3,"[3, 0, 0]",knn,0,0.0,1
e9zR4mvMWw7,复合／待定,feedback__point_counts,coarse,1,inf,3,"[3, 0, 0]",ridge,0,10.0,0
e9zR4mvMWw7,复合／待定,feedback__point_counts,coarse,4,inf,3,"[3, 0, 0]",knn,0,0.0,1
e9zR4mvMWw7,复合／待定,feedback__point_counts,main,1,inf,3,"[3, 0, 0]",ridge,0,10.0,0
e9zR4mvMWw7,复合／待定,feedback__point_counts,main,4,inf,3,"[3, 0, 0]",knn,0,0.0,1
jtcxE69GiFV,卧室,feedback__point_counts,global,3,0.08988506346940994,28,"[23, 5, 0]",ridge,0,0.1,0
jtcxE69GiFV,卧室,feedback__point_counts,global,4,0.08928535878658295,28,"[23, 5, 0]",knn,0,0.0,1
jtcxE69GiFV,卧室,feedback__point_counts,coarse,3,0.08988506346940994,28,"[23, 5, 0]",ridge,0,0.1,0
jtcxE69GiFV,卧室,feedback__point_counts,coarse,4,0.08928535878658295,28,"[23, 5, 0]",knn,0,0.0,1
jtcxE69GiFV,卧室,feedback__point_counts,main,3,0.08988506346940994,28,"[23, 5, 0]",ridge,0,0.1,0
jtcxE69GiFV,卧室,feedback__point_counts,main,4,0.08928535878658295,28,"[23, 5, 0]",knn,0,0.0,1
pa4otMbVnkk,起居与休闲,feedback__point_counts,global,1,inf,11,"[0, 11, 0]",ridge,0,10.0,0
