building,stratum,feature,baseline,grid,inner_rps,n_local_training,train_class_counts,algorithm,pca,alpha,k
2t7WUuJeko7,all,dinov3__block12__panorama_mean,global,15,0.11584179848432541,101,"[47, 38, 16]",ridge,32,10.0,0
2t7WUuJeko7,all,dinov3__block12__panorama_mean,global,6,0.1465344876050949,101,"[47, 38, 16]",knn,0,0.0,5
2t7WUuJeko7,all,dinov3__block12__panorama_mean,coarse,14,0.09719017893075943,101,"[47, 38, 16]",ridge,32,100.0,0
2t7WUuJeko7,all,dinov3__block12__panorama_mean,coarse,6,0.10516940802335739,101,"[47, 38, 16]",knn,0,0.0,5
2t7WUuJeko7,all,dinov3__block12__panorama_mean,main,14,0.09376125782728195,101,"[47, 38, 16]",ridge,32,100.0,0
2t7WUuJeko7,all,dinov3__block12__panorama_mean,main,6,0.10273026674985886,101,"[47, 38, 16]",knn,0,0.0,5
7y3sRwLe3Va,all,dinov3__block12__panorama_mean,global,14,0.17520193755626678,102,"[49, 37, 16]",ridge,32,100.0,0
7y3sRwLe3Va,all,dinov3__block12__panorama_mean,global,6,0.1813722848892212,102,"[49, 37, 16]",knn,0,0.0,5
7y3sRwLe3Va,all,dinov3__block12__panorama_mean,coarse,7,0.12508206069469452,102,"[49, 37, 16]",ridge,16,100.0,0
7y3sRwLe3Va,all,dinov3__block12__panorama_mean,coarse,13,0.12422609329223633,102,"[49, 37, 16]",knn,16,0.0,5
7y3sRwLe3Va,all,dinov3__block12__panorama_mean,main,7,0.11531804502010345,102,"[49, 37, 16]",ridge,16,100.0,0
7y3sRwLe3Va,all,dinov3__block12__panorama_mean,main,6,0.11666903644800186,102,"[49, 37, 16]",knn,0,0.0,5
B6ByNegPMKs,all,dinov3__block12__panorama_mean,global,7,0.14729803800582886,103,"[46, 41, 16]",ridge,16,100.0,0
B6ByNegPMKs,all,dinov3__block12__panorama_mean,global,13,0.13883478939533234,103,"[46, 41, 16]",knn,16,0.0,5
B6ByNegPMKs,all,dinov3__block12__panorama_mean,coarse,7,0.12241668254137039,103,"[46, 41, 16]",ridge,16,100.0,0
B6ByNegPMKs,all,dinov3__block12__panorama_mean,coarse,13,0.10502533614635468,103,"[46, 41, 16]",knn,16,0.0,5
B6ByNegPMKs,all,dinov3__block12__panorama_mean,main,7,0.10787663608789444,103,"[46, 41, 16]",ridge,16,100.0,0
B6ByNegPMKs,all,dinov3__block12__panorama_mean,main,13,0.0951840877532959,103,"[46, 41, 16]",knn,16,0.0,5
S9hNv5qa7GM,all,dinov3__block12__panorama_mean,global,7,0.15890257060527802,101,"[44, 41, 16]",ridge,16,100.0,0
S9hNv5qa7GM,all,dinov3__block12__panorama_mean,global,13,0.1544552743434906,101,"[44, 41, 16]",knn,16,0.0,5
S9hNv5qa7GM,all,dinov3__block12__panorama_mean,coarse,7,0.13337299227714539,101,"[44, 41, 16]",ridge,16,100.0,0
S9hNv5qa7GM,all,dinov3__block12__panorama_mean,coarse,13,0.12330471724271774,101,"[44, 41, 16]",knn,16,0.0,5
S9hNv5qa7GM,all,dinov3__block12__panorama_mean,main,7,0.12024471908807755,101,"[44, 41, 16]",ridge,16,100.0,0
S9hNv5qa7GM,all,dinov3__block12__panorama_mean,main,13,0.11556486785411835,101,"[44, 41, 16]",knn,16,0.0,5
VFuaQ6m2Qom,all,dinov3__block12__panorama_mean,global,7,0.1507825255393982,100,"[49, 41, 10]",ridge,16,100.0,0
VFuaQ6m2Qom,all,dinov3__block12__panorama_mean,global,6,0.15959982573986053,100,"[49, 41, 10]",knn,0,0.0,5
VFuaQ6m2Qom,all,dinov3__block12__panorama_mean,coarse,7,0.12969161570072174,100,"[49, 41, 10]",ridge,16,100.0,0
VFuaQ6m2Qom,all,dinov3__block12__panorama_mean,coarse,6,0.12184347212314606,100,"[49, 41, 10]",knn,0,0.0,5
VFuaQ6m2Qom,all,dinov3__block12__panorama_mean,main,7,0.11526387929916382,100,"[49, 41, 10]",ridge,16,100.0,0
VFuaQ6m2Qom,all,dinov3__block12__panorama_mean,main,6,0.10985460877418518,100,"[49, 41, 10]",knn,0,0.0,5
Z6MFQCViBuw,all,dinov3__block12__panorama_mean,global,7,0.15923179686069489,102,"[45, 41, 16]",ridge,16,100.0,0
Z6MFQCViBuw,all,dinov3__block12__panorama_mean,global,6,0.13529397547245026,102,"[45, 41, 16]",knn,0,0.0,5
Z6MFQCViBuw,all,dinov3__block12__panorama_mean,coarse,7,0.13294164836406708,102,"[45, 41, 16]",ridge,16,100.0,0
Z6MFQCViBuw,all,dinov3__block12__panorama_mean,coarse,13,0.12148889899253845,102,"[45, 41, 16]",knn,16,0.0,5
Z6MFQCViBuw,all,dinov3__block12__panorama_mean,main,7,0.12226387858390808,102,"[45, 41, 16]",ridge,16,100.0,0
Z6MFQCViBuw,all,dinov3__block12__panorama_mean,main,6,0.11537104099988937,102,"[45, 41, 16]",knn,0,0.0,5
e9zR4mvMWw7,all,dinov3__block12__panorama_mean,global,7,0.15636193752288818,99,"[42, 41, 16]",ridge,16,100.0,0
e9zR4mvMWw7,all,dinov3__block12__panorama_mean,global,13,0.15515130758285522,99,"[42, 41, 16]",knn,16,0.0,5
e9zR4mvMWw7,all,dinov3__block12__panorama_mean,coarse,7,0.12970590591430664,99,"[42, 41, 16]",ridge,16,100.0,0
e9zR4mvMWw7,all,dinov3__block12__panorama_mean,coarse,13,0.11869454383850098,99,"[42, 41, 16]",knn,16,0.0,5
e9zR4mvMWw7,all,dinov3__block12__panorama_mean,main,7,0.11353907734155655,99,"[42, 41, 16]",ridge,16,100.0,0
e9zR4mvMWw7,all,dinov3__block12__panorama_mean,main,13,0.10849355161190033,99,"[42, 41, 16]",knn,16,0.0,5
jtcxE69GiFV,all,dinov3__block12__panorama_mean,global,7,0.14909136295318604,101,"[49, 36, 16]",ridge,16,100.0,0
jtcxE69GiFV,all,dinov3__block12__panorama_mean,global,13,0.13108894228935242,101,"[49, 36, 16]",knn,16,0.0,5
jtcxE69GiFV,all,dinov3__block12__panorama_mean,coarse,7,0.10597383230924606,101,"[49, 36, 16]",ridge,16,100.0,0
jtcxE69GiFV,all,dinov3__block12__panorama_mean,coarse,13,0.09932646155357361,101,"[49, 36, 16]",knn,16,0.0,5
jtcxE69GiFV,all,dinov3__block12__panorama_mean,main,7,0.08863604068756104,101,"[49, 36, 16]",ridge,16,100.0,0
jtcxE69GiFV,all,dinov3__block12__panorama_mean,main,13,0.09054392576217651,101,"[49, 36, 16]",knn,16,0.0,5
pa4otMbVnkk,all,dinov3__block12__panorama_mean,global,0,0.1658983826637268,100,"[49, 35, 16]",ridge,0,100.0,0
pa4otMbVnkk,all,dinov3__block12__panorama_mean,global,6,0.12479990720748901,100,"[49, 35, 16]",knn,0,0.0,5
pa4otMbVnkk,all,dinov3__block12__panorama_mean,coarse,7,0.15251730382442474,100,"[49, 35, 16]",ridge,16,100.0,0
pa4otMbVnkk,all,dinov3__block12__panorama_mean,coarse,6,0.13139644265174866,100,"[49, 35, 16]",knn,0,0.0,5
pa4otMbVnkk,all,dinov3__block12__panorama_mean,main,7,0.11898387968540192,100,"[49, 35, 16]",ridge,16,100.0,0
pa4otMbVnkk,all,dinov3__block12__panorama_mean,main,6,0.10831595212221146,100,"[49, 35, 16]",knn,0,0.0,5
rPc6DW4iMge,all,dinov3__block12__panorama_mean,global,14,0.15059897303581238,103,"[46, 41, 16]",ridge,32,100.0,0
rPc6DW4iMge,all,dinov3__block12__panorama_mean,global,13,0.15436877310276031,103,"[46, 41, 16]",knn,16,0.0,5
rPc6DW4iMge,all,dinov3__block12__panorama_mean,coarse,7,0.13180820643901825,103,"[46, 41, 16]",ridge,16,100.0,0
rPc6DW4iMge,all,dinov3__block12__panorama_mean,coarse,13,0.12164382636547089,103,"[46, 41, 16]",knn,16,0.0,5
rPc6DW4iMge,all,dinov3__block12__panorama_mean,main,7,0.11677481979131699,103,"[46, 41, 16]",ridge,16,100.0,0
rPc6DW4iMge,all,dinov3__block12__panorama_mean,main,6,0.11165757477283478,103,"[46, 41, 16]",knn,0,0.0,5
uNb9QFRL6hY,all,dinov3__block12__panorama_mean,global,7,0.18809013068675995,66,"[37, 21, 8]",ridge,16,100.0,0
uNb9QFRL6hY,all,dinov3__block12__panorama_mean,global,6,0.23484791815280914,66,"[37, 21, 8]",knn,0,0.0,5
uNb9QFRL6hY,all,dinov3__block12__panorama_mean,coarse,7,0.16820020973682404,66,"[37, 21, 8]",ridge,16,100.0,0
uNb9QFRL6hY,all,dinov3__block12__panorama_mean,coarse,6,0.18113088607788086,66,"[37, 21, 8]",knn,0,0.0,5
uNb9QFRL6hY,all,dinov3__block12__panorama_mean,main,7,0.13478605449199677,66,"[37, 21, 8]",ridge,16,100.0,0
uNb9QFRL6hY,all,dinov3__block12__panorama_mean,main,13,0.1246473416686058,66,"[37, 21, 8]",knn,16,0.0,5
wc2JMjhGNzB,all,dinov3__block12__panorama_mean,global,10,0.15400728583335876,92,"[40, 38, 14]",ridge,16,0.1,0
wc2JMjhGNzB,all,dinov3__block12__panorama_mean,global,6,0.15043459832668304,92,"[40, 38, 14]",knn,0,0.0,5
wc2JMjhGNzB,all,dinov3__block12__panorama_mean,coarse,7,0.1321207731962204,92,"[40, 38, 14]",ridge,16,100.0,0
wc2JMjhGNzB,all,dinov3__block12__panorama_mean,coarse,6,0.11799068003892899,92,"[40, 38, 14]",knn,0,0.0,5
wc2JMjhGNzB,all,dinov3__block12__panorama_mean,main,7,0.11312681436538696,92,"[40, 38, 14]",ridge,16,100.0,0
wc2JMjhGNzB,all,dinov3__block12__panorama_mean,main,6,0.10497140139341354,92,"[40, 38, 14]",knn,0,0.0,5
yqstnuAEVhm,all,dinov3__block12__panorama_mean,global,14,0.15558403730392456,102,"[45, 41, 16]",ridge,32,100.0,0
yqstnuAEVhm,all,dinov3__block12__panorama_mean,global,6,0.14705869555473328,102,"[45, 41, 16]",knn,0,0.0,5
yqstnuAEVhm,all,dinov3__block12__panorama_mean,coarse,7,0.12991555035114288,102,"[45, 41, 16]",ridge,16,100.0,0
yqstnuAEVhm,all,dinov3__block12__panorama_mean,coarse,13,0.12913617491722107,102,"[45, 41, 16]",knn,16,0.0,5
yqstnuAEVhm,all,dinov3__block12__panorama_mean,main,7,0.12108926475048065,102,"[45, 41, 16]",ridge,16,100.0,0
yqstnuAEVhm,all,dinov3__block12__panorama_mean,main,6,0.12253998965024948,102,"[45, 41, 16]",knn,0,0.0,5
