building,stratum,feature,baseline,grid,inner_rps,n_local_training,train_class_counts,algorithm,pca,alpha,k
2t7WUuJeko7,all,semantic__traits,global,3,0.18901444971561432,101,"[47, 38, 16]",ridge,0,0.1,0
2t7WUuJeko7,all,semantic__traits,global,13,0.20257405936717987,101,"[47, 38, 16]",knn,16,0.0,5
2t7WUuJeko7,all,semantic__traits,coarse,3,0.09085430204868317,101,"[47, 38, 16]",ridge,0,0.1,0
2t7WUuJeko7,all,semantic__traits,coarse,13,0.09524423629045486,101,"[47, 38, 16]",knn,16,0.0,5
2t7WUuJeko7,all,semantic__traits,main,3,0.08703760802745819,101,"[47, 38, 16]",ridge,0,0.1,0
2t7WUuJeko7,all,semantic__traits,main,6,0.08755732327699661,101,"[47, 38, 16]",knn,0,0.0,5
7y3sRwLe3Va,all,semantic__traits,global,3,0.1918967366218567,102,"[49, 37, 16]",ridge,0,0.1,0
7y3sRwLe3Va,all,semantic__traits,global,13,0.21843117475509644,102,"[49, 37, 16]",knn,16,0.0,5
7y3sRwLe3Va,all,semantic__traits,coarse,3,0.09912510216236115,102,"[49, 37, 16]",ridge,0,0.1,0
7y3sRwLe3Va,all,semantic__traits,coarse,5,0.10438718646764755,102,"[49, 37, 16]",knn,0,0.0,3
7y3sRwLe3Va,all,semantic__traits,main,3,0.09314481168985367,102,"[49, 37, 16]",ridge,0,0.1,0
7y3sRwLe3Va,all,semantic__traits,main,13,0.10310638695955276,102,"[49, 37, 16]",knn,16,0.0,5
B6ByNegPMKs,all,semantic__traits,global,3,0.19416913390159607,103,"[46, 41, 16]",ridge,0,0.1,0
B6ByNegPMKs,all,semantic__traits,global,6,0.18990270793437958,103,"[46, 41, 16]",knn,0,0.0,5
B6ByNegPMKs,all,semantic__traits,coarse,3,0.10653126984834671,103,"[46, 41, 16]",ridge,0,0.1,0
B6ByNegPMKs,all,semantic__traits,coarse,5,0.09337162971496582,103,"[46, 41, 16]",knn,0,0.0,3
B6ByNegPMKs,all,semantic__traits,main,3,0.0955108031630516,103,"[46, 41, 16]",ridge,0,0.1,0
B6ByNegPMKs,all,semantic__traits,main,6,0.0896606594324112,103,"[46, 41, 16]",knn,0,0.0,5
S9hNv5qa7GM,all,semantic__traits,global,3,0.19009865820407867,101,"[44, 41, 16]",ridge,0,0.1,0
S9hNv5qa7GM,all,semantic__traits,global,13,0.23346510529518127,101,"[44, 41, 16]",knn,16,0.0,5
S9hNv5qa7GM,all,semantic__traits,coarse,3,0.1057518720626831,101,"[44, 41, 16]",ridge,0,0.1,0
S9hNv5qa7GM,all,semantic__traits,coarse,5,0.10982061177492142,101,"[44, 41, 16]",knn,0,0.0,3
S9hNv5qa7GM,all,semantic__traits,main,3,0.09519835561513901,101,"[44, 41, 16]",ridge,0,0.1,0
S9hNv5qa7GM,all,semantic__traits,main,13,0.0973772183060646,101,"[44, 41, 16]",knn,16,0.0,5
VFuaQ6m2Qom,all,semantic__traits,global,3,0.17458553612232208,100,"[49, 41, 10]",ridge,0,0.1,0
VFuaQ6m2Qom,all,semantic__traits,global,6,0.20279967784881592,100,"[49, 41, 10]",knn,0,0.0,5
VFuaQ6m2Qom,all,semantic__traits,coarse,3,0.10844284296035767,100,"[49, 41, 10]",ridge,0,0.1,0
VFuaQ6m2Qom,all,semantic__traits,coarse,13,0.10505731403827667,100,"[49, 41, 10]",knn,16,0.0,5
VFuaQ6m2Qom,all,semantic__traits,main,3,0.09635128080844879,100,"[49, 41, 10]",ridge,0,0.1,0
VFuaQ6m2Qom,all,semantic__traits,main,13,0.10347633063793182,100,"[49, 41, 10]",knn,16,0.0,5
Z6MFQCViBuw,all,semantic__traits,global,3,0.18175514042377472,102,"[45, 41, 16]",ridge,0,0.1,0
Z6MFQCViBuw,all,semantic__traits,global,13,0.21254876255989075,102,"[45, 41, 16]",knn,16,0.0,5
Z6MFQCViBuw,all,semantic__traits,coarse,3,0.10399474203586578,102,"[45, 41, 16]",ridge,0,0.1,0
Z6MFQCViBuw,all,semantic__traits,coarse,5,0.10693957656621933,102,"[45, 41, 16]",knn,0,0.0,3
Z6MFQCViBuw,all,semantic__traits,main,3,0.09925548732280731,102,"[45, 41, 16]",ridge,0,0.1,0
Z6MFQCViBuw,all,semantic__traits,main,13,0.10578418523073196,102,"[45, 41, 16]",knn,16,0.0,5
e9zR4mvMWw7,all,semantic__traits,global,3,0.19274678826332092,99,"[42, 41, 16]",ridge,0,0.1,0
e9zR4mvMWw7,all,semantic__traits,global,6,0.23676727712154388,99,"[42, 41, 16]",knn,0,0.0,5
e9zR4mvMWw7,all,semantic__traits,coarse,3,0.1086309477686882,99,"[42, 41, 16]",ridge,0,0.1,0
e9zR4mvMWw7,all,semantic__traits,coarse,5,0.1127069815993309,99,"[42, 41, 16]",knn,0,0.0,3
e9zR4mvMWw7,all,semantic__traits,main,3,0.0970844179391861,99,"[42, 41, 16]",ridge,0,0.1,0
e9zR4mvMWw7,all,semantic__traits,main,6,0.10638022422790527,99,"[42, 41, 16]",knn,0,0.0,5
jtcxE69GiFV,all,semantic__traits,global,3,0.1895868480205536,101,"[49, 36, 16]",ridge,0,0.1,0
jtcxE69GiFV,all,semantic__traits,global,6,0.22613823413848877,101,"[49, 36, 16]",knn,0,0.0,5
jtcxE69GiFV,all,semantic__traits,coarse,3,0.08919178694486618,101,"[49, 36, 16]",ridge,0,0.1,0
