building,stratum,feature,baseline,grid,inner_rps,n_local_training,train_class_counts,algorithm,pca,alpha,k
2t7WUuJeko7,all,ulayout__compressed__global,global,3,0.18333175778388977,101,"[47, 38, 16]",ridge,0,0.1,0
2t7WUuJeko7,all,ulayout__compressed__global,global,13,0.205940380692482,101,"[47, 38, 16]",knn,16,0.0,5
2t7WUuJeko7,all,ulayout__compressed__global,coarse,3,0.09363283962011337,101,"[47, 38, 16]",ridge,0,0.1,0
2t7WUuJeko7,all,ulayout__compressed__global,coarse,13,0.10994699597358704,101,"[47, 38, 16]",knn,16,0.0,5
2t7WUuJeko7,all,ulayout__compressed__global,main,3,0.08617749810218811,101,"[47, 38, 16]",ridge,0,0.1,0
2t7WUuJeko7,all,ulayout__compressed__global,main,13,0.10027793794870377,101,"[47, 38, 16]",knn,16,0.0,5
7y3sRwLe3Va,all,ulayout__compressed__global,global,10,0.17709311842918396,102,"[49, 37, 16]",ridge,16,0.1,0
7y3sRwLe3Va,all,ulayout__compressed__global,global,13,0.19294095039367676,102,"[49, 37, 16]",knn,16,0.0,5
7y3sRwLe3Va,all,ulayout__compressed__global,coarse,1,0.10680437088012695,102,"[49, 37, 16]",ridge,0,10.0,0
7y3sRwLe3Va,all,ulayout__compressed__global,coarse,13,0.11615287512540817,102,"[49, 37, 16]",knn,16,0.0,5
7y3sRwLe3Va,all,ulayout__compressed__global,main,3,0.10136996954679489,102,"[49, 37, 16]",ridge,0,0.1,0
7y3sRwLe3Va,all,ulayout__compressed__global,main,13,0.11018607020378113,102,"[49, 37, 16]",knn,16,0.0,5
B6ByNegPMKs,all,ulayout__compressed__global,global,1,0.19579267501831055,103,"[46, 41, 16]",ridge,0,10.0,0
B6ByNegPMKs,all,ulayout__compressed__global,global,6,0.2089318335056305,103,"[46, 41, 16]",knn,0,0.0,5
B6ByNegPMKs,all,ulayout__compressed__global,coarse,3,0.10623564571142197,103,"[46, 41, 16]",ridge,0,0.1,0
B6ByNegPMKs,all,ulayout__compressed__global,coarse,12,0.12699584662914276,103,"[46, 41, 16]",knn,16,0.0,3
B6ByNegPMKs,all,ulayout__compressed__global,main,3,0.09360939264297485,103,"[46, 41, 16]",ridge,0,0.1,0
B6ByNegPMKs,all,ulayout__compressed__global,main,12,0.10977021604776382,103,"[46, 41, 16]",knn,16,0.0,3
S9hNv5qa7GM,all,ulayout__compressed__global,global,0,0.18020197749137878,101,"[44, 41, 16]",ridge,0,100.0,0
S9hNv5qa7GM,all,ulayout__compressed__global,global,13,0.20811857283115387,101,"[44, 41, 16]",knn,16,0.0,5
S9hNv5qa7GM,all,ulayout__compressed__global,coarse,2,0.10695401579141617,101,"[44, 41, 16]",ridge,0,1.0,0
S9hNv5qa7GM,all,ulayout__compressed__global,coarse,13,0.1292039304971695,101,"[44, 41, 16]",knn,16,0.0,5
S9hNv5qa7GM,all,ulayout__compressed__global,main,3,0.09499108046293259,101,"[44, 41, 16]",ridge,0,0.1,0
S9hNv5qa7GM,all,ulayout__compressed__global,main,13,0.109615258872509,101,"[44, 41, 16]",knn,16,0.0,5
VFuaQ6m2Qom,all,ulayout__compressed__global,global,1,0.16297513246536255,100,"[49, 41, 10]",ridge,0,10.0,0
VFuaQ6m2Qom,all,ulayout__compressed__global,global,13,0.19819974899291992,100,"[49, 41, 10]",knn,16,0.0,5
VFuaQ6m2Qom,all,ulayout__compressed__global,coarse,1,0.11253093928098679,100,"[49, 41, 10]",ridge,0,10.0,0
VFuaQ6m2Qom,all,ulayout__compressed__global,coarse,13,0.1315407007932663,100,"[49, 41, 10]",knn,16,0.0,5
VFuaQ6m2Qom,all,ulayout__compressed__global,main,3,0.09862188994884491,100,"[49, 41, 10]",ridge,0,0.1,0
VFuaQ6m2Qom,all,ulayout__compressed__global,main,13,0.11321971565485,100,"[49, 41, 10]",knn,16,0.0,5
Z6MFQCViBuw,all,ulayout__compressed__global,global,7,0.1721634715795517,102,"[45, 41, 16]",ridge,16,100.0,0
Z6MFQCViBuw,all,ulayout__compressed__global,global,13,0.19313707947731018,102,"[45, 41, 16]",knn,16,0.0,5
Z6MFQCViBuw,all,ulayout__compressed__global,coarse,3,0.11174263805150986,102,"[45, 41, 16]",ridge,0,0.1,0
Z6MFQCViBuw,all,ulayout__compressed__global,coarse,13,0.1275002807378769,102,"[45, 41, 16]",knn,16,0.0,5
Z6MFQCViBuw,all,ulayout__compressed__global,main,3,0.10355710238218307,102,"[45, 41, 16]",ridge,0,0.1,0
Z6MFQCViBuw,all,ulayout__compressed__global,main,13,0.11552033573389053,102,"[45, 41, 16]",knn,16,0.0,5
e9zR4mvMWw7,all,ulayout__compressed__global,global,7,0.18853557109832764,99,"[42, 41, 16]",ridge,16,100.0,0
e9zR4mvMWw7,all,ulayout__compressed__global,global,13,0.19474738836288452,99,"[42, 41, 16]",knn,16,0.0,5
e9zR4mvMWw7,all,ulayout__compressed__global,coarse,3,0.11776509881019592,99,"[42, 41, 16]",ridge,0,0.1,0
e9zR4mvMWw7,all,ulayout__compressed__global,coarse,13,0.12372342497110367,99,"[42, 41, 16]",knn,16,0.0,5
e9zR4mvMWw7,all,ulayout__compressed__global,main,3,0.10244400054216385,99,"[42, 41, 16]",ridge,0,0.1,0
e9zR4mvMWw7,all,ulayout__compressed__global,main,13,0.10564318299293518,99,"[42, 41, 16]",knn,16,0.0,5
jtcxE69GiFV,all,ulayout__compressed__global,global,10,0.18774454295635223,101,"[49, 36, 16]",ridge,16,0.1,0
jtcxE69GiFV,all,ulayout__compressed__global,global,13,0.18950478732585907,101,"[49, 36, 16]",knn,16,0.0,5
jtcxE69GiFV,all,ulayout__compressed__global,coarse,0,0.09659203141927719,101,"[49, 36, 16]",ridge,0,100.0,0
jtcxE69GiFV,all,ulayout__compressed__global,coarse,13,0.10667215287685394,101,"[49, 36, 16]",knn,16,0.0,5
jtcxE69GiFV,all,ulayout__compressed__global,main,10,0.08194934576749802,101,"[49, 36, 16]",ridge,16,0.1,0
jtcxE69GiFV,all,ulayout__compressed__global,main,6,0.08871559053659439,101,"[49, 36, 16]",knn,0,0.0,5
pa4otMbVnkk,all,ulayout__compressed__global,global,7,0.19658897817134857,100,"[49, 35, 16]",ridge,16,100.0,0
pa4otMbVnkk,all,ulayout__compressed__global,global,13,0.22499977052211761,100,"[49, 35, 16]",knn,16,0.0,5
pa4otMbVnkk,all,ulayout__compressed__global,coarse,3,0.14274071156978607,100,"[49, 35, 16]",ridge,0,0.1,0
pa4otMbVnkk,all,ulayout__compressed__global,coarse,13,0.15123987197875977,100,"[49, 35, 16]",knn,16,0.0,5
pa4otMbVnkk,all,ulayout__compressed__global,main,3,0.10912368446588516,100,"[49, 35, 16]",ridge,0,0.1,0
pa4otMbVnkk,all,ulayout__compressed__global,main,13,0.11530681699514389,100,"[49, 35, 16]",knn,16,0.0,5
rPc6DW4iMge,all,ulayout__compressed__global,global,3,0.173169806599617,103,"[46, 41, 16]",ridge,0,0.1,0
rPc6DW4iMge,all,ulayout__compressed__global,global,13,0.20349493622779846,103,"[46, 41, 16]",knn,16,0.0,5
rPc6DW4iMge,all,ulayout__compressed__global,coarse,3,0.109797403216362,103,"[46, 41, 16]",ridge,0,0.1,0
rPc6DW4iMge,all,ulayout__compressed__global,coarse,13,0.12754054367542267,103,"[46, 41, 16]",knn,16,0.0,5
rPc6DW4iMge,all,ulayout__compressed__global,main,1,0.0981031060218811,103,"[46, 41, 16]",ridge,0,10.0,0
