building,stratum,feature,baseline,grid,inner_rps,n_local_training,train_class_counts,algorithm,pca,alpha,k
2t7WUuJeko7,all,hohonet__compressed__global,global,7,0.16277948021888733,101,"[47, 38, 16]",ridge,16,100.0,0
2t7WUuJeko7,all,hohonet__compressed__global,global,13,0.208712637424469,101,"[47, 38, 16]",knn,16,0.0,5
2t7WUuJeko7,all,hohonet__compressed__global,coarse,7,0.10265607386827469,101,"[47, 38, 16]",ridge,16,100.0,0
2t7WUuJeko7,all,hohonet__compressed__global,coarse,13,0.10804261267185211,101,"[47, 38, 16]",knn,16,0.0,5
2t7WUuJeko7,all,hohonet__compressed__global,main,7,0.0997682511806488,101,"[47, 38, 16]",ridge,16,100.0,0
2t7WUuJeko7,all,hohonet__compressed__global,main,13,0.10237632691860199,101,"[47, 38, 16]",knn,16,0.0,5
7y3sRwLe3Va,all,hohonet__compressed__global,global,7,0.17289477586746216,102,"[49, 37, 16]",ridge,16,100.0,0
7y3sRwLe3Va,all,hohonet__compressed__global,global,20,0.21333307027816772,102,"[49, 37, 16]",knn,32,0.0,5
7y3sRwLe3Va,all,hohonet__compressed__global,coarse,14,0.12897129356861115,102,"[49, 37, 16]",ridge,32,100.0,0
7y3sRwLe3Va,all,hohonet__compressed__global,coarse,20,0.1213952824473381,102,"[49, 37, 16]",knn,32,0.0,5
7y3sRwLe3Va,all,hohonet__compressed__global,main,7,0.11571351438760757,102,"[49, 37, 16]",ridge,16,100.0,0
7y3sRwLe3Va,all,hohonet__compressed__global,main,20,0.11150205135345459,102,"[49, 37, 16]",knn,32,0.0,5
B6ByNegPMKs,all,hohonet__compressed__global,global,7,0.17395536601543427,103,"[46, 41, 16]",ridge,16,100.0,0
B6ByNegPMKs,all,hohonet__compressed__global,global,13,0.21300947666168213,103,"[46, 41, 16]",knn,16,0.0,5
B6ByNegPMKs,all,hohonet__compressed__global,coarse,14,0.1278480738401413,103,"[46, 41, 16]",ridge,32,100.0,0
B6ByNegPMKs,all,hohonet__compressed__global,coarse,20,0.12464390695095062,103,"[46, 41, 16]",knn,32,0.0,5
B6ByNegPMKs,all,hohonet__compressed__global,main,14,0.10909538716077805,103,"[46, 41, 16]",ridge,32,100.0,0
B6ByNegPMKs,all,hohonet__compressed__global,main,20,0.10861484706401825,103,"[46, 41, 16]",knn,32,0.0,5
S9hNv5qa7GM,all,hohonet__compressed__global,global,7,0.17530235648155212,101,"[44, 41, 16]",ridge,16,100.0,0
S9hNv5qa7GM,all,hohonet__compressed__global,global,6,0.21722745895385742,101,"[44, 41, 16]",knn,0,0.0,5
S9hNv5qa7GM,all,hohonet__compressed__global,coarse,14,0.1288526952266693,101,"[44, 41, 16]",ridge,32,100.0,0
S9hNv5qa7GM,all,hohonet__compressed__global,coarse,13,0.12714435160160065,101,"[44, 41, 16]",knn,16,0.0,5
S9hNv5qa7GM,all,hohonet__compressed__global,main,7,0.11157295852899551,101,"[44, 41, 16]",ridge,16,100.0,0
S9hNv5qa7GM,all,hohonet__compressed__global,main,13,0.11073881387710571,101,"[44, 41, 16]",knn,16,0.0,5
VFuaQ6m2Qom,all,hohonet__compressed__global,global,7,0.16593484580516815,100,"[49, 41, 10]",ridge,16,100.0,0
VFuaQ6m2Qom,all,hohonet__compressed__global,global,6,0.2003997266292572,100,"[49, 41, 10]",knn,0,0.0,5
VFuaQ6m2Qom,all,hohonet__compressed__global,coarse,7,0.1312578022480011,100,"[49, 41, 10]",ridge,16,100.0,0
