building,stratum,feature,baseline,grid,inner_rps,n_local_training,train_class_counts,algorithm,pca,alpha,k
2t7WUuJeko7,all,bilayout__fc__regions,global,7,0.2550469934940338,101,"[47, 38, 16]",ridge,16,100.0,0
2t7WUuJeko7,all,bilayout__fc__regions,global,6,0.27128681540489197,101,"[47, 38, 16]",knn,0,0.0,5
2t7WUuJeko7,all,bilayout__fc__regions,coarse,14,0.11295052617788315,101,"[47, 38, 16]",ridge,32,100.0,0
2t7WUuJeko7,all,bilayout__fc__regions,coarse,20,0.11781368404626846,101,"[47, 38, 16]",knn,32,0.0,5
2t7WUuJeko7,all,bilayout__fc__regions,main,14,0.10805623233318329,101,"[47, 38, 16]",ridge,32,100.0,0
2t7WUuJeko7,all,bilayout__fc__regions,main,20,0.11164700984954834,101,"[47, 38, 16]",knn,32,0.0,5
7y3sRwLe3Va,all,bilayout__fc__regions,global,7,0.24768894910812378,102,"[49, 37, 16]",ridge,16,100.0,0
7y3sRwLe3Va,all,bilayout__fc__regions,global,6,0.26137226819992065,102,"[49, 37, 16]",knn,0,0.0,5
7y3sRwLe3Va,all,bilayout__fc__regions,coarse,14,0.12029194086790085,102,"[49, 37, 16]",ridge,32,100.0,0
7y3sRwLe3Va,all,bilayout__fc__regions,coarse,13,0.12326661497354507,102,"[49, 37, 16]",knn,16,0.0,5
7y3sRwLe3Va,all,bilayout__fc__regions,main,14,0.11172954738140106,102,"[49, 37, 16]",ridge,32,100.0,0
7y3sRwLe3Va,all,bilayout__fc__regions,main,13,0.11781442910432816,102,"[49, 37, 16]",knn,16,0.0,5
B6ByNegPMKs,all,bilayout__fc__regions,global,14,0.24266675114631653,103,"[46, 41, 16]",ridge,32,100.0,0
B6ByNegPMKs,all,bilayout__fc__regions,global,6,0.25728124380111694,103,"[46, 41, 16]",knn,0,0.0,5
B6ByNegPMKs,all,bilayout__fc__regions,coarse,14,0.12226581573486328,103,"[46, 41, 16]",ridge,32,100.0,0
B6ByNegPMKs,all,bilayout__fc__regions,coarse,13,0.12421431392431259,103,"[46, 41, 16]",knn,16,0.0,5
B6ByNegPMKs,all,bilayout__fc__regions,main,14,0.10776706784963608,103,"[46, 41, 16]",ridge,32,100.0,0
B6ByNegPMKs,all,bilayout__fc__regions,main,13,0.1104627326130867,103,"[46, 41, 16]",knn,16,0.0,5
S9hNv5qa7GM,all,bilayout__fc__regions,global,14,0.25550055503845215,101,"[44, 41, 16]",ridge,32,100.0,0
