H,L,U,condition,feature_name,interpretation,reference_source_version,stage,threshold,worker_descriptions
0,0,17,manual,reference_corner_cyclic_rmse,counts_within_stratum_not_unique_people_across_rows,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,0.7,17
0,0,17,manual,reference_corner_cyclic_rmse,counts_within_stratum_not_unique_people_across_rows,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,0.8,17
0,0,17,manual,reference_corner_cyclic_rmse,counts_within_stratum_not_unique_people_across_rows,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,0.9,17
0,0,12,manual,reference_corresponding_signed_x_offset,counts_within_stratum_not_unique_people_across_rows,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,0.7,12
0,0,12,manual,reference_corresponding_signed_x_offset,counts_within_stratum_not_unique_people_across_rows,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,0.8,12
0,0,12,manual,reference_corresponding_signed_x_offset,counts_within_stratum_not_unique_people_across_rows,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,0.9,12
0,0,20,manual,reference_signed_corner_pair_count_difference,counts_within_stratum_not_unique_people_across_rows,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,0.7,20
0,0,20,manual,reference_signed_corner_pair_count_difference,counts_within_stratum_not_unique_people_across_rows,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,0.8,20
0,0,20,manual,reference_signed_corner_pair_count_difference,counts_within_stratum_not_unique_people_across_rows,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-A-RP,0.9,20
4,4,12,manual,log_owner_valid_active_seconds,counts_within_stratum_not_unique_people_across_rows,log|frozen_stage_task_worker_active_time|owner_valid_active_time,C2-A-RP,0.7,20
0,0,20,manual,log_owner_valid_active_seconds,counts_within_stratum_not_unique_people_across_rows,log|frozen_stage_task_worker_active_time|owner_valid_active_time,C2-A-RP,0.8,20
0,0,20,manual,log_owner_valid_active_seconds,counts_within_stratum_not_unique_people_across_rows,log|frozen_stage_task_worker_active_time|owner_valid_active_time,C2-A-RP,0.9,20
5,6,9,manual,c2_reference_quality,counts_within_stratum_not_unique_people_across_rows,analysis_results/c2a_rp_terminal_reestimate_20260817_v1/c2b_plus_c2a_rp_terminal_risk_slope_evidence.csv|65ea96402b41b600920f311f7960ed0384606c88a0f5c6a37b56e1f748eb25bd|frozen_c2_operational_reference,C2-B,0.7,20
4,4,12,manual,c2_reference_quality,counts_within_stratum_not_unique_people_across_rows,analysis_results/c2a_rp_terminal_reestimate_20260817_v1/c2b_plus_c2a_rp_terminal_risk_slope_evidence.csv|65ea96402b41b600920f311f7960ed0384606c88a0f5c6a37b56e1f748eb25bd|frozen_c2_operational_reference,C2-B,0.8,20
0,0,20,manual,c2_reference_quality,counts_within_stratum_not_unique_people_across_rows,analysis_results/c2a_rp_terminal_reestimate_20260817_v1/c2b_plus_c2a_rp_terminal_risk_slope_evidence.csv|65ea96402b41b600920f311f7960ed0384606c88a0f5c6a37b56e1f748eb25bd|frozen_c2_operational_reference,C2-B,0.9,20
0,0,20,manual,d_mask_to_reference,counts_within_stratum_not_unique_people_across_rows,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-B,0.7,20
0,0,20,manual,d_mask_to_reference,counts_within_stratum_not_unique_people_across_rows,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-B,0.8,20
0,0,20,manual,d_mask_to_reference,counts_within_stratum_not_unique_people_across_rows,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-B,0.9,20
0,0,20,manual,reference_corner_cyclic_rmse,counts_within_stratum_not_unique_people_across_rows,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-B,0.7,20
0,0,20,manual,reference_corner_cyclic_rmse,counts_within_stratum_not_unique_people_across_rows,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-B,0.8,20
0,0,20,manual,reference_corner_cyclic_rmse,counts_within_stratum_not_unique_people_across_rows,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-B,0.9,20
1,1,7,manual,reference_corresponding_signed_x_offset,counts_within_stratum_not_unique_people_across_rows,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-B,0.7,9
0,0,9,manual,reference_corresponding_signed_x_offset,counts_within_stratum_not_unique_people_across_rows,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-B,0.8,9
0,0,9,manual,reference_corresponding_signed_x_offset,counts_within_stratum_not_unique_people_across_rows,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-B,0.9,9
0,0,20,manual,reference_signed_corner_pair_count_difference,counts_within_stratum_not_unique_people_across_rows,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-B,0.7,20
0,0,20,manual,reference_signed_corner_pair_count_difference,counts_within_stratum_not_unique_people_across_rows,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-B,0.8,20
0,0,20,manual,reference_signed_corner_pair_count_difference,counts_within_stratum_not_unique_people_across_rows,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-B,0.9,20
8,8,4,manual,log_owner_valid_active_seconds,counts_within_stratum_not_unique_people_across_rows,log|frozen_stage_task_worker_active_time|owner_valid_active_time,C2-B,0.7,20
7,7,6,manual,log_owner_valid_active_seconds,counts_within_stratum_not_unique_people_across_rows,log|frozen_stage_task_worker_active_time|owner_valid_active_time,C2-B,0.8,20
4,4,12,manual,log_owner_valid_active_seconds,counts_within_stratum_not_unique_people_across_rows,log|frozen_stage_task_worker_active_time|owner_valid_active_time,C2-B,0.9,20
11,6,9,manual,d_mask_to_reference,counts_within_stratum_not_unique_people_across_rows,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,0.7,26
6,4,16,manual,d_mask_to_reference,counts_within_stratum_not_unique_people_across_rows,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,0.8,26
0,0,26,manual,d_mask_to_reference,counts_within_stratum_not_unique_people_across_rows,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,0.9,26
0,0,26,manual,reference_corner_cyclic_rmse,counts_within_stratum_not_unique_people_across_rows,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,0.7,26
0,0,26,manual,reference_corner_cyclic_rmse,counts_within_stratum_not_unique_people_across_rows,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,0.8,26
0,0,26,manual,reference_corner_cyclic_rmse,counts_within_stratum_not_unique_people_across_rows,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,0.9,26
0,0,26,manual,reference_corresponding_signed_x_offset,counts_within_stratum_not_unique_people_across_rows,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,0.7,26
0,0,26,manual,reference_corresponding_signed_x_offset,counts_within_stratum_not_unique_people_across_rows,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,0.8,26
0,0,26,manual,reference_corresponding_signed_x_offset,counts_within_stratum_not_unique_people_across_rows,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,0.9,26
10,6,10,manual,reference_signed_corner_pair_count_difference,counts_within_stratum_not_unique_people_across_rows,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,0.7,26
6,4,16,manual,reference_signed_corner_pair_count_difference,counts_within_stratum_not_unique_people_across_rows,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,0.8,26
0,0,26,manual,reference_signed_corner_pair_count_difference,counts_within_stratum_not_unique_people_across_rows,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,0.9,26
0,0,26,manual,d_mask_to_reference,counts_within_stratum_not_unique_people_across_rows,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,0.7,26
0,0,26,manual,d_mask_to_reference,counts_within_stratum_not_unique_people_across_rows,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,0.8,26
0,0,26,manual,d_mask_to_reference,counts_within_stratum_not_unique_people_across_rows,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,0.9,26
0,0,10,manual,reference_corner_cyclic_rmse,counts_within_stratum_not_unique_people_across_rows,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,0.7,10
0,0,10,manual,reference_corner_cyclic_rmse,counts_within_stratum_not_unique_people_across_rows,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,0.8,10
0,0,10,manual,reference_corner_cyclic_rmse,counts_within_stratum_not_unique_people_across_rows,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,0.9,10
0,0,26,manual,reference_signed_corner_pair_count_difference,counts_within_stratum_not_unique_people_across_rows,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,0.7,26
0,0,26,manual,reference_signed_corner_pair_count_difference,counts_within_stratum_not_unique_people_across_rows,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,0.8,26
0,0,26,manual,reference_signed_corner_pair_count_difference,counts_within_stratum_not_unique_people_across_rows,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,0.9,26
10,10,0,manual,log_owner_valid_active_seconds,counts_within_stratum_not_unique_people_across_rows,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,0.7,20
10,9,1,manual,log_owner_valid_active_seconds,counts_within_stratum_not_unique_people_across_rows,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,0.8,20
10,9,1,manual,log_owner_valid_active_seconds,counts_within_stratum_not_unique_people_across_rows,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,0.9,20
7,12,1,oos,log_owner_valid_active_seconds,counts_within_stratum_not_unique_people_across_rows,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,0.7,20
7,12,1,oos,log_owner_valid_active_seconds,counts_within_stratum_not_unique_people_across_rows,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,0.8,20
7,11,2,oos,log_owner_valid_active_seconds,counts_within_stratum_not_unique_people_across_rows,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,0.9,20
11,8,7,semi,d_mask_to_reference,counts_within_stratum_not_unique_people_across_rows,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,0.7,26
10,5,11,semi,d_mask_to_reference,counts_within_stratum_not_unique_people_across_rows,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,0.8,26
8,3,15,semi,d_mask_to_reference,counts_within_stratum_not_unique_people_across_rows,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,0.9,26
16,6,4,semi,reference_corner_cyclic_rmse,counts_within_stratum_not_unique_people_across_rows,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,0.7,26
15,5,6,semi,reference_corner_cyclic_rmse,counts_within_stratum_not_unique_people_across_rows,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,0.8,26
13,3,10,semi,reference_corner_cyclic_rmse,counts_within_stratum_not_unique_people_across_rows,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,0.9,26
11,1,14,semi,reference_corresponding_signed_x_offset,counts_within_stratum_not_unique_people_across_rows,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,0.7,26
8,1,17,semi,reference_corresponding_signed_x_offset,counts_within_stratum_not_unique_people_across_rows,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,0.8,26
5,1,20,semi,reference_corresponding_signed_x_offset,counts_within_stratum_not_unique_people_across_rows,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,0.9,26
7,14,5,semi,reference_signed_corner_pair_count_difference,counts_within_stratum_not_unique_people_across_rows,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,0.7,26
7,13,6,semi,reference_signed_corner_pair_count_difference,counts_within_stratum_not_unique_people_across_rows,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,0.8,26
5,13,8,semi,reference_signed_corner_pair_count_difference,counts_within_stratum_not_unique_people_across_rows,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,0.9,26
17,6,3,semi,U_final,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|final_gold,P1,0.7,26
15,4,7,semi,U_final,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|final_gold,P1,0.8,26
9,2,15,semi,U_final,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|final_gold,P1,0.9,26
17,6,3,semi,semi_delta_U,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|final_gold,P1,0.7,26
12,4,10,semi,semi_delta_U,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|final_gold,P1,0.8,26
9,2,15,semi,semi_delta_U,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|final_gold,P1,0.9,26
15,8,3,semi,semi_initial_to_final_rmse,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|final_gold,P1,0.7,26
15,8,3,semi,semi_initial_to_final_rmse,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|final_gold,P1,0.8,26
6,5,15,semi,semi_initial_to_final_rmse,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|final_gold,P1,0.9,26
9,13,4,semi,semi_modification_indicator,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|final_gold,P1,0.7,26
8,12,6,semi,semi_modification_indicator,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|final_gold,P1,0.8,26
5,11,10,semi,semi_modification_indicator,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|final_gold,P1,0.9,26
4,19,3,semi,semi_topology_change_indicator,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|final_gold,P1,0.7,26
4,19,3,semi,semi_topology_change_indicator,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|final_gold,P1,0.8,26
4,6,16,semi,semi_topology_change_indicator,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|final_gold,P1,0.9,26
15,9,2,semi,U_final,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|synthetic_source_gt,P1,0.7,26
14,8,4,semi,U_final,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|synthetic_source_gt,P1,0.8,26
13,5,8,semi,U_final,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|synthetic_source_gt,P1,0.9,26
15,9,2,semi,semi_delta_U,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|synthetic_source_gt,P1,0.7,26
15,8,3,semi,semi_delta_U,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|synthetic_source_gt,P1,0.8,26
13,5,8,semi,semi_delta_U,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|synthetic_source_gt,P1,0.9,26
0,0,26,semi,semi_initial_to_final_rmse,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|synthetic_source_gt,P1,0.7,26
0,0,26,semi,semi_initial_to_final_rmse,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|synthetic_source_gt,P1,0.8,26
0,0,26,semi,semi_initial_to_final_rmse,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|synthetic_source_gt,P1,0.9,26
5,16,5,semi,semi_modification_indicator,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|synthetic_source_gt,P1,0.7,26
5,16,5,semi,semi_modification_indicator,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|synthetic_source_gt,P1,0.8,26
3,16,7,semi,semi_modification_indicator,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|synthetic_source_gt,P1,0.9,26
5,20,1,semi,semi_topology_change_indicator,counts_within_stratum_not_unique_people_across_rows,analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv|e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22|synthetic_source_gt,P1,0.7,26
