building_id,condition,feature_name,interpretation,raw_iqr,raw_mean,raw_median,raw_std,reference_source_version,stage,task_count,worker_id
7y3sRwLe3Va,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0035168290211504694,0.9366630775479895,0.9366630775479895,0.0049735472982582905,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,2,1
B6ByNegPMKs,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0,0.915120360323224,0.915120360323224,,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,1,1
UwV83HsGsw3,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.028501717036082508,0.8969768148719854,0.8969768148719854,0.0403075147833481,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,2,1
Z6MFQCViBuw,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0,0.950738137261904,0.950738137261904,,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,1,1
e9zR4mvMWw7,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0,0.932446598847692,0.932446598847692,,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,1,1
q9vSo1VnCiC,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.08332531080389505,0.8700990996778061,0.905259920024608,0.08871482337332788,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,3,1
rPc6DW4iMge,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.01970204383740104,0.9370774863140781,0.9370774863140781,0.02786289760132173,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,2,1
uNb9QFRL6hY,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.05290301105700301,0.9029486671120052,0.896529843711922,0.04520139135574216,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,7,1
wc2JMjhGNzB,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.09235168120041604,0.866012019168312,0.8981935694995631,0.09399932040334195,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,4,1
x8F5xyUWy9e,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0,0.930925352900008,0.930925352900008,,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,1,1
yqstnuAEVhm,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.07119665527364338,0.8346400996420371,0.83233885290899,0.07122454299290938,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,3,1
7y3sRwLe3Va,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0,0.827393046956549,0.827393046956549,,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,1,10
B6ByNegPMKs,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0,0.922161091678238,0.922161091678238,,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,1,10
UwV83HsGsw3,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0,0.986829294565582,0.986829294565582,,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,1,10
Z6MFQCViBuw,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0,0.914832746478873,0.914832746478873,,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,1,10
b8cTxDM8gDG,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0,0.717847086387378,0.717847086387378,,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,1,10
e9zR4mvMWw7,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0,0.710039015524587,0.710039015524587,,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,1,10
q9vSo1VnCiC,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.02565038605134151,0.8710057572383955,0.8710057572383955,0.03627512383391283,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,2,10
rPc6DW4iMge,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.00811516395438805,0.975088798164871,0.969895470383275,0.009278139689179142,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,3,10
uNb9QFRL6hY,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.07974044392901447,0.8433452118216822,0.873298335805422,0.08301675136121023,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,7,10
wc2JMjhGNzB,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.10872664487822603,0.8954327378362151,0.954234618741137,0.12006135600160173,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,3,10
yqstnuAEVhm,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.019881443731038728,0.9496822396660768,0.944360629949262,0.019672589695730353,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,4,10
B6ByNegPMKs,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0,0.756330938615219,0.756330938615219,,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,1,11
UwV83HsGsw3,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.06956775311221697,0.893664279056702,0.893664279056702,0.09838365995512033,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,2,11
X7HyMhZNoso,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0,0.912594599089948,0.912594599089948,,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,1,11
Z6MFQCViBuw,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0,0.971907530079762,0.971907530079762,,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,1,11
e9zR4mvMWw7,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0,0.832522968403025,0.832522968403025,,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,1,11
q9vSo1VnCiC,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.08061219767830208,0.845010992296527,0.845010992296527,0.11400286324935556,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,2,11
rPc6DW4iMge,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.024170457475190976,0.9592534206317109,0.9592534206317109,0.03418218877017731,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,2,11
uNb9QFRL6hY,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.04357055695629464,0.8525358732040218,0.8668023604067114,0.07496689594451396,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,8,11
wc2JMjhGNzB,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.08109239994979356,0.9137477633342115,0.95506425565041,0.10090793796704775,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,4,11
x8F5xyUWy9e,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0,0.951763618341185,0.951763618341185,,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,1,11
yqstnuAEVhm,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.17260502963752233,0.7788095381938872,0.8406318047602475,0.20118358173361064,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,4,11
7y3sRwLe3Va,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0648093295250981,0.894779490475125,0.894779490475125,0.09165423278270073,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,2,12
B6ByNegPMKs,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0,0.910746442948895,0.910746442948895,,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,1,12
UwV83HsGsw3,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0,0.964501636478218,0.964501636478218,,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,1,12
Z6MFQCViBuw,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0,0.969047826778685,0.969047826778685,,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,1,12
e9zR4mvMWw7,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0,0.86312235020448,0.86312235020448,,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,1,12
q9vSo1VnCiC,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.04081322196328552,0.8501181022448325,0.8501181022448325,0.057718612024621856,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,2,12
rPc6DW4iMge,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.037629692725036024,0.922789501379139,0.922789501379139,0.05321642179967805,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,2,12
uNb9QFRL6hY,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0933069715601299,0.8383294016884393,0.8511582023572,0.09128221763957714,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,9,12
wc2JMjhGNzB,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.08374780773623003,0.886491119104885,0.9042460395574039,0.08328993696368484,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,4,12
x8F5xyUWy9e,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0,0.952545768381136,0.952545768381136,,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,1,12
yqstnuAEVhm,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.025053870256070976,0.9245874186477474,0.914276502828336,0.02659760616266582,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,3,12
7y3sRwLe3Va,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0,0.512619194094125,0.512619194094125,,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,1,13
B6ByNegPMKs,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.04779385915254708,0.680301083953318,0.680301083953318,0.06759072381168141,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,2,13
UwV83HsGsw3,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.03570367606825353,0.9486914801882484,0.9486914801882484,0.050492622922299765,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,2,13
b8cTxDM8gDG,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0,0.661049330355406,0.661049330355406,,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,1,13
e9zR4mvMWw7,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0,0.710039015524587,0.710039015524587,,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,1,13
q9vSo1VnCiC,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.1366842906445066,0.7776735588919625,0.7776735588919625,0.19330077759280712,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,2,13
rPc6DW4iMge,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.033798323229578875,0.9544105548122929,0.974976525314885,0.038204005158703085,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,3,13
uNb9QFRL6hY,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.12542636855574696,0.85386338387216,0.873797604026755,0.09286860725281157,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,7,13
wc2JMjhGNzB,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.12840406565698248,0.8034932296848915,0.745430472686005,0.13789875594064097,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,3,13
yqstnuAEVhm,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.06678710729217996,0.9181938910247254,0.950241617252949,0.050308234621435514,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,5,13
7y3sRwLe3Va,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0,0.811471196805356,0.811471196805356,,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,1,14
B6ByNegPMKs,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.0398627296115841,0.672369954412355,0.672369954412355,0.05637441284991366,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,2,14
UwV83HsGsw3,manual,c1_iou_to_gt,building_context_description_not_difficulty_or_learning,0.03688739178716238,0.9488752239202645,0.9488752239202645,0.05216664974597512,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,C1,2,14
