building_count,component_id,condition,feature_name,raw_iqr,raw_mad_from_median,raw_mean,raw_std_ddof1,reference_source_version,single_building_no_cross_building_stability,stage,task_count,worker_id
11,C1|manual|c1_iou_to_gt|562c45de05|c1,manual,c1_iou_to_gt,0.0649280646064394,0.025059546245915998,0.8951693167117682,0.06104747100841457,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,False,C1,27,1
11,C1|manual|c1_iou_to_gt|562c45de05|c1,manual,c1_iou_to_gt,0.10887924755408307,0.05473755162240801,0.8853929538194935,0.09157936307206622,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,False,C1,25,10
11,C1|manual|c1_iou_to_gt|562c45de05|c1,manual,c1_iou_to_gt,0.12862073796893347,0.06566391670070104,0.8670923418608738,0.10915717821057479,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,False,C1,27,11
11,C1|manual|c1_iou_to_gt|562c45de05|c1,manual,c1_iou_to_gt,0.10459000908503013,0.05045897661547105,0.8837047985388276,0.07653247739438652,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,False,C1,27,12
10,C1|manual|c1_iou_to_gt|562c45de05|c1,manual,c1_iou_to_gt,0.22443281180588204,0.08556138933136803,0.8347690474726472,0.13304811644951875,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,False,C1,27,13
10,C1|manual|c1_iou_to_gt|562c45de05|c1,manual,c1_iou_to_gt,0.19043234553708743,0.08304214311123004,0.8302489155700976,0.12742536763110118,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,False,C1,27,14
11,C1|manual|c1_iou_to_gt|562c45de05|c1,manual,c1_iou_to_gt,0.06031745807806055,0.022367556747133532,0.9204249262460172,0.06654811252107018,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,False,C1,26,15
10,C1|manual|c1_iou_to_gt|562c45de05|c1,manual,c1_iou_to_gt,0.042462227530163044,0.021819361475519994,0.922124720672785,0.07077824752339422,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,False,C1,25,17
10,C1|manual|c1_iou_to_gt|562c45de05|c1,manual,c1_iou_to_gt,0.15842562898294743,0.02908556962570452,0.9064433215720604,0.11763978110463923,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,False,C1,26,18
9,C1|manual|c1_iou_to_gt|562c45de05|c1,manual,c1_iou_to_gt,0.04454686314365197,0.020554433621799595,0.9494612201047415,0.09791658374717832,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,False,C1,26,2
10,C1|manual|c1_iou_to_gt|562c45de05|c1,manual,c1_iou_to_gt,0.13195251586747447,0.03804435548055696,0.8807792258946809,0.11407412995810452,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,False,C1,26,27
10,C1|manual|c1_iou_to_gt|562c45de05|c1,manual,c1_iou_to_gt,0.11201524420943498,0.059408518581535064,0.8838271105591327,0.07467590148487689,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,False,C1,25,28
10,C1|manual|c1_iou_to_gt|562c45de05|c1,manual,c1_iou_to_gt,0.144715452255601,0.06225181980525296,0.8707988244571203,0.09046258057321938,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,False,C1,25,29
10,C1|manual|c1_iou_to_gt|562c45de05|c1,manual,c1_iou_to_gt,0.11847680901514923,0.06149652704921699,0.8729933630891542,0.07475465885046396,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,False,C1,28,30
13,C1|manual|c1_iou_to_gt|562c45de05|c1,manual,c1_iou_to_gt,0.10518659601334102,0.04831695903329303,0.8829962771805794,0.09347838411606622,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,False,C1,32,31
11,C1|manual|c1_iou_to_gt|562c45de05|c1,manual,c1_iou_to_gt,0.0992123643277466,0.02775299163065692,0.8614896815180043,0.13512553242685324,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,False,C1,27,32
12,C1|manual|c1_iou_to_gt|562c45de05|c1,manual,c1_iou_to_gt,0.08832027860721847,0.037568667245051035,0.8791394449256004,0.09875165153552112,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,False,C1,27,33
12,C1|manual|c1_iou_to_gt|562c45de05|c1,manual,c1_iou_to_gt,0.18255064386807174,0.08022332329118698,0.8306678537807799,0.14485306110106683,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,False,C1,44,34
10,C1|manual|c1_iou_to_gt|562c45de05|c1,manual,c1_iou_to_gt,0.15158161380363788,0.07704013514167907,0.8543833522652715,0.11364323143549895,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,False,C1,26,35
10,C1|manual|c1_iou_to_gt|562c45de05|c1,manual,c1_iou_to_gt,0.13995966989682707,0.05628227848841205,0.8779750150597533,0.12952653266315756,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,False,C1,25,36
11,C1|manual|c1_iou_to_gt|562c45de05|c1,manual,c1_iou_to_gt,0.11044801582163233,0.04732055978021149,0.8648414602235583,0.09730801600510786,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,False,C1,28,37
11,C1|manual|c1_iou_to_gt|562c45de05|c1,manual,c1_iou_to_gt,0.10352835445073627,0.05024881808710746,0.8956713646510069,0.07516517684440947,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,False,C1,26,6
11,C1|manual|c1_iou_to_gt|562c45de05|c1,manual,c1_iou_to_gt,0.06087139066616598,0.025503113168544034,0.907255462059486,0.0748664885445635,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv|7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a|frozen_c1_public_gt,False,C1,25,8
3,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,d_mask_to_reference,0.1158956566905,0.05571277574,0.14141440598666666,0.08268841314848481,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,6,1
2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,d_mask_to_reference,0.09846473311749998,0.07769058157199998,0.13730539719466664,0.09919253395314405,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,3,10
2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,d_mask_to_reference,0.1041329221905,0.089999337594,0.126081501599,0.10445214959547203,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,3,11
2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,d_mask_to_reference,0.11841964240700001,0.061054891567,0.1250048313308,0.07993384546794008,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,5,12
2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,d_mask_to_reference,0.128404065657,0.014768321749000002,0.12959681051333333,0.14419419142862638,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,3,13
2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,d_mask_to_reference,0.1025590453295,0.089999337594,0.12503225035833335,0.1028150760590691,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,3,14
2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,d_mask_to_reference,0.09876453421449999,0.070298676175,0.135705776069,0.10012259939651719,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,3,15
2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,d_mask_to_reference,0.009067033513000006,0.0033657452770000026,0.050038789084,0.00964603507021663,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,3,17
2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,d_mask_to_reference,0.121979464815,0.005577750622,0.08317889341733332,0.13926752262789094,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,3,18
2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,d_mask_to_reference,0.002788875311,0.0,0.0018592502073333335,0.0032203158230843026,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,3,2
2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,d_mask_to_reference,0.08080540602900001,0.0339856256985,0.1360337076235,0.1290373482741818,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,4,27
3,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,d_mask_to_reference,0.09415107095549999,0.05259031442450001,0.12239429645899999,0.09572363482639515,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,4,28
3,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,d_mask_to_reference,0.024784739762999997,0.019612438972999996,0.09512057074599999,0.030129692481113926,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,4,29
2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,d_mask_to_reference,0.10956131052849999,0.06148539759050001,0.159063301345,0.08434657486339413,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,4,30
2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,d_mask_to_reference,0.039343531493500006,0.013483747806999999,0.11263869738700001,0.04208114709880048,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,3,31
2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,d_mask_to_reference,0.06397170412400002,0.04014977553,0.12176813290233335,0.06543348038917955,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,3,32
2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,d_mask_to_reference,0.06175120981199998,0.033698436247,0.10749986260666666,0.06383988785606821,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,3,33
2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,d_mask_to_reference,0.09760815205825,0.043618393689000015,0.14645838853575002,0.0706509038031235,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,4,34
3,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,d_mask_to_reference,0.082519399989,0.047437627797999996,0.10620862374500001,0.06125952023978133,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,4,35
3,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,d_mask_to_reference,0.176580602593,0.06469328234499999,0.11459060047880001,0.10683155860882632,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,5,36
2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,d_mask_to_reference,0.10668008951525,0.037874562285999995,0.18146506449825,0.09782534980524431,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,4,37
2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,d_mask_to_reference,0.12101990478249999,0.057874594899,0.15381111606266665,0.12639195942382217,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,3,6
2,C1|manual|d_mask_to_reference|63046ecefc|c1,manual,d_mask_to_reference,0.12191868197649999,0.056591219237,0.15218495458333334,0.1276194504933079,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,3,8
2,C1|manual|reference_corner_cyclic_rmse|63046ecefc|c1,manual,reference_corner_cyclic_rmse,0.06580991763742698,0.02360654055267372,0.06254399777251878,0.07017587623415102,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,3,1
1,C1|manual|reference_corner_cyclic_rmse|63046ecefc|c1,manual,reference_corner_cyclic_rmse,0.0,0.0,0.21501063548891364,,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,True,C1,1,10
1,C1|manual|reference_corner_cyclic_rmse|63046ecefc|c1,manual,reference_corner_cyclic_rmse,0.0,0.0,0.13788147119660574,,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,True,C1,1,11
2,C1|manual|reference_corner_cyclic_rmse|63046ecefc|c1,manual,reference_corner_cyclic_rmse,0.03678358858675987,0.015712733012064224,0.040396537412411185,0.03874307732834222,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,3,12
2,C1|manual|reference_corner_cyclic_rmse|63046ecefc|c1,manual,reference_corner_cyclic_rmse,0.07832267052205297,0.07832267052205297,0.08216389619813813,0.11076498289356673,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,2,13
1,C1|manual|reference_corner_cyclic_rmse|63046ecefc|c1,manual,reference_corner_cyclic_rmse,0.0,0.0,0.13788147119660574,,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,True,C1,1,14
1,C1|manual|reference_corner_cyclic_rmse|63046ecefc|c1,manual,reference_corner_cyclic_rmse,0.0,0.0,0.21405607423954284,,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,True,C1,1,15
2,C1|manual|reference_corner_cyclic_rmse|63046ecefc|c1,manual,reference_corner_cyclic_rmse,0.07832267052205297,0.0450281039916048,0.07106570735465541,0.08064707127058539,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,3,17
2,C1|manual|reference_corner_cyclic_rmse|63046ecefc|c1,manual,reference_corner_cyclic_rmse,0.06600873074045097,0.06600873074045097,0.06765948814237288,0.0933504422481796,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,2,18
2,C1|manual|reference_corner_cyclic_rmse|63046ecefc|c1,manual,reference_corner_cyclic_rmse,0.06600873074045097,0.002407258734640331,0.04645899747376934,0.0755349915452037,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,3,2
2,C1|manual|reference_corner_cyclic_rmse|63046ecefc|c1,manual,reference_corner_cyclic_rmse,0.00021835493236467378,0.0002183549323646729,0.012155011429938196,0.0003088005067611803,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,False,C1,2,27
