schema_version,evidence_stage,risk_model_scope,canonical_annotation_id,deployment_id,project_id,runtime_task_id,planned_task_id,worker_id,task_id,base_task_id,image_id,building_id,task_stratum,risk,quality,canonical_valid,risk_slope_estimand_eligible,eligibility_status,ineligibility_reason,reference_registry_sha256,task_pool_sha256,assignment_batch_id,design_manifest_sha256,formal_assignment_eligible,routing_feature_analysis_eligible,risk_design_score_A,Q_GT_raw,block_index
c2a_rp_block2_risk_slope_evidence_v1,C2A_RP_BLOCK2,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,6819,,84,3541,jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,13,jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,jtcxE69GiFV,ordinary,3.969454490551143,0.9450166999378616,True,True,eligible,,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2A_RP_BLOCK2,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,true,true,3.969454490551143,0.9450166999378616,2
c2a_rp_block2_risk_slope_evidence_v1,C2A_RP_BLOCK2,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,6810,,84,3542,zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,15,zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,zsNo4HB9uLZ,ordinary,3.6864736105910576,0.9627351299439045,True,True,eligible,,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2A_RP_BLOCK2,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,true,true,3.6864736105910576,0.9627351299439045,2
c2a_rp_block2_risk_slope_evidence_v1,C2A_RP_BLOCK2,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,6790,,84,3543,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,17,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV,ordinary,3.890175999177667,0.9172611529836017,True,True,eligible,,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2A_RP_BLOCK2,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,true,true,3.890175999177667,0.9172611529836017,2
c2a_rp_block2_risk_slope_evidence_v1,C2A_RP_BLOCK2,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,6791,,84,3544,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,17,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,stress,5.939462050146197,0.32289372828110524,True,True,eligible,,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2A_RP_BLOCK2,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,true,true,5.939462050146197,0.32289372828110524,2
c2a_rp_block2_risk_slope_evidence_v1,C2A_RP_BLOCK2,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,6817,,84,3544,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,8,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,stress,5.939462050146197,0.31097099939527,True,True,eligible,,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2A_RP_BLOCK2,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,true,true,5.939462050146197,0.31097099939527,2
c2a_rp_block2_risk_slope_evidence_v1,C2A_RP_BLOCK2,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,6812,,84,3545,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,2,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,ordinary,4.71539312866952,0.9238919654292169,True,True,eligible,,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2A_RP_BLOCK2,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,true,true,4.71539312866952,0.9238919654292169,2
c2a_rp_block2_risk_slope_evidence_v1,C2A_RP_BLOCK2,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,6813,,84,3546,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,2,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,stress,8.146315693268235,0.9909411065749829,True,True,eligible,,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2A_RP_BLOCK2,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,true,true,8.146315693268235,0.9909411065749829,2
c2a_rp_block2_risk_slope_evidence_v1,C2A_RP_BLOCK2,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,6824,,84,3547,jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,6,jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,jtcxE69GiFV,ordinary,4.418088103411216,0.5216981439111891,True,True,eligible,,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2A_RP_BLOCK2,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,true,true,4.418088103411216,0.5216981439111891,2
c2a_rp_block2_risk_slope_evidence_v1,C2A_RP_BLOCK2,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,6825,,84,3548,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,6,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,stress,7.29202638738098,0.9816733358657754,True,True,eligible,,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2A_RP_BLOCK2,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,true,true,7.29202638738098,0.9816733358657754,2
c2a_rp_block2_risk_slope_evidence_v1,C2A_RP_BLOCK2,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,6816,,84,3549,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,8,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,2t7WUuJeko7,ordinary,3.9778924598625696,0.9587555348891266,True,True,eligible,,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2A_RP_BLOCK2,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,true,true,3.9778924598625696,0.9587555348891266,2
c2a_rp_block2_risk_slope_evidence_v1,C2A_RP_BLOCK2,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,6792,,85,3550,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,28,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,jtcxE69GiFV,ordinary,3.8026599419014517,0.9714608745913726,True,True,eligible,,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2A_RP_BLOCK2,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,true,true,3.8026599419014517,0.9714608745913726,2
c2a_rp_block2_risk_slope_evidence_v1,C2A_RP_BLOCK2,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,6793,,85,3551,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,28,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,stress,8.146315693268235,0.65669484542331,True,True,eligible,,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2A_RP_BLOCK2,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,true,true,8.146315693268235,0.65669484542331,2
c2a_rp_block2_risk_slope_evidence_v1,C2A_RP_BLOCK2,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,6798,,85,3552,pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,29,pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,pRbA3pwrgk9,ordinary,3.8567355743811653,0.90710688277628,True,True,eligible,,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2A_RP_BLOCK2,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,true,true,3.8567355743811653,0.90710688277628,2
c2a_rp_block2_risk_slope_evidence_v1,C2A_RP_BLOCK2,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,6799,,85,3553,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,29,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,stress,7.29202638738098,0.9777943637106865,True,True,eligible,,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2A_RP_BLOCK2,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,true,true,7.29202638738098,0.9777943637106865,2
c2a_rp_block2_risk_slope_evidence_v1,C2A_RP_BLOCK2,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,6796,,85,3554,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,30,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk,ordinary,3.5741948993665464,0.948668662436243,True,True,eligible,,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2A_RP_BLOCK2,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,true,true,3.5741948993665464,0.948668662436243,2
c2a_rp_block2_risk_slope_evidence_v1,C2A_RP_BLOCK2,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,6797,,85,3555,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,30,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM,stress,14.109703699097196,0.6789840277713127,True,True,eligible,,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2A_RP_BLOCK2,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,true,true,14.109703699097196,0.6789840277713127,2
c2a_rp_block2_risk_slope_evidence_v1,C2A_RP_BLOCK2,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,6821,,85,3555,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,37,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM,stress,14.109703699097196,0.8284810671241422,True,True,eligible,,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2A_RP_BLOCK2,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,true,true,14.109703699097196,0.8284810671241422,2
c2a_rp_block2_risk_slope_evidence_v1,C2A_RP_BLOCK2,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,6788,,85,3556,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,31,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7,ordinary,3.768993304208514,0.9639028257431592,True,True,eligible,,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2A_RP_BLOCK2,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,true,true,3.768993304208514,0.9639028257431592,2
c2a_rp_block2_risk_slope_evidence_v1,C2A_RP_BLOCK2,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,6802,,85,3556,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,34,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7,ordinary,3.768993304208514,0.9602345900659617,True,True,eligible,,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2A_RP_BLOCK2,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,true,true,3.768993304208514,0.9602345900659617,2
c2a_rp_block2_risk_slope_evidence_v1,C2A_RP_BLOCK2,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,6789,,85,3557,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,31,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,stress,6.238125014667176,0.8936976509495556,True,True,eligible,,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2A_RP_BLOCK2,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,true,true,6.238125014667176,0.8936976509495556,2
c2a_rp_block2_risk_slope_evidence_v1,C2A_RP_BLOCK2,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,6822,,85,3558,zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,32,zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,zsNo4HB9uLZ,ordinary,3.6864736105910576,0.9683066023386336,True,True,eligible,,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2A_RP_BLOCK2,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,true,true,3.6864736105910576,0.9683066023386336,2
c2a_rp_block2_risk_slope_evidence_v1,C2A_RP_BLOCK2,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,6786,,85,3559,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,35,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,stress,6.831342493839091,0.8841097959947439,True,True,eligible,,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2A_RP_BLOCK2,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,true,true,6.831342493839091,0.8841097959947439,2
