canonical_annotation_id,image_id,building_id,worker_id,current20_member,stage,context_key,legacy_initialization_kind,source_group,reference_basis,reference_hold,initialization_evidence_status,edit_ospa30,edit_ospa60,gain_ospa30,final_ospa30,initial_ospa30,gain_ospa60,final_ospa60,initial_ospa60,net_point_change
6d3c8739804e5920,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,2,True,P1,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,gt_assumed_correct,,import_and_runtime_preview_matched,10.408783223605349,20.408783223605347,9.99673508226916,1.0577906505891796,11.05452573285834,19.99673508226916,1.0577906505891796,21.05452573285834,-4
d46ea988f490ef0f,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,21,False,P1,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,gt_assumed_correct,,import_and_runtime_preview_matched,10.715773186780856,20.715773186780854,10.396427341882948,0.6580983909753916,11.05452573285834,20.396427341882948,0.6580983909753916,21.05452573285834,-4
a655ba3039d8cfc4,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,26,False,P1,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,gt_assumed_correct,,import_and_runtime_preview_matched,0.0,0.0,0.0,11.05452573285834,11.05452573285834,0.0,21.05452573285834,21.05452573285834,0
243708573fc746f4,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,27,False,P1,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,gt_assumed_correct,,import_and_runtime_preview_matched,10.0,20.0,9.472737133570828,1.5817885992875114,11.05452573285834,19.47273713357083,1.5817885992875114,21.05452573285834,-4
843ee33e6df34cd4,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,28,True,P1,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,gt_assumed_correct,,import_and_runtime_preview_matched,15.752864908174532,30.75286490817453,2.8576598066040653,8.196865926254274,11.05452573285834,5.357659806604067,15.696865926254274,21.05452573285834,-6
618e8cec7d276f9c,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,29,True,P1,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,gt_assumed_correct,,import_and_runtime_preview_matched,12.814224315702873,22.814224315702873,6.846990056165895,4.207535676692444,11.05452573285834,16.846990056165897,4.207535676692444,21.05452573285834,-4
c0d2a3ea11db107a,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,30,True,P1,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,gt_assumed_correct,,import_and_runtime_preview_matched,11.437059972781034,21.437059972781032,9.324899825567979,1.7296259072903608,11.05452573285834,19.32489982556798,1.7296259072903608,21.05452573285834,-4
5ff7ca831e9c5ad8,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,31,True,P1,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,gt_assumed_correct,,import_and_runtime_preview_matched,12.349515994017224,22.349515994017224,7.977538994484002,3.076986738374337,11.05452573285834,17.977538994484004,3.076986738374337,21.05452573285834,-4
b8541e4707e39e94,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,32,True,P1,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,gt_assumed_correct,,import_and_runtime_preview_matched,15.567926951406648,30.567926951406648,2.9294151555833103,8.125110577275029,11.05452573285834,5.429415155583312,15.625110577275029,21.05452573285834,-6
4d2388c60747a53d,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,33,True,P1,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,gt_assumed_correct,,import_and_runtime_preview_matched,10.693313449505474,20.693313449505474,10.320802880526367,0.7337228523319721,11.05452573285834,20.32080288052637,0.7337228523319721,21.05452573285834,-4
1bbc73c77d272720,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,34,True,P1,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,gt_assumed_correct,,import_and_runtime_preview_matched,14.376878809495446,24.376878809495448,5.177715937332183,5.876809795526157,11.05452573285834,15.177715937332184,5.876809795526157,21.05452573285834,-4
c4bc31bc73053a93,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,35,True,P1,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,gt_assumed_correct,,import_and_runtime_preview_matched,12.161112956219577,22.16111295621958,7.730106143997881,3.3244195888604575,11.05452573285834,17.730106143997883,3.3244195888604575,21.05452573285834,-4
e2305061fc73b67a,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,36,True,P1,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,gt_assumed_correct,,import_and_runtime_preview_matched,11.009861788697057,21.009861788697055,9.83785474470943,1.2166709881489095,11.05452573285834,19.837854744709432,1.2166709881489095,21.05452573285834,-4
e805d3344d24834a,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,37,True,P1,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,gt_assumed_correct,,import_and_runtime_preview_matched,15.553845043120566,30.553845043120564,2.711600065981557,8.342925666876782,11.05452573285834,5.211600065981557,15.842925666876784,21.05452573285834,-4
3d27ec416166fb40,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,6,True,P1,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,gt_assumed_correct,,import_and_runtime_preview_matched,10.780185359563317,20.780185359563315,10.01317846052972,1.0413472723286206,11.05452573285834,20.01317846052972,1.0413472723286206,21.05452573285834,-4
8a6c9350ded9f505,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,8,True,P1,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,gt_assumed_correct,,import_and_runtime_preview_matched,13.541597542010715,23.541597542010717,0.21552833086572498,10.838997401992614,11.05452573285834,10.215528330865727,10.838997401992614,21.05452573285834,-4
8ded0001dfe26e8d,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,1,True,P1,init:p1:4ba64bd7750a6321df94,trap_natural,trap_natural,reviewed_reference,,import_and_runtime_preview_matched,12.29477619119279,22.294776191192792,7.052851958169713,5.0405895042852915,12.093441462455004,17.05285195816971,5.0405895042852915,22.093441462455004,-4
21dc98163be065c0,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,10,True,P1,init:p1:4ba64bd7750a6321df94,trap_natural,trap_natural,reviewed_reference,,import_and_runtime_preview_matched,10.0,20.0,8.9532792687725,3.1401621936825053,12.093441462455004,18.953279268772498,3.1401621936825053,22.093441462455004,-4
6c4eb5c014ae5538,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,11,True,P1,init:p1:4ba64bd7750a6321df94,trap_natural,trap_natural,reviewed_reference,,import_and_runtime_preview_matched,0.0,0.0,0.0,12.093441462455004,12.093441462455004,0.0,22.093441462455004,22.093441462455004,0
e7ac757b87291eaa,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,12,True,P1,init:p1:4ba64bd7750a6321df94,trap_natural,trap_natural,reviewed_reference,,import_and_runtime_preview_matched,11.87297688786034,21.872976887860343,7.682033527677734,4.41140793477727,12.093441462455004,17.682033527677735,4.41140793477727,22.093441462455004,-4
a5152b786b6b4257,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,13,True,P1,init:p1:4ba64bd7750a6321df94,trap_natural,trap_natural,reviewed_reference,,import_and_runtime_preview_matched,10.0,20.0,8.9532792687725,3.1401621936825053,12.093441462455004,18.953279268772498,3.1401621936825053,22.093441462455004,-4
7c839cd20c00cf4d,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,14,False,P1,init:p1:4ba64bd7750a6321df94,trap_natural,trap_natural,reviewed_reference,,import_and_runtime_preview_matched,10.539548511667189,20.53954851166719,8.922646708793138,3.1707947536618653,12.093441462455004,18.92264670879314,3.1707947536618653,22.093441462455004,-4
59a06a020567d554,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,15,True,P1,init:p1:4ba64bd7750a6321df94,trap_natural,trap_natural,reviewed_reference,,import_and_runtime_preview_matched,10.0,20.0,8.9532792687725,3.1401621936825053,12.093441462455004,18.953279268772498,3.1401621936825053,22.093441462455004,-4
09357be7fb68e08a,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,17,True,P1,init:p1:4ba64bd7750a6321df94,trap_natural,trap_natural,reviewed_reference,,import_and_runtime_preview_matched,10.0,20.0,8.9532792687725,3.1401621936825053,12.093441462455004,18.953279268772498,3.1401621936825053,22.093441462455004,-4
98eadb4d0d25287d,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,18,False,P1,init:p1:4ba64bd7750a6321df94,trap_natural,trap_natural,reviewed_reference,,import_and_runtime_preview_matched,10.0,20.0,8.9532792687725,3.1401621936825053,12.093441462455004,18.953279268772498,3.1401621936825053,22.093441462455004,-4
21917165006a2616,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,19,False,P1,init:p1:4ba64bd7750a6321df94,trap_natural,trap_natural,reviewed_reference,,import_and_runtime_preview_matched,4.756824764109404,9.04253904982369,-2.3858860140292713,14.479327476484276,12.093441462455004,-5.2430288711721325,27.336470333627137,22.093441462455004,2
185f571fb1f1fa61,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,2,True,P1,init:p1:4ba64bd7750a6321df94,trap_natural,trap_natural,reviewed_reference,,import_and_runtime_preview_matched,10.0,20.0,8.9532792687725,3.1401621936825053,12.093441462455004,18.953279268772498,3.1401621936825053,22.093441462455004,-4
726df974bcd4c84b,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,21,False,P1,init:p1:4ba64bd7750a6321df94,trap_natural,trap_natural,reviewed_reference,,import_and_runtime_preview_matched,0.5496288914609716,0.5496288914609716,0.20089273989001555,11.892548722564989,12.093441462455004,0.200892739890012,21.892548722564992,22.093441462455004,0
7545785ecf7e44b3,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,26,False,P1,init:p1:4ba64bd7750a6321df94,trap_natural,trap_natural,reviewed_reference,,import_and_runtime_preview_matched,0.0,0.0,0.0,12.093441462455004,12.093441462455004,0.0,22.093441462455004,22.093441462455004,0
6999db3ebf3ef330,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,27,False,P1,init:p1:4ba64bd7750a6321df94,trap_natural,trap_natural,reviewed_reference,,import_and_runtime_preview_matched,10.0,20.0,8.9532792687725,3.1401621936825053,12.093441462455004,18.953279268772498,3.1401621936825053,22.093441462455004,-4
cd3a2f4a0e0ad07e,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,28,True,P1,init:p1:4ba64bd7750a6321df94,trap_natural,trap_natural,reviewed_reference,,import_and_runtime_preview_matched,12.341635038174436,22.341635038174434,10.371273799174359,1.7221676632806449,12.093441462455004,20.37127379917436,1.7221676632806449,22.093441462455004,-4
2d656d0b379aca23,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,29,True,P1,init:p1:4ba64bd7750a6321df94,trap_natural,trap_natural,reviewed_reference,,import_and_runtime_preview_matched,12.432942196727067,22.43294219672707,7.528766207736288,4.564675254718717,12.093441462455004,17.52876620773629,4.564675254718717,22.093441462455004,-4
272f8ef889915150,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,30,True,P1,init:p1:4ba64bd7750a6321df94,trap_natural,trap_natural,reviewed_reference,,import_and_runtime_preview_matched,12.968393058192717,22.968393058192717,6.666793849431253,5.426647613023752,12.093441462455004,16.66679384943125,5.426647613023752,22.093441462455004,-4
55e7158552d3913a,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,31,True,P1,init:p1:4ba64bd7750a6321df94,trap_natural,trap_natural,reviewed_reference,,import_and_runtime_preview_matched,12.77728955680744,22.777289556807442,9.885361852292286,2.208079610162718,12.093441462455004,19.885361852292288,2.208079610162718,22.093441462455004,-4
8426a252a40fabd5,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,32,True,P1,init:p1:4ba64bd7750a6321df94,trap_natural,trap_natural,reviewed_reference,,import_and_runtime_preview_matched,11.605472412126304,21.605472412126304,9.483976156357716,2.609465306097289,12.093441462455004,19.483976156357716,2.609465306097289,22.093441462455004,-4
7a24ac2a83e02abb,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,33,True,P1,init:p1:4ba64bd7750a6321df94,trap_natural,trap_natural,reviewed_reference,,import_and_runtime_preview_matched,10.0,20.0,8.9532792687725,3.1401621936825053,12.093441462455004,18.953279268772498,3.1401621936825053,22.093441462455004,-4
a97df3618c618b1a,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,34,True,P1,init:p1:4ba64bd7750a6321df94,trap_natural,trap_natural,reviewed_reference,,import_and_runtime_preview_matched,11.897243529113133,21.897243529113137,8.967684148850584,3.125757313604421,12.093441462455004,18.967684148850584,3.125757313604421,22.093441462455004,-4
b62a4df9e1645fe7,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,35,True,P1,init:p1:4ba64bd7750a6321df94,trap_natural,trap_natural,reviewed_reference,,import_and_runtime_preview_matched,8.443866833864055,13.443866833864055,1.9677238653321911,10.125717597122813,12.093441462455004,5.967723865332189,16.125717597122815,22.093441462455004,-2
43fca0253b1b4fff,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,36,True,P1,init:p1:4ba64bd7750a6321df94,trap_natural,trap_natural,reviewed_reference,,import_and_runtime_preview_matched,0.0,0.0,0.0,12.093441462455004,12.093441462455004,0.0,22.093441462455004,22.093441462455004,0
717840fe8221eba6,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,37,True,P1,init:p1:4ba64bd7750a6321df94,trap_natural,trap_natural,reviewed_reference,,import_and_runtime_preview_matched,5.0,10.0,3.581311707509,8.512129754946004,12.093441462455004,7.581311707508998,14.512129754946006,22.093441462455004,-2
932e34e76a7b2bd3,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,6,True,P1,init:p1:4ba64bd7750a6321df94,trap_natural,trap_natural,reviewed_reference,,import_and_runtime_preview_matched,10.078534031413612,20.078534031413614,8.979970328985857,3.1134711334691474,12.093441462455004,18.979970328985857,3.1134711334691474,22.093441462455004,-4
d90afb940106a139,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,8,True,P1,init:p1:4ba64bd7750a6321df94,trap_natural,trap_natural,reviewed_reference,,import_and_runtime_preview_matched,10.0,20.0,8.9532792687725,3.1401621936825053,12.093441462455004,18.953279268772498,3.1401621936825053,22.093441462455004,-4
b21b9e1bc1f9748c,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,1,True,P1,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,reviewed_reference,boundary_choice_uncertain,import_and_runtime_preview_matched,2.4861130959009845,2.4861130959009845,,,,,,,0
dd75ae13e342b2e4,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,10,True,P1,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,reviewed_reference,boundary_choice_uncertain,import_and_runtime_preview_matched,0.0,0.0,,,,,,,0
5945adbef25e9e2d,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,11,True,P1,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,reviewed_reference,boundary_choice_uncertain,import_and_runtime_preview_matched,0.0,0.0,,,,,,,0
4b34ab7cdc3ff32b,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,12,True,P1,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,reviewed_reference,boundary_choice_uncertain,import_and_runtime_preview_matched,2.2213617462168584,2.2213617462168584,,,,,,,0
ee2a23d20aaa38a2,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,13,True,P1,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,reviewed_reference,boundary_choice_uncertain,import_and_runtime_preview_matched,0.0,0.0,,,,,,,0
a10636e431b96e35,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,14,False,P1,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,reviewed_reference,boundary_choice_uncertain,import_and_runtime_preview_matched,0.9130138813133319,0.9130138813133319,,,,,,,0
8f3e2abc0f04f753,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,15,True,P1,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,reviewed_reference,boundary_choice_uncertain,import_and_runtime_preview_matched,0.3572818054343294,0.3572818054343294,,,,,,,0
f8530b0e7a20bef6,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,17,True,P1,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,reviewed_reference,boundary_choice_uncertain,import_and_runtime_preview_matched,0.0,0.0,,,,,,,0
202d1d9063738999,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,18,False,P1,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,reviewed_reference,boundary_choice_uncertain,import_and_runtime_preview_matched,0.0,0.0,,,,,,,0
87d9235672d0264e,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,19,False,P1,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,reviewed_reference,boundary_choice_uncertain,import_and_runtime_preview_matched,6.708575778662949,12.708575778662949,,,,,,,2
f6296e82c056709c,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,2,True,P1,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,reviewed_reference,boundary_choice_uncertain,import_and_runtime_preview_matched,0.44660215738866926,0.44660215738866926,,,,,,,0
c9f042d8c21ca99b,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,21,False,P1,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,reviewed_reference,boundary_choice_uncertain,import_and_runtime_preview_matched,0.8857197233286864,0.8857197233286864,,,,,,,0
91fa809bea75fc47,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,26,False,P1,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,reviewed_reference,boundary_choice_uncertain,import_and_runtime_preview_matched,0.0,0.0,,,,,,,0
c6f141b411336076,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,27,False,P1,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,reviewed_reference,boundary_choice_uncertain,import_and_runtime_preview_matched,0.0,0.0,,,,,,,0
5429d9e5ae4acde8,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,28,True,P1,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,reviewed_reference,boundary_choice_uncertain,import_and_runtime_preview_matched,3.841268704253163,3.841268704253163,,,,,,,0
ad6812c23b79784a,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,29,True,P1,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,reviewed_reference,boundary_choice_uncertain,import_and_runtime_preview_matched,4.007080989536185,4.007080989536185,,,,,,,0
1c1e863ffcab5dcb,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,30,True,P1,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,reviewed_reference,boundary_choice_uncertain,import_and_runtime_preview_matched,2.846347197646242,2.846347197646242,,,,,,,0
a55a92a57a48a087,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,31,True,P1,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,reviewed_reference,boundary_choice_uncertain,import_and_runtime_preview_matched,3.7154544761834885,3.7154544761834885,,,,,,,0
89af3c23558522cb,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,32,True,P1,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,reviewed_reference,boundary_choice_uncertain,import_and_runtime_preview_matched,1.7276467399155977,1.7276467399155977,,,,,,,0
3bd7cc7151dff5c8,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,33,True,P1,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,reviewed_reference,boundary_choice_uncertain,import_and_runtime_preview_matched,1.279469783922231,1.279469783922231,,,,,,,0
45579518b52a9571,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,34,True,P1,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,reviewed_reference,boundary_choice_uncertain,import_and_runtime_preview_matched,3.656101600932387,3.656101600932387,,,,,,,0
a81657f0ac5d7807,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,35,True,P1,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,reviewed_reference,boundary_choice_uncertain,import_and_runtime_preview_matched,4.340045779485877,4.340045779485877,,,,,,,0
a2615a25ae6631e5,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,36,True,P1,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,trap_synthetic_disjoint_source,reviewed_reference,boundary_choice_uncertain,import_and_runtime_preview_matched,0.0,0.0,,,,,,,0
