building,stratum,feature,baseline,grid,inner_rps,n_local_training,train_class_counts,algorithm,pca,alpha,k
2t7WUuJeko7,kitchen,hohonet__encoder_stage4__global,global,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,hohonet__encoder_stage4__global,global,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
2t7WUuJeko7,kitchen,hohonet__encoder_stage4__global,coarse,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,hohonet__encoder_stage4__global,coarse,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
2t7WUuJeko7,kitchen,hohonet__encoder_stage4__global,main,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,hohonet__encoder_stage4__global,main,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,hohonet__encoder_stage4__global,global,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,hohonet__encoder_stage4__global,global,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,hohonet__encoder_stage4__global,coarse,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,hohonet__encoder_stage4__global,coarse,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,hohonet__encoder_stage4__global,main,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,hohonet__encoder_stage4__global,main,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,hohonet__encoder_stage4__global,global,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,hohonet__encoder_stage4__global,global,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,hohonet__encoder_stage4__global,coarse,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,hohonet__encoder_stage4__global,coarse,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,hohonet__encoder_stage4__global,main,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,hohonet__encoder_stage4__global,main,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
S9hNv5qa7GM,sleep,hohonet__encoder_stage4__global,global,10,0.17659851908683777,29,"[19, 10, 0]",ridge,16,0.1,0
S9hNv5qa7GM,sleep,hohonet__encoder_stage4__global,global,6,0.18344783782958984,29,"[19, 10, 0]",knn,0,0.0,5
S9hNv5qa7GM,sleep,hohonet__encoder_stage4__global,coarse,10,0.17638829350471497,29,"[19, 10, 0]",ridge,16,0.1,0
S9hNv5qa7GM,sleep,hohonet__encoder_stage4__global,coarse,6,0.18363456428050995,29,"[19, 10, 0]",knn,0,0.0,5
S9hNv5qa7GM,sleep,hohonet__encoder_stage4__global,main,10,0.17659851908683777,29,"[19, 10, 0]",ridge,16,0.1,0
S9hNv5qa7GM,sleep,hohonet__encoder_stage4__global,main,6,0.18344783782958984,29,"[19, 10, 0]",knn,0,0.0,5
VFuaQ6m2Qom,bathroom,hohonet__encoder_stage4__global,global,0,0.2082560956478119,16,"[0, 6, 10]",ridge,0,100.0,0
VFuaQ6m2Qom,bathroom,hohonet__encoder_stage4__global,global,6,0.1937498152256012,16,"[0, 6, 10]",knn,0,0.0,5
VFuaQ6m2Qom,bathroom,hohonet__encoder_stage4__global,coarse,0,0.2082560956478119,16,"[0, 6, 10]",ridge,0,100.0,0
VFuaQ6m2Qom,bathroom,hohonet__encoder_stage4__global,coarse,6,0.1937498152256012,16,"[0, 6, 10]",knn,0,0.0,5
VFuaQ6m2Qom,bathroom,hohonet__encoder_stage4__global,main,0,0.2082560956478119,16,"[0, 6, 10]",ridge,0,100.0,0
VFuaQ6m2Qom,bathroom,hohonet__encoder_stage4__global,main,6,0.1937498152256012,16,"[0, 6, 10]",knn,0,0.0,5
Z6MFQCViBuw,dining,hohonet__encoder_stage4__global,global,1,inf,4,"[4, 0, 0]",ridge,0,10.0,0
Z6MFQCViBuw,dining,hohonet__encoder_stage4__global,global,4,inf,4,"[4, 0, 0]",knn,0,0.0,1
Z6MFQCViBuw,dining,hohonet__encoder_stage4__global,coarse,1,inf,4,"[4, 0, 0]",ridge,0,10.0,0
Z6MFQCViBuw,dining,hohonet__encoder_stage4__global,coarse,4,inf,4,"[4, 0, 0]",knn,0,0.0,1
Z6MFQCViBuw,dining,hohonet__encoder_stage4__global,main,1,inf,4,"[4, 0, 0]",ridge,0,10.0,0
Z6MFQCViBuw,dining,hohonet__encoder_stage4__global,main,4,inf,4,"[4, 0, 0]",knn,0,0.0,1
e9zR4mvMWw7,sleep,hohonet__encoder_stage4__global,global,7,0.16549241542816162,27,"[17, 10, 0]",ridge,16,100.0,0
e9zR4mvMWw7,sleep,hohonet__encoder_stage4__global,global,6,0.1777774542570114,27,"[17, 10, 0]",knn,0,0.0,5
e9zR4mvMWw7,sleep,hohonet__encoder_stage4__global,coarse,7,0.16549241542816162,27,"[17, 10, 0]",ridge,16,100.0,0
e9zR4mvMWw7,sleep,hohonet__encoder_stage4__global,coarse,6,0.1777774542570114,27,"[17, 10, 0]",knn,0,0.0,5
e9zR4mvMWw7,sleep,hohonet__encoder_stage4__global,main,7,0.16549241542816162,27,"[17, 10, 0]",ridge,16,100.0,0
e9zR4mvMWw7,sleep,hohonet__encoder_stage4__global,main,6,0.1777774542570114,27,"[17, 10, 0]",knn,0,0.0,5
jtcxE69GiFV,sleep,hohonet__encoder_stage4__global,global,7,0.1045127734541893,29,"[24, 5, 0]",ridge,16,100.0,0
jtcxE69GiFV,sleep,hohonet__encoder_stage4__global,global,6,0.10344798117876053,29,"[24, 5, 0]",knn,0,0.0,5
jtcxE69GiFV,sleep,hohonet__encoder_stage4__global,coarse,7,0.1049266830086708,29,"[24, 5, 0]",ridge,16,100.0,0
jtcxE69GiFV,sleep,hohonet__encoder_stage4__global,coarse,6,0.10401268303394318,29,"[24, 5, 0]",knn,0,0.0,5
