building,stratum,feature,baseline,grid,inner_rps,n_local_training,train_class_counts,algorithm,pca,alpha,k
2t7WUuJeko7,kitchen,bilayout__fc__global,global,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,bilayout__fc__global,global,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
2t7WUuJeko7,kitchen,bilayout__fc__global,coarse,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,bilayout__fc__global,coarse,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
2t7WUuJeko7,kitchen,bilayout__fc__global,main,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,bilayout__fc__global,main,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,bilayout__fc__global,global,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,bilayout__fc__global,global,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,bilayout__fc__global,coarse,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,bilayout__fc__global,coarse,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,bilayout__fc__global,main,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,bilayout__fc__global,main,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,bilayout__fc__global,global,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,bilayout__fc__global,global,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,bilayout__fc__global,coarse,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,bilayout__fc__global,coarse,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,bilayout__fc__global,main,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,bilayout__fc__global,main,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
S9hNv5qa7GM,sleep,bilayout__fc__global,global,3,0.18072620034217834,29,"[19, 10, 0]",ridge,0,0.1,0
S9hNv5qa7GM,sleep,bilayout__fc__global,global,13,0.18413759768009186,29,"[19, 10, 0]",knn,16,0.0,5
S9hNv5qa7GM,sleep,bilayout__fc__global,coarse,3,0.1798713654279709,29,"[19, 10, 0]",ridge,0,0.1,0
S9hNv5qa7GM,sleep,bilayout__fc__global,coarse,13,0.18329265713691711,29,"[19, 10, 0]",knn,16,0.0,5
S9hNv5qa7GM,sleep,bilayout__fc__global,main,3,0.18072620034217834,29,"[19, 10, 0]",ridge,0,0.1,0
S9hNv5qa7GM,sleep,bilayout__fc__global,main,13,0.18413759768009186,29,"[19, 10, 0]",knn,16,0.0,5
VFuaQ6m2Qom,bathroom,bilayout__fc__global,global,3,0.12835675477981567,16,"[0, 6, 10]",ridge,0,0.1,0
VFuaQ6m2Qom,bathroom,bilayout__fc__global,global,4,0.18749943375587463,16,"[0, 6, 10]",knn,0,0.0,1
