building,stratum,feature,baseline,grid,inner_rps,n_local_training,train_class_counts,algorithm,pca,alpha,k
2t7WUuJeko7,kitchen,hohonet__compressed__regions,global,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,hohonet__compressed__regions,global,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
2t7WUuJeko7,kitchen,hohonet__compressed__regions,coarse,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,hohonet__compressed__regions,coarse,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
2t7WUuJeko7,kitchen,hohonet__compressed__regions,main,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,hohonet__compressed__regions,main,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,hohonet__compressed__regions,global,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,hohonet__compressed__regions,global,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,hohonet__compressed__regions,coarse,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,hohonet__compressed__regions,coarse,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,hohonet__compressed__regions,main,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,hohonet__compressed__regions,main,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,hohonet__compressed__regions,global,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,hohonet__compressed__regions,global,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,hohonet__compressed__regions,coarse,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,hohonet__compressed__regions,coarse,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,hohonet__compressed__regions,main,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,hohonet__compressed__regions,main,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
S9hNv5qa7GM,sleep,hohonet__compressed__regions,global,3,0.19114544987678528,29,"[19, 10, 0]",ridge,0,0.1,0
S9hNv5qa7GM,sleep,hohonet__compressed__regions,global,6,0.14482751488685608,29,"[19, 10, 0]",knn,0,0.0,5
S9hNv5qa7GM,sleep,hohonet__compressed__regions,coarse,3,0.1924026608467102,29,"[19, 10, 0]",ridge,0,0.1,0
S9hNv5qa7GM,sleep,hohonet__compressed__regions,coarse,6,0.14617837965488434,29,"[19, 10, 0]",knn,0,0.0,5
S9hNv5qa7GM,sleep,hohonet__compressed__regions,main,3,0.19114544987678528,29,"[19, 10, 0]",ridge,0,0.1,0
