building,stratum,feature,baseline,grid,inner_rps,n_local_training,train_class_counts,algorithm,pca,alpha,k
2t7WUuJeko7,kitchen,feedback__da3,global,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,feedback__da3,global,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
2t7WUuJeko7,kitchen,feedback__da3,coarse,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,feedback__da3,coarse,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
2t7WUuJeko7,kitchen,feedback__da3,main,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,feedback__da3,main,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,feedback__da3,global,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,feedback__da3,global,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,feedback__da3,coarse,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,feedback__da3,coarse,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,feedback__da3,main,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,feedback__da3,main,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,feedback__da3,global,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,feedback__da3,global,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,feedback__da3,coarse,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,feedback__da3,coarse,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,feedback__da3,main,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,feedback__da3,main,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
S9hNv5qa7GM,sleep,feedback__da3,global,0,0.15650585293769836,29,"[19, 10, 0]",ridge,0,100.0,0
S9hNv5qa7GM,sleep,feedback__da3,global,6,0.19241362810134888,29,"[19, 10, 0]",knn,0,0.0,5
S9hNv5qa7GM,sleep,feedback__da3,coarse,0,0.15660254657268524,29,"[19, 10, 0]",ridge,0,100.0,0
S9hNv5qa7GM,sleep,feedback__da3,coarse,6,0.19267596304416656,29,"[19, 10, 0]",knn,0,0.0,5
S9hNv5qa7GM,sleep,feedback__da3,main,0,0.15650585293769836,29,"[19, 10, 0]",ridge,0,100.0,0
S9hNv5qa7GM,sleep,feedback__da3,main,6,0.19241362810134888,29,"[19, 10, 0]",knn,0,0.0,5
VFuaQ6m2Qom,bathroom,feedback__da3,global,3,0.14177051186561584,16,"[0, 6, 10]",ridge,0,0.1,0
VFuaQ6m2Qom,bathroom,feedback__da3,global,6,0.1799999326467514,16,"[0, 6, 10]",knn,0,0.0,5
VFuaQ6m2Qom,bathroom,feedback__da3,coarse,3,0.14177051186561584,16,"[0, 6, 10]",ridge,0,0.1,0
VFuaQ6m2Qom,bathroom,feedback__da3,coarse,6,0.1799999326467514,16,"[0, 6, 10]",knn,0,0.0,5
VFuaQ6m2Qom,bathroom,feedback__da3,main,3,0.14177051186561584,16,"[0, 6, 10]",ridge,0,0.1,0
VFuaQ6m2Qom,bathroom,feedback__da3,main,6,0.1799999326467514,16,"[0, 6, 10]",knn,0,0.0,5
Z6MFQCViBuw,dining,feedback__da3,global,1,inf,4,"[4, 0, 0]",ridge,0,10.0,0
Z6MFQCViBuw,dining,feedback__da3,global,4,inf,4,"[4, 0, 0]",knn,0,0.0,1
Z6MFQCViBuw,dining,feedback__da3,coarse,1,inf,4,"[4, 0, 0]",ridge,0,10.0,0
Z6MFQCViBuw,dining,feedback__da3,coarse,4,inf,4,"[4, 0, 0]",knn,0,0.0,1
Z6MFQCViBuw,dining,feedback__da3,main,1,inf,4,"[4, 0, 0]",ridge,0,10.0,0
Z6MFQCViBuw,dining,feedback__da3,main,4,inf,4,"[4, 0, 0]",knn,0,0.0,1
e9zR4mvMWw7,sleep,feedback__da3,global,0,0.15980638563632965,27,"[17, 10, 0]",ridge,0,100.0,0
e9zR4mvMWw7,sleep,feedback__da3,global,6,0.21851828694343567,27,"[17, 10, 0]",knn,0,0.0,5
e9zR4mvMWw7,sleep,feedback__da3,coarse,0,0.15980638563632965,27,"[17, 10, 0]",ridge,0,100.0,0
e9zR4mvMWw7,sleep,feedback__da3,coarse,6,0.21851828694343567,27,"[17, 10, 0]",knn,0,0.0,5
e9zR4mvMWw7,sleep,feedback__da3,main,0,0.15980638563632965,27,"[17, 10, 0]",ridge,0,100.0,0
e9zR4mvMWw7,sleep,feedback__da3,main,6,0.21851828694343567,27,"[17, 10, 0]",knn,0,0.0,5
jtcxE69GiFV,sleep,feedback__da3,global,0,0.10265474766492844,29,"[24, 5, 0]",ridge,0,100.0,0
jtcxE69GiFV,sleep,feedback__da3,global,6,0.1227583959698677,29,"[24, 5, 0]",knn,0,0.0,5
