building,stratum,feature,baseline,grid,inner_rps,n_local_training,train_class_counts,algorithm,pca,alpha,k
2t7WUuJeko7,kitchen,hohonet__refined__global,global,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,hohonet__refined__global,global,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
2t7WUuJeko7,kitchen,hohonet__refined__global,coarse,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,hohonet__refined__global,coarse,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
2t7WUuJeko7,kitchen,hohonet__refined__global,main,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,hohonet__refined__global,main,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,hohonet__refined__global,global,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,hohonet__refined__global,global,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,hohonet__refined__global,coarse,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,hohonet__refined__global,coarse,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,hohonet__refined__global,main,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,hohonet__refined__global,main,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,hohonet__refined__global,global,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,hohonet__refined__global,global,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,hohonet__refined__global,coarse,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,hohonet__refined__global,coarse,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,hohonet__refined__global,main,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,hohonet__refined__global,main,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
S9hNv5qa7GM,sleep,hohonet__refined__global,global,10,0.20205356180667877,29,"[19, 10, 0]",ridge,16,0.1,0
S9hNv5qa7GM,sleep,hohonet__refined__global,global,13,0.17310316860675812,29,"[19, 10, 0]",knn,16,0.0,5
S9hNv5qa7GM,sleep,hohonet__refined__global,coarse,10,0.20214881002902985,29,"[19, 10, 0]",ridge,16,0.1,0
S9hNv5qa7GM,sleep,hohonet__refined__global,coarse,13,0.1728934645652771,29,"[19, 10, 0]",knn,16,0.0,5
S9hNv5qa7GM,sleep,hohonet__refined__global,main,10,0.20205356180667877,29,"[19, 10, 0]",ridge,16,0.1,0
S9hNv5qa7GM,sleep,hohonet__refined__global,main,13,0.17310316860675812,29,"[19, 10, 0]",knn,16,0.0,5
VFuaQ6m2Qom,bathroom,hohonet__refined__global,global,3,0.15862493216991425,16,"[0, 6, 10]",ridge,0,0.1,0
VFuaQ6m2Qom,bathroom,hohonet__refined__global,global,6,0.17999982833862305,16,"[0, 6, 10]",knn,0,0.0,5
VFuaQ6m2Qom,bathroom,hohonet__refined__global,coarse,3,0.15862493216991425,16,"[0, 6, 10]",ridge,0,0.1,0
VFuaQ6m2Qom,bathroom,hohonet__refined__global,coarse,6,0.17999982833862305,16,"[0, 6, 10]",knn,0,0.0,5
VFuaQ6m2Qom,bathroom,hohonet__refined__global,main,3,0.15862493216991425,16,"[0, 6, 10]",ridge,0,0.1,0
VFuaQ6m2Qom,bathroom,hohonet__refined__global,main,6,0.17999982833862305,16,"[0, 6, 10]",knn,0,0.0,5
Z6MFQCViBuw,dining,hohonet__refined__global,global,1,inf,4,"[4, 0, 0]",ridge,0,10.0,0
Z6MFQCViBuw,dining,hohonet__refined__global,global,4,inf,4,"[4, 0, 0]",knn,0,0.0,1
Z6MFQCViBuw,dining,hohonet__refined__global,coarse,1,inf,4,"[4, 0, 0]",ridge,0,10.0,0
Z6MFQCViBuw,dining,hohonet__refined__global,coarse,4,inf,4,"[4, 0, 0]",knn,0,0.0,1
Z6MFQCViBuw,dining,hohonet__refined__global,main,1,inf,4,"[4, 0, 0]",ridge,0,10.0,0
Z6MFQCViBuw,dining,hohonet__refined__global,main,4,inf,4,"[4, 0, 0]",knn,0,0.0,1
e9zR4mvMWw7,sleep,hohonet__refined__global,global,3,0.27001503109931946,27,"[17, 10, 0]",ridge,0,0.1,0
e9zR4mvMWw7,sleep,hohonet__refined__global,global,13,0.19333305954933167,27,"[17, 10, 0]",knn,16,0.0,5
e9zR4mvMWw7,sleep,hohonet__refined__global,coarse,3,0.27001503109931946,27,"[17, 10, 0]",ridge,0,0.1,0
e9zR4mvMWw7,sleep,hohonet__refined__global,coarse,13,0.19333305954933167,27,"[17, 10, 0]",knn,16,0.0,5
e9zR4mvMWw7,sleep,hohonet__refined__global,main,3,0.27001503109931946,27,"[17, 10, 0]",ridge,0,0.1,0
e9zR4mvMWw7,sleep,hohonet__refined__global,main,13,0.19333305954933167,27,"[17, 10, 0]",knn,16,0.0,5
jtcxE69GiFV,sleep,hohonet__refined__global,global,7,0.11287472397089005,29,"[24, 5, 0]",ridge,16,100.0,0
jtcxE69GiFV,sleep,hohonet__refined__global,global,13,0.11034456640481949,29,"[24, 5, 0]",knn,16,0.0,5
jtcxE69GiFV,sleep,hohonet__refined__global,coarse,7,0.11291100829839706,29,"[24, 5, 0]",ridge,16,100.0,0
jtcxE69GiFV,sleep,hohonet__refined__global,coarse,13,0.11060608923435211,29,"[24, 5, 0]",knn,16,0.0,5
jtcxE69GiFV,sleep,hohonet__refined__global,main,7,0.11287472397089005,29,"[24, 5, 0]",ridge,16,100.0,0
jtcxE69GiFV,sleep,hohonet__refined__global,main,13,0.11034456640481949,29,"[24, 5, 0]",knn,16,0.0,5
pa4otMbVnkk,living,hohonet__refined__global,global,0,1.013364956184426e-12,15,"[0, 15, 0]",ridge,0,100.0,0
pa4otMbVnkk,living,hohonet__refined__global,global,4,1.013364956184426e-12,15,"[0, 15, 0]",knn,0,0.0,1
pa4otMbVnkk,living,hohonet__refined__global,coarse,0,0.0022423735354095697,15,"[0, 15, 0]",ridge,0,100.0,0
pa4otMbVnkk,living,hohonet__refined__global,coarse,4,0.0022423735354095697,15,"[0, 15, 0]",knn,0,0.0,1
pa4otMbVnkk,living,hohonet__refined__global,main,0,1.013364956184426e-12,15,"[0, 15, 0]",ridge,0,100.0,0
pa4otMbVnkk,living,hohonet__refined__global,main,4,1.013364956184426e-12,15,"[0, 15, 0]",knn,0,0.0,1
rPc6DW4iMge,sleep,hohonet__refined__global,global,3,0.18587268888950348,31,"[21, 10, 0]",ridge,0,0.1,0
rPc6DW4iMge,sleep,hohonet__refined__global,global,6,0.15741898119449615,31,"[21, 10, 0]",knn,0,0.0,5
rPc6DW4iMge,sleep,hohonet__refined__global,coarse,3,0.18804751336574554,31,"[21, 10, 0]",ridge,0,0.1,0
rPc6DW4iMge,sleep,hohonet__refined__global,coarse,6,0.1576594114303589,31,"[21, 10, 0]",knn,0,0.0,5
rPc6DW4iMge,sleep,hohonet__refined__global,main,3,0.18587268888950348,31,"[21, 10, 0]",ridge,0,0.1,0
rPc6DW4iMge,sleep,hohonet__refined__global,main,6,0.15741898119449615,31,"[21, 10, 0]",knn,0,0.0,5
uNb9QFRL6hY,bathroom,hohonet__refined__global,global,0,0.3340422511100769,11,"[0, 3, 8]",ridge,0,100.0,0
uNb9QFRL6hY,bathroom,hohonet__refined__global,global,6,0.2345450520515442,11,"[0, 3, 8]",knn,0,0.0,5
uNb9QFRL6hY,bathroom,hohonet__refined__global,coarse,0,0.3340422511100769,11,"[0, 3, 8]",ridge,0,100.0,0
uNb9QFRL6hY,bathroom,hohonet__refined__global,coarse,6,0.2345450520515442,11,"[0, 3, 8]",knn,0,0.0,5
uNb9QFRL6hY,bathroom,hohonet__refined__global,main,0,0.3340422511100769,11,"[0, 3, 8]",ridge,0,100.0,0
uNb9QFRL6hY,bathroom,hohonet__refined__global,main,6,0.2345450520515442,11,"[0, 3, 8]",knn,0,0.0,5
uNb9QFRL6hY,living,hohonet__refined__global,global,0,1.013364956184426e-12,10,"[0, 10, 0]",ridge,0,100.0,0
uNb9QFRL6hY,living,hohonet__refined__global,global,4,1.013364956184426e-12,10,"[0, 10, 0]",knn,0,0.0,1
uNb9QFRL6hY,living,hohonet__refined__global,coarse,0,0.002409282373264432,10,"[0, 10, 0]",ridge,0,100.0,0
uNb9QFRL6hY,living,hohonet__refined__global,coarse,4,0.002409282373264432,10,"[0, 10, 0]",knn,0,0.0,1
uNb9QFRL6hY,living,hohonet__refined__global,main,0,1.013364956184426e-12,10,"[0, 10, 0]",ridge,0,100.0,0
uNb9QFRL6hY,living,hohonet__refined__global,main,4,1.013364956184426e-12,10,"[0, 10, 0]",knn,0,0.0,1
uNb9QFRL6hY,sleep,hohonet__refined__global,global,0,0.13876576721668243,25,"[20, 5, 0]",ridge,0,100.0,0
uNb9QFRL6hY,sleep,hohonet__refined__global,global,4,0.09999959915876389,25,"[20, 5, 0]",knn,0,0.0,1
uNb9QFRL6hY,sleep,hohonet__refined__global,coarse,1,0.13833020627498627,25,"[20, 5, 0]",ridge,0,10.0,0
uNb9QFRL6hY,sleep,hohonet__refined__global,coarse,4,0.1001184731721878,25,"[20, 5, 0]",knn,0,0.0,1
uNb9QFRL6hY,sleep,hohonet__refined__global,main,0,0.13876576721668243,25,"[20, 5, 0]",ridge,0,100.0,0
uNb9QFRL6hY,sleep,hohonet__refined__global,main,4,0.09999959915876389,25,"[20, 5, 0]",knn,0,0.0,1
uNb9QFRL6hY,storage,hohonet__refined__global,global,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
uNb9QFRL6hY,storage,hohonet__refined__global,global,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
uNb9QFRL6hY,storage,hohonet__refined__global,coarse,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
uNb9QFRL6hY,storage,hohonet__refined__global,coarse,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
uNb9QFRL6hY,storage,hohonet__refined__global,main,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
uNb9QFRL6hY,storage,hohonet__refined__global,main,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
uNb9QFRL6hY,work,hohonet__refined__global,global,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
uNb9QFRL6hY,work,hohonet__refined__global,global,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
uNb9QFRL6hY,work,hohonet__refined__global,coarse,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
uNb9QFRL6hY,work,hohonet__refined__global,coarse,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
uNb9QFRL6hY,work,hohonet__refined__global,main,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
uNb9QFRL6hY,work,hohonet__refined__global,main,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
wc2JMjhGNzB,bathroom,hohonet__refined__global,global,0,0.09732265770435333,17,"[0, 3, 14]",ridge,0,100.0,0
wc2JMjhGNzB,bathroom,hohonet__refined__global,global,6,0.0894114151597023,17,"[0, 3, 14]",knn,0,0.0,5
wc2JMjhGNzB,bathroom,hohonet__refined__global,coarse,0,0.09732265770435333,17,"[0, 3, 14]",ridge,0,100.0,0
wc2JMjhGNzB,bathroom,hohonet__refined__global,coarse,6,0.0894114151597023,17,"[0, 3, 14]",knn,0,0.0,5
wc2JMjhGNzB,bathroom,hohonet__refined__global,main,0,0.09732265770435333,17,"[0, 3, 14]",ridge,0,100.0,0
wc2JMjhGNzB,bathroom,hohonet__refined__global,main,6,0.0894114151597023,17,"[0, 3, 14]",knn,0,0.0,5
wc2JMjhGNzB,empty,hohonet__refined__global,global,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
wc2JMjhGNzB,empty,hohonet__refined__global,global,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
wc2JMjhGNzB,empty,hohonet__refined__global,coarse,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
wc2JMjhGNzB,empty,hohonet__refined__global,coarse,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
wc2JMjhGNzB,empty,hohonet__refined__global,main,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
wc2JMjhGNzB,empty,hohonet__refined__global,main,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
wc2JMjhGNzB,sleep,hohonet__refined__global,global,3,0.22408437728881836,29,"[19, 10, 0]",ridge,0,0.1,0
wc2JMjhGNzB,sleep,hohonet__refined__global,global,6,0.16620661318302155,29,"[19, 10, 0]",knn,0,0.0,5
wc2JMjhGNzB,sleep,hohonet__refined__global,coarse,3,0.22525809705257416,29,"[19, 10, 0]",ridge,0,0.1,0
wc2JMjhGNzB,sleep,hohonet__refined__global,coarse,6,0.16685985028743744,29,"[19, 10, 0]",knn,0,0.0,5
wc2JMjhGNzB,sleep,hohonet__refined__global,main,3,0.22408437728881836,29,"[19, 10, 0]",ridge,0,0.1,0
wc2JMjhGNzB,sleep,hohonet__refined__global,main,6,0.16620661318302155,29,"[19, 10, 0]",knn,0,0.0,5
yqstnuAEVhm,dining,hohonet__refined__global,global,1,inf,4,"[4, 0, 0]",ridge,0,10.0,0
yqstnuAEVhm,dining,hohonet__refined__global,global,4,inf,4,"[4, 0, 0]",knn,0,0.0,1
yqstnuAEVhm,dining,hohonet__refined__global,coarse,1,inf,4,"[4, 0, 0]",ridge,0,10.0,0
yqstnuAEVhm,dining,hohonet__refined__global,coarse,4,inf,4,"[4, 0, 0]",knn,0,0.0,1
yqstnuAEVhm,dining,hohonet__refined__global,main,1,inf,4,"[4, 0, 0]",ridge,0,10.0,0
yqstnuAEVhm,dining,hohonet__refined__global,main,4,inf,4,"[4, 0, 0]",knn,0,0.0,1
