feature,stratum,excluded,reason,n_test
hohonet__refined__global,circulation,B6ByNegPMKs,no_training_in_stratum,3
hohonet__refined__global,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8
hohonet__refined__global,empty,wc2JMjhGNzB,no_training_in_stratum,4
hohonet__refined__global,kitchen,2t7WUuJeko7,no_training_in_stratum,5
hohonet__refined__global,storage,uNb9QFRL6hY,no_training_in_stratum,2
hohonet__refined__global,work,uNb9QFRL6hY,no_training_in_stratum,7
