building,stratum,feature,baseline,grid,inner_rps,n_local_training,train_class_counts,algorithm,pca,alpha,k
2t7WUuJeko7,kitchen,dinov3__block9__panorama_mean,global,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,dinov3__block9__panorama_mean,global,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
2t7WUuJeko7,kitchen,dinov3__block9__panorama_mean,coarse,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,dinov3__block9__panorama_mean,coarse,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
2t7WUuJeko7,kitchen,dinov3__block9__panorama_mean,main,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,dinov3__block9__panorama_mean,main,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,dinov3__block9__panorama_mean,global,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,dinov3__block9__panorama_mean,global,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,dinov3__block9__panorama_mean,coarse,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,dinov3__block9__panorama_mean,coarse,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,dinov3__block9__panorama_mean,main,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,dinov3__block9__panorama_mean,main,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,dinov3__block9__panorama_mean,global,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,dinov3__block9__panorama_mean,global,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,dinov3__block9__panorama_mean,coarse,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,dinov3__block9__panorama_mean,coarse,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,dinov3__block9__panorama_mean,main,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,dinov3__block9__panorama_mean,main,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
S9hNv5qa7GM,sleep,dinov3__block9__panorama_mean,global,0,0.1555119752883911,29,"[19, 10, 0]",ridge,0,100.0,0
S9hNv5qa7GM,sleep,dinov3__block9__panorama_mean,global,6,0.1910342276096344,29,"[19, 10, 0]",knn,0,0.0,5
S9hNv5qa7GM,sleep,dinov3__block9__panorama_mean,coarse,0,0.15648427605628967,29,"[19, 10, 0]",ridge,0,100.0,0
S9hNv5qa7GM,sleep,dinov3__block9__panorama_mean,coarse,6,0.19138866662979126,29,"[19, 10, 0]",knn,0,0.0,5
S9hNv5qa7GM,sleep,dinov3__block9__panorama_mean,main,0,0.1555119752883911,29,"[19, 10, 0]",ridge,0,100.0,0
S9hNv5qa7GM,sleep,dinov3__block9__panorama_mean,main,6,0.1910342276096344,29,"[19, 10, 0]",knn,0,0.0,5
VFuaQ6m2Qom,bathroom,dinov3__block9__panorama_mean,global,0,0.20304305851459503,16,"[0, 6, 10]",ridge,0,100.0,0
VFuaQ6m2Qom,bathroom,dinov3__block9__panorama_mean,global,6,0.20124971866607666,16,"[0, 6, 10]",knn,0,0.0,5
VFuaQ6m2Qom,bathroom,dinov3__block9__panorama_mean,coarse,0,0.20304305851459503,16,"[0, 6, 10]",ridge,0,100.0,0
VFuaQ6m2Qom,bathroom,dinov3__block9__panorama_mean,coarse,6,0.20124971866607666,16,"[0, 6, 10]",knn,0,0.0,5
VFuaQ6m2Qom,bathroom,dinov3__block9__panorama_mean,main,0,0.20304305851459503,16,"[0, 6, 10]",ridge,0,100.0,0
VFuaQ6m2Qom,bathroom,dinov3__block9__panorama_mean,main,6,0.20124971866607666,16,"[0, 6, 10]",knn,0,0.0,5
Z6MFQCViBuw,dining,dinov3__block9__panorama_mean,global,1,inf,4,"[4, 0, 0]",ridge,0,10.0,0
Z6MFQCViBuw,dining,dinov3__block9__panorama_mean,global,4,inf,4,"[4, 0, 0]",knn,0,0.0,1
Z6MFQCViBuw,dining,dinov3__block9__panorama_mean,coarse,1,inf,4,"[4, 0, 0]",ridge,0,10.0,0
Z6MFQCViBuw,dining,dinov3__block9__panorama_mean,coarse,4,inf,4,"[4, 0, 0]",knn,0,0.0,1
Z6MFQCViBuw,dining,dinov3__block9__panorama_mean,main,1,inf,4,"[4, 0, 0]",ridge,0,10.0,0
Z6MFQCViBuw,dining,dinov3__block9__panorama_mean,main,4,inf,4,"[4, 0, 0]",knn,0,0.0,1
e9zR4mvMWw7,sleep,dinov3__block9__panorama_mean,global,1,0.12653778493404388,27,"[17, 10, 0]",ridge,0,10.0,0
e9zR4mvMWw7,sleep,dinov3__block9__panorama_mean,global,13,0.14074058830738068,27,"[17, 10, 0]",knn,16,0.0,5
e9zR4mvMWw7,sleep,dinov3__block9__panorama_mean,coarse,1,0.12653778493404388,27,"[17, 10, 0]",ridge,0,10.0,0
e9zR4mvMWw7,sleep,dinov3__block9__panorama_mean,coarse,13,0.14074058830738068,27,"[17, 10, 0]",knn,16,0.0,5
e9zR4mvMWw7,sleep,dinov3__block9__panorama_mean,main,1,0.12653778493404388,27,"[17, 10, 0]",ridge,0,10.0,0
e9zR4mvMWw7,sleep,dinov3__block9__panorama_mean,main,13,0.14074058830738068,27,"[17, 10, 0]",knn,16,0.0,5
jtcxE69GiFV,sleep,dinov3__block9__panorama_mean,global,7,0.10346802324056625,29,"[24, 5, 0]",ridge,16,100.0,0
jtcxE69GiFV,sleep,dinov3__block9__panorama_mean,global,6,0.09655141830444336,29,"[24, 5, 0]",knn,0,0.0,5
jtcxE69GiFV,sleep,dinov3__block9__panorama_mean,coarse,7,0.10377078503370285,29,"[24, 5, 0]",ridge,16,100.0,0
jtcxE69GiFV,sleep,dinov3__block9__panorama_mean,coarse,6,0.0966351181268692,29,"[24, 5, 0]",knn,0,0.0,5
jtcxE69GiFV,sleep,dinov3__block9__panorama_mean,main,7,0.10346802324056625,29,"[24, 5, 0]",ridge,16,100.0,0
jtcxE69GiFV,sleep,dinov3__block9__panorama_mean,main,6,0.09655141830444336,29,"[24, 5, 0]",knn,0,0.0,5
pa4otMbVnkk,living,dinov3__block9__panorama_mean,global,0,1.013364956184426e-12,15,"[0, 15, 0]",ridge,0,100.0,0
pa4otMbVnkk,living,dinov3__block9__panorama_mean,global,4,1.013364956184426e-12,15,"[0, 15, 0]",knn,0,0.0,1
pa4otMbVnkk,living,dinov3__block9__panorama_mean,coarse,0,0.0022423735354095697,15,"[0, 15, 0]",ridge,0,100.0,0
pa4otMbVnkk,living,dinov3__block9__panorama_mean,coarse,4,0.0022423735354095697,15,"[0, 15, 0]",knn,0,0.0,1
pa4otMbVnkk,living,dinov3__block9__panorama_mean,main,0,1.013364956184426e-12,15,"[0, 15, 0]",ridge,0,100.0,0
pa4otMbVnkk,living,dinov3__block9__panorama_mean,main,4,1.013364956184426e-12,15,"[0, 15, 0]",knn,0,0.0,1
rPc6DW4iMge,sleep,dinov3__block9__panorama_mean,global,0,0.13747456669807434,31,"[21, 10, 0]",ridge,0,100.0,0
rPc6DW4iMge,sleep,dinov3__block9__panorama_mean,global,6,0.15290305018424988,31,"[21, 10, 0]",knn,0,0.0,5
rPc6DW4iMge,sleep,dinov3__block9__panorama_mean,coarse,0,0.13738785684108734,31,"[21, 10, 0]",ridge,0,100.0,0
rPc6DW4iMge,sleep,dinov3__block9__panorama_mean,coarse,6,0.15236827731132507,31,"[21, 10, 0]",knn,0,0.0,5
rPc6DW4iMge,sleep,dinov3__block9__panorama_mean,main,0,0.13747456669807434,31,"[21, 10, 0]",ridge,0,100.0,0
