building,stratum,feature,baseline,grid,inner_rps,n_local_training,train_class_counts,algorithm,pca,alpha,k
2t7WUuJeko7,kitchen,semantic__main_text,global,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,semantic__main_text,global,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
2t7WUuJeko7,kitchen,semantic__main_text,coarse,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,semantic__main_text,coarse,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
2t7WUuJeko7,kitchen,semantic__main_text,main,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,semantic__main_text,main,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,semantic__main_text,global,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,semantic__main_text,global,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,semantic__main_text,coarse,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,semantic__main_text,coarse,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,semantic__main_text,main,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,semantic__main_text,main,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,semantic__main_text,global,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,semantic__main_text,global,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,semantic__main_text,coarse,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,semantic__main_text,coarse,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,semantic__main_text,main,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,semantic__main_text,main,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
S9hNv5qa7GM,sleep,semantic__main_text,global,0,0.21953345835208893,29,"[19, 10, 0]",ridge,0,100.0,0
S9hNv5qa7GM,sleep,semantic__main_text,global,6,0.29655078053474426,29,"[19, 10, 0]",knn,0,0.0,5
S9hNv5qa7GM,sleep,semantic__main_text,coarse,0,0.21902771294116974,29,"[19, 10, 0]",ridge,0,100.0,0
S9hNv5qa7GM,sleep,semantic__main_text,coarse,6,0.29324808716773987,29,"[19, 10, 0]",knn,0,0.0,5
S9hNv5qa7GM,sleep,semantic__main_text,main,0,0.21953345835208893,29,"[19, 10, 0]",ridge,0,100.0,0
S9hNv5qa7GM,sleep,semantic__main_text,main,6,0.29655078053474426,29,"[19, 10, 0]",knn,0,0.0,5
VFuaQ6m2Qom,bathroom,semantic__main_text,global,0,0.17320510745048523,16,"[0, 6, 10]",ridge,0,100.0,0
VFuaQ6m2Qom,bathroom,semantic__main_text,global,5,0.17013856768608093,16,"[0, 6, 10]",knn,0,0.0,3
VFuaQ6m2Qom,bathroom,semantic__main_text,coarse,0,0.17320510745048523,16,"[0, 6, 10]",ridge,0,100.0,0
VFuaQ6m2Qom,bathroom,semantic__main_text,coarse,5,0.17013856768608093,16,"[0, 6, 10]",knn,0,0.0,3
VFuaQ6m2Qom,bathroom,semantic__main_text,main,0,0.17320510745048523,16,"[0, 6, 10]",ridge,0,100.0,0
VFuaQ6m2Qom,bathroom,semantic__main_text,main,5,0.17013856768608093,16,"[0, 6, 10]",knn,0,0.0,3
Z6MFQCViBuw,dining,semantic__main_text,global,1,inf,4,"[4, 0, 0]",ridge,0,10.0,0
Z6MFQCViBuw,dining,semantic__main_text,global,4,inf,4,"[4, 0, 0]",knn,0,0.0,1
Z6MFQCViBuw,dining,semantic__main_text,coarse,1,inf,4,"[4, 0, 0]",ridge,0,10.0,0
Z6MFQCViBuw,dining,semantic__main_text,coarse,4,inf,4,"[4, 0, 0]",knn,0,0.0,1
Z6MFQCViBuw,dining,semantic__main_text,main,1,inf,4,"[4, 0, 0]",ridge,0,10.0,0
Z6MFQCViBuw,dining,semantic__main_text,main,4,inf,4,"[4, 0, 0]",knn,0,0.0,1
e9zR4mvMWw7,sleep,semantic__main_text,global,1,0.12354559451341629,27,"[17, 10, 0]",ridge,0,10.0,0
e9zR4mvMWw7,sleep,semantic__main_text,global,6,0.17629583179950714,27,"[17, 10, 0]",knn,0,0.0,5
e9zR4mvMWw7,sleep,semantic__main_text,coarse,1,0.12354559451341629,27,"[17, 10, 0]",ridge,0,10.0,0
e9zR4mvMWw7,sleep,semantic__main_text,coarse,6,0.17629583179950714,27,"[17, 10, 0]",knn,0,0.0,5
e9zR4mvMWw7,sleep,semantic__main_text,main,1,0.12354559451341629,27,"[17, 10, 0]",ridge,0,10.0,0
e9zR4mvMWw7,sleep,semantic__main_text,main,6,0.17629583179950714,27,"[17, 10, 0]",knn,0,0.0,5
jtcxE69GiFV,sleep,semantic__main_text,global,0,0.10846038162708282,29,"[24, 5, 0]",ridge,0,100.0,0
jtcxE69GiFV,sleep,semantic__main_text,global,6,0.09172379225492477,29,"[24, 5, 0]",knn,0,0.0,5
jtcxE69GiFV,sleep,semantic__main_text,coarse,0,0.10886833071708679,29,"[24, 5, 0]",ridge,0,100.0,0
jtcxE69GiFV,sleep,semantic__main_text,coarse,6,0.09174035489559174,29,"[24, 5, 0]",knn,0,0.0,5
