building,stratum,feature,baseline,grid,inner_rps,n_local_training,train_class_counts,algorithm,pca,alpha,k
2t7WUuJeko7,kitchen,ulayout__transformer__local16,global,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,ulayout__transformer__local16,global,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
2t7WUuJeko7,kitchen,ulayout__transformer__local16,coarse,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,ulayout__transformer__local16,coarse,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
2t7WUuJeko7,kitchen,ulayout__transformer__local16,main,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,ulayout__transformer__local16,main,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,ulayout__transformer__local16,global,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,ulayout__transformer__local16,global,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,ulayout__transformer__local16,coarse,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,ulayout__transformer__local16,coarse,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,ulayout__transformer__local16,main,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,ulayout__transformer__local16,main,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,ulayout__transformer__local16,global,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,ulayout__transformer__local16,global,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,ulayout__transformer__local16,coarse,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,ulayout__transformer__local16,coarse,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,ulayout__transformer__local16,main,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,ulayout__transformer__local16,main,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
S9hNv5qa7GM,sleep,ulayout__transformer__local16,global,0,0.16114717721939087,29,"[19, 10, 0]",ridge,0,100.0,0
S9hNv5qa7GM,sleep,ulayout__transformer__local16,global,12,0.14176203310489655,29,"[19, 10, 0]",knn,16,0.0,3
S9hNv5qa7GM,sleep,ulayout__transformer__local16,coarse,0,0.16132885217666626,29,"[19, 10, 0]",ridge,0,100.0,0
S9hNv5qa7GM,sleep,ulayout__transformer__local16,coarse,12,0.14178335666656494,29,"[19, 10, 0]",knn,16,0.0,3
S9hNv5qa7GM,sleep,ulayout__transformer__local16,main,0,0.16114717721939087,29,"[19, 10, 0]",ridge,0,100.0,0
S9hNv5qa7GM,sleep,ulayout__transformer__local16,main,12,0.14176203310489655,29,"[19, 10, 0]",knn,16,0.0,3
VFuaQ6m2Qom,bathroom,ulayout__transformer__local16,global,0,0.18649020791053772,16,"[0, 6, 10]",ridge,0,100.0,0
VFuaQ6m2Qom,bathroom,ulayout__transformer__local16,global,6,0.1575000137090683,16,"[0, 6, 10]",knn,0,0.0,5
VFuaQ6m2Qom,bathroom,ulayout__transformer__local16,coarse,0,0.18649020791053772,16,"[0, 6, 10]",ridge,0,100.0,0
VFuaQ6m2Qom,bathroom,ulayout__transformer__local16,coarse,6,0.1575000137090683,16,"[0, 6, 10]",knn,0,0.0,5
VFuaQ6m2Qom,bathroom,ulayout__transformer__local16,main,0,0.18649020791053772,16,"[0, 6, 10]",ridge,0,100.0,0
VFuaQ6m2Qom,bathroom,ulayout__transformer__local16,main,6,0.1575000137090683,16,"[0, 6, 10]",knn,0,0.0,5
Z6MFQCViBuw,dining,ulayout__transformer__local16,global,1,inf,4,"[4, 0, 0]",ridge,0,10.0,0
Z6MFQCViBuw,dining,ulayout__transformer__local16,global,4,inf,4,"[4, 0, 0]",knn,0,0.0,1
Z6MFQCViBuw,dining,ulayout__transformer__local16,coarse,1,inf,4,"[4, 0, 0]",ridge,0,10.0,0
Z6MFQCViBuw,dining,ulayout__transformer__local16,coarse,4,inf,4,"[4, 0, 0]",knn,0,0.0,1
Z6MFQCViBuw,dining,ulayout__transformer__local16,main,1,inf,4,"[4, 0, 0]",ridge,0,10.0,0
Z6MFQCViBuw,dining,ulayout__transformer__local16,main,4,inf,4,"[4, 0, 0]",knn,0,0.0,1
e9zR4mvMWw7,sleep,ulayout__transformer__local16,global,3,0.11673018336296082,27,"[17, 10, 0]",ridge,0,0.1,0
e9zR4mvMWw7,sleep,ulayout__transformer__local16,global,13,0.15259234607219696,27,"[17, 10, 0]",knn,16,0.0,5
e9zR4mvMWw7,sleep,ulayout__transformer__local16,coarse,3,0.11673018336296082,27,"[17, 10, 0]",ridge,0,0.1,0
e9zR4mvMWw7,sleep,ulayout__transformer__local16,coarse,13,0.15259234607219696,27,"[17, 10, 0]",knn,16,0.0,5
e9zR4mvMWw7,sleep,ulayout__transformer__local16,main,3,0.11673018336296082,27,"[17, 10, 0]",ridge,0,0.1,0
e9zR4mvMWw7,sleep,ulayout__transformer__local16,main,13,0.15259234607219696,27,"[17, 10, 0]",knn,16,0.0,5
jtcxE69GiFV,sleep,ulayout__transformer__local16,global,7,0.10740669071674347,29,"[24, 5, 0]",ridge,16,100.0,0
jtcxE69GiFV,sleep,ulayout__transformer__local16,global,13,0.09448246657848358,29,"[24, 5, 0]",knn,16,0.0,5
jtcxE69GiFV,sleep,ulayout__transformer__local16,coarse,7,0.10751734673976898,29,"[24, 5, 0]",ridge,16,100.0,0
jtcxE69GiFV,sleep,ulayout__transformer__local16,coarse,13,0.09449901431798935,29,"[24, 5, 0]",knn,16,0.0,5
jtcxE69GiFV,sleep,ulayout__transformer__local16,main,7,0.10740669071674347,29,"[24, 5, 0]",ridge,16,100.0,0
jtcxE69GiFV,sleep,ulayout__transformer__local16,main,13,0.09448246657848358,29,"[24, 5, 0]",knn,16,0.0,5
pa4otMbVnkk,living,ulayout__transformer__local16,global,0,1.013364956184426e-12,15,"[0, 15, 0]",ridge,0,100.0,0
pa4otMbVnkk,living,ulayout__transformer__local16,global,4,1.013364956184426e-12,15,"[0, 15, 0]",knn,0,0.0,1
pa4otMbVnkk,living,ulayout__transformer__local16,coarse,0,0.0022423735354095697,15,"[0, 15, 0]",ridge,0,100.0,0
pa4otMbVnkk,living,ulayout__transformer__local16,coarse,4,0.0022423735354095697,15,"[0, 15, 0]",knn,0,0.0,1
pa4otMbVnkk,living,ulayout__transformer__local16,main,0,1.013364956184426e-12,15,"[0, 15, 0]",ridge,0,100.0,0
pa4otMbVnkk,living,ulayout__transformer__local16,main,4,1.013364956184426e-12,15,"[0, 15, 0]",knn,0,0.0,1
