building,stratum,feature,baseline,grid,inner_rps,n_local_training,train_class_counts,algorithm,pca,alpha,k
2t7WUuJeko7,kitchen,feedback__point_counts,global,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,feedback__point_counts,global,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
2t7WUuJeko7,kitchen,feedback__point_counts,coarse,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,feedback__point_counts,coarse,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
2t7WUuJeko7,kitchen,feedback__point_counts,main,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
2t7WUuJeko7,kitchen,feedback__point_counts,main,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,feedback__point_counts,global,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,feedback__point_counts,global,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,feedback__point_counts,coarse,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,feedback__point_counts,coarse,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
7y3sRwLe3Va,living,feedback__point_counts,main,0,1.0133650646046433e-12,17,"[0, 17, 0]",ridge,0,100.0,0
7y3sRwLe3Va,living,feedback__point_counts,main,4,1.0133650646046433e-12,17,"[0, 17, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,feedback__point_counts,global,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,feedback__point_counts,global,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,feedback__point_counts,coarse,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,feedback__point_counts,coarse,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
B6ByNegPMKs,circulation,feedback__point_counts,main,1,inf,0,"[0, 0, 0]",ridge,0,10.0,0
B6ByNegPMKs,circulation,feedback__point_counts,main,4,inf,0,"[0, 0, 0]",knn,0,0.0,1
S9hNv5qa7GM,sleep,feedback__point_counts,global,3,0.07097212970256805,29,"[19, 10, 0]",ridge,0,0.1,0
S9hNv5qa7GM,sleep,feedback__point_counts,global,5,0.047892604023218155,29,"[19, 10, 0]",knn,0,0.0,3
S9hNv5qa7GM,sleep,feedback__point_counts,coarse,3,0.07109758257865906,29,"[19, 10, 0]",ridge,0,0.1,0
S9hNv5qa7GM,sleep,feedback__point_counts,coarse,5,0.04790452867746353,29,"[19, 10, 0]",knn,0,0.0,3
S9hNv5qa7GM,sleep,feedback__point_counts,main,3,0.07097212970256805,29,"[19, 10, 0]",ridge,0,0.1,0
S9hNv5qa7GM,sleep,feedback__point_counts,main,5,0.047892604023218155,29,"[19, 10, 0]",knn,0,0.0,3
VFuaQ6m2Qom,bathroom,feedback__point_counts,global,1,0.06591261923313141,16,"[0, 6, 10]",ridge,0,10.0,0
VFuaQ6m2Qom,bathroom,feedback__point_counts,global,4,0.062499746680259705,16,"[0, 6, 10]",knn,0,0.0,1
VFuaQ6m2Qom,bathroom,feedback__point_counts,coarse,1,0.06591261923313141,16,"[0, 6, 10]",ridge,0,10.0,0
VFuaQ6m2Qom,bathroom,feedback__point_counts,coarse,4,0.062499746680259705,16,"[0, 6, 10]",knn,0,0.0,1
VFuaQ6m2Qom,bathroom,feedback__point_counts,main,1,0.06591261923313141,16,"[0, 6, 10]",ridge,0,10.0,0
VFuaQ6m2Qom,bathroom,feedback__point_counts,main,4,0.062499746680259705,16,"[0, 6, 10]",knn,0,0.0,1
Z6MFQCViBuw,dining,feedback__point_counts,global,1,inf,4,"[4, 0, 0]",ridge,0,10.0,0
Z6MFQCViBuw,dining,feedback__point_counts,global,4,inf,4,"[4, 0, 0]",knn,0,0.0,1
Z6MFQCViBuw,dining,feedback__point_counts,coarse,1,inf,4,"[4, 0, 0]",ridge,0,10.0,0
Z6MFQCViBuw,dining,feedback__point_counts,coarse,4,inf,4,"[4, 0, 0]",knn,0,0.0,1
