feature,stratum,excluded,reason,n_test
hohonet__encoder_stage4__global,circulation,B6ByNegPMKs,no_training_in_stratum,3
hohonet__encoder_stage4__global,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8
hohonet__encoder_stage4__global,empty,wc2JMjhGNzB,no_training_in_stratum,4
hohonet__encoder_stage4__global,kitchen,2t7WUuJeko7,no_training_in_stratum,5
hohonet__encoder_stage4__global,storage,uNb9QFRL6hY,no_training_in_stratum,2
hohonet__encoder_stage4__global,work,uNb9QFRL6hY,no_training_in_stratum,7
