image_id,building,config,pattern,metric,teams,uncovered,incompatible,baseline
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,TRI_3,AAAA,image,105,0.0,0.0,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,TRI_3,AAAA,sphere,105,0.0,0.0,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,TRI_3,AAAB,image,763,0.0,0.0,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,TRI_3,AAAB,sphere,763,0.0,0.0,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,TRI_3,AABB,image,588,0.0,0.0,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,TRI_3,AABB,sphere,588,0.0,0.0,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,TRI_3,AABC,image,364,0.0,0.0,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,TRI_3,AABC,sphere,364,0.0,0.0,0.0
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,QTSB_3,AAAA,image,127,0.5984251968503937,0.8884514435695537,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,QTSB_3,AAAA,sphere,127,0.5984251968503937,0.8884514435695537,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,QTSB_3,AAAB,image,649,0.6302003081664098,0.8877760657421676,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,QTSB_3,AAAB,sphere,649,0.6302003081664098,0.8877760657421676,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,QTSB_3,AABB,image,342,0.6447368421052632,0.881578947368421,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,QTSB_3,AABB,sphere,342,0.6447368421052632,0.881578947368421,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,QTSB_3,AABC,image,702,0.6634615384615384,0.9223646723646723,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,QTSB_3,AABC,sphere,702,0.6634615384615384,0.9223646723646723,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,QT_2,AAAA,image,161,0.6086956521739131,0.8260869565217391,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,QT_2,AAAA,sphere,161,0.6086956521739131,0.8260869565217391,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,QT_2,AAAB,image,903,0.6411960132890365,0.8959025470653378,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,QT_2,AAAB,sphere,903,0.6411960132890365,0.8959025470653378,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,QT_2,AABB,image,756,0.6537698412698413,0.9206349206349206,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,QT_2,AABB,sphere,756,0.6537698412698413,0.9206349206349206,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,QT_3,AAAA,image,50,0.755,0.94,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,QT_3,AAAA,sphere,50,0.755,0.94,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,QT_3,AAAB,image,528,0.6676136363636364,0.9160353535353535,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,QT_3,AAAB,sphere,528,0.6676136363636364,0.9160353535353535,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,QT_3,AABB,image,423,0.6276595744680851,0.9117415287628055,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,QT_3,AABB,sphere,423,0.6276595744680851,0.9117415287628055,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,QT_3,AABC,image,819,0.6294261294261294,0.8811558811558811,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,QT_3,AABC,sphere,819,0.6294261294261294,0.8811558811558811,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,Q_2,AAAA,image,225,0.7188888888888889,0.9614814814814815,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,Q_2,AAAA,sphere,225,0.7188888888888889,0.9614814814814815,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,Q_2,AAAB,image,920,0.648913043478261,0.9039855072463767,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,Q_2,AAAB,sphere,920,0.648913043478261,0.9039855072463767,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,Q_2,AABB,image,675,0.6111111111111112,0.8740740740740741,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,Q_2,AABB,sphere,675,0.6111111111111112,0.8740740740740741,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,Q_3,AAAA,image,141,0.6879432624113475,0.9468085106382979,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,Q_3,AAAA,sphere,141,0.6879432624113475,0.9468085106382979,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,Q_3,AAAB,image,788,0.6472081218274112,0.8995346869712354,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,Q_3,AAAB,sphere,788,0.6472081218274112,0.8995346869712354,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,Q_3,AABB,image,540,0.6069444444444444,0.8645061728395061,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,Q_3,AABB,sphere,540,0.6069444444444444,0.8645061728395061,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,Q_3,AABC,image,351,0.6737891737891738,0.9368471035137703,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,Q_3,AABC,sphere,351,0.6737891737891738,0.9368471035137703,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,TRI_3,AAAA,image,85,0.6647058823529411,0.9,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,TRI_3,AAAA,sphere,85,0.6647058823529411,0.9,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,TRI_3,AAAB,image,648,0.6496913580246914,0.9182098765432098,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,TRI_3,AAAB,sphere,648,0.6496913580246914,0.9182098765432098,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,TRI_3,AABB,image,463,0.6625269978401728,0.9211663066954644,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,TRI_3,AABB,sphere,463,0.6625269978401728,0.9211663066954644,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,TRI_3,AABC,image,624,0.6201923076923077,0.8653846153846154,0.6435439560439561
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,TRI_3,AABC,sphere,624,0.6201923076923077,0.8653846153846154,0.6435439560439561
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,QTSB_3,AAAA,image,85,0.8088235294117647,0.7294117647058824,0.773992673992674
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,QTSB_3,AAAA,sphere,85,0.7794117647058824,0.6705882352941178,0.7437728937728938
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,QTSB_3,AAAB,image,572,0.7998251748251748,0.7893356643356644,0.773992673992674
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,QTSB_3,AAAB,sphere,572,0.7692307692307693,0.7558275058275058,0.7437728937728938
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,QTSB_3,AABB,image,420,0.8392857142857143,0.794047619047619,0.773992673992674
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,QTSB_3,AABB,sphere,420,0.8095238095238095,0.7682539682539682,0.7437728937728938
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,QTSB_3,AABC,image,288,0.6171875,0.8958333333333334,0.773992673992674
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,QTSB_3,AABC,sphere,288,0.5868055555555556,0.8819444444444444,0.7437728937728938
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,QT_2,AAAA,image,215,0.827906976744186,0.824031007751938,0.773992673992674
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,QT_2,AAAA,sphere,215,0.7872093023255814,0.8023255813953488,0.7437728937728938
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,QT_2,AAAB,image,700,0.7771428571428571,0.8066666666666664,0.773992673992674
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,QT_2,AAAB,sphere,700,0.7457142857142857,0.7771428571428571,0.7437728937728938
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,QT_2,AABB,image,450,0.7433333333333333,0.807037037037037,0.773992673992674
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,QT_2,AABB,sphere,450,0.72,0.7766666666666668,0.7437728937728938
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,QT_3,AAAA,image,15,0.7333333333333333,0.8,0.773992673992674
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,QT_3,AAAA,sphere,15,0.7166666666666667,0.8,0.7437728937728938
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,QT_3,AAAB,image,300,0.7633333333333333,0.8066666666666666,0.773992673992674
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,QT_3,AAAB,sphere,300,0.7366666666666667,0.7866666666666666,0.7437728937728938
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,QT_3,AABB,image,300,0.7733333333333333,0.808888888888889,0.773992673992674
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,QT_3,AABB,sphere,300,0.7433333333333333,0.7822222222222223,0.7437728937728938
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,QT_3,AABC,image,750,0.7793333333333333,0.8111111111111111,0.773992673992674
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,QT_3,AABC,sphere,750,0.7473333333333333,0.7777777777777778,0.7437728937728938
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,Q_2,AAAA,image,215,0.7348837209302326,0.8170542635658916,0.773992673992674
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,Q_2,AAAA,sphere,215,0.7337209302325581,0.8170542635658916,0.7437728937728938
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,Q_2,AAAB,image,700,0.7735714285714286,0.8152380952380953,0.773992673992674
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,Q_2,AAAB,sphere,700,0.745,0.7852380952380951,0.7437728937728938
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,Q_2,AABB,image,450,0.7933333333333333,0.7970370370370371,0.773992673992674
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,Q_2,AABB,sphere,450,0.7466666666666667,0.757037037037037,0.7437728937728938
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,Q_3,AAAA,image,215,0.7348837209302326,0.8170542635658916,0.773992673992674
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,Q_3,AAAA,sphere,215,0.7337209302325581,0.8170542635658916,0.7437728937728938
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,Q_3,AAAB,image,700,0.7735714285714286,0.8152380952380953,0.773992673992674
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,Q_3,AAAB,sphere,700,0.745,0.7852380952380951,0.7437728937728938
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,Q_3,AABB,image,450,0.7933333333333333,0.7970370370370371,0.773992673992674
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,Q_3,AABB,sphere,450,0.7466666666666667,0.757037037037037,0.7437728937728938
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,TRI_3,AAAA,image,40,0.6625,0.8208333333333335,0.773992673992674
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,TRI_3,AAAA,sphere,40,0.6375,0.7791666666666666,0.7437728937728938
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,TRI_3,AAAB,image,392,0.7372448979591837,0.8116496598639454,0.773992673992674
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,TRI_3,AAAB,sphere,392,0.7072704081632653,0.7767857142857142,0.7437728937728938
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,TRI_3,AABB,image,303,0.7747524752475248,0.8129812981298129,0.773992673992674
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,TRI_3,AABB,sphere,303,0.745049504950495,0.7794279427942794,0.7437728937728938
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,TRI_3,AABC,image,630,0.8035714285714286,0.8058201058201058,0.773992673992674
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,TRI_3,AABC,sphere,630,0.7726190476190476,0.7843915343915345,0.7437728937728938
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,QTSB_3,AAAB,image,2,0.875,1.0,0.8
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,QTSB_3,AAAB,sphere,2,0.875,1.0,0.8
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,QTSB_3,AABB,image,3,0.75,1.0,0.8
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,QTSB_3,AABB,sphere,3,0.75,1.0,0.8
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,QT_2,AAAA,image,5,0.8,1.0,0.8
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,QT_2,AAAA,sphere,5,0.8,1.0,0.8
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,QT_3,AAAA,image,5,0.8,1.0,0.8
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,QT_3,AAAA,sphere,5,0.8,1.0,0.8
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,Q_2,AAAA,image,5,0.8,1.0,0.8
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,Q_2,AAAA,sphere,5,0.8,1.0,0.8
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,Q_3,AAAA,image,1,1.0,1.0,0.8
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,Q_3,AAAA,sphere,1,1.0,1.0,0.8
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,Q_3,AAAB,image,4,0.75,1.0,0.8
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,Q_3,AAAB,sphere,4,0.75,1.0,0.8
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,TRI_3,AAAB,image,2,0.875,1.0,0.8
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,TRI_3,AAAB,sphere,2,0.875,1.0,0.8
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,TRI_3,AABB,image,3,0.75,1.0,0.8
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,TRI_3,AABB,sphere,3,0.75,1.0,0.8
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,QTSB_3,AAAA,image,50,0.055,0.5333333333333333,0.09615384615384616
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,QTSB_3,AAAA,sphere,50,0.055,0.5333333333333333,0.09340659340659341
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,QTSB_3,AAAB,image,528,0.07859848484848485,0.495580808080808,0.09615384615384616
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,QTSB_3,AAAB,sphere,528,0.07670454545454546,0.495580808080808,0.09340659340659341
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,QTSB_3,AABB,image,423,0.08687943262411348,0.47754137115839246,0.09615384615384616
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,QTSB_3,AABB,sphere,423,0.08687943262411348,0.47754137115839246,0.09340659340659341
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,QTSB_3,AABC,image,819,0.11477411477411477,0.43833943833943834,0.09615384615384616
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,QTSB_3,AABC,sphere,819,0.10989010989010989,0.43833943833943834,0.09340659340659341
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,QT_2,AAAA,image,335,0.05970149253731343,0.5552238805970149,0.09615384615384616
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,QT_2,AAAA,sphere,335,0.04477611940298507,0.5552238805970149,0.09340659340659341
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,QT_2,AAAB,image,935,0.0855614973262032,0.4759358288770053,0.09615384615384616
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,QT_2,AAAB,sphere,935,0.0855614973262032,0.4759358288770053,0.09340659340659341
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,QT_2,AABB,image,550,0.13636363636363635,0.3969696969696969,0.09615384615384616
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,QT_2,AABB,sphere,550,0.13636363636363635,0.3969696969696969,0.09340659340659341
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,QT_3,AAAA,image,25,0.15,0.48,0.09615384615384616
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,QT_3,AAAA,sphere,25,0.11,0.48,0.09340659340659341
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,QT_3,AAAB,image,420,0.10357142857142858,0.4658730158730158,0.09615384615384616
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,QT_3,AAAB,sphere,420,0.09642857142857143,0.4658730158730158,0.09340659340659341
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,QT_3,AABB,image,400,0.094375,0.4624999999999999,0.09615384615384616
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,QT_3,AABB,sphere,400,0.091875,0.4624999999999999,0.09340659340659341
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,QT_3,AABC,image,975,0.09230769230769231,0.4683760683760683,0.09615384615384616
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,QT_3,AABC,sphere,975,0.09230769230769231,0.4683760683760683,0.09340659340659341
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,Q_2,AAAA,image,496,0.12953629032258066,0.4247311827956989,0.09615384615384616
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,Q_2,AAAA,sphere,496,0.12752016129032256,0.4247311827956989,0.09340659340659341
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,Q_2,AAAB,image,928,0.09644396551724138,0.46839080459770116,0.09615384615384616
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,Q_2,AAAB,sphere,928,0.09321120689655173,0.46839080459770116,0.09340659340659341
