config,subtype,method,profile,images,buildings,min_H,max_H,L,random_L,gain,observed_stage,random_stage,interval_low,interval_high
QT_2,2,complete,1,90,15,5,10,0.09524086378737541,0.13508130306386118,-0.03984043927648579,0.09440753045404209,0.04440753045404208,-0.1431216892764858,0.03727275516795862
QT_2,2,complete,2,90,15,5,10,0.11035197489848653,0.14862264673311185,-0.038270671834625326,0.09440753045404209,0.05551864156515319,-0.14173407622739018,0.03924526808785527
QT_2,2,complete,3,90,15,5,10,0.09524086378737541,0.13508130306386118,-0.03984043927648579,0.09440753045404209,0.04440753045404208,-0.1431216892764858,0.03727275516795862
QT_2,2,complete,4,90,15,5,10,0.11357419712070875,0.15007742709486893,-0.03650322997416021,0.09440753045404209,0.05551864156515319,-0.13996127260981914,0.03955747739018085
QT_2,2,complete,5,90,15,5,10,0.09524086378737541,0.13508130306386118,-0.03984043927648579,0.09440753045404209,0.04440753045404208,-0.1431216892764858,0.03727275516795862
QT_2,2,complete,6,90,15,5,10,0.11357419712070875,0.15007742709486893,-0.03650322997416021,0.09440753045404209,0.05551864156515319,-0.13996127260981914,0.03955747739018085
QT_2,2,representative,0,90,15,5,10,0.2104979697305279,0.24583970099667776,-0.035341731266149874,0.1055186415651532,0.1848468069398302,-0.07750201873385013,-0.004174854651162794
QT_2,2,representative,1,90,15,5,10,0.1720186415651532,0.21678026947212994,-0.044761627906976756,0.1055186415651532,0.14996308600959762,-0.08634027777777778,-0.013844266795865643
QT_2,2,representative,2,90,15,5,10,0.21025765965300852,0.2396962901439646,-0.029438630490956075,0.1055186415651532,0.1848468069398302,-0.07149641472868216,-0.0004701388888889151
QT_2,2,representative,3,90,15,5,10,0.1720186415651532,0.21678026947212994,-0.044761627906976756,0.1055186415651532,0.14996308600959762,-0.08634027777777778,-0.013844266795865643
QT_2,2,representative,4,90,15,5,10,0.21041269841269844,0.24174538575119975,-0.031332687338501294,0.1055186415651532,0.1848468069398302,-0.07319583333333332,-0.0023881944444444584
QT_2,2,representative,5,90,15,5,10,0.1720186415651532,0.21678026947212994,-0.044761627906976756,0.1055186415651532,0.14996308600959762,-0.08634027777777778,-0.013844266795865643
QT_2,2,representative,6,90,15,5,10,0.21041269841269844,0.24174538575119975,-0.031332687338501294,0.1055186415651532,0.1848468069398302,-0.07319583333333332,-0.0023881944444444584
QT_3,1,complete,0,32,10,5,9,0.2517380952380952,0.1982380952380952,0.053500000000000006,0.22857142857142856,0.07261904761904761,-0.030374999999999992,0.13541770833333336
QT_3,1,complete,1,32,10,5,9,0.2517380952380952,0.17273809523809522,0.079,0.22857142857142856,0.05833333333333333,0.018458333333333334,0.149959375
QT_3,1,complete,2,32,10,5,9,0.2517380952380952,0.19809523809523805,0.053642857142857145,0.22857142857142856,0.07261904761904761,-0.030235714285714282,0.13554211309523811
QT_3,1,complete,3,32,10,5,9,0.2517380952380952,0.17273809523809522,0.079,0.22857142857142856,0.05833333333333333,0.018458333333333334,0.149959375
QT_3,1,complete,4,32,10,5,9,0.2517380952380952,0.1982380952380952,0.053500000000000006,0.22857142857142856,0.07261904761904761,-0.030374999999999992,0.13541770833333336
QT_3,1,complete,5,32,10,5,9,0.2517380952380952,0.17273809523809522,0.079,0.22857142857142856,0.05833333333333333,0.018458333333333334,0.149959375
QT_3,1,complete,6,32,10,5,9,0.2517380952380952,0.1982380952380952,0.053500000000000006,0.22857142857142856,0.07261904761904761,-0.030374999999999992,0.13541770833333336
QT_3,1,representative,0,32,10,5,9,0.34865476190476186,0.2863154761904762,0.06233928571428571,0.29523809523809524,0.17261904761904762,-0.028077380952380954,0.15206011904761907
QT_3,1,representative,1,32,10,5,9,0.34865476190476186,0.26145833333333335,0.08719642857142856,0.29523809523809524,0.17261904761904762,0.025119494047619047,0.16091741071428575
QT_3,1,representative,2,32,10,5,9,0.34865476190476186,0.28617261904761904,0.062482142857142854,0.29523809523809524,0.17261904761904762,-0.02793452380952381,0.1520885416666666
QT_3,1,representative,3,32,10,5,9,0.34865476190476186,0.26145833333333335,0.08719642857142856,0.29523809523809524,0.17261904761904762,0.025119494047619047,0.16091741071428575
QT_3,1,representative,4,32,10,5,9,0.34865476190476186,0.2863154761904762,0.06233928571428571,0.29523809523809524,0.17261904761904762,-0.028077380952380954,0.15206011904761907
QT_3,1,representative,5,32,10,5,9,0.34865476190476186,0.26145833333333335,0.08719642857142856,0.29523809523809524,0.17261904761904762,0.025119494047619047,0.16091741071428575
QT_3,1,representative,6,32,10,5,9,0.34865476190476186,0.2863154761904762,0.06233928571428571,0.29523809523809524,0.17261904761904762,-0.028077380952380954,0.15206011904761907
QT_3,2,complete,0,54,14,5,9,0.27053113553113556,0.19809935897435896,0.07243177655677656,0.25430402930402934,0.08928571428571429,-0.0265375,0.2071003777472525
QT_3,2,complete,1,54,14,5,9,0.25430402930402934,0.18937683150183152,0.0649271978021978,0.25430402930402934,0.07738095238095237,-0.03484940476190476,0.2027716918498169
QT_3,2,complete,2,54,14,5,9,0.2670787545787546,0.1977513736263736,0.06932738095238096,0.25430402930402934,0.08928571428571429,-0.030655952380952377,0.20490952380952374
QT_3,2,complete,3,54,14,5,9,0.25430402930402934,0.18937683150183152,0.0649271978021978,0.25430402930402934,0.07738095238095237,-0.03484940476190476,0.2027716918498169
QT_3,2,complete,4,54,14,5,9,0.27053113553113556,0.19809935897435896,0.07243177655677656,0.25430402930402934,0.08928571428571429,-0.0265375,0.2071003777472525
QT_3,2,complete,5,54,14,5,9,0.25430402930402934,0.18937683150183152,0.0649271978021978,0.25430402930402934,0.07738095238095237,-0.03484940476190476,0.2027716918498169
QT_3,2,complete,6,54,14,5,9,0.27053113553113556,0.19809935897435896,0.07243177655677656,0.25430402930402934,0.08928571428571429,-0.0265375,0.2071003777472525
QT_3,2,representative,0,54,14,5,9,0.387275641025641,0.28689148351648347,0.10038415750915751,0.3605311355311355,0.2043040293040293,0.004232074175824174,0.2315753777472526
QT_3,2,representative,1,54,14,5,9,0.3615430402930403,0.27104441391941386,0.09049862637362636,0.3605311355311355,0.175,-0.011071611721611717,0.22347005494505462
QT_3,2,representative,2,54,14,5,9,0.387275641025641,0.28659844322344313,0.10067719780219779,0.3605311355311355,0.2043040293040293,0.004483001373626378,0.2321164491758241
QT_3,2,representative,3,54,14,5,9,0.3615430402930403,0.27104441391941386,0.09049862637362636,0.3605311355311355,0.175,-0.011071611721611717,0.22347005494505462
QT_3,2,representative,4,54,14,5,9,0.387275641025641,0.28689148351648347,0.10038415750915751,0.3605311355311355,0.2043040293040293,0.004232074175824174,0.2315753777472526
QT_3,2,representative,5,54,14,5,9,0.3615430402930403,0.27104441391941386,0.09049862637362636,0.3605311355311355,0.175,-0.011071611721611717,0.22347005494505462
QT_3,2,representative,6,54,14,5,9,0.387275641025641,0.28689148351648347,0.10038415750915751,0.3605311355311355,0.2043040293040293,0.004232074175824174,0.2315753777472526
QT_3,3,complete,0,84,14,5,10,0.13418663977218795,0.1531781956968834,-0.01899155592469547,0.12496044929599746,0.04757949691504509,-0.1298311877076412,0.06164045196566994
QT_3,3,complete,1,84,14,5,10,0.1258533064388546,0.14133711042556557,-0.01548380398671097,0.12496044929599746,0.04757949691504509,-0.12771094615171652,0.06464732142857135
QT_3,3,complete,2,84,14,5,10,0.13418663977218795,0.14947664530928648,-0.01529000553709857,0.12496044929599746,0.04757949691504509,-0.1276644691306755,0.06607291666666665
QT_3,3,complete,3,84,14,5,10,0.1258533064388546,0.14133711042556557,-0.01548380398671097,0.12496044929599746,0.04757949691504509,-0.12771094615171652,0.06464732142857135
QT_3,3,complete,4,84,14,5,10,0.13418663977218795,0.15079724331593103,-0.016610603543743083,0.12496044929599746,0.04757949691504509,-0.1280669642857143,0.06428637181616832
QT_3,3,complete,5,84,14,5,10,0.1258533064388546,0.14133711042556557,-0.01548380398671097,0.12496044929599746,0.04757949691504509,-0.12771094615171652,0.06464732142857135
QT_3,3,complete,6,84,14,5,10,0.13418663977218795,0.15079724331593103,-0.016610603543743083,0.12496044929599746,0.04757949691504509,-0.1280669642857143,0.06428637181616832
QT_3,3,representative,0,84,14,5,10,0.20868830090175608,0.2414949177345357,-0.03280661683277963,0.12496044929599746,0.16233586457838947,-0.07750022494462903,-0.003014725221483946
QT_3,3,representative,1,84,14,5,10,0.19091283024837843,0.22280028872013924,-0.031887458471760805,0.12496044929599746,0.14876997310552126,-0.07644177394795128,-0.0022549487818383524
QT_3,3,representative,2,84,14,5,10,0.2084308258186996,0.23515078705900969,-0.02671996124031008,0.12496044929599746,0.16233586457838947,-0.06904138981173866,-0.0006181824473975804
QT_3,3,representative,3,84,14,5,10,0.19091283024837843,0.22280028872013924,-0.031887458471760805,0.12496044929599746,0.14876997310552126,-0.07644177394795128,-0.0022549487818383524
QT_3,3,representative,4,84,14,5,10,0.20859693877551022,0.23710815140009497,-0.028511212624584725,0.12496044929599746,0.16233586457838947,-0.07080220445736436,-0.0017545334994463068
QT_3,3,representative,5,84,14,5,10,0.19091283024837843,0.22280028872013924,-0.031887458471760805,0.12496044929599746,0.14876997310552126,-0.07644177394795128,-0.0022549487818383524
QT_3,3,representative,6,84,14,5,10,0.20859693877551022,0.23710815140009497,-0.028511212624584725,0.12496044929599746,0.16233586457838947,-0.07080220445736436,-0.0017545334994463068
Q_2,1,complete,0,34,10,5,13,0.39482142857142855,0.26119642857142855,0.133625,0.38690476190476186,0.1476190476190476,0.061875,0.21274999999999994
Q_2,1,complete,1,34,10,5,13,0.28807142857142853,0.16864285714285712,0.11942857142857144,0.2869047619047619,0.03333333333333333,0.03324821428571428,0.2115375
Q_2,1,complete,2,34,10,5,13,0.28807142857142853,0.17575,0.11232142857142857,0.2869047619047619,0.047619047619047616,0.027247321428571433,0.20389553571428568
Q_2,1,complete,3,34,10,5,13,0.28807142857142853,0.16864285714285712,0.11942857142857144,0.2869047619047619,0.03333333333333333,0.03324821428571428,0.2115375
Q_2,1,complete,4,34,10,5,13,0.38682142857142854,0.20119642857142855,0.18562499999999998,0.38690476190476186,0.047619047619047616,0.07375,0.3145031249999999
Q_2,1,complete,5,34,10,5,13,0.28807142857142853,0.1691428571428571,0.11892857142857141,0.2869047619047619,0.03333333333333333,0.03274374999999999,0.21142857142857138
Q_2,1,complete,6,34,10,5,13,0.38682142857142854,0.20169642857142853,0.18512499999999998,0.38690476190476186,0.047619047619047616,0.07299687499999999,0.3145031249999999
Q_2,1,representative,0,34,10,5,13,0.46623809523809523,0.3659285714285714,0.1003095238095238,0.4035714285714286,0.2726190476190476,0.03638749999999999,0.17900089285714282
Q_2,1,representative,1,34,10,5,13,0.3577380952380952,0.26844642857142853,0.08929166666666667,0.30357142857142855,0.17261904761904762,0.022125000000000002,0.16996458333333322
Q_2,1,representative,2,34,10,5,13,0.3697380952380952,0.27766071428571426,0.09207738095238095,0.30357142857142855,0.17261904761904762,0.024999999999999998,0.1736306547619046
Q_2,1,representative,3,34,10,5,13,0.3577380952380952,0.26844642857142853,0.08929166666666667,0.30357142857142855,0.17261904761904762,0.022125000000000002,0.16996458333333322
Q_2,1,representative,4,34,10,5,13,0.46623809523809523,0.3029285714285714,0.16330952380952382,0.4035714285714286,0.17261904761904762,0.062024107142857145,0.291
Q_2,1,representative,5,34,10,5,13,0.3577380952380952,0.26894642857142853,0.08879166666666667,0.30357142857142855,0.17261904761904762,0.021458333333333333,0.1695499999999999
Q_2,1,representative,6,34,10,5,13,0.46623809523809523,0.3034285714285714,0.1628095238095238,0.4035714285714286,0.17261904761904762,0.06105952380952381,0.29034166666666655
Q_2,2,complete,0,104,19,5,17,0.22030384099784342,0.2366650638223466,-0.016361222824503117,0.17641196013289034,0.16463251151133645,-0.04452971527656349,0.010854377950690658
Q_2,2,complete,1,104,19,5,17,0.16176283732587282,0.17962234073555985,-0.01785950340968701,0.15009617065920614,0.13956985486973247,-0.04386772600104913,0.007731326863670769
Q_2,2,complete,2,104,19,5,17,0.17329792504517105,0.1888605525441511,-0.015562627498980007,0.15886810048376754,0.15586058168677508,-0.04105482456140351,0.009191381068951435
Q_2,2,complete,3,104,19,5,17,0.17699049950457538,0.1908297196479571,-0.01383922014338171,0.15009617065920614,0.13956985486973247,-0.04067542038235123,0.011602913533834584
Q_2,2,complete,4,104,19,5,17,0.19506495890890016,0.21131383691787606,-0.016248878008975925,0.15886810048376754,0.15586058168677508,-0.04303696741854637,0.009569172932330823
Q_2,2,complete,5,104,19,5,17,0.17855231101008337,0.19205295214781137,-0.01350064113772804,0.15009617065920614,0.13956985486973247,-0.040348778195488724,0.011893422509762774
Q_2,2,complete,6,104,19,5,17,0.19829751704843504,0.21917564259485922,-0.0208781255464242,0.15886810048376754,0.15586058168677508,-0.04822607317712887,0.0060382904936760445
Q_2,2,representative,0,104,19,5,17,0.2806933904528764,0.3092039983680131,-0.028510607915136682,0.21038060266946434,0.27757766509296505,-0.058655703940082765,-0.005884077198810988
Q_2,2,representative,1,104,19,5,17,0.2111824911114997,0.24254132424083463,-0.03135883312933497,0.15232266713294865,0.1839016145013697,-0.06385845864661654,-0.005796658798158195
Q_2,2,representative,2,104,19,5,17,0.23764853995453752,0.26529844961240306,-0.02764990965786559,0.18161683277962348,0.22951564958908904,-0.05869949874686716,-0.0031795149210234928
Q_2,2,representative,3,104,19,5,17,0.21316695809290673,0.24294655242758062,-0.029779594334673896,0.15232266713294865,0.1839016145013697,-0.061756063122923595,-0.004655974966486
Q_2,2,representative,4,104,19,5,17,0.2516807425540596,0.27984872063880634,-0.02816797808474675,0.18406481319578016,0.24126595558664107,-0.05964858439703911,-0.002862394357988007
Q_2,2,representative,5,104,19,5,17,0.21316695809290673,0.24321583027335786,-0.03004887218045113,0.15232266713294865,0.1839016145013697,-0.06207929197994987,-0.004944298245614044
Q_2,2,representative,6,104,19,5,17,0.25518543451652387,0.28664274057236117,-0.03145730605583727,0.18406481319578016,0.24126595558664107,-0.06224180072273707,-0.005573757795651919
Q_3,1,complete,0,15,5,5,6,0.36666666666666664,0.23166666666666663,0.13499999999999998,0.36666666666666664,0.06666666666666667,0.008999999999999998,0.261
Q_3,1,complete,1,15,5,5,6,0.36666666666666664,0.23166666666666663,0.13499999999999998,0.36666666666666664,0.06666666666666667,0.008999999999999998,0.261
Q_3,1,complete,2,15,5,5,6,0.36666666666666664,0.23166666666666663,0.13499999999999998,0.36666666666666664,0.06666666666666667,0.008999999999999998,0.261
Q_3,1,complete,3,15,5,5,6,0.36666666666666664,0.23166666666666663,0.13499999999999998,0.36666666666666664,0.06666666666666667,0.008999999999999998,0.261
Q_3,1,complete,4,15,5,5,6,0.36666666666666664,0.23166666666666663,0.13499999999999998,0.36666666666666664,0.06666666666666667,0.008999999999999998,0.261
Q_3,1,complete,5,15,5,5,6,0.36666666666666664,0.23166666666666663,0.13499999999999998,0.36666666666666664,0.06666666666666667,0.008999999999999998,0.261
Q_3,1,complete,6,15,5,5,6,0.36666666666666664,0.23166666666666663,0.13499999999999998,0.36666666666666664,0.06666666666666667,0.008999999999999998,0.261
Q_3,1,representative,0,15,5,5,6,0.4666666666666667,0.37349999999999994,0.09316666666666666,0.36666666666666664,0.26666666666666666,0.03816666666666666,0.14816666666666667
Q_3,1,representative,1,15,5,5,6,0.4666666666666667,0.37349999999999994,0.09316666666666666,0.36666666666666664,0.26666666666666666,0.03816666666666666,0.14816666666666667
Q_3,1,representative,2,15,5,5,6,0.4666666666666667,0.37349999999999994,0.09316666666666666,0.36666666666666664,0.26666666666666666,0.03816666666666666,0.14816666666666667
Q_3,1,representative,3,15,5,5,6,0.4666666666666667,0.37349999999999994,0.09316666666666666,0.36666666666666664,0.26666666666666666,0.03816666666666666,0.14816666666666667
Q_3,1,representative,4,15,5,5,6,0.4666666666666667,0.37349999999999994,0.09316666666666666,0.36666666666666664,0.26666666666666666,0.03816666666666666,0.14816666666666667
Q_3,1,representative,5,15,5,5,6,0.4666666666666667,0.37349999999999994,0.09316666666666666,0.36666666666666664,0.26666666666666666,0.03816666666666666,0.14816666666666667
Q_3,1,representative,6,15,5,5,6,0.4666666666666667,0.37349999999999994,0.09316666666666666,0.36666666666666664,0.26666666666666666,0.03816666666666666,0.14816666666666667
Q_3,2,complete,0,64,17,5,12,0.2651825396825397,0.22411577964519142,0.04106676003734828,0.24752567693744165,0.12745098039215685,0.0015151727357609751,0.08764145658263303
Q_3,2,complete,1,64,17,5,12,0.18358450046685337,0.1327546685340803,0.05082983193277311,0.16713352007469653,0.058823529411764705,-0.00495973389355742,0.1230415791316526
Q_3,2,complete,2,64,17,5,12,0.19356489262371612,0.17382002801120447,0.019744864612511674,0.1788982259570495,0.11764705882352941,-0.02159334150326797,0.06818087651727356
Q_3,2,complete,3,64,17,5,12,0.18681979458450046,0.13561741363211952,0.05120238095238095,0.16713352007469653,0.058823529411764705,-0.004214285714285711,0.12211202731092426
Q_3,2,complete,4,64,17,5,12,0.22229038281979457,0.1910814659197012,0.03120891690009338,0.1788982259570495,0.11764705882352941,-0.0019215919701213763,0.07262760270774972
Q_3,2,complete,5,64,17,5,12,0.18681979458450046,0.13591153127917832,0.05090826330532213,0.16713352007469653,0.058823529411764705,-0.004903553921568627,0.1217312675070026
Q_3,2,complete,6,64,17,5,12,0.22229038281979457,0.19178734827264238,0.030503034547152204,0.1788982259570495,0.11764705882352941,-0.0024019607843137193,0.07186327030812324
Q_3,2,representative,0,64,17,5,12,0.3403197945845005,0.3050228758169935,0.03529691876750701,0.2887021475256769,0.19206349206349205,-0.006982685574229687,0.09025822829131648
Q_3,2,representative,1,64,17,5,12,0.25521195144724557,0.22072712418300652,0.03448482726423903,0.2083099906629318,0.13781512605042018,0.0010357726423902906,0.08487260737628383
Q_3,2,representative,2,64,17,5,12,0.2817119514472456,0.2567598039215686,0.024952147525676944,0.22007469654528472,0.1822595704948646,-0.015332837301587295,0.07811283263305314
Q_3,2,representative,3,64,17,5,12,0.25521195144724557,0.22102124183006536,0.03419070961718021,0.2083099906629318,0.13781512605042018,0.0005385154061624643,0.08471022992530339
