building_id,config,source_n,folds,target_appearances,common_people_budget,k_max,outside_pool_n,outside_group_n_min,outside_group_n_max,prediction_identified_folds,prediction_not_reached_folds,prediction_unknown_folds,prediction_lower_onset_finite_folds,prediction_both_onsets_finite_folds,prediction_onset_width_le2_folds,prediction_lower_crossing_lt5_folds,prediction_onset_width_mean_among_both_finite,prediction_lower_onset_mean_among_finite,same_error_lower,same_error_upper,outside_error_lower,outside_error_upper,benefit_lower,benefit_upper,same_prediction_unknown_mean,target_unknown_mean,outside_prediction_unknown_mean,outside_N_identified_prediction_fraction,target_N_identified_n,target_N_not_reached_n,target_N_unknown_n,target_N_both_finite_n,target_N_interval_width_le2_n,target_N_lower_crossing_lt5_n,N_identified_pairs,N_absolute_error_sum,outside_N_identified_pairs,outside_N_absolute_error_sum,N_MAE_identified,outside_N_MAE_identified
B6ByNegPMKs,q_0.800,1,3,6,24,19,35,35,35,1,1,1,1,1,1,0,0.0,5.0,0.08307017543859647,0.47640350877192983,0.18581704260651635,0.5583233082706766,-0.29058646616541345,0.47525313283208015,0.26535087719298245,0.26535087719298245,0.22237593984962403,0.2857142857142857,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,20.0,106.0,,5.3
B6ByNegPMKs,q_0.800,2,3,3,24,19,35,50,50,1,0,2,1,1,1,0,0.0,7.0,0.04201754385964912,0.45035087719298245,0.1601982456140351,0.5016289473684209,-0.29015263157894733,0.4596114035087719,0.26535087719298245,0.26535087719298245,0.19858684210526312,0.26,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.0,70.0,,5.384615384615385
B6ByNegPMKs,q_0.850,all,6,9,24,19,35,35,50,2,1,3,2,2,2,0,0.0,6.0,0.0625438596491228,0.46337719298245617,0.17235695488721806,0.5310154135338344,-0.2910202380952381,0.4684715538847117,0.26535087719298245,0.26535087719298245,0.21306992481203005,0.28285714285714286,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,34.0,182.0,,5.352941176470588
B6ByNegPMKs,q_0.850,1,3,6,24,19,35,35,35,1,1,1,1,1,1,0,0.0,5.0,0.08307017543859647,0.47640350877192983,0.18584461152882212,0.5594887218045113,-0.2905588972431077,0.4764185463659147,0.26535087719298245,0.26535087719298245,0.224203007518797,0.2857142857142857,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,20.0,112.0,,5.6
B6ByNegPMKs,q_0.850,2,3,3,24,19,35,50,50,1,0,2,1,1,1,0,0.0,7.0,0.04201754385964912,0.45035087719298245,0.15886929824561402,0.5025421052631577,-0.2914815789473684,0.46052456140350867,0.26535087719298245,0.26535087719298245,0.2019368421052631,0.28,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,14.0,70.0,,5.0
B6ByNegPMKs,q_0.900,all,6,9,24,19,35,35,50,2,1,3,2,2,2,0,0.0,6.0,0.0625438596491228,0.46337719298245617,0.1717151002506266,0.5495026942355888,-0.2916620927318295,0.48695883458646616,0.26535087719298245,0.26535087719298245,0.2368582706766917,0.24857142857142855,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,30.0,152.0,,5.066666666666666
B6ByNegPMKs,q_0.900,1,3,6,24,19,35,35,35,1,1,1,1,1,1,0,0.0,5.0,0.08307017543859647,0.47640350877192983,0.18609774436090232,0.5821553884711778,-0.29030576441102746,0.49908521303258135,0.26535087719298245,0.26535087719298245,0.25230075187969925,0.2571428571428571,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,18.0,98.0,,5.444444444444445
B6ByNegPMKs,q_0.900,2,3,3,24,19,35,50,50,1,0,2,1,1,1,0,0.0,7.0,0.04201754385964912,0.45035087719298245,0.15733245614035085,0.5168499999999999,-0.2930184210526316,0.4748324561403509,0.26535087719298245,0.26535087719298245,0.2214157894736842,0.24,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,54.0,,4.5
B6ByNegPMKs,q_0.925,all,6,9,24,19,35,35,50,2,1,3,2,2,2,0,0.0,6.0,0.0625438596491228,0.46337719298245617,0.16526008771929826,0.5636180451127819,-0.2981171052631579,0.5010741854636591,0.26535087719298245,0.26535087719298245,0.2633248120300752,0.19999999999999998,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,24.0,101.0,,4.208333333333333
B6ByNegPMKs,q_0.925,1,3,6,24,19,35,35,35,1,1,1,1,1,1,0,0.0,5.0,0.08307017543859647,0.47640350877192983,0.17747368421052634,0.5945588972431076,-0.29892982456140343,0.5114887218045112,0.26535087719298245,0.26535087719298245,0.2806390977443609,0.20000000000000004,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,14.0,64.0,,4.571428571428571
B6ByNegPMKs,q_0.925,2,3,3,24,19,35,50,50,1,0,2,1,1,1,0,0.0,7.0,0.04201754385964912,0.45035087719298245,0.15304649122807015,0.5326771929824562,-0.29730438596491227,0.4906596491228071,0.26535087719298245,0.26535087719298245,0.24601052631578946,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,37.0,,3.7
B6ByNegPMKs,q_0.950,all,6,9,24,19,35,35,50,0,1,5,1,1,0,0,3.0,17.0,0.017346491228070176,0.5211403508771929,0.1311828320802005,0.576425939849624,-0.38995751879699253,0.5590794486215538,0.35377192982456135,0.3537719298245614,0.24401390977443613,0.19999999999999998,0.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,
B6ByNegPMKs,q_0.950,1,3,6,24,19,35,35,35,0,1,2,1,1,0,0,3.0,17.0,0.027982456140350876,0.5356140350877193,0.1501604010025063,0.6105588972431076,-0.38545363408521305,0.5825764411027566,0.35377192982456135,0.3537719298245614,0.2587593984962406,0.20000000000000004,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
B6ByNegPMKs,q_0.950,2,3,3,24,19,35,50,50,0,0,3,0,0,0,0,,,0.006710526315789475,0.5066666666666667,0.11220526315789471,0.5422929824561402,-0.3944614035087719,0.5355824561403507,0.3537719298245614,0.3537719298245614,0.2292684210526316,0.20000000000000004,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
B6ByNegPMKs,q_0.975,all,6,9,24,19,35,35,50,0,0,6,0,0,0,0,,,0.0,0.7282894736842106,0.03573966165413534,0.7578063283208021,-0.6925498120300753,0.7578063283208021,0.6430701754385966,0.6430701754385966,0.4396109022556391,0.07142857142857142,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
B6ByNegPMKs,q_0.975,1,3,6,24,19,35,35,35,0,0,3,0,0,0,0,,,0.0,0.735263157894737,0.05279949874686717,0.7788170426065161,-0.6824636591478698,0.7788170426065161,0.6430701754385965,0.6430701754385967,0.43435338345864666,0.14285714285714285,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
B6ByNegPMKs,q_0.975,2,3,3,24,19,35,50,50,0,0,3,0,0,0,0,,,0.0,0.7213157894736842,0.01867982456140351,0.7367956140350879,-0.7026359649122806,0.7367956140350879,0.6430701754385966,0.6430701754385965,0.44486842105263164,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,ospa30_t6,all,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.21066666666666667,0.9966666666666666,0.21543999999999996,0.7570466666666666,-0.7812266666666666,0.54638,0.42633333333333334,0.42633333333333334,0.31960666666666665,0.14,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,ospa30_t6,1,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.21066666666666667,0.9966666666666666,0.21543999999999996,0.7570466666666666,-0.7812266666666666,0.54638,0.42633333333333334,0.42633333333333334,0.31960666666666665,0.14,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,q_0.800,all,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.07166666666666668,0.7733333333333334,0.20418000000000003,0.6660166666666667,-0.5691533333333334,0.5943499999999999,0.38416666666666666,0.38416666666666666,0.22000666666666666,0.2,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,q_0.800,1,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.07166666666666668,0.7733333333333334,0.20418000000000003,0.6660166666666667,-0.5691533333333334,0.5943499999999999,0.38416666666666666,0.38416666666666666,0.22000666666666666,0.2,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,q_0.850,all,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.07166666666666668,0.7733333333333334,0.20623666666666668,0.6682866666666667,-0.5670966666666668,0.5966199999999999,0.38416666666666666,0.38416666666666666,0.22077333333333332,0.2,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,q_0.850,1,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.07166666666666668,0.7733333333333334,0.20623666666666668,0.6682866666666667,-0.5670966666666668,0.5966199999999999,0.38416666666666666,0.38416666666666666,0.22077333333333332,0.2,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,q_0.900,all,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.07166666666666668,0.7733333333333334,0.20737000000000003,0.6827266666666667,-0.5659633333333334,0.6110599999999999,0.38416666666666666,0.38416666666666666,0.23772000000000001,0.2,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,q_0.900,1,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.07166666666666668,0.7733333333333334,0.20737000000000003,0.6827266666666667,-0.5659633333333334,0.6110599999999999,0.38416666666666666,0.38416666666666666,0.23772000000000001,0.2,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,q_0.925,all,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.11333333333333331,0.8196666666666665,0.19359,0.6963266666666665,-0.6260766666666665,0.5829933333333333,0.3865,0.3865,0.2811933333333333,0.16,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,q_0.925,1,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.11333333333333331,0.8196666666666665,0.19359,0.6963266666666665,-0.6260766666666665,0.5829933333333333,0.3865,0.3865,0.2811933333333333,0.16,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,q_0.950,all,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.14100000000000001,0.8673333333333333,0.19468333333333335,0.7120833333333332,-0.67265,0.5710833333333332,0.39649999999999996,0.39649999999999996,0.29962666666666665,0.16,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,q_0.950,1,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.14100000000000001,0.8673333333333333,0.19468333333333335,0.7120833333333332,-0.67265,0.5710833333333332,0.39649999999999996,0.39649999999999996,0.29962666666666665,0.16,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,q_0.975,all,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.054000000000000006,0.999,0.15373,0.83416,-0.84527,0.78016,0.5058333333333334,0.5058333333333334,0.4567133333333333,0.1,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,q_0.975,1,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.054000000000000006,0.999,0.15373,0.83416,-0.84527,0.78016,0.5058333333333334,0.5058333333333334,0.4567133333333333,0.1,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
UwV83HsGsw3,ospa30_t6,all,62,186,23,18,44,44,50,1,61,0,1,1,1,0,0.0,8.0,0.17275739247311833,0.5201983149143768,0.19335390103996958,0.6225384444353932,-0.32684441387440705,0.449781051962275,0.2586574074074074,0.2586574074074074,0.3198489852829368,0.04824046920821115,31.0,155.0,0.0,31.0,31.0,0.0,0.0,0.0,100.0,555.0,,5.55
UwV83HsGsw3,ospa30_t6,1,6,30,23,18,44,44,44,1,5,0,1,1,1,0,0.0,8.0,0.20085185185185184,0.5572407407407408,0.23619002525252528,0.6468329124579123,-0.3210507154882155,0.4459810606060605,0.2586574074074074,0.2586574074074074,0.30455176767676767,0.18181818181818185,5.0,25.0,0.0,5.0,5.0,0.0,0.0,0.0,40.0,155.0,,3.875
UwV83HsGsw3,ospa30_t6,2,15,60,23,18,44,50,50,0,15,0,0,0,0,0,,,0.17857407407407408,0.5303194444444443,0.1967597222222222,0.626102314814815,-0.33355972222222235,0.4475282407407409,0.25865740740740745,0.25865740740740745,0.31997222222222216,0.10000000000000003,10.0,50.0,0.0,10.0,10.0,0.0,0.0,0.0,50.0,310.0,,6.2
UwV83HsGsw3,ospa30_t6,3,20,60,23,18,44,50,50,0,20,0,0,0,0,0,,,0.1701944444444444,0.5145817901234568,0.1811037037037037,0.6114651234567899,-0.3334780864197531,0.4412706790123456,0.2586574074074074,0.25865740740740745,0.3218407407407407,0.020000000000000004,10.0,50.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,90.0,,9.0
UwV83HsGsw3,ospa30_t6,4,15,30,23,18,44,50,50,0,15,0,0,0,0,0,,,0.16426388888888888,0.5084282407407408,0.18870115740740745,0.6270999999999999,-0.3197270833333334,0.462836111111111,0.2586574074074074,0.2586574074074074,0.3290138888888888,0.0,5.0,25.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,
UwV83HsGsw3,ospa30_t6,5,6,6,23,18,44,50,50,0,6,0,0,0,0,0,,,0.15989814814814812,0.506,0.19446907407407402,0.6148414814814814,-0.31153092592592596,0.4549433333333333,0.2586574074074074,0.25865740740740745,0.30528666666666665,0.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
UwV83HsGsw3,q_0.800,all,62,186,23,18,44,44,50,3,50,9,3,3,3,0,0.0,10.0,0.14366880724810832,0.5171676373954599,0.17597352315719925,0.5204548557257159,-0.34119411423826085,0.37678604847760755,0.2560648148148148,0.2560648148148148,0.20659948503855766,0.1912903225806452,31.0,124.0,31.0,31.0,31.0,0.0,0.0,0.0,318.0,1400.0,,4.40251572327044
UwV83HsGsw3,q_0.800,1,6,30,23,18,44,44,44,1,4,1,1,1,1,0,0.0,5.0,0.20092592592592592,0.5683703703703703,0.248086069023569,0.567214856902357,-0.32028430134680136,0.366288930976431,0.2560648148148148,0.2560648148148148,0.1870959595959596,0.25,5.0,20.0,5.0,5.0,5.0,0.0,0.0,0.0,55.0,125.0,,2.272727272727273
UwV83HsGsw3,q_0.800,2,15,60,23,18,44,50,50,2,11,2,2,2,2,0,0.0,12.5,0.15296759259259257,0.5265300925925926,0.1928296296296296,0.5375092592592592,-0.3337004629629629,0.3845416666666666,0.25606481481481486,0.25606481481481486,0.20822777777777773,0.29999999999999993,10.0,40.0,10.0,10.0,10.0,0.0,0.0,0.0,150.0,620.0,,4.133333333333334
UwV83HsGsw3,q_0.800,3,20,60,23,18,44,50,50,0,16,4,0,0,0,0,,,0.13667746913580248,0.5108009259259259,0.1613496913580247,0.5029234567901234,-0.3494512345679013,0.366245987654321,0.25606481481481486,0.25606481481481486,0.2029740740740741,0.14000000000000004,10.0,40.0,10.0,10.0,10.0,0.0,0.0,0.0,70.0,410.0,,5.857142857142857
UwV83HsGsw3,q_0.800,4,15,30,23,18,44,50,50,0,13,2,0,0,0,0,,,0.12911574074074075,0.5033356481481481,0.15902291666666665,0.5161305555555555,-0.3443127314814814,0.38701481481481476,0.2560648148148148,0.2560648148148148,0.22174583333333334,0.14000000000000007,5.0,20.0,5.0,5.0,5.0,0.0,0.0,0.0,35.0,185.0,,5.285714285714286
UwV83HsGsw3,q_0.800,5,6,6,23,18,44,50,50,0,6,0,0,0,0,0,,,0.12285185185185186,0.4983611111111111,0.15284333333333333,0.5003075925925926,-0.3455177777777778,0.3774557407407408,0.25606481481481486,0.25606481481481486,0.19625111111111113,0.16,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,60.0,,7.5
UwV83HsGsw3,q_0.850,all,62,186,23,18,44,44,50,3,51,8,3,3,3,0,0.0,10.0,0.14137868379131818,0.5265987654320987,0.1727413123845987,0.5221355673445928,-0.35385745304750016,0.3807568835532747,0.26449074074074075,0.2644907407407407,0.2071971942543716,0.19612903225806458,31.0,124.0,31.0,31.0,31.0,0.0,0.0,0.0,328.0,1511.0,,4.6067073170731705
UwV83HsGsw3,q_0.850,1,6,30,23,18,44,44,44,1,4,1,1,1,1,0,0.0,5.0,0.19799999999999998,0.580537037037037,0.24448653198653195,0.5706292087542087,-0.3360505050505051,0.37262920875420885,0.26449074074074075,0.2644907407407407,0.1877967171717172,0.25,5.0,20.0,5.0,5.0,5.0,0.0,0.0,0.0,55.0,140.0,,2.5454545454545454
