image_id,condition,building,cut,n_observed,n_excluded,n_reviewed_retained,n_imputed_retained,cluster,people,point_count,medoid_index,within_median,loo_mean_jaccard,loo_conditional_mean_jaccard,loo_pass75,loo_evaluable,medoid_worker,medoid_canonical_id
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.05,5,0,0,0,1,1,8,3,,,,,0,W034,5f7815f3a489b8007a97
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.05,5,0,0,0,2,1,12,4,,,,,0,W037,ae929aa9e6dd3cd587ac
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.075,5,0,0,0,3,3,16,2,0.0597743087537,1,1,1,5,W033,adc213fc12f5f948aa56
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.075,5,0,0,0,1,1,8,3,,,,,0,W034,5f7815f3a489b8007a97
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.075,5,0,0,0,2,1,12,4,,,,,0,W037,ae929aa9e6dd3cd587ac
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.1,5,0,0,0,3,3,16,2,0.0597743087537,1,1,1,5,W033,adc213fc12f5f948aa56
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.1,5,0,0,0,1,1,8,3,,,,,0,W034,5f7815f3a489b8007a97
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.1,5,0,0,0,2,1,12,4,,,,,0,W037,ae929aa9e6dd3cd587ac
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.125,5,0,0,0,3,3,16,2,0.0597743087537,1,1,1,5,W033,adc213fc12f5f948aa56
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.125,5,0,0,0,1,1,8,3,,,,,0,W034,5f7815f3a489b8007a97
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.125,5,0,0,0,2,1,12,4,,,,,0,W037,ae929aa9e6dd3cd587ac
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.15,5,0,0,0,3,3,16,2,0.0597743087537,1,1,1,5,W033,adc213fc12f5f948aa56
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.15,5,0,0,0,1,1,8,3,,,,,0,W034,5f7815f3a489b8007a97
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.15,5,0,0,0,2,1,12,4,,,,,0,W037,ae929aa9e6dd3cd587ac
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.2,5,0,0,0,3,3,16,2,0.0597743087537,1,1,1,5,W033,adc213fc12f5f948aa56
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.2,5,0,0,0,1,1,8,3,,,,,0,W034,5f7815f3a489b8007a97
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.2,5,0,0,0,2,1,12,4,,,,,0,W037,ae929aa9e6dd3cd587ac
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,0.05,4,0,0,0,3,1,16,0,,,,,0,W001,fba833f7e946e03406f0
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,0.05,4,0,0,0,2,2,16,1,0.013799357115,1,1,1,2,W002,7fc54cc83e44fb28abe2
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,0.05,4,0,0,0,1,1,8,3,,,,,0,W028,4d6cdfa4951e9653e815
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,0.075,4,0,0,0,3,1,16,0,,,,,0,W001,fba833f7e946e03406f0
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,0.075,4,0,0,0,2,2,16,1,0.013799357115,0.875,1,1,2,W002,7fc54cc83e44fb28abe2
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,0.075,4,0,0,0,1,1,8,3,,,,,0,W028,4d6cdfa4951e9653e815
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,0.1,4,0,0,0,2,3,16,2,0.0696778568214,1,1,1,4,W017,be0ea7a0849f9bf057cb
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,0.1,4,0,0,0,1,1,8,3,,,,,0,W028,4d6cdfa4951e9653e815
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,0.125,4,0,0,0,2,3,16,2,0.0696778568214,1,1,1,4,W017,be0ea7a0849f9bf057cb
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,0.125,4,0,0,0,1,1,8,3,,,,,0,W028,4d6cdfa4951e9653e815
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,0.15,4,0,0,0,2,3,16,2,0.0696778568214,1,1,1,4,W017,be0ea7a0849f9bf057cb
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,0.15,4,0,0,0,1,1,8,3,,,,,0,W028,4d6cdfa4951e9653e815
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,0.2,4,0,0,0,2,3,16,2,0.0696778568214,1,1,1,4,W017,be0ea7a0849f9bf057cb
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,0.2,4,0,0,0,1,1,8,3,,,,,0,W028,4d6cdfa4951e9653e815
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Z6MFQCViBuw,0.05,5,0,0,0,1,2,8,0,0.038993037897,1,1,1,3,W011,81236ef5be5b11e8be3e
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Z6MFQCViBuw,0.05,5,0,0,0,4,1,8,1,,,,,0,W015,8bd2b6db1b57ba08a132
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Z6MFQCViBuw,0.05,5,0,0,0,2,1,8,2,,,,,0,W032,093a8b4511bd56f93784
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Z6MFQCViBuw,0.05,5,0,0,0,3,1,8,3,,,,,0,W033,8ad07f7e5b4a42e18f5c
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Z6MFQCViBuw,0.075,5,0,0,0,1,4,8,0,0.0575182402261,1,1,1,5,W011,81236ef5be5b11e8be3e
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Z6MFQCViBuw,0.075,5,0,0,0,2,1,8,1,,,,,0,W015,8bd2b6db1b57ba08a132
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Z6MFQCViBuw,0.1,5,0,0,0,1,4,8,0,0.0575182402261,1,1,1,5,W011,81236ef5be5b11e8be3e
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Z6MFQCViBuw,0.1,5,0,0,0,2,1,8,1,,,,,0,W015,8bd2b6db1b57ba08a132
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Z6MFQCViBuw,0.125,5,0,0,0,1,4,8,0,0.0575182402261,0.95,0.95,1,5,W011,81236ef5be5b11e8be3e
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Z6MFQCViBuw,0.125,5,0,0,0,2,1,8,1,,,,,0,W015,8bd2b6db1b57ba08a132
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Z6MFQCViBuw,0.15,5,0,0,0,1,5,8,0,0.0711220350012,1,1,1,5,W011,81236ef5be5b11e8be3e
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Z6MFQCViBuw,0.2,5,0,0,0,1,5,8,0,0.0711220350012,1,1,1,5,W011,81236ef5be5b11e8be3e
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,Z6MFQCViBuw,0.05,4,0,0,0,1,4,8,0,0.000842867407285,1,1,1,4,W013,98e444841935f5508d75
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,Z6MFQCViBuw,0.075,4,0,0,0,1,4,8,0,0.000842867407285,1,1,1,4,W013,98e444841935f5508d75
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,Z6MFQCViBuw,0.1,4,0,0,0,1,4,8,0,0.000842867407285,1,1,1,4,W013,98e444841935f5508d75
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,Z6MFQCViBuw,0.125,4,0,0,0,1,4,8,0,0.000842867407285,1,1,1,4,W013,98e444841935f5508d75
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,Z6MFQCViBuw,0.15,4,0,0,0,1,4,8,0,0.000842867407285,1,1,1,4,W013,98e444841935f5508d75
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,Z6MFQCViBuw,0.2,4,0,0,0,1,4,8,0,0.000842867407285,1,1,1,4,W013,98e444841935f5508d75
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,Z6MFQCViBuw,0.05,5,0,0,0,1,3,8,2,0.0419863357473,1,1,1,5,W012,91d132fab64b21bf307f
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,Z6MFQCViBuw,0.05,5,0,0,0,3,1,8,3,,,,,0,W030,55c92f0f123df48b05be
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,Z6MFQCViBuw,0.05,5,0,0,0,2,1,8,4,,,,,0,W034,d7bf0e74078389ee9bf0
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,Z6MFQCViBuw,0.075,5,0,0,0,1,3,8,2,0.0419863357473,0.933333333333,0.933333333333,0.8,5,W012,91d132fab64b21bf307f
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,Z6MFQCViBuw,0.075,5,0,0,0,3,1,8,3,,,,,0,W030,55c92f0f123df48b05be
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,Z6MFQCViBuw,0.075,5,0,0,0,2,1,8,4,,,,,0,W034,d7bf0e74078389ee9bf0
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,Z6MFQCViBuw,0.1,5,0,0,0,1,4,8,2,0.0572270208612,0.95,0.95,1,5,W012,91d132fab64b21bf307f
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,Z6MFQCViBuw,0.1,5,0,0,0,2,1,8,3,,,,,0,W030,55c92f0f123df48b05be
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,Z6MFQCViBuw,0.125,5,0,0,0,1,5,8,2,0.0669165717656,1,1,1,5,W012,91d132fab64b21bf307f
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,Z6MFQCViBuw,0.15,5,0,0,0,1,5,8,2,0.0669165717656,1,1,1,5,W012,91d132fab64b21bf307f
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,Z6MFQCViBuw,0.2,5,0,0,0,1,5,8,2,0.0669165717656,1,1,1,5,W012,91d132fab64b21bf307f
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,Z6MFQCViBuw,0.05,5,0,0,0,1,3,8,0,0,1,1,1,5,W008,1beae202a7ba8f00c6fb
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,Z6MFQCViBuw,0.05,5,0,0,0,2,2,8,3,0.0376182889024,1,1,1,3,W031,71770e90ca7c5a392b52
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,Z6MFQCViBuw,0.075,5,0,0,0,1,3,8,0,0,1,1,1,5,W008,1beae202a7ba8f00c6fb
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,Z6MFQCViBuw,0.075,5,0,0,0,2,2,8,3,0.0376182889024,1,1,1,3,W031,71770e90ca7c5a392b52
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,Z6MFQCViBuw,0.1,5,0,0,0,1,5,8,0,0.0764048005976,1,1,1,5,W008,1beae202a7ba8f00c6fb
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,Z6MFQCViBuw,0.125,5,0,0,0,1,5,8,0,0.0764048005976,1,1,1,5,W008,1beae202a7ba8f00c6fb
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,Z6MFQCViBuw,0.15,5,0,0,0,1,5,8,0,0.0764048005976,1,1,1,5,W008,1beae202a7ba8f00c6fb
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,Z6MFQCViBuw,0.2,5,0,0,0,1,5,8,0,0.0764048005976,1,1,1,5,W008,1beae202a7ba8f00c6fb
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,Z6MFQCViBuw,0.05,5,0,0,0,1,4,8,0,0.0389265898881,1,1,1,5,W006,480a17d4b8bc43325c2c
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,Z6MFQCViBuw,0.05,5,0,0,0,2,1,8,1,,,,,0,W008,9b0c448a433097e9942e
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,Z6MFQCViBuw,0.075,5,0,0,0,1,4,8,0,0.0389265898881,1,1,1,5,W006,480a17d4b8bc43325c2c
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,Z6MFQCViBuw,0.075,5,0,0,0,2,1,8,1,,,,,0,W008,9b0c448a433097e9942e
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,Z6MFQCViBuw,0.1,5,0,0,0,1,4,8,0,0.0389265898881,0.95,0.95,1,5,W006,480a17d4b8bc43325c2c
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,Z6MFQCViBuw,0.1,5,0,0,0,2,1,8,1,,,,,0,W008,9b0c448a433097e9942e
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,Z6MFQCViBuw,0.125,5,0,0,0,1,5,8,0,0.0439571090047,1,1,1,5,W006,480a17d4b8bc43325c2c
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,Z6MFQCViBuw,0.15,5,0,0,0,1,5,8,0,0.0439571090047,1,1,1,5,W006,480a17d4b8bc43325c2c
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,Z6MFQCViBuw,0.2,5,0,0,0,1,5,8,0,0.0439571090047,1,1,1,5,W006,480a17d4b8bc43325c2c
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.05,24,0,0,0,4,1,8,0,,,,,0,W001,0e0501745974e880
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.05,24,0,0,0,3,11,8,1,0.00162930569772,1,1,1,24,W002,1f8fe248fb55c43e
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.05,24,0,0,0,8,4,10,2,0,1,1,1,24,W006,eb2fd1fd3f466605
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.05,24,0,0,0,7,1,8,6,,,,,0,W012,47377755fedf1482
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.05,24,0,0,0,1,1,8,8,,,,,0,W014,3c4a2ede557a62f2
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.05,24,0,0,0,2,1,8,14,,,,,0,W028,0dce4a0f997ffd15
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.05,24,0,0,0,5,2,8,15,0.0237701313117,1,1,1,22,W029,7667b010a9c90570
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.05,24,0,0,0,6,3,8,16,0.0273830999047,1,1,1,24,W030,c76193b6207a6507
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.075,24,0,0,0,2,12,8,1,0.00162930569772,0.977564102564,0.977564102564,1,24,W002,1f8fe248fb55c43e
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.075,24,0,0,0,6,4,10,2,0,1,1,1,24,W006,eb2fd1fd3f466605
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.075,24,0,0,0,5,1,8,6,,,,,0,W012,47377755fedf1482
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.075,24,0,0,0,1,2,8,8,0.0566218869806,0.860576923077,0.92365967366,0.909090909091,22,W014,3c4a2ede557a62f2
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.075,24,0,0,0,3,2,8,15,0.0237701313117,0.979166666667,0.977272727273,0.954545454545,22,W029,7667b010a9c90570
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.075,24,0,0,0,4,3,8,16,0.0273830999047,0.96875,0.96875,0.958333333333,24,W030,c76193b6207a6507
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.1,24,0,0,0,1,14,8,1,0.0279860851981,0.996794871795,0.996794871795,1,24,W002,1f8fe248fb55c43e
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.1,24,0,0,0,4,4,10,2,0,1,1,1,24,W006,eb2fd1fd3f466605
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.1,24,0,0,0,3,1,8,6,,,,,0,W012,47377755fedf1482
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.1,24,0,0,0,2,5,8,16,0.052959413473,0.979166666667,0.979166666667,0.958333333333,24,W030,c76193b6207a6507
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.125,24,0,0,0,1,14,8,1,0.0279860851981,0.996794871795,0.996794871795,1,24,W002,1f8fe248fb55c43e
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.125,24,0,0,0,4,4,10,2,0,1,1,1,24,W006,eb2fd1fd3f466605
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.125,24,0,0,0,3,1,8,6,,,,,0,W012,47377755fedf1482
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.125,24,0,0,0,2,5,8,16,0.052959413473,0.993055555556,0.993055555556,1,24,W030,c76193b6207a6507
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.15,24,0,0,0,1,14,8,1,0.0279860851981,0.996794871795,0.996794871795,1,24,W002,1f8fe248fb55c43e
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.15,24,0,0,0,3,4,10,2,0,1,1,1,24,W006,eb2fd1fd3f466605
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.15,24,0,0,0,2,6,8,16,0.0646683862952,0.994047619048,0.994047619048,1,24,W030,c76193b6207a6507
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.2,24,0,0,0,1,20,8,1,0.0602616323322,1,1,1,24,W002,1f8fe248fb55c43e
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.2,24,0,0,0,2,4,10,2,0,1,1,1,24,W006,eb2fd1fd3f466605
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.05,24,0,0,0,5,1,8,0,,,,,0,W001,50e0c1d231bdc3e1
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.05,24,0,0,0,3,2,8,1,0.0261246119652,0.972222222222,1,1,22,W002,37d563a2a56a489c
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.05,24,0,0,0,4,3,8,2,0.0473683968151,0.979166666667,0.979166666667,0.958333333333,24,W006,b9e28e0e52d42c3e
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.05,24,0,0,0,15,1,12,3,,,,,0,W008,c3c671ad2606cc81
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.05,24,0,0,0,18,1,14,5,,,,,0,W011,116113684cacd9cd
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.05,24,0,0,0,9,1,10,6,,,,,0,W012,38f42c41164cac24
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.05,24,0,0,0,12,2,12,7,0,1,1,1,22,W013,c37f510f32a97089
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.05,24,0,0,0,14,2,12,9,0.0118333258699,0.979166666667,1,1,22,W015,b65da8ecfd28bcec
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.05,24,0,0,0,10,1,10,10,,,,,0,W017,352bcc94c85fa24a
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.05,24,0,0,0,11,1,10,14,,,,,0,W028,0dd58701c016b64d
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.05,24,0,0,0,1,1,8,15,,,,,0,W029,7dbcb72e807e85d2
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.05,24,0,0,0,19,1,14,16,,,,,0,W030,330b5b8e0a0c2fec
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.05,24,0,0,0,7,1,10,17,,,,,0,W031,98498bd37758c8be
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.05,24,0,0,0,8,1,10,18,,,,,0,W032,d8758b5b52e63e50
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.05,24,0,0,0,13,1,12,19,,,,,0,W033,65a57cac6d5c466f
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.05,24,0,0,0,16,1,12,20,,,,,0,W034,d9f496f32a9ca809
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.05,24,0,0,0,17,1,12,21,,,,,0,W035,8caa1a6f8af38d0e
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.05,24,0,0,0,2,1,8,22,,,,,0,W036,95bec3e4f8012871
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.05,24,0,0,0,6,1,8,23,,,,,0,W037,452a692a4bf6d4f5
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.075,24,0,0,0,4,1,8,0,,,,,0,W001,50e0c1d231bdc3e1
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.075,24,0,0,0,3,5,8,4,0.0478209111713,1,1,1,24,W010,dfeb464b1f6ab259
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.075,24,0,0,0,13,3,12,12,0.0494380320027,1,1,1,24,W021,a9df090a73a1a89c
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.075,24,0,0,0,16,2,14,5,0.0669793308474,1,1,1,22,W011,116113684cacd9cd
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.075,24,0,0,0,8,1,10,6,,,,,0,W012,38f42c41164cac24
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.075,24,0,0,0,11,2,12,7,0,1,1,1,22,W013,c37f510f32a97089
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.075,24,0,0,0,9,1,10,10,,,,,0,W017,352bcc94c85fa24a
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.075,24,0,0,0,10,1,10,14,,,,,0,W028,0dd58701c016b64d
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.075,24,0,0,0,1,1,8,15,,,,,0,W029,7dbcb72e807e85d2
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.075,24,0,0,0,6,1,10,17,,,,,0,W031,98498bd37758c8be
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.075,24,0,0,0,7,1,10,18,,,,,0,W032,d8758b5b52e63e50
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.075,24,0,0,0,12,1,12,19,,,,,0,W033,65a57cac6d5c466f
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.075,24,0,0,0,14,1,12,20,,,,,0,W034,d9f496f32a9ca809
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.075,24,0,0,0,15,1,12,21,,,,,0,W035,8caa1a6f8af38d0e
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.075,24,0,0,0,2,1,8,22,,,,,0,W036,95bec3e4f8012871
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.075,24,0,0,0,5,1,8,23,,,,,0,W037,452a692a4bf6d4f5
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.1,24,0,0,0,4,1,8,0,,,,,0,W001,50e0c1d231bdc3e1
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.1,24,0,0,0,3,5,8,4,0.0478209111713,1,1,1,24,W010,dfeb464b1f6ab259
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.1,24,0,0,0,12,3,12,12,0.0494380320027,1,1,1,24,W021,a9df090a73a1a89c
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.1,24,0,0,0,15,2,14,5,0.0669793308474,1,1,1,22,W011,116113684cacd9cd
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.1,24,0,0,0,8,2,10,6,0.0871762142653,1,1,1,22,W012,38f42c41164cac24
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.1,24,0,0,0,10,2,12,7,0,1,1,1,22,W013,c37f510f32a97089
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.1,24,0,0,0,9,1,10,14,,,,,0,W028,0dd58701c016b64d
