image_id,condition,code,id_a,id_b,worker_a,worker_b,n_a,n_b,legacy,stable,delta,local_max_stable,cardinality_floor
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,9c8a68204bbf22bf,b36f0dc2bb36d9b6,W001,W011,8,8,2.039932751852511,2.039932751852275,-2.362554596402333e-13,2.7655355249811757,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,9c8a68204bbf22bf,e43b14b1a0c01b0f,W001,W012,8,8,1.979279482610488,1.9792794826103828,-1.0524914273446484e-13,3.1297801382963266,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,9c8a68204bbf22bf,a73527487e1ba30e,W001,W013,8,8,2.7284752756058688,2.7284752756057724,-9.636735853746359e-14,4.086902904095317,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,9c8a68204bbf22bf,9bf982556e9845da,W001,W014,8,8,2.7284752756058688,2.7284752756057724,-9.636735853746359e-14,4.086902904095317,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,9c8a68204bbf22bf,6c26d77b8fe5e104,W001,W015,8,8,2.454993370021328,2.45499337002124,-8.79296635503124e-14,4.086902904095317,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,9c8a68204bbf22bf,cbfa1db9b3b7ec4d,W001,W017,8,8,2.454993370021328,2.45499337002124,-8.79296635503124e-14,4.086902904095317,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,9c8a68204bbf22bf,b86432f92a43add3,W001,W018,8,8,2.089186118760802,2.0891861187606326,-1.6919798895287386e-13,3.3303906619405135,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,9c8a68204bbf22bf,9130e3a10b708f2c,W001,W021,8,8,2.039932751852511,2.039932751852275,-2.362554596402333e-13,2.7655355249811757,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,9c8a68204bbf22bf,2099f09dd0969482,W001,W027,8,8,2.7353874224296355,2.7353874224295343,-1.0125233984581428e-13,4.306465146789958,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,9c8a68204bbf22bf,3040d441f80810e4,W001,W028,8,8,2.0562200541022517,2.056220054102015,-2.3669954885008337e-13,3.5394440359627817,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,9c8a68204bbf22bf,be7a92e1f36d2292,W001,W029,8,8,2.195482706109936,2.1954827061098454,-9.059419880941277e-14,4.050750831195678,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,9c8a68204bbf22bf,674ea0b8b27fa7c7,W001,W030,8,8,1.3329769839885874,1.3329769839882992,-2.8821389719269064e-13,3.1789955222043296,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,9c8a68204bbf22bf,9c964b13299f32cb,W001,W031,8,8,2.1884161841540597,2.1884161841535565,-5.031530747601209e-13,3.5329467522143645,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,9c8a68204bbf22bf,6a317a400188cb9b,W001,W032,8,8,2.110086857971781,2.1100868579716594,-1.2168044349891716e-13,3.399207054752228,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,9c8a68204bbf22bf,5f9c3715d22ae336,W001,W033,8,8,1.762732664040306,1.762732664039748,-5.579980921766037e-13,3.0523922816567692,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,9c8a68204bbf22bf,2c487c4855775399,W001,W034,8,8,2.5023727016990747,2.5023727016984334,-6.412648190234904e-13,4.516539927716737,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,9c8a68204bbf22bf,f25bd8df99652c2b,W001,W035,8,8,1.6923006333512718,1.6923006333509907,-2.8110846983508964e-13,3.7049635799121883,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,9c8a68204bbf22bf,4bfc0d70b116500c,W001,W036,8,8,2.0421016328852293,2.0421016328850996,-1.2967404927621828e-13,3.2844149100599696,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,9c8a68204bbf22bf,922f49b7c63582f6,W001,W037,8,8,2.753948745916261,2.7539487459161616,-9.947598300641403e-14,4.709789334902859,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,f5958e31992e703a,59650fcf724f11bc,W002,W006,8,8,0.7753688735387911,0.7753688735390725,2.8133051444001467e-13,2.5559653051456124,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,f5958e31992e703a,13d54802362fd649,W002,W008,8,8,0.7456761972539969,0.7456761972537407,-2.5623947408348613e-13,1.25578809548131,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,f5958e31992e703a,84b0461c974c6f08,W002,W010,8,8,0.7785390705429783,0.7785390705424966,-4.817257703848554e-13,1.1700143123983235,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,f5958e31992e703a,b36f0dc2bb36d9b6,W002,W011,8,8,0.8671726056024127,0.867172605602428,1.532107773982716e-14,1.3698087285973275,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,f5958e31992e703a,e43b14b1a0c01b0f,W002,W012,8,8,1.6065681022723952,1.6065681022722365,-1.5876189252139739e-13,2.456999139736722,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,f5958e31992e703a,a73527487e1ba30e,W002,W013,8,8,0.7753688735387911,0.7753688735390725,2.8133051444001467e-13,2.5559653051456124,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,f5958e31992e703a,9bf982556e9845da,W002,W014,8,8,0.7753688735387911,0.7753688735390725,2.8133051444001467e-13,2.5559653051456124,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,f5958e31992e703a,6c26d77b8fe5e104,W002,W015,8,8,0.4962830940157323,0.49628309401586035,1.280642258905118e-13,0.8972292670411851,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,f5958e31992e703a,cbfa1db9b3b7ec4d,W002,W017,8,8,0.4962830940157323,0.49628309401586035,1.280642258905118e-13,0.8972292670411851,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,f5958e31992e703a,b86432f92a43add3,W002,W018,8,8,4.710924010600644e-07,0.0,-4.710924010600644e-07,0.0,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,f5958e31992e703a,9130e3a10b708f2c,W002,W021,8,8,0.8671726056024127,0.867172605602428,1.532107773982716e-14,1.3698087285973275,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,f5958e31992e703a,2099f09dd0969482,W002,W027,8,8,1.1082590028454606,1.1082590028452983,-1.6231460620019789e-13,1.872956664717826,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,f5958e31992e703a,3040d441f80810e4,W002,W028,8,8,0.7685393304801651,0.7685393304798571,-3.079758670310184e-13,1.3665719778691212,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,f5958e31992e703a,be7a92e1f36d2292,W002,W029,8,8,1.7633017694903224,1.763301769490127,-1.9539925233402755e-13,4.300574638159269,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,f5958e31992e703a,674ea0b8b27fa7c7,W002,W030,8,8,1.3329966535413598,1.3329966535413338,-2.5979218776228663e-14,2.080315669767867,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,f5958e31992e703a,9c964b13299f32cb,W002,W031,8,8,0.5389672609189169,0.5389672609186171,-2.9976021664879227e-13,1.1943869817067625,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,f5958e31992e703a,6a317a400188cb9b,W002,W032,8,8,0.4660123606472943,0.4660123606470759,-2.183808689437683e-13,0.846275067984269,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,f5958e31992e703a,5f9c3715d22ae336,W002,W033,8,8,1.080841320782289,1.080841320782055,-2.3381296898605797e-13,2.0324864466913177,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,f5958e31992e703a,2c487c4855775399,W002,W034,8,8,1.2886031351283722,1.2886031351281453,-2.26929586233382e-13,2.3635923308009232,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,f5958e31992e703a,f25bd8df99652c2b,W002,W035,8,8,1.6340772911945682,1.6340772911944017,-1.6653345369377348e-13,3.0249022593698607,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,f5958e31992e703a,4bfc0d70b116500c,W002,W036,8,8,0.8084813355327596,0.8084813355317877,-9.71889235756862e-13,2.118945002852306,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,f5958e31992e703a,922f49b7c63582f6,W002,W037,8,8,1.4487496669145494,1.44874966691436,-1.894040480010517e-13,2.408171109262026,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,59650fcf724f11bc,13d54802362fd649,W006,W008,8,8,1.0530662475503036,1.0530662475506478,3.4416913763379853e-13,1.620981256194969,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,59650fcf724f11bc,84b0461c974c6f08,W006,W010,8,8,1.0277601513338182,1.0277601513338117,-6.439293542825908e-15,2.4275901702358564,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,59650fcf724f11bc,b36f0dc2bb36d9b6,W006,W011,8,8,1.196879929791863,1.1968799297918493,-1.3766765505351941e-14,1.7397959544592765,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,59650fcf724f11bc,e43b14b1a0c01b0f,W006,W012,8,8,1.7565653334832767,1.7565653334832452,-3.1530333899354446e-14,3.2933387356989385,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,59650fcf724f11bc,a73527487e1ba30e,W006,W013,8,8,1.848474166838873e-07,0.0,-1.848474166838873e-07,0.0,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,59650fcf724f11bc,9bf982556e9845da,W006,W014,8,8,1.848474166838873e-07,0.0,-1.848474166838873e-07,0.0,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,59650fcf724f11bc,6c26d77b8fe5e104,W006,W015,8,8,0.2823403464181409,0.2823401615707195,-1.8484742136948284e-07,2.258721292565756,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,59650fcf724f11bc,cbfa1db9b3b7ec4d,W006,W017,8,8,0.2823403464181409,0.2823401615707195,-1.8484742136948284e-07,2.258721292565756,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,59650fcf724f11bc,b86432f92a43add3,W006,W018,8,8,0.7753688735387911,0.7753688735390725,2.8133051444001467e-13,2.5559653051456124,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,59650fcf724f11bc,9130e3a10b708f2c,W006,W021,8,8,1.196879929791863,1.1968799297918493,-1.3766765505351941e-14,1.7397959544592765,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,59650fcf724f11bc,2099f09dd0969482,W006,W027,8,8,1.1113281176553134,1.1113281176555367,2.233768725545815e-13,2.234636052675069,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,59650fcf724f11bc,3040d441f80810e4,W006,W028,8,8,0.9139739791102776,0.913973979110412,1.3444800828210646e-13,1.7237585247300686,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,59650fcf724f11bc,be7a92e1f36d2292,W006,W029,8,8,2.137854966515824,2.1378549665159574,1.3322676295501878e-13,5.196664165866373,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,59650fcf724f11bc,674ea0b8b27fa7c7,W006,W030,8,8,1.6640811555448924,1.6640811555448514,-4.107825191113079e-14,2.8796342913632005,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,59650fcf724f11bc,9c964b13299f32cb,W006,W031,8,8,0.8607005694850877,0.8607005694847576,-3.3006930522105904e-13,1.7441137181070963,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,59650fcf724f11bc,6a317a400188cb9b,W006,W032,8,8,0.8679431585937863,0.8679431585938465,6.017408793468348e-14,2.1447204345842046,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,59650fcf724f11bc,5f9c3715d22ae336,W006,W033,8,8,1.265828385576854,1.265828385576954,1.0014211682118912e-13,2.0967306354659954,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,59650fcf724f11bc,2c487c4855775399,W006,W034,8,8,1.2806880736392785,1.2806880736392467,-3.175237850427948e-14,3.542022994853882,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,59650fcf724f11bc,f25bd8df99652c2b,W006,W035,8,8,1.821604591248923,1.8216045912489687,4.574118861455645e-14,3.3109266985339443,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,59650fcf724f11bc,4bfc0d70b116500c,W006,W036,8,8,1.2602508434486073,1.2602508434484885,-1.1879386363489175e-13,3.138280208228882,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,59650fcf724f11bc,922f49b7c63582f6,W006,W037,8,8,1.665826653034037,1.6658266530343204,2.8332891588433995e-13,3.5303729933400576,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,13d54802362fd649,84b0461c974c6f08,W008,W010,8,8,0.8744936056289899,0.874493605628991,1.1102230246251565e-15,1.1416374991422629,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,13d54802362fd649,b36f0dc2bb36d9b6,W008,W011,8,8,0.9193384162199444,0.9193384162201619,2.1749269052406817e-13,1.5294757024598604,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,13d54802362fd649,e43b14b1a0c01b0f,W008,W012,8,8,1.7251117878324758,1.7251117878324203,-5.551115123125783e-14,2.971077381219262,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,13d54802362fd649,a73527487e1ba30e,W008,W013,8,8,1.0530662475503036,1.0530662475506478,3.4416913763379853e-13,1.620981256194969,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,13d54802362fd649,9bf982556e9845da,W008,W014,8,8,1.0530662475503036,1.0530662475506478,3.4416913763379853e-13,1.620981256194969,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,13d54802362fd649,6c26d77b8fe5e104,W008,W015,8,8,0.940900951183462,0.940900951183817,3.5504932327512506e-13,1.3943152770800669,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,13d54802362fd649,cbfa1db9b3b7ec4d,W008,W017,8,8,0.940900951183462,0.940900951183817,3.5504932327512506e-13,1.3943152770800669,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,13d54802362fd649,b86432f92a43add3,W008,W018,8,8,0.7456761972539969,0.7456761972537407,-2.5623947408348613e-13,1.25578809548131,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,13d54802362fd649,9130e3a10b708f2c,W008,W021,8,8,0.9193384162199444,0.9193384162201619,2.1749269052406817e-13,1.5294757024598604,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,13d54802362fd649,2099f09dd0969482,W008,W027,8,8,1.0949675926138096,1.0949675926138998,9.015010959956271e-14,1.8597903376143194,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,13d54802362fd649,3040d441f80810e4,W008,W028,8,8,0.6052492114832384,0.6052492114832493,1.0880185641326534e-14,0.9653583269594139,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,13d54802362fd649,be7a92e1f36d2292,W008,W029,8,8,1.8611626836512225,1.8611626836512853,6.283862319378386e-14,3.877612269934074,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,13d54802362fd649,674ea0b8b27fa7c7,W008,W030,8,8,1.2586262071204637,1.2586262071204728,9.103828801926284e-15,2.275388830453072,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,13d54802362fd649,9c964b13299f32cb,W008,W031,8,8,0.7464450343230389,0.746445034322832,-2.0683454948766666e-13,1.1653870815409153,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,13d54802362fd649,6a317a400188cb9b,W008,W032,8,8,0.6916241225761257,0.6916241225759368,-1.8895995879120164e-13,1.1342436133481173,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,13d54802362fd649,5f9c3715d22ae336,W008,W033,8,8,0.9637260461677032,0.9637260461678082,1.0502709812953981e-13,1.643252603598989,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,13d54802362fd649,2c487c4855775399,W008,W034,8,8,1.2986967061174663,1.2986967061174632,-3.1086244689504383e-15,2.3921897784208204,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,13d54802362fd649,f25bd8df99652c2b,W008,W035,8,8,1.5440541789829552,1.544054178982075,-8.801848139228241e-13,2.2432149116002558,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,13d54802362fd649,4bfc0d70b116500c,W008,W036,8,8,1.0189655481356552,1.0189655481356814,2.6201263381153694e-14,2.4295968481754118,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,13d54802362fd649,922f49b7c63582f6,W008,W037,8,8,1.5793312028567188,1.5793312028567164,-2.4424906541753444e-15,3.0473468614956327,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,84b0461c974c6f08,b36f0dc2bb36d9b6,W010,W011,8,8,1.1536607235144538,1.1536607235147307,2.7688962234151404e-13,2.05844808638405,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,84b0461c974c6f08,e43b14b1a0c01b0f,W010,W012,8,8,1.78570128483813,1.78570128483807,-5.995204332975845e-14,3.448624033145745,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,84b0461c974c6f08,a73527487e1ba30e,W010,W013,8,8,1.0277601513338182,1.0277601513338117,-6.439293542825908e-15,2.4275901702358564,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,84b0461c974c6f08,9bf982556e9845da,W010,W014,8,8,1.0277601513338182,1.0277601513338117,-6.439293542825908e-15,2.4275901702358564,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,84b0461c974c6f08,6c26d77b8fe5e104,W010,W015,8,8,0.7950421776571879,0.7950421776571512,-3.6637359812630166e-14,1.2254486528729776,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,84b0461c974c6f08,cbfa1db9b3b7ec4d,W010,W017,8,8,0.7950421776571879,0.7950421776571512,-3.6637359812630166e-14,1.2254486528729776,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,84b0461c974c6f08,b86432f92a43add3,W010,W018,8,8,0.7785390705429783,0.7785390705424966,-4.817257703848554e-13,1.1700143123983235,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,84b0461c974c6f08,9130e3a10b708f2c,W010,W021,8,8,1.1536607235144538,1.1536607235147307,2.7688962234151404e-13,2.05844808638405,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,7y3sRwLe3Va-04,84b0461c974c6f08,2099f09dd0969482,W010,W027,8,8,1.0600819151196097,1.0600819151196637,5.395683899678261e-14,2.086073249751895,0.0
