image_id,condition,cut,rule,early_k,n_observed,n_valid,n_invalid,n_supported_modes,singleton_mass,p_sustained_onset_by_k,p_any_observed_onset,onset_median_conditional,late_new_geometry,late_h,max_few_modes,max_singleton_mass,order_fraction_required,p_sustained_onset_between_k_and_h,process_tier,difficulty_tag,difficulty_status,scene_category,main_function_primary,room_status
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.05,P_pattern,7,20,19,1,5,0.210526315789,0,0,,0.242,15,3,0.1,0.8,0,invalid_records_preclude_process_tier,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.05,D10_distribution,7,20,19,1,5,0.210526315789,0,0,,0.242,15,3,0.1,0.8,0,invalid_records_preclude_process_tier,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.05,D20_distribution,7,20,19,1,5,0.210526315789,0,0,,0.242,15,3,0.1,0.8,0,invalid_records_preclude_process_tier,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.05,G10_geometry,7,20,19,1,5,0.210526315789,0,0,,0.242,15,3,0.1,0.8,0,invalid_records_preclude_process_tier,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,P_pattern,7,20,19,1,4,0.105263157895,0,0,,0.106,15,3,0.1,0.8,0,invalid_records_preclude_process_tier,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,D10_distribution,7,20,19,1,4,0.105263157895,0,0,,0.106,15,3,0.1,0.8,0,invalid_records_preclude_process_tier,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,D20_distribution,7,20,19,1,4,0.105263157895,0,0,,0.106,15,3,0.1,0.8,0,invalid_records_preclude_process_tier,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,G10_geometry,7,20,19,1,4,0.105263157895,0,0,,0.106,15,3,0.1,0.8,0,invalid_records_preclude_process_tier,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.2,P_pattern,7,20,19,1,4,0.0526315789474,0,0,,0.112,15,3,0.1,0.8,0,invalid_records_preclude_process_tier,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.2,D10_distribution,7,20,19,1,4,0.0526315789474,0,0,,0.112,15,3,0.1,0.8,0,invalid_records_preclude_process_tier,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.2,D20_distribution,7,20,19,1,4,0.0526315789474,0,0,,0.112,15,3,0.1,0.8,0,invalid_records_preclude_process_tier,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.2,G10_geometry,7,20,19,1,4,0.0526315789474,0,0,,0.112,15,3,0.1,0.8,0,invalid_records_preclude_process_tier,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.05,P_pattern,7,5,5,0,0,1,0,0,,1,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.05,D10_distribution,7,5,5,0,0,1,0,0,,1,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.05,D20_distribution,7,5,5,0,0,1,0,0,,1,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.05,G10_geometry,7,5,5,0,0,1,0,0,,1,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.1,P_pattern,7,5,5,0,1,0.6,0,0,,0.706666666667,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.1,D10_distribution,7,5,5,0,1,0.6,0,0,,0.706666666667,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.1,D20_distribution,7,5,5,0,1,0.6,0,0,,0.706666666667,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.1,G10_geometry,7,5,5,0,1,0.6,0,0,,0.706666666667,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.2,P_pattern,7,5,5,0,1,0.6,0,0,,0.693333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.2,D10_distribution,7,5,5,0,1,0.6,0,0,,0.693333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.2,D20_distribution,7,5,5,0,1,0.6,0,0,,0.693333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.2,G10_geometry,7,5,5,0,1,0.6,0,0,,0.693333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.05,P_pattern,7,5,5,0,1,0.6,0,0,,0.693333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,简单,labelled,厨房与用餐,dining,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.05,D10_distribution,7,5,5,0,1,0.6,0,0,,0.693333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,简单,labelled,厨房与用餐,dining,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.05,D20_distribution,7,5,5,0,1,0.6,0,0,,0.693333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,简单,labelled,厨房与用餐,dining,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.05,G10_geometry,7,5,5,0,1,0.6,0,0,,0.693333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,简单,labelled,厨房与用餐,dining,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.1,P_pattern,7,5,5,0,1,0.2,0,0,,0.0566666666667,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,简单,labelled,厨房与用餐,dining,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.1,D10_distribution,7,5,5,0,1,0.2,0,0,,0.0566666666667,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,简单,labelled,厨房与用餐,dining,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.1,D20_distribution,7,5,5,0,1,0.2,0,0,,0.0566666666667,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,简单,labelled,厨房与用餐,dining,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.1,G10_geometry,7,5,5,0,1,0.2,0,0,,0.0566666666667,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,简单,labelled,厨房与用餐,dining,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.2,P_pattern,7,5,5,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,简单,labelled,厨房与用餐,dining,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.2,D10_distribution,7,5,5,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,简单,labelled,厨房与用餐,dining,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.2,D20_distribution,7,5,5,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,简单,labelled,厨房与用餐,dining,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.2,G10_geometry,7,5,5,0,1,0,1,1,3,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,简单,labelled,厨房与用餐,dining,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,0.05,P_pattern,7,4,4,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,简单,labelled,厨房与用餐,dining,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,0.05,D10_distribution,7,4,4,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,简单,labelled,厨房与用餐,dining,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,0.05,D20_distribution,7,4,4,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,简单,labelled,厨房与用餐,dining,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,0.05,G10_geometry,7,4,4,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,简单,labelled,厨房与用餐,dining,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,0.1,P_pattern,7,4,4,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,简单,labelled,厨房与用餐,dining,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,0.1,D10_distribution,7,4,4,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,简单,labelled,厨房与用餐,dining,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,0.1,D20_distribution,7,4,4,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,简单,labelled,厨房与用餐,dining,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,0.1,G10_geometry,7,4,4,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,简单,labelled,厨房与用餐,dining,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,0.2,P_pattern,7,4,4,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,简单,labelled,厨房与用餐,dining,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,0.2,D10_distribution,7,4,4,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,简单,labelled,厨房与用餐,dining,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,0.2,D20_distribution,7,4,4,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,简单,labelled,厨房与用餐,dining,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,0.2,G10_geometry,7,4,4,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,简单,labelled,厨房与用餐,dining,overlap_with_pending_or_unsupported
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,0.05,P_pattern,7,24,24,0,3,0.0833333333333,0,0.89,20,0.0841666666667,15,3,0.1,0.8,0.04,intermediate_or_order_sensitive,简单,labelled,卧室,sleep,supported_component
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,0.05,D10_distribution,7,24,24,0,3,0.0833333333333,0,0.89,20,0.0841666666667,15,3,0.1,0.8,0.01,intermediate_or_order_sensitive,简单,labelled,卧室,sleep,supported_component
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,0.05,D20_distribution,7,24,24,0,3,0.0833333333333,0,0.89,20,0.0841666666667,15,3,0.1,0.8,0.04,intermediate_or_order_sensitive,简单,labelled,卧室,sleep,supported_component
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,0.05,G10_geometry,7,24,24,0,3,0.0833333333333,0,0.89,20,0.0841666666667,15,3,0.1,0.8,0.01,intermediate_or_order_sensitive,简单,labelled,卧室,sleep,supported_component
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,0.1,P_pattern,7,24,24,0,3,0,0.02,0.94,19,0.00833333333333,15,3,0.1,0.8,0.18,intermediate_or_order_sensitive,简单,labelled,卧室,sleep,supported_component
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,0.1,D10_distribution,7,24,24,0,3,0,0,0.94,19,0.00833333333333,15,3,0.1,0.8,0.1,intermediate_or_order_sensitive,简单,labelled,卧室,sleep,supported_component
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,0.1,D20_distribution,7,24,24,0,3,0,0,0.94,19,0.00833333333333,15,3,0.1,0.8,0.2,intermediate_or_order_sensitive,简单,labelled,卧室,sleep,supported_component
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,0.1,G10_geometry,7,24,24,0,3,0,0,0.94,19,0.00833333333333,15,3,0.1,0.8,0.1,intermediate_or_order_sensitive,简单,labelled,卧室,sleep,supported_component
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,0.2,P_pattern,7,24,24,0,2,0,0.15,1,12,0.00416666666667,15,3,0.1,0.8,0.63,intermediate_or_order_sensitive,简单,labelled,卧室,sleep,supported_component
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,0.2,D10_distribution,7,24,24,0,2,0,0,1,14,0.00416666666667,15,3,0.1,0.8,0.78,intermediate_or_order_sensitive,简单,labelled,卧室,sleep,supported_component
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,0.2,D20_distribution,7,24,24,0,2,0,0.15,1,12,0.00416666666667,15,3,0.1,0.8,0.63,intermediate_or_order_sensitive,简单,labelled,卧室,sleep,supported_component
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,0.2,G10_geometry,7,24,24,0,2,0,0,1,14,0.00416666666667,15,3,0.1,0.8,0.78,intermediate_or_order_sensitive,简单,labelled,卧室,sleep,supported_component
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,0.05,P_pattern,7,6,6,0,2,0.333333333333,0,0,,0.483333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,卧室,sleep,supported_component
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,0.05,D10_distribution,7,6,6,0,2,0.333333333333,0,0,,0.483333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,卧室,sleep,supported_component
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,0.05,D20_distribution,7,6,6,0,2,0.333333333333,0,0,,0.483333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,卧室,sleep,supported_component
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,0.05,G10_geometry,7,6,6,0,2,0.333333333333,0,0,,0.483333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,卧室,sleep,supported_component
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,0.1,P_pattern,7,6,6,0,2,0,0.54,0.54,5,0,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,卧室,sleep,supported_component
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,0.1,D10_distribution,7,6,6,0,2,0,0.54,0.54,5,0,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,卧室,sleep,supported_component
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,0.1,D20_distribution,7,6,6,0,2,0,0.54,0.54,5,0,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,卧室,sleep,supported_component
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,0.1,G10_geometry,7,6,6,0,2,0,0.54,0.54,5,0,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,卧室,sleep,supported_component
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,0.2,P_pattern,7,6,6,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,中等,labelled,卧室,sleep,supported_component
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,0.2,D10_distribution,7,6,6,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,中等,labelled,卧室,sleep,supported_component
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,0.2,D20_distribution,7,6,6,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,中等,labelled,卧室,sleep,supported_component
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,0.2,G10_geometry,7,6,6,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,中等,labelled,卧室,sleep,supported_component
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,manual,0.05,P_pattern,7,1,1,0,0,1,0,0,,0,15,3,0.1,0.8,0,insufficient_observed_people,中等,labelled,卧室,sleep,supported_component
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,manual,0.05,D10_distribution,7,1,1,0,0,1,0,0,,0,15,3,0.1,0.8,0,insufficient_observed_people,中等,labelled,卧室,sleep,supported_component
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,manual,0.05,D20_distribution,7,1,1,0,0,1,0,0,,0,15,3,0.1,0.8,0,insufficient_observed_people,中等,labelled,卧室,sleep,supported_component
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,manual,0.05,G10_geometry,7,1,1,0,0,1,0,0,,0,15,3,0.1,0.8,0,insufficient_observed_people,中等,labelled,卧室,sleep,supported_component
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,manual,0.1,P_pattern,7,1,1,0,0,1,0,0,,0,15,3,0.1,0.8,0,insufficient_observed_people,中等,labelled,卧室,sleep,supported_component
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,manual,0.1,D10_distribution,7,1,1,0,0,1,0,0,,0,15,3,0.1,0.8,0,insufficient_observed_people,中等,labelled,卧室,sleep,supported_component
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,manual,0.1,D20_distribution,7,1,1,0,0,1,0,0,,0,15,3,0.1,0.8,0,insufficient_observed_people,中等,labelled,卧室,sleep,supported_component
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,manual,0.1,G10_geometry,7,1,1,0,0,1,0,0,,0,15,3,0.1,0.8,0,insufficient_observed_people,中等,labelled,卧室,sleep,supported_component
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,manual,0.2,P_pattern,7,1,1,0,0,1,0,0,,0,15,3,0.1,0.8,0,insufficient_observed_people,中等,labelled,卧室,sleep,supported_component
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,manual,0.2,D10_distribution,7,1,1,0,0,1,0,0,,0,15,3,0.1,0.8,0,insufficient_observed_people,中等,labelled,卧室,sleep,supported_component
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,manual,0.2,D20_distribution,7,1,1,0,0,1,0,0,,0,15,3,0.1,0.8,0,insufficient_observed_people,中等,labelled,卧室,sleep,supported_component
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,manual,0.2,G10_geometry,7,1,1,0,0,1,0,0,,0,15,3,0.1,0.8,0,insufficient_observed_people,中等,labelled,卧室,sleep,supported_component
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,0.05,P_pattern,7,3,3,0,1,0.333333333333,0,0,,0.5,15,3,0.1,0.8,0,insufficient_observed_people,中等,labelled,起居与休闲,living,supported_component
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,0.05,D10_distribution,7,3,3,0,1,0.333333333333,0,0,,0.5,15,3,0.1,0.8,0,insufficient_observed_people,中等,labelled,起居与休闲,living,supported_component
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,0.05,D20_distribution,7,3,3,0,1,0.333333333333,0,0,,0.5,15,3,0.1,0.8,0,insufficient_observed_people,中等,labelled,起居与休闲,living,supported_component
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,0.05,G10_geometry,7,3,3,0,1,0.333333333333,0,0,,0.5,15,3,0.1,0.8,0,insufficient_observed_people,中等,labelled,起居与休闲,living,supported_component
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,0.1,P_pattern,7,3,3,0,1,0.333333333333,0,0,,0.5,15,3,0.1,0.8,0,insufficient_observed_people,中等,labelled,起居与休闲,living,supported_component
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,0.1,D10_distribution,7,3,3,0,1,0.333333333333,0,0,,0.5,15,3,0.1,0.8,0,insufficient_observed_people,中等,labelled,起居与休闲,living,supported_component
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,0.1,D20_distribution,7,3,3,0,1,0.333333333333,0,0,,0.5,15,3,0.1,0.8,0,insufficient_observed_people,中等,labelled,起居与休闲,living,supported_component
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,0.1,G10_geometry,7,3,3,0,1,0.333333333333,0,0,,0.5,15,3,0.1,0.8,0,insufficient_observed_people,中等,labelled,起居与休闲,living,supported_component
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,0.2,P_pattern,7,3,3,0,1,0.333333333333,0,0,,0.5,15,3,0.1,0.8,0,insufficient_observed_people,中等,labelled,起居与休闲,living,supported_component
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,0.2,D10_distribution,7,3,3,0,1,0.333333333333,0,0,,0.5,15,3,0.1,0.8,0,insufficient_observed_people,中等,labelled,起居与休闲,living,supported_component
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,0.2,D20_distribution,7,3,3,0,1,0.333333333333,0,0,,0.5,15,3,0.1,0.8,0,insufficient_observed_people,中等,labelled,起居与休闲,living,supported_component
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,0.2,G10_geometry,7,3,3,0,1,0.333333333333,0,0,,0.5,15,3,0.1,0.8,0,insufficient_observed_people,中等,labelled,起居与休闲,living,supported_component
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.05,P_pattern,7,23,23,0,5,0.130434782609,0,0,,0.095,15,3,0.1,0.8,0,singleton_support_insufficient,简单,labelled,卧室,sleep,supported_component
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.05,D10_distribution,7,23,23,0,5,0.130434782609,0,0,,0.095,15,3,0.1,0.8,0,singleton_support_insufficient,简单,labelled,卧室,sleep,supported_component
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.05,D20_distribution,7,23,23,0,5,0.130434782609,0,0,,0.095,15,3,0.1,0.8,0,singleton_support_insufficient,简单,labelled,卧室,sleep,supported_component
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.05,G10_geometry,7,23,23,0,5,0.130434782609,0,0,,0.095,15,3,0.1,0.8,0,singleton_support_insufficient,简单,labelled,卧室,sleep,supported_component
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.1,P_pattern,7,23,23,0,2,0.0434782608696,0.05,0.98,17,0.0391666666667,15,3,0.1,0.8,0.33,intermediate_or_order_sensitive,简单,labelled,卧室,sleep,supported_component
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.1,D10_distribution,7,23,23,0,2,0.0434782608696,0,0.98,17,0.0391666666667,15,3,0.1,0.8,0.24,intermediate_or_order_sensitive,简单,labelled,卧室,sleep,supported_component
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.1,D20_distribution,7,23,23,0,2,0.0434782608696,0,0.98,17,0.0391666666667,15,3,0.1,0.8,0.38,intermediate_or_order_sensitive,简单,labelled,卧室,sleep,supported_component
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.1,G10_geometry,7,23,23,0,2,0.0434782608696,0,0.95,18,0.0391666666667,15,3,0.1,0.8,0.21,intermediate_or_order_sensitive,简单,labelled,卧室,sleep,supported_component
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.2,P_pattern,7,23,23,0,1,0.0434782608696,0.29,0.94,12,0.0458333333333,15,3,0.1,0.8,0.37,intermediate_or_order_sensitive,简单,labelled,卧室,sleep,supported_component
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.2,D10_distribution,7,23,23,0,1,0.0434782608696,0.29,0.94,12,0.0458333333333,15,3,0.1,0.8,0.37,intermediate_or_order_sensitive,简单,labelled,卧室,sleep,supported_component
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.2,D20_distribution,7,23,23,0,1,0.0434782608696,0.29,0.94,12,0.0458333333333,15,3,0.1,0.8,0.37,intermediate_or_order_sensitive,简单,labelled,卧室,sleep,supported_component
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.2,G10_geometry,7,23,23,0,1,0.0434782608696,0.21,0.94,12,0.0458333333333,15,3,0.1,0.8,0.45,intermediate_or_order_sensitive,简单,labelled,卧室,sleep,supported_component
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,0.05,P_pattern,7,23,23,0,2,0.260869565217,0,0,,0.2025,15,3,0.1,0.8,0,observed_fragmented_late_changes,中等,labelled,卧室,sleep,overlap_with_pending_or_unsupported
