image_id,condition,cut,rule,early_k,n_observed,n_valid,n_invalid,n_supported_modes,singleton_mass,p_sustained_onset_by_k,p_any_observed_onset,onset_median_conditional,late_new_geometry,late_h,max_few_modes,max_singleton_mass,order_fraction_required,p_sustained_onset_between_k_and_h,process_tier,difficulty_tag,difficulty_status,scene_category,main_function_primary,room_status
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,manual,0.2,D20_distribution,7,3,3,0,1,0,0,0,,0,15,3,0.1,0.8,0,insufficient_observed_people,,not_recorded,卧室,sleep,supported_component
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,manual,0.2,G10_geometry,7,3,3,0,1,0,0,0,,0,15,3,0.1,0.8,0,insufficient_observed_people,,not_recorded,卧室,sleep,supported_component
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,0.05,P_pattern,7,1,1,0,0,1,0,0,,0,15,3,0.1,0.8,0,insufficient_observed_people,,not_recorded,卧室,sleep,supported_component
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,0.05,D10_distribution,7,1,1,0,0,1,0,0,,0,15,3,0.1,0.8,0,insufficient_observed_people,,not_recorded,卧室,sleep,supported_component
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,0.05,D20_distribution,7,1,1,0,0,1,0,0,,0,15,3,0.1,0.8,0,insufficient_observed_people,,not_recorded,卧室,sleep,supported_component
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,0.05,G10_geometry,7,1,1,0,0,1,0,0,,0,15,3,0.1,0.8,0,insufficient_observed_people,,not_recorded,卧室,sleep,supported_component
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,0.1,P_pattern,7,1,1,0,0,1,0,0,,0,15,3,0.1,0.8,0,insufficient_observed_people,,not_recorded,卧室,sleep,supported_component
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,0.1,D10_distribution,7,1,1,0,0,1,0,0,,0,15,3,0.1,0.8,0,insufficient_observed_people,,not_recorded,卧室,sleep,supported_component
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,0.1,D20_distribution,7,1,1,0,0,1,0,0,,0,15,3,0.1,0.8,0,insufficient_observed_people,,not_recorded,卧室,sleep,supported_component
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,0.1,G10_geometry,7,1,1,0,0,1,0,0,,0,15,3,0.1,0.8,0,insufficient_observed_people,,not_recorded,卧室,sleep,supported_component
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,0.2,P_pattern,7,1,1,0,0,1,0,0,,0,15,3,0.1,0.8,0,insufficient_observed_people,,not_recorded,卧室,sleep,supported_component
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,0.2,D10_distribution,7,1,1,0,0,1,0,0,,0,15,3,0.1,0.8,0,insufficient_observed_people,,not_recorded,卧室,sleep,supported_component
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,0.2,D20_distribution,7,1,1,0,0,1,0,0,,0,15,3,0.1,0.8,0,insufficient_observed_people,,not_recorded,卧室,sleep,supported_component
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,0.2,G10_geometry,7,1,1,0,0,1,0,0,,0,15,3,0.1,0.8,0,insufficient_observed_people,,not_recorded,卧室,sleep,supported_component
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,P_pattern,7,5,5,0,2,0.2,0,0,,0.4,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,,not_recorded,开放复合空间,kitchen,overlap_with_pending_or_unsupported
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,D10_distribution,7,5,5,0,2,0.2,0,0,,0.4,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,,not_recorded,开放复合空间,kitchen,overlap_with_pending_or_unsupported
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,D20_distribution,7,5,5,0,2,0.2,0,0,,0.4,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,,not_recorded,开放复合空间,kitchen,overlap_with_pending_or_unsupported
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,G10_geometry,7,5,5,0,2,0.2,0,0,,0.4,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,,not_recorded,开放复合空间,kitchen,overlap_with_pending_or_unsupported
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,P_pattern,7,5,5,0,1,0.2,0,0,,0.19,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,,not_recorded,开放复合空间,kitchen,overlap_with_pending_or_unsupported
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,D10_distribution,7,5,5,0,1,0.2,0,0,,0.19,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,,not_recorded,开放复合空间,kitchen,overlap_with_pending_or_unsupported
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,D20_distribution,7,5,5,0,1,0.2,0,0,,0.19,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,,not_recorded,开放复合空间,kitchen,overlap_with_pending_or_unsupported
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,G10_geometry,7,5,5,0,1,0.2,0,0,,0.19,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,,not_recorded,开放复合空间,kitchen,overlap_with_pending_or_unsupported
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,P_pattern,7,5,5,0,1,0.2,0,0,,0.18,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,,not_recorded,开放复合空间,kitchen,overlap_with_pending_or_unsupported
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,D10_distribution,7,5,5,0,1,0.2,0,0,,0.18,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,,not_recorded,开放复合空间,kitchen,overlap_with_pending_or_unsupported
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,D20_distribution,7,5,5,0,1,0.2,0,0,,0.18,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,,not_recorded,开放复合空间,kitchen,overlap_with_pending_or_unsupported
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,G10_geometry,7,5,5,0,1,0.2,0,0,,0.18,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,,not_recorded,开放复合空间,kitchen,overlap_with_pending_or_unsupported
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,P_pattern,7,24,24,0,2,0,0.02,0.93,18,0,15,3,0.1,0.8,0.32,intermediate_or_order_sensitive,,not_recorded,复合／待定,unknown,not_in_supported_component
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,D10_distribution,7,24,24,0,2,0,0,0.93,18,0,15,3,0.1,0.8,0.22,intermediate_or_order_sensitive,,not_recorded,复合／待定,unknown,not_in_supported_component
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,D20_distribution,7,24,24,0,2,0,0,0.93,18,0,15,3,0.1,0.8,0.34,intermediate_or_order_sensitive,,not_recorded,复合／待定,unknown,not_in_supported_component
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,G10_geometry,7,24,24,0,2,0,0,0.93,18,0,15,3,0.1,0.8,0.22,intermediate_or_order_sensitive,,not_recorded,复合／待定,unknown,not_in_supported_component
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,P_pattern,7,24,24,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,,not_recorded,复合／待定,unknown,not_in_supported_component
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,D10_distribution,7,24,24,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,,not_recorded,复合／待定,unknown,not_in_supported_component
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,D20_distribution,7,24,24,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,,not_recorded,复合／待定,unknown,not_in_supported_component
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,G10_geometry,7,24,24,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,,not_recorded,复合／待定,unknown,not_in_supported_component
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,P_pattern,7,24,24,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,,not_recorded,复合／待定,unknown,not_in_supported_component
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,D10_distribution,7,24,24,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,,not_recorded,复合／待定,unknown,not_in_supported_component
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,D20_distribution,7,24,24,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,,not_recorded,复合／待定,unknown,not_in_supported_component
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,G10_geometry,7,24,24,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,,not_recorded,复合／待定,unknown,not_in_supported_component
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,P_pattern,7,24,24,0,3,0.25,0,0,,0.234166666667,15,3,0.1,0.8,0,observed_fragmented_late_changes,,not_recorded,通行与连接,sleep,supported_component
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,D10_distribution,7,24,24,0,3,0.25,0,0,,0.234166666667,15,3,0.1,0.8,0,observed_fragmented_late_changes,,not_recorded,通行与连接,sleep,supported_component
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,D20_distribution,7,24,24,0,3,0.25,0,0,,0.234166666667,15,3,0.1,0.8,0,observed_fragmented_late_changes,,not_recorded,通行与连接,sleep,supported_component
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,G10_geometry,7,24,24,0,3,0.25,0,0,,0.234166666667,15,3,0.1,0.8,0,observed_fragmented_late_changes,,not_recorded,通行与连接,sleep,supported_component
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,P_pattern,7,24,24,0,2,0.208333333333,0,0,,0.23,15,3,0.1,0.8,0,observed_fragmented_late_changes,,not_recorded,通行与连接,sleep,supported_component
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,D10_distribution,7,24,24,0,2,0.208333333333,0,0,,0.23,15,3,0.1,0.8,0,observed_fragmented_late_changes,,not_recorded,通行与连接,sleep,supported_component
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,D20_distribution,7,24,24,0,2,0.208333333333,0,0,,0.23,15,3,0.1,0.8,0,observed_fragmented_late_changes,,not_recorded,通行与连接,sleep,supported_component
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,G10_geometry,7,24,24,0,2,0.208333333333,0,0,,0.23,15,3,0.1,0.8,0,observed_fragmented_late_changes,,not_recorded,通行与连接,sleep,supported_component
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.2,P_pattern,7,24,24,0,3,0.0416666666667,0,0.75,21,0.0783333333333,15,3,0.1,0.8,0.07,intermediate_or_order_sensitive,,not_recorded,通行与连接,sleep,supported_component
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.2,D10_distribution,7,24,24,0,3,0.0416666666667,0,0.75,21,0.0783333333333,15,3,0.1,0.8,0,intermediate_or_order_sensitive,,not_recorded,通行与连接,sleep,supported_component
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.2,D20_distribution,7,24,24,0,3,0.0416666666667,0,0.75,21,0.0783333333333,15,3,0.1,0.8,0.07,intermediate_or_order_sensitive,,not_recorded,通行与连接,sleep,supported_component
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.2,G10_geometry,7,24,24,0,3,0.0416666666667,0,0.75,21,0.0783333333333,15,3,0.1,0.8,0,intermediate_or_order_sensitive,,not_recorded,通行与连接,sleep,supported_component
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.05,P_pattern,7,5,5,0,1,0.6,0,0,,0.703333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,未定,undetermined,通行与连接,circulation,supported_component
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.05,D10_distribution,7,5,5,0,1,0.6,0,0,,0.703333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,未定,undetermined,通行与连接,circulation,supported_component
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.05,D20_distribution,7,5,5,0,1,0.6,0,0,,0.703333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,未定,undetermined,通行与连接,circulation,supported_component
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.05,G10_geometry,7,5,5,0,1,0.6,0,0,,0.703333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,未定,undetermined,通行与连接,circulation,supported_component
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.1,P_pattern,7,5,5,0,1,0.6,0,0,,0.706666666667,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,未定,undetermined,通行与连接,circulation,supported_component
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.1,D10_distribution,7,5,5,0,1,0.6,0,0,,0.706666666667,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,未定,undetermined,通行与连接,circulation,supported_component
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.1,D20_distribution,7,5,5,0,1,0.6,0,0,,0.706666666667,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,未定,undetermined,通行与连接,circulation,supported_component
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.1,G10_geometry,7,5,5,0,1,0.6,0,0,,0.706666666667,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,未定,undetermined,通行与连接,circulation,supported_component
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.2,P_pattern,7,5,5,0,1,0.6,0,0,,0.703333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,未定,undetermined,通行与连接,circulation,supported_component
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.2,D10_distribution,7,5,5,0,1,0.6,0,0,,0.703333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,未定,undetermined,通行与连接,circulation,supported_component
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.2,D20_distribution,7,5,5,0,1,0.6,0,0,,0.703333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,未定,undetermined,通行与连接,circulation,supported_component
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.2,G10_geometry,7,5,5,0,1,0.6,0,0,,0.703333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,未定,undetermined,通行与连接,circulation,supported_component
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.05,P_pattern,7,6,6,0,0,1,0,0,,1,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,,not_recorded,开放复合空间,dining,not_in_supported_component
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.05,D10_distribution,7,6,6,0,0,1,0,0,,1,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,,not_recorded,开放复合空间,dining,not_in_supported_component
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.05,D20_distribution,7,6,6,0,0,1,0,0,,1,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,,not_recorded,开放复合空间,dining,not_in_supported_component
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.05,G10_geometry,7,6,6,0,0,1,0,0,,1,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,,not_recorded,开放复合空间,dining,not_in_supported_component
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.1,P_pattern,7,6,6,0,1,0.666666666667,0,0,,0.716666666667,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,,not_recorded,开放复合空间,dining,not_in_supported_component
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.1,D10_distribution,7,6,6,0,1,0.666666666667,0,0,,0.716666666667,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,,not_recorded,开放复合空间,dining,not_in_supported_component
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.1,D20_distribution,7,6,6,0,1,0.666666666667,0,0,,0.716666666667,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,,not_recorded,开放复合空间,dining,not_in_supported_component
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.1,G10_geometry,7,6,6,0,1,0.666666666667,0,0,,0.716666666667,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,,not_recorded,开放复合空间,dining,not_in_supported_component
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.2,P_pattern,7,6,6,0,2,0.333333333333,0,0,,0.46,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,,not_recorded,开放复合空间,dining,not_in_supported_component
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.2,D10_distribution,7,6,6,0,2,0.333333333333,0,0,,0.46,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,,not_recorded,开放复合空间,dining,not_in_supported_component
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.2,D20_distribution,7,6,6,0,2,0.333333333333,0,0,,0.46,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,,not_recorded,开放复合空间,dining,not_in_supported_component
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.2,G10_geometry,7,6,6,0,2,0.333333333333,0,0,,0.46,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,,not_recorded,开放复合空间,dining,not_in_supported_component
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,0.05,P_pattern,7,6,6,0,1,0.333333333333,0,0,,0.323333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,开放复合空间,living,overlap_with_pending_or_unsupported
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,0.05,D10_distribution,7,6,6,0,1,0.333333333333,0,0,,0.323333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,开放复合空间,living,overlap_with_pending_or_unsupported
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,0.05,D20_distribution,7,6,6,0,1,0.333333333333,0,0,,0.323333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,开放复合空间,living,overlap_with_pending_or_unsupported
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,0.05,G10_geometry,7,6,6,0,1,0.333333333333,0,0,,0.323333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,开放复合空间,living,overlap_with_pending_or_unsupported
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,0.1,P_pattern,7,6,6,0,1,0.333333333333,0,0,,0.353333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,开放复合空间,living,overlap_with_pending_or_unsupported
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,0.1,D10_distribution,7,6,6,0,1,0.333333333333,0,0,,0.353333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,开放复合空间,living,overlap_with_pending_or_unsupported
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,0.1,D20_distribution,7,6,6,0,1,0.333333333333,0,0,,0.353333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,开放复合空间,living,overlap_with_pending_or_unsupported
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,0.1,G10_geometry,7,6,6,0,1,0.333333333333,0,0,,0.353333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,开放复合空间,living,overlap_with_pending_or_unsupported
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,0.2,P_pattern,7,6,6,0,1,0.333333333333,0,0,,0.33,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,开放复合空间,living,overlap_with_pending_or_unsupported
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,0.2,D10_distribution,7,6,6,0,1,0.333333333333,0,0,,0.33,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,开放复合空间,living,overlap_with_pending_or_unsupported
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,0.2,D20_distribution,7,6,6,0,1,0.333333333333,0,0,,0.33,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,开放复合空间,living,overlap_with_pending_or_unsupported
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,0.2,G10_geometry,7,6,6,0,1,0.333333333333,0,0,,0.33,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,开放复合空间,living,overlap_with_pending_or_unsupported
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,0.05,P_pattern,7,4,4,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,中等,labelled,开放复合空间,living,overlap_with_pending_or_unsupported
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,0.05,D10_distribution,7,4,4,0,1,0,1,1,2,0,15,3,0.1,0.8,0,early_one_or_two_supported_modes,中等,labelled,开放复合空间,living,overlap_with_pending_or_unsupported
