condition,target,design,method,subset,images,buildings,components,image_loss,building_macro_loss,accuracy
manual,singleton_share,supported_same_room,dinov3__block12__faces_global,all_available,40,12,17,0.412806324111,0.390314924608,
manual,singleton_share,supported_same_room,dinov3__block12__panorama_mean,all_available,40,12,17,0.414624505929,0.395230749524,
manual,singleton_share,supported_same_room,dinov3__block3__panorama_mean,all_available,40,12,17,0.415306324111,0.391703813497,
manual,singleton_share,supported_same_room,dinov3__cls__panorama,all_available,40,12,17,0.421291172596,0.398934453228,
manual,singleton_share,supported_same_room,source_frequency_or_median,all_available,40,12,17,0.387124505929,0.368101119895,
manual,singleton_share,supported_same_room,uniform_random_source_expectation,all_available,40,12,17,0.410928853755,0.391881313131,
manual,within_cluster_median,all_other_building,dinov3__block12__faces_global,all_available,145,22,39,0.019836688181,0.0220193835412,
manual,within_cluster_median,all_other_building,dinov3__block12__panorama_mean,all_available,145,22,39,0.019454139702,0.0202883703143,
manual,within_cluster_median,all_other_building,dinov3__block3__panorama_mean,all_available,145,22,39,0.0219304845113,0.0243150904113,
manual,within_cluster_median,all_other_building,dinov3__cls__panorama,all_available,145,22,39,0.0213021540663,0.022562287361,
manual,within_cluster_median,all_other_building,source_frequency_or_median,all_available,145,22,39,0.0158122571132,0.0172731589697,
manual,within_cluster_median,all_other_building,uniform_random_source_expectation,all_available,145,22,39,0.0223391472208,0.0231735137453,
manual,within_cluster_median,same_building_diagnostic,dinov3__block12__faces_global,all_available,143,20,38,0.0239324456601,0.0254834633831,
manual,within_cluster_median,same_building_diagnostic,dinov3__block12__panorama_mean,all_available,143,20,38,0.0254585059953,0.0267298289691,
manual,within_cluster_median,same_building_diagnostic,dinov3__block3__panorama_mean,all_available,143,20,38,0.0235544314279,0.0246186393369,
manual,within_cluster_median,same_building_diagnostic,dinov3__cls__panorama,all_available,143,20,38,0.0246765670211,0.0260467207488,
manual,within_cluster_median,same_building_diagnostic,source_frequency_or_median,all_available,143,20,38,0.0175111181295,0.0198644969663,
manual,within_cluster_median,same_building_diagnostic,uniform_random_source_expectation,all_available,143,20,38,0.0225256615879,0.02413023405,
manual,within_cluster_median,same_mainspace_other_building,dinov3__block12__faces_global,all_available,145,22,39,0.0204867850527,0.0207477189339,
manual,within_cluster_median,same_mainspace_other_building,dinov3__block12__panorama_mean,all_available,145,22,39,0.0210768016035,0.0213465667532,
manual,within_cluster_median,same_mainspace_other_building,dinov3__block3__panorama_mean,all_available,145,22,39,0.0209302103858,0.0210018062002,
manual,within_cluster_median,same_mainspace_other_building,dinov3__cls__panorama,all_available,145,22,39,0.020729730262,0.0218246405566,
manual,within_cluster_median,same_mainspace_other_building,source_frequency_or_median,all_available,145,22,39,0.0161506710477,0.0170573854378,
manual,within_cluster_median,same_mainspace_other_building,uniform_random_source_expectation,all_available,145,22,39,0.0214560794402,0.0217600035129,
manual,within_cluster_median,same_scene_other_building,dinov3__block12__faces_global,all_available,139,22,39,0.0203319792017,0.0198984463735,
manual,within_cluster_median,same_scene_other_building,dinov3__block12__panorama_mean,all_available,139,22,39,0.020871403381,0.0200702228889,
manual,within_cluster_median,same_scene_other_building,dinov3__block3__panorama_mean,all_available,139,22,39,0.0190287830683,0.0189869441676,
manual,within_cluster_median,same_scene_other_building,dinov3__cls__panorama,all_available,139,22,39,0.0199647431777,0.0195918596375,
manual,within_cluster_median,same_scene_other_building,source_frequency_or_median,all_available,139,22,39,0.0156751439549,0.0167969530014,
manual,within_cluster_median,same_scene_other_building,uniform_random_source_expectation,all_available,139,22,39,0.0215472801129,0.0220447592255,
manual,within_cluster_median,supported_same_room,dinov3__block12__faces_global,all_available,29,10,13,0.0291799414377,0.0315668361208,
manual,within_cluster_median,supported_same_room,dinov3__block12__panorama_mean,all_available,29,10,13,0.0296210511212,0.0318226797372,
manual,within_cluster_median,supported_same_room,dinov3__block3__panorama_mean,all_available,29,10,13,0.0274772541614,0.0307438706039,
manual,within_cluster_median,supported_same_room,dinov3__cls__panorama,all_available,29,10,13,0.0293061594746,0.031670482108,
manual,within_cluster_median,supported_same_room,source_frequency_or_median,all_available,29,10,13,0.0250618652558,0.0295764326329,
manual,within_cluster_median,supported_same_room,uniform_random_source_expectation,all_available,29,10,13,0.0280050118657,0.0310224321766,
oos_geometry,core10_p_by_19,all_other_building,source_frequency_or_median,all_available,9,6,5,0.118888888889,0.09625,
oos_geometry,core10_p_by_19,all_other_building,uniform_random_source_expectation,all_available,9,6,5,0.154904100529,0.144505621693,
oos_geometry,core10_p_by_19,same_building_diagnostic,source_frequency_or_median,all_available,5,2,2,0.173,0.156666666667,
oos_geometry,core10_p_by_19,same_building_diagnostic,uniform_random_source_expectation,all_available,5,2,2,0.176,0.159166666667,
oos_geometry,core10_p_by_19,same_mainspace_other_building,source_frequency_or_median,all_available,5,4,3,0.0555,0.05125,
oos_geometry,core10_p_by_19,same_mainspace_other_building,uniform_random_source_expectation,all_available,5,4,3,0.0555,0.05125,
oos_geometry,core10_p_by_19,same_scene_other_building,source_frequency_or_median,all_available,8,6,5,0.1290625,0.128125,
oos_geometry,core10_p_by_19,same_scene_other_building,uniform_random_source_expectation,all_available,8,6,5,0.1459375,0.150625,
oos_geometry,core10_p_by_19,supported_same_room,source_frequency_or_median,all_available,5,2,2,0.173,0.156666666667,
oos_geometry,core10_p_by_19,supported_same_room,uniform_random_source_expectation,all_available,5,2,2,0.176,0.159166666667,
oos_geometry,core_tail_10,all_other_building,source_frequency_or_median,all_available,9,6,5,0.181944444444,0.177916666667,
oos_geometry,core_tail_10,all_other_building,uniform_random_source_expectation,all_available,9,6,5,0.217671957672,0.213994708995,
oos_geometry,core_tail_10,same_building_diagnostic,source_frequency_or_median,all_available,5,2,2,0.283,0.2925,
oos_geometry,core_tail_10,same_building_diagnostic,uniform_random_source_expectation,all_available,5,2,2,0.304,0.31,
oos_geometry,core_tail_10,same_mainspace_other_building,source_frequency_or_median,all_available,5,4,3,0.101,0.08375,
oos_geometry,core_tail_10,same_mainspace_other_building,uniform_random_source_expectation,all_available,5,4,3,0.134,0.125,
oos_geometry,core_tail_10,same_scene_other_building,source_frequency_or_median,all_available,8,6,5,0.16375,0.164166666667,
oos_geometry,core_tail_10,same_scene_other_building,uniform_random_source_expectation,all_available,8,6,5,0.1875,0.195833333333,
oos_geometry,core_tail_10,supported_same_room,source_frequency_or_median,all_available,5,2,2,0.283,0.2925,
oos_geometry,core_tail_10,supported_same_room,uniform_random_source_expectation,all_available,5,2,2,0.304,0.31,
oos_geometry,full_p_by_8,all_other_building,source_frequency_or_median,all_available,9,6,5,0,0,
oos_geometry,full_p_by_8,all_other_building,uniform_random_source_expectation,all_available,9,6,5,0,0,
oos_geometry,full_p_by_8,same_building_diagnostic,source_frequency_or_median,all_available,5,2,2,0,0,
oos_geometry,full_p_by_8,same_building_diagnostic,uniform_random_source_expectation,all_available,5,2,2,0,0,
oos_geometry,full_p_by_8,same_mainspace_other_building,source_frequency_or_median,all_available,5,4,3,0,0,
oos_geometry,full_p_by_8,same_mainspace_other_building,uniform_random_source_expectation,all_available,5,4,3,0,0,
oos_geometry,full_p_by_8,same_scene_other_building,source_frequency_or_median,all_available,8,6,5,0,0,
oos_geometry,full_p_by_8,same_scene_other_building,uniform_random_source_expectation,all_available,8,6,5,0,0,
oos_geometry,full_p_by_8,supported_same_room,source_frequency_or_median,all_available,5,2,2,0,0,
oos_geometry,full_p_by_8,supported_same_room,uniform_random_source_expectation,all_available,5,2,2,0,0,
oos_geometry,half_tv_all,all_other_building,source_frequency_or_median,all_available,9,6,5,0.0787647306399,0.0759619290735,
oos_geometry,half_tv_all,all_other_building,uniform_random_source_expectation,all_available,9,6,5,0.0797109743701,0.0783501337673,
oos_geometry,half_tv_all,same_building_diagnostic,source_frequency_or_median,all_available,5,2,2,0.081710309618,0.0791994675012,
oos_geometry,half_tv_all,same_building_diagnostic,uniform_random_source_expectation,all_available,5,2,2,0.0932625164692,0.0888263065438,
oos_geometry,half_tv_all,same_mainspace_other_building,source_frequency_or_median,all_available,5,4,3,0.0738703886691,0.0629603096177,
oos_geometry,half_tv_all,same_mainspace_other_building,uniform_random_source_expectation,all_available,5,4,3,0.0738703886691,0.0629603096177,
oos_geometry,half_tv_all,same_scene_other_building,source_frequency_or_median,all_available,8,6,5,0.0771226531618,0.072226373792,
oos_geometry,half_tv_all,same_scene_other_building,uniform_random_source_expectation,all_available,8,6,5,0.0878093091237,0.0864752484079,
oos_geometry,half_tv_all,supported_same_room,source_frequency_or_median,all_available,5,2,2,0.081710309618,0.0791994675012,
oos_geometry,half_tv_all,supported_same_room,uniform_random_source_expectation,all_available,5,2,2,0.0932625164692,0.0888263065438,
oos_geometry,late_quarter_new,all_other_building,source_frequency_or_median,all_available,9,6,5,0.188796296296,0.197685185185,
oos_geometry,late_quarter_new,all_other_building,uniform_random_source_expectation,all_available,9,6,5,0.193258377425,0.197667548501,
oos_geometry,late_quarter_new,same_building_diagnostic,source_frequency_or_median,all_available,5,2,2,0.1725,0.173472222222,
oos_geometry,late_quarter_new,same_building_diagnostic,uniform_random_source_expectation,all_available,5,2,2,0.182666666666,0.181944444444,
oos_geometry,late_quarter_new,same_mainspace_other_building,source_frequency_or_median,all_available,5,4,3,0.2045,0.195833333333,
oos_geometry,late_quarter_new,same_mainspace_other_building,uniform_random_source_expectation,all_available,5,4,3,0.2045,0.195833333333,
oos_geometry,late_quarter_new,same_scene_other_building,source_frequency_or_median,all_available,8,6,5,0.188645833333,0.190659722222,
oos_geometry,late_quarter_new,same_scene_other_building,uniform_random_source_expectation,all_available,8,6,5,0.197604166666,0.202604166666,
oos_geometry,late_quarter_new,supported_same_room,source_frequency_or_median,all_available,5,2,2,0.1725,0.173472222222,
oos_geometry,late_quarter_new,supported_same_room,uniform_random_source_expectation,all_available,5,2,2,0.182666666666,0.181944444444,
oos_geometry,singleton_share,all_other_building,source_frequency_or_median,all_available,9,6,5,0.179851046699,0.186946457327,
oos_geometry,singleton_share,all_other_building,uniform_random_source_expectation,all_available,9,6,5,0.209517099915,0.212936603788,
oos_geometry,singleton_share,same_building_diagnostic,source_frequency_or_median,all_available,5,2,2,0.196014492754,0.19595410628,
oos_geometry,singleton_share,same_building_diagnostic,uniform_random_source_expectation,all_available,5,2,2,0.221014492754,0.216787439613,
oos_geometry,singleton_share,same_mainspace_other_building,source_frequency_or_median,all_available,5,4,3,0.207246376811,0.20018115942,
oos_geometry,singleton_share,same_mainspace_other_building,uniform_random_source_expectation,all_available,5,4,3,0.207246376811,0.20018115942,
oos_geometry,singleton_share,same_scene_other_building,source_frequency_or_median,all_available,8,6,5,0.219655797101,0.21920289855,
oos_geometry,singleton_share,same_scene_other_building,uniform_random_source_expectation,all_available,8,6,5,0.238224637681,0.243961352657,
oos_geometry,singleton_share,supported_same_room,source_frequency_or_median,all_available,5,2,2,0.196014492754,0.19595410628,
oos_geometry,singleton_share,supported_same_room,uniform_random_source_expectation,all_available,5,2,2,0.221014492754,0.216787439613,
oos_geometry,within_cluster_median,all_other_building,source_frequency_or_median,all_available,9,6,5,0.0098778186579,0.0115066337274,
oos_geometry,within_cluster_median,all_other_building,uniform_random_source_expectation,all_available,9,6,5,0.0145167948039,0.0155721323609,
oos_geometry,within_cluster_median,same_building_diagnostic,source_frequency_or_median,all_available,5,2,2,0.00922283728152,0.0100446419496,
oos_geometry,within_cluster_median,same_building_diagnostic,uniform_random_source_expectation,all_available,5,2,2,0.00951457611572,0.0102877576447,
oos_geometry,within_cluster_median,same_mainspace_other_building,source_frequency_or_median,all_available,5,4,3,0.0157513384877,0.0169923106326,
oos_geometry,within_cluster_median,same_mainspace_other_building,uniform_random_source_expectation,all_available,5,4,3,0.0157513384877,0.0169923106326,
oos_geometry,within_cluster_median,same_scene_other_building,source_frequency_or_median,all_available,8,6,5,0.0116833475928,0.0112338705133,
oos_geometry,within_cluster_median,same_scene_other_building,uniform_random_source_expectation,all_available,8,6,5,0.0130173586612,0.0130125519379,
oos_geometry,within_cluster_median,supported_same_room,source_frequency_or_median,all_available,5,2,2,0.00922283728152,0.0100446419496,
oos_geometry,within_cluster_median,supported_same_room,uniform_random_source_expectation,all_available,5,2,2,0.00951457611572,0.0102877576447,
semi,candidate_v2,all_other_building,dinov3__block12__faces_global,all_available,14,7,8,1,1.01904761905,0.5
semi,candidate_v2,all_other_building,dinov3__block12__panorama_mean,all_available,14,7,8,1.28571428571,1.25714285714,0.357142857143
semi,candidate_v2,all_other_building,dinov3__block3__panorama_mean,all_available,14,7,8,1.28571428571,1.09523809524,0.357142857143
semi,candidate_v2,all_other_building,dinov3__cls__panorama,all_available,14,7,8,1.28571428571,1.4,0.357142857143
semi,candidate_v2,all_other_building,source_frequency_or_median,all_available,14,7,8,0.640776386697,0.633790883208,0.285714285714
semi,candidate_v2,all_other_building,uniform_random_source_expectation,all_available,14,7,8,1.09412809413,1.08147408147,0.452935952936
semi,candidate_v2,same_building_diagnostic,dinov3__block12__faces_global,all_available,10,3,7,1,1.33333333333,0.5
semi,candidate_v2,same_building_diagnostic,dinov3__block12__panorama_mean,all_available,10,3,7,1,1.33333333333,0.5
semi,candidate_v2,same_building_diagnostic,dinov3__block3__panorama_mean,all_available,10,3,7,1,1.33333333333,0.5
semi,candidate_v2,same_building_diagnostic,dinov3__cls__panorama,all_available,10,3,7,1,1.33333333333,0.5
semi,candidate_v2,same_building_diagnostic,source_frequency_or_median,all_available,10,3,7,0.7,1,0.7
semi,candidate_v2,same_building_diagnostic,uniform_random_source_expectation,all_available,10,3,7,0.8,1.11111111111,0.6
semi,candidate_v2,same_mainspace_other_building,dinov3__block12__faces_global,all_available,12,7,8,1.66666666667,1.42857142857,0.166666666667
semi,candidate_v2,same_mainspace_other_building,dinov3__block12__panorama_mean,all_available,12,7,8,1.66666666667,1.42857142857,0.166666666667
semi,candidate_v2,same_mainspace_other_building,dinov3__block3__panorama_mean,all_available,12,7,8,1.5,1.14285714286,0.25
semi,candidate_v2,same_mainspace_other_building,dinov3__cls__panorama,all_available,12,7,8,1.66666666667,1.42857142857,0.166666666667
semi,candidate_v2,same_mainspace_other_building,source_frequency_or_median,all_available,12,7,8,1.41666666667,1,0.333333333333
semi,candidate_v2,same_mainspace_other_building,uniform_random_source_expectation,all_available,12,7,8,1.5,1.14285714286,0.25
semi,candidate_v2,same_scene_other_building,dinov3__block12__faces_global,all_available,9,4,7,1.55555555556,1.25,0.222222222222
semi,candidate_v2,same_scene_other_building,dinov3__block12__panorama_mean,all_available,9,4,7,1.55555555556,1.25,0.222222222222
semi,candidate_v2,same_scene_other_building,dinov3__block3__panorama_mean,all_available,9,4,7,1.55555555556,1.25,0.222222222222
semi,candidate_v2,same_scene_other_building,dinov3__cls__panorama,all_available,9,4,7,1.55555555556,1.25,0.222222222222
semi,candidate_v2,same_scene_other_building,source_frequency_or_median,all_available,9,4,7,1.55555555556,1.25,0.222222222222
semi,candidate_v2,same_scene_other_building,uniform_random_source_expectation,all_available,9,4,7,1.55555555556,1.25,0.222222222222
semi,core10_p_by_19,all_other_building,dinov3__block12__faces_global,all_available,42,12,17,0.339285714286,0.360180555556,
semi,core10_p_by_19,all_other_building,dinov3__block12__panorama_mean,all_available,42,12,17,0.405595238095,0.436711805556,
semi,core10_p_by_19,all_other_building,dinov3__block3__panorama_mean,all_available,42,12,17,0.318333333333,0.336325396825,
semi,core10_p_by_19,all_other_building,dinov3__cls__panorama,all_available,42,12,17,0.366547619048,0.336141865079,
semi,core10_p_by_19,all_other_building,source_frequency_or_median,all_available,42,12,17,0.271071428571,0.267827380952,
semi,core10_p_by_19,all_other_building,uniform_random_source_expectation,all_available,42,12,17,0.354957582669,0.352778730906,
semi,core10_p_by_19,same_building_diagnostic,dinov3__block12__faces_global,all_available,40,10,16,0.4405,0.436593452381,
semi,core10_p_by_19,same_building_diagnostic,dinov3__block12__panorama_mean,all_available,40,10,16,0.420625,0.420543452381,
semi,core10_p_by_19,same_building_diagnostic,dinov3__block3__panorama_mean,all_available,40,10,16,0.422375,0.427906547619,
semi,core10_p_by_19,same_building_diagnostic,dinov3__cls__panorama,all_available,40,10,16,0.38575,0.400761309524,
semi,core10_p_by_19,same_building_diagnostic,source_frequency_or_median,all_available,40,10,16,0.3765,0.370333333333,
semi,core10_p_by_19,same_building_diagnostic,uniform_random_source_expectation,all_available,40,10,16,0.393904761905,0.39840952381,
semi,core10_p_by_19,same_mainspace_other_building,dinov3__block12__faces_global,all_available,36,12,17,0.37,0.404859126984,
semi,core10_p_by_19,same_mainspace_other_building,dinov3__block12__panorama_mean,all_available,36,12,17,0.37875,0.407194444444,
semi,core10_p_by_19,same_mainspace_other_building,dinov3__block3__panorama_mean,all_available,36,12,17,0.372777777778,0.392121031746,
semi,core10_p_by_19,same_mainspace_other_building,dinov3__cls__panorama,all_available,36,12,17,0.412638888889,0.425524801587,
semi,core10_p_by_19,same_mainspace_other_building,source_frequency_or_median,all_available,36,12,17,0.28125,0.303489087302,
semi,core10_p_by_19,same_mainspace_other_building,uniform_random_source_expectation,all_available,36,12,17,0.344389880952,0.368141435185,
semi,core10_p_by_19,same_scene_other_building,dinov3__block12__faces_global,all_available,37,12,17,0.302027027027,0.276964285714,
semi,core10_p_by_19,same_scene_other_building,dinov3__block12__panorama_mean,all_available,37,12,17,0.314459459459,0.288023809524,
semi,core10_p_by_19,same_scene_other_building,dinov3__block3__panorama_mean,all_available,37,12,17,0.281351351351,0.265206349206,
semi,core10_p_by_19,same_scene_other_building,dinov3__cls__panorama,all_available,37,12,17,0.334324324324,0.297073412698,
semi,core10_p_by_19,same_scene_other_building,source_frequency_or_median,all_available,37,12,17,0.263918918919,0.252576388889,
semi,core10_p_by_19,same_scene_other_building,uniform_random_source_expectation,all_available,37,12,17,0.324321541822,0.307799400831,
semi,core_tail_10,all_other_building,dinov3__block12__faces_global,all_available,42,12,17,0.412976190476,0.420461805556,
semi,core_tail_10,all_other_building,dinov3__block12__panorama_mean,all_available,42,12,17,0.424642857143,0.470790674603,
semi,core_tail_10,all_other_building,dinov3__block3__panorama_mean,all_available,42,12,17,0.328571428571,0.318123511905,
semi,core_tail_10,all_other_building,dinov3__cls__panorama,all_available,42,12,17,0.415595238095,0.376524305556,
semi,core_tail_10,all_other_building,source_frequency_or_median,all_available,42,12,17,0.274642857143,0.269216765873,
semi,core_tail_10,all_other_building,uniform_random_source_expectation,all_available,42,12,17,0.370898029444,0.365547483179,
semi,core_tail_10,same_building_diagnostic,dinov3__block12__faces_global,all_available,40,10,16,0.373125,0.38015297619,
semi,core_tail_10,same_building_diagnostic,dinov3__block12__panorama_mean,all_available,40,10,16,0.394375,0.39482797619,
semi,core_tail_10,same_building_diagnostic,dinov3__block3__panorama_mean,all_available,40,10,16,0.382625,0.4000875,
semi,core_tail_10,same_building_diagnostic,dinov3__cls__panorama,all_available,40,10,16,0.3725,0.376786904762,
semi,core_tail_10,same_building_diagnostic,source_frequency_or_median,all_available,40,10,16,0.275375,0.310163690476,
semi,core_tail_10,same_building_diagnostic,uniform_random_source_expectation,all_available,40,10,16,0.335821428571,0.355567857143,
semi,core_tail_10,same_mainspace_other_building,dinov3__block12__faces_global,all_available,36,12,17,0.369166666667,0.387996031746,
semi,core_tail_10,same_mainspace_other_building,dinov3__block12__panorama_mean,all_available,36,12,17,0.419861111111,0.437251984127,
semi,core_tail_10,same_mainspace_other_building,dinov3__block3__panorama_mean,all_available,36,12,17,0.352361111111,0.371518849206,
semi,core_tail_10,same_mainspace_other_building,dinov3__cls__panorama,all_available,36,12,17,0.401111111111,0.369912698413,
semi,core_tail_10,same_mainspace_other_building,source_frequency_or_median,all_available,36,12,17,0.294513888889,0.291606150794,
semi,core_tail_10,same_mainspace_other_building,uniform_random_source_expectation,all_available,36,12,17,0.375609025234,0.377235266585,
semi,core_tail_10,same_scene_other_building,dinov3__block12__faces_global,all_available,37,12,17,0.370135135135,0.378652777778,
semi,core_tail_10,same_scene_other_building,dinov3__block12__panorama_mean,all_available,37,12,17,0.416486486486,0.421626984127,
semi,core_tail_10,same_scene_other_building,dinov3__block3__panorama_mean,all_available,37,12,17,0.347702702703,0.361744047619,
semi,core_tail_10,same_scene_other_building,dinov3__cls__panorama,all_available,37,12,17,0.360540540541,0.325150793651,
semi,core_tail_10,same_scene_other_building,source_frequency_or_median,all_available,37,12,17,0.302972972973,0.300213293651,
semi,core_tail_10,same_scene_other_building,uniform_random_source_expectation,all_available,37,12,17,0.377685478935,0.381994110057,
semi,full_p_by_8,all_other_building,dinov3__block12__faces_global,all_available,42,12,17,0.26619047619,0.236620039683,
semi,full_p_by_8,all_other_building,dinov3__block12__panorama_mean,all_available,42,12,17,0.293571428571,0.27753125,
semi,full_p_by_8,all_other_building,dinov3__block3__panorama_mean,all_available,42,12,17,0.261071428571,0.245665178571,
semi,full_p_by_8,all_other_building,dinov3__cls__panorama,all_available,42,12,17,0.312261904762,0.325775297619,
semi,full_p_by_8,all_other_building,source_frequency_or_median,all_available,42,12,17,0.237619047619,0.214864583333,
semi,full_p_by_8,all_other_building,uniform_random_source_expectation,all_available,42,12,17,0.349139281348,0.339301029493,
semi,full_p_by_8,same_building_diagnostic,dinov3__block12__faces_global,all_available,40,10,16,0.434875,0.463954166667,
semi,full_p_by_8,same_building_diagnostic,dinov3__block12__panorama_mean,all_available,40,10,16,0.40425,0.442154166667,
semi,full_p_by_8,same_building_diagnostic,dinov3__block3__panorama_mean,all_available,40,10,16,0.417625,0.456020833333,
semi,full_p_by_8,same_building_diagnostic,dinov3__cls__panorama,all_available,40,10,16,0.385625,0.430958333333,
semi,full_p_by_8,same_building_diagnostic,source_frequency_or_median,all_available,40,10,16,0.385875,0.419070833333,
semi,full_p_by_8,same_building_diagnostic,uniform_random_source_expectation,all_available,40,10,16,0.405964285714,0.43651547619,
semi,full_p_by_8,same_mainspace_other_building,dinov3__block12__faces_global,all_available,36,12,17,0.293194444444,0.30546031746,
semi,full_p_by_8,same_mainspace_other_building,dinov3__block12__panorama_mean,all_available,36,12,17,0.298472222222,0.304307539683,
semi,full_p_by_8,same_mainspace_other_building,dinov3__block3__panorama_mean,all_available,36,12,17,0.26625,0.271847222222,
semi,full_p_by_8,same_mainspace_other_building,dinov3__cls__panorama,all_available,36,12,17,0.293055555556,0.288561507937,
semi,full_p_by_8,same_mainspace_other_building,source_frequency_or_median,all_available,36,12,17,0.245416666667,0.284566468254,
semi,full_p_by_8,same_mainspace_other_building,uniform_random_source_expectation,all_available,36,12,17,0.313570716321,0.346239959445,
semi,full_p_by_8,same_scene_other_building,dinov3__block12__faces_global,all_available,37,12,17,0.304459459459,0.290176587302,
semi,full_p_by_8,same_scene_other_building,dinov3__block12__panorama_mean,all_available,37,12,17,0.284189189189,0.276853174603,
semi,full_p_by_8,same_scene_other_building,dinov3__block3__panorama_mean,all_available,37,12,17,0.220405405405,0.22518452381,
semi,full_p_by_8,same_scene_other_building,dinov3__cls__panorama,all_available,37,12,17,0.318378378378,0.286436507937,
semi,full_p_by_8,same_scene_other_building,source_frequency_or_median,all_available,37,12,17,0.247837837838,0.240061507937,
semi,full_p_by_8,same_scene_other_building,uniform_random_source_expectation,all_available,37,12,17,0.305431111681,0.300823620824,
semi,grade_v1,all_other_building,dinov3__block12__faces_global,all_available,5,3,3,1.2,1,0.4
semi,grade_v1,all_other_building,dinov3__block12__panorama_mean,all_available,5,3,3,1.2,1,0.4
semi,grade_v1,all_other_building,dinov3__block3__panorama_mean,all_available,5,3,3,1.2,1,0.4
semi,grade_v1,all_other_building,dinov3__cls__panorama,all_available,5,3,3,1.2,1,0.4
semi,grade_v1,all_other_building,source_frequency_or_median,all_available,5,3,3,0.786111111111,0.717592592593,0.6
semi,grade_v1,all_other_building,uniform_random_source_expectation,all_available,5,3,3,1.26666666667,1.22222222222,0.366666666667
semi,grade_v1,same_building_diagnostic,dinov3__block12__faces_global,all_available,4,2,3,2,2,0
semi,grade_v1,same_building_diagnostic,dinov3__block12__panorama_mean,all_available,4,2,3,2,2,0
semi,grade_v1,same_building_diagnostic,dinov3__block3__panorama_mean,all_available,4,2,3,2,2,0
semi,grade_v1,same_building_diagnostic,dinov3__cls__panorama,all_available,4,2,3,2,2,0
semi,grade_v1,same_building_diagnostic,source_frequency_or_median,all_available,4,2,3,2,2,0
semi,grade_v1,same_building_diagnostic,uniform_random_source_expectation,all_available,4,2,3,2,2,0
semi,grade_v1,same_mainspace_other_building,dinov3__block12__faces_global,all_available,3,2,3,2,2,0
semi,grade_v1,same_mainspace_other_building,dinov3__block12__panorama_mean,all_available,3,2,3,2,2,0
semi,grade_v1,same_mainspace_other_building,dinov3__block3__panorama_mean,all_available,3,2,3,2,2,0
semi,grade_v1,same_mainspace_other_building,dinov3__cls__panorama,all_available,3,2,3,2,2,0
semi,grade_v1,same_mainspace_other_building,source_frequency_or_median,all_available,3,2,3,1.83333333333,1.75,0
semi,grade_v1,same_mainspace_other_building,uniform_random_source_expectation,all_available,3,2,3,2,2,0
semi,half_tv_all,all_other_building,dinov3__block12__faces_global,all_available,42,12,17,0.186497729626,0.190849706727,
semi,half_tv_all,all_other_building,dinov3__block12__panorama_mean,all_available,42,12,17,0.164493761371,0.163966985166,
semi,half_tv_all,all_other_building,dinov3__block3__panorama_mean,all_available,42,12,17,0.164115365613,0.166104381124,
semi,half_tv_all,all_other_building,dinov3__cls__panorama,all_available,42,12,17,0.148643951158,0.12344073646,
semi,half_tv_all,all_other_building,source_frequency_or_median,all_available,42,12,17,0.129481884058,0.115186578355,
semi,half_tv_all,all_other_building,uniform_random_source_expectation,all_available,42,12,17,0.152991564696,0.147951519873,
semi,half_tv_all,same_building_diagnostic,dinov3__block12__faces_global,all_available,40,10,16,0.134330722991,0.14426380223,
semi,half_tv_all,same_building_diagnostic,dinov3__block12__panorama_mean,all_available,40,10,16,0.135377597991,0.14510130223,
semi,half_tv_all,same_building_diagnostic,dinov3__block3__panorama_mean,all_available,40,10,16,0.127396026844,0.137790476975,
semi,half_tv_all,same_building_diagnostic,dinov3__cls__panorama,all_available,40,10,16,0.137663829875,0.139638521865,
semi,half_tv_all,same_building_diagnostic,source_frequency_or_median,all_available,40,10,16,0.0980976963932,0.11129633407,
semi,half_tv_all,same_building_diagnostic,uniform_random_source_expectation,all_available,40,10,16,0.121597003223,0.130589554709,
semi,half_tv_all,same_mainspace_other_building,dinov3__block12__faces_global,all_available,36,12,17,0.158416680391,0.154394634525,
semi,half_tv_all,same_mainspace_other_building,dinov3__block12__panorama_mean,all_available,36,12,17,0.172627328539,0.158391261509,
semi,half_tv_all,same_mainspace_other_building,dinov3__block3__panorama_mean,all_available,36,12,17,0.146139355512,0.147136803693,
semi,half_tv_all,same_mainspace_other_building,dinov3__cls__panorama,all_available,36,12,17,0.182857199714,0.160104780171,
semi,half_tv_all,same_mainspace_other_building,source_frequency_or_median,all_available,36,12,17,0.140228148789,0.123212429843,
semi,half_tv_all,same_mainspace_other_building,uniform_random_source_expectation,all_available,36,12,17,0.162077438427,0.148341111219,
semi,half_tv_all,same_scene_other_building,dinov3__block12__faces_global,all_available,37,12,17,0.158030614607,0.140629103143,
semi,half_tv_all,same_scene_other_building,dinov3__block12__panorama_mean,all_available,37,12,17,0.140772976534,0.123132957813,
semi,half_tv_all,same_scene_other_building,dinov3__block3__panorama_mean,all_available,37,12,17,0.132120949507,0.129324426067,
semi,half_tv_all,same_scene_other_building,dinov3__cls__panorama,all_available,37,12,17,0.136638722715,0.116076523778,
semi,half_tv_all,same_scene_other_building,source_frequency_or_median,all_available,37,12,17,0.135601609515,0.111473837658,
semi,half_tv_all,same_scene_other_building,uniform_random_source_expectation,all_available,37,12,17,0.157301404013,0.141312727606,
semi,late_quarter_new,all_other_building,dinov3__block12__faces_global,all_available,42,12,17,0.254067460317,0.254534887566,
